"";"X.rts_a";"X.rts_i"
"cacher";0,08;0,18
"développer";0,07;0,09
"1ere";0,02;0,01
"main";0,23;0,21
"méthode";0,11;0,05
"qd";0,06;0,01
"mm";0,02;0,02
"violer";0,02;0,06
"bébé";0,08;0,07
"réflexe";0,01;0,02
"naturel";0,23;0,07
"balancer";0,04;0,07
"choquer";0,17;0,08
"moyen";0,2;0,45
"cool";0,12;0,07
"fille";0,58;0,11
"nageur";0,01;0
"tôt";0,06;0,05
"hélas";0,07;0,03
"film";0,14;0,1
"résumé";0,05;0,03
"rapport";0,23;0,34
"association";0,04;0,07
"plainte";0;0,02
"cul";0,1;0,04
"enlever";0,08;0,12
"gosse";0,14;0,06
"rythme";0,04;0,04
"sous";0,32;0,52
"doré";0,01;0
"chalet";0,02;0,01
"5";0,22;0,38
"emji_biceps_contracté_peau_légèrement_mate";0,01;0,01
"emji_biceps_contracté_peau_moyennement_claire";0,02;0,01
"90";0,2;0,08
"aîné";0,03;0,01
"cours";0,28;0,2
"répéter";0,08;0,09
"objectif";0,03;0,1
"atteindre";0,05;0,15
"preuve";0,15;0,19
"vivant";0,18;0,1
"inutile";0,08;0,11
"peur";0,23;0,23
"océan";0,01;0,02
"également";0,19;0,26
"marin";0,01;0,01
"participer";0,08;0,15
"spécialiste";0,02;0,03
"barbare";0,01;0,01
"confondre";0,04;0,1
"poisson";0,06;0,02
"emji_visage_boudeur";0,17;0,22
"condamner";0,03;0,14
"insécurité";0;0,03
"naissance";0,05;0,03
"phénomène";0,04;0,05
"moteur";0,06;0,02
"qq";0,03;0,01
"imposer";0,06;0,17
"propre";0,28;0,29
"idiot";0,04;0,02
"technique";0,08;0,04
"jeter";0,08;0,09
"nager";0,01;0
"flotte";0,02;0
"parfaitement";0,07;0,06
"mode";0,28;0,14
"terrifiant";0,02;0,01
"bateau";0,02;0,05
"mer";0,04;0,03
"env";0;0,01
"violence";0,14;0,49
"brutal";0,02;0,02
"liquide";0,03;0,01
"pendant";0,36;0,41
"instruire";0,02;0
"bb";0,01;0,02
"traumatiser";0,04;0,01
"seul";0,73;0,79
"trois";0,08;0,08
"renoncer";0,01;0,02
"heureux";0,48;0,1
"paradis";0,08;0,02
"gentil";0,24;0,07
"leçon";0,16;0,05
"joli";0,27;0,11
"dignité";0,02;0,03
"célestin";0,14;0
"reposer";0,09;0,08
"paix";0,18;0,51
"sûr";0,42;0,45
"place";0,32;0,63
"emji_visage_soulagé";0,15;0,03
"content";0,16;0,15
"tendresse";0,04;0
"ptit";0,02;0,01
"bonhomme";0,03;0
"définir";0,03;0,03
"type";0,17;0,18
"émouvant";0,18;0
"linge";0,03;0,01
"salutation";0,02;0,01
"simplicité";0,18;0
"derrière";0,17;0,17
"stresser";0,04;0,01
"malade";0,09;0,09
"finir";0,31;0,41
"voici";0,03;0,03
"personnage";0,08;0,04
"partager";0,25;0,17
"charme";0,06;0,01
"emji_coeur_blanc";0,08;0,02
"emji_abeille";0,02;0
"celle";0,19;0,16
"parisien";0,06;0,01
"cour";0,05;0,03
"conversation";0,03;0,02
"excuser";0,09;0,09
"mélanger";0,03;0,06
"appeler";0,66;0,33
"boule";0,03;0,02
"moto";0,04;0,03
"tomber";0,23;0,2
"nan";0,09;0,05
"chui";0,01;0,01
"intéresser";0,1;0,14
"blâmer";0,02;0,03
"énergie";0,07;0,18
"dégager";0,03;0,03
"connaissance";0,1;0,07
"agression";0,03;0,05
"meme";0,18;0,19
"siffler";0,02;0
"normal";0,27;0,32
"insulter";0,1;0,06
"réciproque";0,01;0
"société";0,3;0,48
"insulte";0,02;0,01
"sexisme";0,02;0,01
"conjugal";0;0,02
"viol";0,02;0,06
"etc";0,41;0,57
"bcp";0,13;0,15
"télé";0,09;0,03
"réalité";0,12;0,37
"tik";0,02;0
"tok";0,02;0
"droit";0,37;1,01
"eh";0,09;0,07
"debut";0,02;0,01
"gant";0,12;0,01
"pétard";0,01;0
"brun";0,03;0
"féministe";0,08;0,07
"0";0,08;0,16
"vierge";0,02;0,02
"vide";0,08;0,06
"propos";0,17;0,2
"vérité";0,18;0,17
"accepter";0,12;0,22
"courage";0,12;0,22
"réussir";0,08;0,15
"adapter";0,06;0,12
"irrespectueux";0,01;0,01
"vulgaire";0,02;0,01
"franchise";0,01;0,02
"retrouver";0,35;0,25
"sublime";0,03;0
"draguer";0,05;0
"reprocher";0,02;0,05
"p";0,15;0,08
"déranger";0,09;0,13
"agréable";0,09;0,02
"expliquer";0,19;0,31
"discuter";0,04;0,08
"waw";0,01;0
"spirituel";0,01;0
"ramasser";0,04;0,04
"lever";0,07;0,04
"emji_visage_éméché";0,06;0,02
"terriblement";0,02;0,01
"jeu";0,52;0,11
"1986";0,02;0
"lumière";0,07;0,07
"noisette";0,02;0
"québec";0,07;0
"ici";0,32;0,55
"autant";0,33;0,44
"ramener";0,07;0,06
"ahah";0,06;0,02
"dommage";0,38;0,2
"réaction";0,05;0,05
"mot";0,68;0,33
"comportement";0,08;0,09
"signaler";0,02;0,03
"plaire";0,12;0,1
"plaie";0,01;0,01
"parole";0,16;0,11
"silence";0,04;0,05
"harcèlement";0,03;0,04
"rdv";0,01;0,01
"faciliter";0,01;0,04
"influence";0,03;0,04
"expo";0,01;0,01
"site";0,06;0,09
"parc";0,02;0,03
"activité";0,07;0,07
"thème";0,02;0,01
"commencer";0,24;0,45
"ressentir";0,09;0,04
"relation";0,03;0,08
"amical";0,01;0
"mari";0,14;0,04
"âme";0,21;0,07
"riche";0,15;0,77
"laid";0,01;0
"salaire";0,1;0,46
"unir";0,05;0,17
"subir";0,1;0,18
"résister";0,01;0,02
"pire";0,32;0,31
"parallèle";0,02;0,03
"civil";0,02;0,31
"commun";0,07;0,14
"adresse";0,03;0,04
"couple";0,09;0,16
"mesure";0,04;0,2
"office";0,01;0,03
"foyer";0,04;0,08
"condition";0,07;0,17
"mariage";0,08;0,02
"égal";0,03;0,07
"prince";0,04;0,02
"moderne";0,04;0,05
"éviter";0,12;0,25
"boîte";0,11;0,03
"nuit";0,12;0,09
"lire";0,34;0,49
"avance";0,12;0,08
"nécessiter";0,01;0,02
"amoureux";0,05;0,01
"emji_étoile_brillante";0,07;0,01
"emji_coeur_jaune";0,02;0
"péjoratif";0,06;0
"préférer";0,33;0,24
"aborder";0,01;0,03
"titre";0,08;0,15
"sacré";0,16;0,05
"éloquence";0,04;0
"propagande";0,03;0,01
"info";0,1;0,25
"respect";0,49;0,27
"supposer";0,04;0,03
"banaliser";0,01;0,02
"compliqué";0,07;0,13
"standard";0,03;0,02
"beauté";0,23;0,03
"fil";0,04;0,03
"ainsi";0,2;0,22
"impression";0,15;0,1
"policier";0,05;0,32
"violet";0,02;0
"bonjour";0,19;0,09
"marché";0,06;0,17
"ooh";0,01;0,01
"quels";0,06;0,07
"souffrir";0,08;0,08
"mme";0,06;0,01
"co";0,04;0,04
"confirmer";0,07;0,09
"emji_yeux";0,07;0,08
"mêmes";0,22;0,29
"math";0,01;0
"peine";0,15;0,23
"emji_femme_qui_hausse_les_épaules";0,06;0,05
"note";0,04;0,03
"professeur";0,11;0,02
"ennuyeux";0,02;0
"enseignement";0,06;0,01
"ahhhh";0,01;0
"anglais";0,09;0,07
"italien";0,23;0,06
"uniquement";0,07;0,22
"allemand";0,12;0,19
"tourner";0,15;0,15
"vers";0,21;0,18
"caméra";0,09;0,04
"grace";0,01;0,01
"merde";0,15;0,11
"valeur";0,15;0,21
"moral";0,03;0,04
"sinon";0,25;0,28
"résumer";0,02;0,03
"saint";0,1;0,05
"mature";0,02;0
"ménage";0,07;0,08
"éduquer";0,13;0,07
"esclave";0,02;0,03
"tranquille";0,06;0,08
"vaisselle";0,03;0
"ambition";0,01;0,01
"vomir";0,03;0,02
"misogynie";0,01;0,01
"cuisine";0,07;0,02
"apparemment";0,08;0,1
"incapable";0,05;0,05
"aide";0,13;0,3
"évoluer";0,2;0,06
"régresser";0,03;0,01
"habitude";0,1;0,1
"inégalité";0,02;0,07
"obtenir";0,04;0,11
"égalité";0,05;0,27
"salarial";0,02;0,04
"35";0,06;0,04
"tâche";0,06;0,04
"ménager";0,1;0,01
"expérience";0,1;0,07
"renouveler";0,01;0,01
"course";0,13;0,09
"lessive";0,01;0,01
"soin";0,09;0,16
"divers";0,01;0,03
"extérieur";0,05;0,03
"infirmier";0,02;0,03
"30ans";0,01;0
"gestion";0,02;0,05
"valoir";0,28;0,25
"congé";0,02;0,06
"mat";0,02;0
"aise";0,03;0,02
"sain";0,07;0,04
"misogyne";0,02;0,01
"révolu";0,03;0
"principe";0,06;0,13
"débat";0,06;0,19
"stérile";0,01;0,01
"compenser";0,01;0,04
"déplaire";0,03;0,03
"partisan";0;0,02
"fameux";0,11;0,09
"progrès";0,04;0,03
"catastrophe";0,06;0,06
"continuer";0,24;0,58
"2005";0,02;0,02
"2008";0,03;0,01
"guerre";0,23;0,74
"journal";0,06;0,04
"boulot";0,13;0,09
"répartir";0,01;0,01
"préjugé";0,01;0,01
"heure";0,41;0,33
"actuel";0,22;0,18
"familial";0,03;0,05
"conserver";0,02;0,01
"âge";0,39;0,12
"liberté";0,15;0,31
"humanité";0,12;0,22
"auparavant";0,01;0,01
"généralisé";0,01;0,01
"évoquer";0,03;0,02
"pape";0,01;0
"fait";0,04;0,2
"historique";0,04;0,07
"accord";0,45;0,66
"abandonner";0,06;0,04
"repas";0,07;0,04
"carrière";0,04;0,04
"cest";0,15;0,13
"désolant";0;0,01
"gauche";0,14;0,53
"8";0,17;0,1
"trans";0,01;0,02
"évolution";0,1;0,03
"internet";0,16;0,08
"dégénérer";0;0,01
"retourner";0,13;0,12
"pote";0,09;0,05
"tenter";0,04;0,08
"extrême";0,06;0,33
"bobo";0,03;0,02
"raisonnement";0,05;0,06
"débattre";0,02;0,05
"ect";0,05;0,04
"fermeture";0,02;0,01
"dont";0,26;0,39
"occuper";0,16;0,26
"insultant";0,02;0,01
"moindre";0,04;0,08
"désaccord";0,01;0,01
"morale";0,03;0,08
"story";0,01;0,01
"boomer";0,03;0,01
"excellence";0,01;0,01
"euh";0,05;0,04
"source";0,07;0,25
"emji_coeur_violet";0,04;0,02
"chéri";0,04;0,01
"légal";0,03;0,13
"sérieusement";0,03;0,08
"amalgame";0,02;0,01
"rarement";0,04;0,02
"soumettre";0,06;0,05
"annees";0,03;0
"lucidité";0,03;0
"particulièrement";0,05;0,01
"toucher";0,14;0,22
"personnel";0,08;0,17
"recherche";0,07;0,1
"honnête";0,03;0,06
"vice";0,01;0,01
"interdire";0,21;0,28
"perfection";0,02;0
"alcoolique";0,03;0
"cesse";0,02;0,04
"boire";0,11;0,07
"fond";0,18;0,12
"constamment";0,02;0,03
"verre";0,1;0,03
"intensité";0,01;0,01
"humanisme";0,01;0,01
"terrible";0,07;0,04
"emji_homme_avec_la_paume_sur_le_visage";0,01;0,03
"endroit";0,14;0,12
"ensemble";0,12;0,12
"discussion";0,03;0,06
"totalité";0,01;0,02
"télévision";0,06;0,01
"remarquable";0,01;0,01
"briser";0,03;0,02
"glace";0,04;0,01
"craquer";0,01;0
"subtil";0,02;0
"journalisme";0,01;0,05
"somme";0,03;0,04
"fumée";0,02;0,03
"cigarette";0,04;0,04
"mortel";0,01;0,03
"doux";0,14;0,03
"doc";0,02;0
"impossible";0,1;0,09
"abuser";0,04;0,05
"lucide";0,02;0,01
"sincère";0,07;0,03
"george";0,06;0
"vin";0,07;0,06
"qualité";0,13;0,17
"forcément";0,11;0,14
"nu";0,05;0,03
"merveille";0,04;0,01
"conscience";0,1;0,12
"ressortir";0,02;0,02
"puissance";0,05;0,03
"appui";0;0,01
"fuite";0,01;0,03
"bouffe";0,04;0,02
"cf";0,01;0,04
"4";0,21;0,38
"clé";0,02;0,03
"ressembler";0,15;0,07
"entretien";0,02;0,03
"dépression";0,02;0,03
"tristesse";0,1;0,05
"ceci";0,07;0,08
"psy";0,03;0,04
"1974";0,01;0
"générosité";0,02;0
"ouvrir";0,2;0,3
"appel";0,04;0,06
"clair";0,13;0,16
"pépite";0,08;0
"solitude";0,03;0,04
"interroger";0,04;0,03
"respectueux";0,09;0,05
"bel";0,08;0,05
"souligner";0,02;0,04
"force";0,15;0,34
"livrer";0,02;0,01
"empathie";0,03;0,06
"comble";0,01;0,01
"dingue";0,09;0,05
"facilité";0,01;0,03
"élocution";0,07;0
"quelqu_un";0,26;0,26
"instruit";0,02;0,01
"probablement";0,08;0,09
"conseiller";0,05;0,12
"consulter";0,02;0,03
"emji_visage_qui_fait_un_câlin";0,16;0,04
"sincérité";0,01;0
"douleur";0,03;0,02
"parmi";0,05;0,07
"saluer";0,01;0,02
"franc";0,22;0,13
"profond";0,04;0,04
"concurrence";0,02;0,02
"vincent";0,02;0,01
"cent";0,02;0,01
"inventeur";0,02;0
"carré";0,02;0,01
"délicieux";0,02;0
"second";0,04;0,02
"dimension";0,01;0,01
"privé";0,07;0,19
"ouïr";0,01;0
"goûter";0,03;0,02
"intérieur";0,07;0,06
"puisque";0,07;0,12
"caractère";0,03;0,01
"certe";0,01;0,01
"allah";0,03;0,01
"dépendre";0,11;0,1
"divin";0,03;0,01
"prévenir";0,02;0,03
"intime";0,07;0,01
"physiquement";0,02;0,02
"seconde";0,08;0,06
"albert";0,01;0
"théorie";0,03;0,05
"certain";0,12;0,13
"réel";0,1;0,2
"paraître";0,09;0,08
"possession";0,01;0,01
"ironie";0,02;0,03
"mâle";0,02;0,01
"apparaître";0,04;0,04
"cruauté";0,01;0,01
"meurtre";0,01;0,04
"légalement";0;0,01
"violent";0,06;0,14
"violeur";0;0,02
"psychologie";0,01;0,01
"élément";0,02;0,06
"perturbateur";0,01;0
"prédateur";0,03;0,01
"sexuel";0,04;0,04
"créer";0,23;0,37
"appareil";0,03;0,02
"contacter";0,01;0,03
"autrement";0,05;0,06
"concept";0,05;0,06
"indicateur";0;0,01
"précurseur";0,02;0
"pain";0,12;0,1
"chocolat";0,08;0,03
"description";0,01;0,03
"suite";0,19;0,16
"machine";0,08;0,07
"infernal";0,01;0
"64";0,02;0
"exceptionnel";0,1;0,03
"redonner";0,01;0,02
"auto";0,04;0,04
"détruire";0,13;0,23
"grand_papa";0,02;0
"passionner";0,03;0,01
"apporter";0,09;0,13
"curieux";0,06;0,03
"forêt";0,07;0,04
"couvrir";0,03;0,08
"texte";0,05;0,05
"auteur";0,01;0,03
"jaloux";0,03;0,02
"charles";0,02;0
"f";0,02;0,04
"daniel";0,03;0
"simon";0,02;0
"date";0,21;0,06
"1940";0,01;0,01
"1945";0,01;0,01
"tribune";0,02;0,01
"inquiétude";0;0,01
"lausannois";0,01;0,01
"louis";0,04;0,01
"réunir";0,03;0,03
"article";0,06;0,47
"ouvrage";0,02;0,01
"tirer";0,15;0,12
"2000";0,17;0,11
"exemplaire";0,01;0,02
"centrale";0,01;0,02
"bibliothèque";0,01;0,01
"décès";0,01;0,02
"1969";0,02;0
"mouvement";0,07;0,11
"défense";0,03;0,07
"ré";0,01;0,01
"édition";0,02;0,02
"arbre";0,12;0,04
"paysan";0,05;0,01
"réjouir";0,03;0,09
"préféré";0,04;0,01
"passage";0,12;0,08
"mentionner";0,03;0,12
"vaudois";0,16;0,04
"angle";0,01;0,01
"team";0,05;0,01
"ohlala";0,01;0
"taliban";0;0,01
"raconter";0,13;0,08
"fribourgeois";0,03;0,02
"v";0,03;0,04
"mini";0,02;0,02
"inapproprié";0,01;0,01
"romain";0,02;0,02
"scolaire";0,06;0,04
"emji_applaudissements_peau_moyennement_claire";0,03;0,03
"personnalité";0,03;0,02
"9";0,07;0,08
"avril";0,03;0,02
"mériter";0,1;0,27
"marquer";0,05;0,04
"cinéma";0,05;0,06
"durant";0,07;0,08
"6";0,13;0,26
"entier";0,1;0,18
"aïe";0,03;0,02
"emji_visage_stupéfait";0,02;0,01
"voiler";0,04;0,02
"challenge";0,02;0,01
"soldat";0,01;0,08
"emji_singe_ne_rien_voir";0,11;0,05
"cou";0,03;0,01
"papy";0,03;0,01
"mythique";0,07;0
"renseignement";0,01;0,01
"aider";0,17;0,46
"barbe";0,03;0
"lgbt";0,02;0,02
"be";0,01;0,01
"like";0,02;0,01
"emji_oeil";0,01;0,01
"sale";0,11;0,03
"boucle";0,03;0,01
"droite";0,09;0,5
"ouverture";0,03;0,04
"porter";0,21;0,15
"million";0,09;0,51
"dépenser";0,03;0,1
"armée";0,06;0,46
"peau";0,11;0,07
"aucun";0,33;0,6
"1991";0,01;0
"lointain";0,02;0,01
"proche";0,09;0,15
"loi";0,11;0,46
"punaise";0,06;0,01
"chier";0,07;0,05
"r";0,06;0,04
"fléau";0,02;0,02
"emmerder";0,04;0,01
"piéton";0,04;0,03
"pied";0,26;0,11
"courant";0,1;0,11
"sauter";0,13;0,06
"illégal";0,01;0,15
"vision";0,08;0,07
"moche";0,07;0,02
"rendre";0,4;0,54
"minimum";0,08;0,2
"virilité";0,01;0
"hôpital";0,04;0,12
"autoroute";0,03;0,07
"pourtant";0,34;0,33
"courageux";0,03;0,03
"anonyme";0,01;0,02
"fonctionnaire";0,01;0,01
"babibouchettes";0,03;0
"emji_visage_festif";0,06;0,05
"tsr";0,04;0
"emji_coeur_grandissant";0,03;0
"tv";0,07;0,03
"dessin";0,03;0,01
"animé";0,01;0,01
"inoubliable";0,03;0
"cassis";0;0,04
"facteur";0,03;0,04
"or";0,07;0,13
"pâte";0,02;0,01
"fruit";0,06;0,07
"étoile";0,04;0,01
"quartier";0,07;0,05
"devant";0,21;0,17
"cadeau";0,19;0,12
"exposer";0,03;0,04
"assumer";0,05;0,14
"victime";0,08;0,26
"amuser";0,12;0,03
"emji_visage_souriant_avec_de_grands_yeux";0,08;0,03
"fermer";0,13;0,17
"bouffer";0,06;0,02
"ensuite";0,14;0,24
"tradition";0,05;0,04
"vitesse";0,04;0,08
"hallucinant";0,02;0,02
"créateur";0,05;0,03
"prénom";0,08;0,01
"cycle";0,07;0,01
"renard";0,42;0
"longtemps";0,26;0,17
"diffusion";0,01;0,01
"franchement";0,15;0,22
"top";0,2;0,1
"1980";0,05;0,01
"pari";0,1;0,05
"majeur";0,01;0,06
"co2";0,02;0,03
"emji_pouce_vers_le_haut_peau_claire";0,08;0,05
"écologiste";0,01;0,01
"2h";0,01;0,01
"travail";0,37;0,92
"transport";0,06;0,12
"public";0,15;0,45
"racheter";0,03;0,01
"affaire";0,06;0,13
"gâchis";0,01;0,01
"casser";0,09;0,22
"écologique";0,04;0,06
"1950";0,02;0,01
"village";0,15;0,06
"vigneron";0;0,01
"pratique";0,26;0,09
"poète";0,01;0
"matin";0,15;0,08
"prochain";0,11;0,18
"dérouler";0,01;0,03
"2022";0,03;0,04
"reproduction";0,01;0,01
"échelle";0,03;0,06
"élevage";0,03;0,02
"horrible";0,08;0,06
"animal";0,77;0,35
"agriculteur";0,02;0,01
"emji_visage_déçu";0,04;0,02
"emji_visage_démoralisé_avec_goutte_de_sueur";0,03;0,02
"couteau";0,06;0,03
"superbe";0,06;0,02
"abattre";0,03;0,02
"souffrance";0,03;0,07
"lors";0,07;0,14
"condescendant";0,02;0,01
"patriarcal";0,02;0,02
"mi";0,03;0
"gêner";0,05;0,04
"bye";0,01;0,02
"chaussette";0,08;0,01
"parfaire";0,09;0,07
"appliquer";0,04;0,13
"cuisse";0,03;0
"deja";0,05;0,07
"cause";0,25;0,52
"nuls";0,01;0
"honte";0,19;0,29
"situation";0,12;0,35
"rente";0,01;0,02
"retraite";0,1;0,12
"combat";0,08;0,09
"lit";0,03;0,05
"21";0,03;0,03
"épuiser";0,02;0,02
"responsabilité";0,06;0,15
"forme";0,12;0,14
"route";0,12;0,21
"parfait";0,05;0,04
"commentateur";0,01;0
"1971";0,03;0
"glisser";0,02;0,01
"masculin";0,05;0,03
"épreuve";0,01;0,01
"officiellement";0,02;0,03
"sportif";0,05;0,03
"effectuer";0,03;0,04
"effectivement";0,21;0,17
"morges";0,01;0,01
"domestique";0,03;0,05
"surprise";0,04;0,07
"commettre";0,02;0,2
"inconnu";0,04;0,02
"schéma";0,01;0,02
"extrêmement";0,06;0,07
"différent";0,17;0,14
"conjoint";0,01;0,03
"parvenir";0,01;0,01
"défendre";0,06;0,43
"agresser";0,03;0,04
"compagnon";0,04;0,01
"gare";0,05;0,06
"ignorer";0,04;0,07
"spray";0;0,01
"poivre";0;0,01
"poche";0,04;0,09
"danger";0,04;0,15
"multiple";0,02;0,03
"mémé";0,02;0
"sac";0,15;0,04
"emji_visage_avec_des_symboles_dans_la_bouche";0,05;0,06
"ride";0,01;0,01
"nouvelle";0,1;0,26
"population";0,17;0,52
"emji_visage_implorant";0,08;0,01
"emji_visage_épuisé";0,07;0,05
"sentiment";0,05;0,04
"colère";0,02;0,04
"survivre";0,05;0,06
"conseil";0,04;0,14
"coach";0,01;0,01
"admirable";0,03;0
"emji_étincelles";0,2;0,07
"abe";0,02;0,03
"produit";0,1;0,17
"livre";0,17;0,13
"sympathique";0,03;0,01
"accent";0,66;0,01
"portrait";0,02;0,01
"zombie";0,01;0,01
"décider";0,08;0,16
"rigolo";0,04;0,02
"julien";0,09;0
"morceau";0,02;0,01
"contemporain";0,01;0,01
"obliger";0,13;0,18
"cri";0,01;0,01
"www";0,01;0
"ch";0,03;0,05
"pub";0,04;0,06
"variété";0,01;0,01
"go";0,03;0,02
"immense";0,05;0,05
"comédien";0,03;0,01
"faillir";0,01;0,01
"disputer";0,01;0,01
"emji_visage_avec_un_doigt_sur_la_bouche";0,03;0,02
"emji_visage_souriant_avec_auréole";0,11;0,04
"emji_visage_avec_fumée_sortant_des_narines";0,04;0,06
"méchant";0,12;0,06
"craindre";0,04;0,03
"enseignant";0,12;0,03
"tableau";0,02;0,01
"gâcher";0,02;0,01
"élastique";0,31;0
"surpoids";0,01;0,01
"all";0;0,01
"code";0,03;0,05
"postal";0,02;0
"soirée";0,08;0,04
"écran";0,11;0,03
"neurone";0,02;0,02
"connecter";0,02;0,01
"17";0,05;0,05
"24";0,05;0,04
"41";0,01;0,01
"bientôt";0,09;0,13
"concours";0,06;0,03
"wesh";0,18;0
"madame";0,55;0,1
"fédéral";0,03;0,22
"dose";0,03;0,03
"capable";0,15;0,11
"000";0,07;0,31
"championnat";0,02;0,01
"maîtrise";0,02;0,03
"soi";0,09;0,09
"compétence";0,02;0,05
"écrivain";0,01;0,01
"anne";0,02;0
"contenir";0,02;0,07
"emji_signe_de_la_main";0,06;0,01
"incident";0,01;0,01
"tj";0,01;0,01
"extraire";0,04;0,01
"téléphone";0,17;0,07
"sonner";0,04;0,01
"quasi";0,05;0,05
"remplacer";0,08;0,08
"chat";0,64;0,07
"largement";0,05;0,1
"portable";0,08;0,02
"gag";0,01;0,01
"critiquer";0,08;0,12
"bourrer";0,02;0,01
"wallah";0,07;0
"malin";0,03;0,04
"compliment";0,01;0,01
"emji_deux_coeurs";0,11;0,02
"message";0,09;0,13
"épanouir";0,02;0,01
"poids";0,05;0,05
"mental";0,17;0,07
"physique";0,09;0,19
"publication";0,03;0,07
"indiquer";0,03;0,04
"environ";0,05;0,11
"médecin";0,04;0,12
"tromper";0,1;0,06
"23";0,01;0,02
"profiter";0,09;0,23
"énorme";0,1;0,09
"base";0,18;0,25
"art";0,04;0,12
"plastique";0,15;0,05
"peluche";0,01;0
"croix";0,06;0,03
"çà";0,03;0,02
"chanson";0,15;0,02
"youtube";0,05;0,02
"complet";0,06;0,06
"chrétien";0,08;0,12
"inspiration";0,02;0,01
"elton";0,02;0
"john";0,03;0,01
"sauveur";0,01;0,02
"membre";0,03;0,11
"gille";0,03;0
"surchat";0,02;0
"église";0,04;0,03
"jurassien";0,02;0,01
"octobre";0,02;0,12
"fumer";0,14;0,08
"printemps";0,05;0,01
"table";0,17;0,02
"chaise";0,09;0,01
"terrasse";0,01;0,03
"automne";0,04;0,02
"hiver";0,4;0,09
"reculer";0,02;0,01
"drapeau";0,03;0,07
"bordel";0,06;0,06
"patron";0,04;0,11
"méditer";0,03;0,01
"combien";0,13;0,26
"but";0,11;0,21
"ouiiii";0,03;0,01
"retenir";0,07;0,06
"lequel";0,05;0,05
"valaisan";0,05;0,01
"wc";0,08;0,01
"raser";0,02;0,02
"toilette";0,34;0,03
"troll";0,01;0,03
"genevois";0,09;0,07
"promener";0,02;0,02
"bûcheron";0,02;0
"pardon";0,05;0,07
"brave";0,05;0,01
"bille";0,04;0
"basket";0,01;0,01
"parceque";0,03;0,02
"salle";0,12;0,04
"blague";0,12;0,16
"authentique";0,03;0,01
"emmental";0,03;0,02
"président";0,03;0,15
"emji_mains_levées_peau_claire";0,02;0,02
"7h";0,01;0,01
"rentrer";0,16;0,16
"trou";0,06;0,03
"aaaah";0,02;0
"généraliser";0,03;0,02
"matière";0,06;0,06
"utile";0,1;0,11
"plier";0,02;0,02
"vêtement";0,07;0,08
"obligation";0,02;0,1
"cantonal";0,02;0,04
"impressionnant";0,07;0,04
"règle";0,13;0,16
"taille";0,06;0,04
"culotte";0,03;0,01
"profession";0,01;0,02
"voie";0,05;0,13
"choix";0,18;0,28
"maturité";0,05;0
"afin";0,05;0,11
"coudre";0,02;0
"repasser";0,02;0,01
"cuisiner";0,04;0,01
"moeurs";0,02;0
"insister";0,01;0,01
"nécessité";0,01;0,03
"secondaire";0,02;0,02
"près";0,06;0,05
"terminer";0,07;0,07
"totalement";0,14;0,19
"corps";0,15;0,2
"tenir";0,18;0,19
"formation";0,05;0,08
"obligatoire";0,06;0,16
"bricolage";0,02;0
"lutter";0,04;0,05
"soulever";0,02;0,03
"systématiquement";0,02;0,04
"diaboliser";0,01;0,01
"mécanique";0,03;0,02
"fréquenter";0,02;0,02
"emji_mains_en_prière_peau_moyennement_claire";0,08;0,02
"service";0,14;0,38
"militaire";0,02;0,19
"hey";0,02;0,01
"compagnie";0,07;0,05
"retraité";0,02;0,02
"18";0,03;0,08
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";0,02;0
"traîner";0,03;0,02
"tcheu";0,05;0,01
"santé";0,18;0,35
"récent";0,02;0,04
"reine";0,03;0,01
"guy";0,03;0,01
"épaule";0,02;0,01
"sponsoriser";0;0,01
"pierre";0,06;0,04
"ete";0,03;0,02
"graver";0,02;0
"indépendance";0,01;0,03
"peser";0,01;0,02
"video";0,06;0,01
"puis";0,32;0,25
"développement";0,02;0,04
"ados";0,03;0,02
"monstrueux";0,01;0,01
"épisode";0,04;0,03
"occasion";0,04;0,06
"fan";0,09;0,04
"defaye";0,02;0
"renseigner";0,07;0,16
"rejoindre";0,05;0,04
"clan";0;0,01
"formidable";0,1;0,02
"documentaire";0,06;0,01
"issue";0,02;0,02
"indien";0,03;0
"production";0,03;0,05
"david";0,02;0,02
"ouiii";0,02;0,01
"habiller";0,09;0,08
"imiter";0,01;0,01
"découvrir";0,13;0,07
"sagesse";0,15;0
"cruel";0,02;0,01
"contexte";0,08;0,06
"égo";0,01;0,01
"attacher";0,02;0,01
"annonce";0,03;0,04
"bref";0,18;0,2
"exemple";0,28;0,52
"modeste";0,05;0,02
"coûter";0,08;0,16
"dépendance";0,01;0,02
"tres";0,07;0,05
"grotte";0;0,01
"ému";0,03;0
"emji_visage_qui_rougit";0,13;0,05
"forcer";0,03;0,08
"emji_visage_pensif";0,12;0,06
"difficile";0,18;0,17
"consommation";0,07;0,13
"individu";0,03;0,08
"fortune";0,02;0,23
"expression";0,12;0,11
"poésie";0,04;0
"telle";0,06;0,07
"rare";0,14;0,07
"poétique";0,02;0
"saison";0,09;0,06
"ahhh";0,02;0,01
"emji_visage_bleu_et_froid";0,03;0,02
"piquer";0,04;0,04
"folie";0,03;0,03
"couloir";0,01;0,01
"tester";0,03;0,03
"degré";0,1;0,08
"ais";0,02;0
"bonnet";0,03;0,01
"emji_ok_peau_moyennement_claire";0,03;0,01
"diction";0,02;0
