"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"*commentLikes_174";0;1;1;1;1;1;1;1;1
"*a_0786";1;1;0,371;1;1;0,46;0,086;0,352;1
"*postDate_24-1-2025";1;1;0,371;1;1;0,46;0,086;0,352;1
"*a_0787";1;1;1;0;0,261;0;1;1;1
"*postLikes_3700";1;1;1;0,01;0,604;0;1;1;1
"*postComments_126";1;1;1;0;0,261;0;1;1;1
"*postDate_26-1-2025";1;1;1;0;0,261;0;1;1;1
"*commentLikes_203";1;0,137;1;1;1;0,039;1;1;1
"*a_0788";1;1;1;1;1;1;0;1;1
"*postLikes_12600";1;1;1;1;1;1;0;0,003;1
"*postComments_249";1;1;1;1;1;1;0;1;1
"*postDate_27-1-2025";1;1;1;1;1;1;0;1;1
"*commentLikes_111";1;1;1;0,925;0,418;0,286;0,401;1;1
"*commentLikes_707";1;1;1;1;1;1;0;1;1
"*a_0789";1;0,005;1;0,155;1;0,67;1;1;1
"*postLikes_247";1;0,005;1;0,155;1;0,67;1;1;1
"*postDate_29-1-2025";1;0,005;1;0,155;1;0,67;1;1;1
"*a_0790";1;1;1;0,813;0,337;0,67;0,322;1;1
"*postDate_31-1-2025";1;1;1;0,813;0,337;0,67;0,322;1;1
"*a_0791";1;1;1;0,903;0,002;0,015;0,919;1;1
"*postDate_2-2-2025";1;1;1;0,903;0,002;0,015;0,919;1;1
"*a_0792";1;1;1;1;1;0,081;0,315;1;0,354
"*postDate_3-2-2025";1;1;1;1;1;0,081;0,315;1;0,354
"*commentDate_5-2-2026";1;1;1;0,234;1;0,061;1;1;1
"*commentLikes_107";1;1;1;1;1;0,881;0,094;0,819;0,963
"*commentDate_21-5-2025";1;0,005;1;1;1;1;0,471;1;0,74
"*a_0793";1;1;0,904;1;1;0,22;0,003;0,257;1
"*postDate_5-2-2025";1;1;0,904;1;1;0,22;0,003;0,257;1
"*a_0794";1;1;1;1;1;0,875;0,337;0;1
"*postComments_154";1;1;1;1;1;0,875;0,337;0;1
"*postDate_7-2-2025";1;1;1;1;1;0,875;0,337;0;1
"*commentLikes_462";1;1;1;1;1;1;1;0,048;1
"*commentLikes_277";1;1;1;1;1;0,337;1;1;0,389
"*commentLikes_195";1;1;1;1;1;0,008;1;1;1
"*a_0795";1;1;1;1;1;1;0,847;1;0
"*postLikes_7400";1;1;1;1;1;1;0,847;1;0
"*postComments_175";1;1;1;1;1;1;0,847;1;0
"*postDate_9-2-2025";1;1;1;1;1;1;0,847;1;0
"*commentDate_25-1-2026";1;1;1;1;1;1;1;0,047;0,705
"*a_0796";1;0;1;1;1;1;1;0,493;1
"*postLikes_5700";1;0;0;1;1;1;0,494;0,005;1
"*postComments_197";1;0;1;1;1;1;1;0,493;1
"*postDate_10-2-2025";1;0;1;1;1;1;1;0,493;1
"*commentLikes_1,265";1;0;1;1;1;1;1;1;1
"*a_0797";1;1;0,052;1;0,496;0,982;1;0,891;0,512
"*postDate_12-2-2025";1;1;0,052;1;0,496;0,982;1;0,891;0,512
"*a_0798";1;1;1;0,813;1;0,67;1;0,14;1
"*postLikes_640";1;1;1;0,813;1;0,67;1;0,14;1
"*postDate_13-2-2025";1;1;1;0,813;1;0,67;1;0,14;1
"*a_0800";0,474;1;0,172;1;0,83;1;1;1;0,004
"*postLikes_942";0,474;1;0,172;1;0,83;1;1;1;0,004
"*postDate_16-2-2025";0,474;1;0,172;1;0,83;1;1;1;0,004
"*a_0801";1;1;0,766;1;1;0;0,517;1;1
"*postDate_17-2-2025";1;1;0,766;1;1;0;0,517;1;1
"*a_0802";1;1;1;0;0,091;1;1;1;1
"*postDate_19-2-2025";1;1;1;0;0,091;1;1;1;1
"*a_0803";1;1;1;1;1;1;0,809;0,923;0,023
"*postDate_21-2-2025";1;1;1;1;1;1;0,809;0,923;0,023
"*a_0804";1;1;1;1;1;0,936;1;1;0
"*postLikes_115000";1;1;1;1;1;0,936;1;1;0
"*postComments_973";1;1;1;1;1;0,936;1;1;0
"*postDate_23-2-2025";1;1;1;1;1;0,936;1;1;0
"*commentDate_15-8-2025";0,368;1;0,645;1;0,154;0,076;0,002;1;1
"*commentDate_13-8-2025";0,311;1;1;0,637;1;1;1;0,891;0,146
"*commentDate_3-8-2025";0;1;1;1;0,038;0,963;1;0,492;1
"*commentDate_31-7-2025";0;1;1;0,072;1;0,092;1;1;1
"*commentDate_29-7-2025";0;1;1;1;0;0,139;1;1;1
"*commentDate_28-7-2025";0;1;0,584;1;1;1;0,727;1;1
"*commentDate_25-7-2025";0,073;1;1;0;1;1;0,141;1;1
"*commentDate_16-7-2025";0,823;1;1;1;0;1;1;0,879;0,348
"*commentDate_11-8-2025";0,656;0,544;1;1;1;0,254;1;1;0,953
"*commentDate_15-7-2025";0;1;1;0,827;1;1;1;1;1
"*commentDate_14-7-2025";0;1;1;1;1;1;0,997;1;1
"*commentDate_12-7-2025";0;0,986;1;1;1;1;1;0,901;1
"*commentDate_2-7-2025";1;1;1;0,957;1;0,789;1;1;0,004
"*commentDate_29-6-2025";1;1;1;1;1;0,226;0;0,891;1
"*commentDate_24-6-2025";1;1;1;1;1;0,738;1;0,001;1
"*commentDate_28-6-2025";1;1;1;1;0,108;1;0;1;0
"*commentDate_29-5-2025";0,615;1;0,513;1;1;0,951;1;0,193;1
"*commentDate_20-5-2025";1;1;1;1;1;1;0,915;0;0,507
"*commentDate_18-5-2025";1;0,027;0,99;1;1;0,069;1;1;0,936
"*commentDate_16-5-2025";1;0,661;1;0,69;1;0,001;1;1;0,442
"*commentDate_15-5-2025";1;0,308;1;0,253;1;0,254;1;1;0,023
"*commentDate_13-5-2025";1;0,288;0,26;0,205;1;1;0,798;0,185;1
"*commentDate_12-5-2025";1;0,468;0,064;0,228;1;1;1;1;0,198
"*commentDate_9-5-2025";0,681;0,001;0,866;1;1;0,765;1;1;0,739
"*commentDate_8-5-2025";1;0;1;1;0,877;1;1;0,762;0,511
"*commentDate_3-5-2025";1;0;1;0,313;1;0,042;0,106;1;1
"*commentDate_27-6-2025";1;1;1;0,037;0,023;1;1;1;1
"*commentDate_11-7-2025";0;1;1;0,988;1;1;1;1;1
"*commentDate_2-5-2025";1;0,038;0,828;0,48;0,646;1;1;0,74;0,604
"*commentLikes_248";1;1;1;1;1;1;1;1;0,075
"*commentLikes_1,284";1;1;1;1;1;1;1;1;0,075
"*commentLikes_382";1;1;1;1;0;1;1;1;1
"*commentLikes_368";1;1;1;1;1;0,632;1;1;0,084
"*commentDate_26-4-2025";1;1;0,922;0,69;1;0,135;1;0,76;1
"*commentLikes_989";1;1;1;1;1;1;1;1;0,075
"*commentLikes_353";1;1;1;1;1;1;1;0,299;0,389
"*commentLikes_573";1;1;1;1;1;1;1;1;0,075
"*a_0805";1;1;1;0,788;1;1;1;0;1
"*postLikes_128700";1;1;1;0,788;1;1;1;0;1
"*postComments_1100";0;1;1;1;1;1;0;0;1
"*postReposts_41";1;1;1;1;1;0,348;1;0;1
"*postDate_24-2-2025";1;1;1;0,788;1;1;1;0;1
"*commentDate_19-8-2025";0,743;1;1;0,021;1;0,022;1;1;1
"*commentDate_18-8-2025";1;1;0,684;0,111;1;0,024;1;1;0,427
"*commentDate_8-8-2025";0,009;1;1;0,01;1;1;0,748;0,133;1
"*commentDate_24-7-2025";0;0,168;0,533;1;0,721;1;1;1;1
"*commentDate_17-7-2025";0,011;1;1;1;1;0,502;0,431;1;0,579
"*commentDate_9-7-2025";0;1;1;1;1;1;1;1;1
"*commentDate_7-7-2025";0;1;0,468;1;1;0,789;1;1;1
"*commentDate_1-7-2025";1;1;0,109;1;1;0,52;0,423;0,378;1
"*commentDate_19-4-2025";0,878;0,108;0,453;1;1;1;0,569;0,957;0,284
"*commentDate_26-7-2025";0;1;1;0,001;1;1;1;1;0,042
"*commentLikes_438";1;1;1;0,234;1;1;1;0,047;1
"*commentLikes_149";1;1;1;0,394;1;0,881;1;0,819;0,963
"*commentDate_3-6-2025";1;0,091;1;0,81;1;0,046;1;0,872;1
"*commentLikes_461";1;1;1;1;0;1;1;1;1
"*commentLikes_1,169";1;1;1;1;1;1;1;1;0,075
"*commentLikes_902";1;1;1;1;1;1;1;0,048;1
"*commentLikes_2,614";1;1;1;1;1;1;1;0,048;1
"*commentLikes_5,671";1;1;1;1;1;0,059;1;1;1
"*commentLikes_4,148";1;1;1;1;1;1;1;0,048;1
"*commentLikes_474";1;1;1;1;1;1;0,007;1;0,389
"*commentLikes_1,253";1;1;1;1;1;1;1;0,048;1
"*commentLikes_344";1;1;1;1;1;1;1;0,048;1
"*commentLikes_20,402";1;1;1;1;1;0,059;1;1;1
"*commentLikes_1,980";1;1;1;1;1;1;1;0,048;1
"*commentLikes_1,561";1;1;1;1;1;1;1;1;1
"*a_0806";1;1;1;1;1;0,44;1;1;0,012
"*postLikes_814";1;1;1;1;1;0,44;1;1;0,012
"*postDate_26-2-2025";1;1;1;1;1;0,44;1;1;0,012
"*a_0807";1;1;1;1;0,877;0,007;0,331;0,762;1
"*postDate_28-2-2025";1;1;1;1;0,877;0,007;0,331;0,762;1
"*a_0808";0,487;0;0,002;1;1;1;1;0;1
"*postComments_324";0,487;0;0,002;1;1;1;1;0;1
"*postDate_2-3-2025";0,487;0;0,002;1;1;1;1;0;1
"*commentDate_24-8-2025";0,102;1;1;1;1;0,195;1;1;0,027
"*commentDate_21-8-2025";1;1;1;0,733;0,834;0,035;1;0,553;1
"*commentDate_12-8-2025";0,008;0,689;0,26;1;0,141;1;0,798;0,553;1
"*commentDate_9-8-2025";0,014;1;1;0,001;0,514;1;1;1;1
"*commentDate_5-8-2025";0,417;0,792;0,655;1;0,002;1;0,883;1;1
"*commentDate_4-8-2025";0;1;1;0,48;0,07;1;1;1;1
"*commentDate_23-7-2025";0;1;1;1;0,952;1;0,915;0,006;1
"*commentDate_20-7-2025";0;1;1;1;0,894;0,604;0,857;1;0,871
"*commentDate_30-5-2025";1;1;0,047;1;1;0,001;0,748;1;1
"*commentDate_26-5-2025";1;0,986;1;0,843;1;0,148;1;0,15;1
"*commentLikes_212";0;1;1;1;1;1;1;1;1
"*commentDate_26-6-2025";1;1;1;0,212;0,68;0,041;1;1;0,419
"*commentLikes_432";1;1;1;1;1;1;1;0,048;1
"*commentLikes_1,170";1;1;1;1;1;1;1;1;0,075
"*commentDate_31-8-2025";0,12;0,166;1;1;1;1;0,997;1;0,003
"*commentDate_27-8-2025";0,988;1;1;1;1;0,009;0,115;0,571;1
"*commentLikes_136";1;0,075;1;1;0,1;0,174;1;1;1
"*a_0810";1;0,62;0,021;0;0;0;1;1;1
"*postLikes_22200";1;0,62;0,021;0;0;0;1;1;1
"*postComments_544";1;0,62;0,021;0;0;0;1;1;1
"*postReposts_32";1;0,62;0,021;0;0;0;1;1;1
"*postDate_3-3-2025";1;0,62;0,021;0;0;0;1;1;1
"*commentDate_30-8-2025";0,009;1;1;0,776;0,865;1;0,828;1;0,204
"*commentDate_22-8-2025";0,055;1;1;1;1;0,44;1;0,499;1
"*commentDate_20-8-2025";1;1;1;0,47;1;1;0,269;0,792;0,376
"*commentDate_7-8-2025";0,013;0,894;0,723;1;1;0,586;0,003;1;1
"*commentDate_6-8-2025";1;1;1;0,148;1;1;1;0,115;1
"*commentDate_22-7-2025";0;1;1;0,494;0,047;1;0,152;0,663;1
"*commentDate_21-7-2025";1;1;0,745;1;1;1;0,485;0,002;0,089
"*commentDate_13-7-2025";0;1;1;1;1;0,162;1;1;1
"*commentDate_5-7-2025";0;1;1;1;0,795;1;0,415;1;1
"*commentDate_3-7-2025";1;1;1;0,57;1;0,297;0,915;1;0,185
"*commentDate_30-6-2025";1;1;1;0,55;0,003;1;0,953;1;0,736
"*commentDate_21-6-2025";1;1;1;1;0,026;0,52;1;0,031;1
"*commentDate_14-6-2025";1;1;0,014;0,48;0;0,006;1;1;1
"*commentDate_8-6-2025";0,844;1;0;1;0,553;1;1;0,026;1
"*commentDate_30-4-2025";1;0;0,204;1;1;1;1;0,444;1
"*commentDate_24-4-2025";1;0,289;1;1;0,105;1;1;1;0,169
"*commentLikes_358";1;1;1;1;0,008;0,337;1;1;1
"*commentDate_2-6-2025";1;1;0,046;0,078;0,721;1;0,692;1;0,493
"*commentLikes_632";1;1;1;1;1;0,337;0,007;1;1
"*a_0811";1;1;1;1;1;0,039;1;1;1
"*postDate_5-3-2025";1;1;1;1;1;0,039;1;1;1
"*a_0812";0,404;0;0,304;1;1;1;1;1;1
"*postLikes_3800";0,404;0;0,304;1;1;1;1;1;1
"*postDate_7-3-2025";0,404;0;0,304;1;1;1;1;1;1
"*a_0813";1;1;0,363;1;0;0,266;1;1;1
"*postComments_127";1;1;0,363;1;0;0,266;1;1;1
"*postDate_8-3-2025";1;1;0,363;1;0;0,266;1;1;1
"*a_0814";1;0,075;1;0,747;1;1;1;0,183;1
"*postDate_10-3-2025";1;0,075;1;0,747;1;1;1;0,183;1
"*a_0815";1;1;1;0;1;0;1;1;1
"*postLikes_50500";1;1;1;0;1;0;1;1;1
"*postComments_1700";1;1;1;0;1;0;1;1;1
"*postReposts_20";1;1;0,967;0;1;0;1;1;1
"*postDate_12-3-2025";1;1;1;0;1;0;1;1;1
"*commentDate_6-9-2025";0;0;1;1;1;1;1;1;0,116
"*commentDate_4-9-2025";0;0,368;1;1;1;1;1;1;0,015
"*commentDate_2-8-2025";0;1;1;1;1;1;0,288;1;0,625
"*commentDate_19-7-2025";0,39;1;1;1;1;0,024;0,847;0,454;1
"*commentDate_18-7-2025";0;1;1;1;1;1;0,02;0,59;1
"*commentDate_4-7-2025";0;1;0,964;1;1;1;1;1;1
"*commentDate_23-6-2025";1;1;0,088;1;1;0,201;0,883;0,517;1
"*commentDate_11-6-2025";1;1;1;1;0,256;0,002;1;1;0,882
"*commentDate_10-6-2025";1;1;0,922;1;0,804;0,027;0,768;1;0,944
"*commentDate_6-6-2025";1;0,608;0,533;0,248;0,721;1;1;1;0,815
"*commentDate_5-6-2025";1;0,214;0,061;1;1;0,459;0,771;0,616;1
"*commentDate_4-6-2025";1;0,683;1;0,327;1;0,234;1;0,968;1
"*commentDate_1-6-2025";1;1;0,904;1;0,35;0,389;0,003;1;1
"*commentDate_28-5-2025";1;1;0,26;1;0,401;0,162;1;1;0,74
"*commentDate_27-5-2025";1;0,045;1;1;1;0,073;1;0,014;1
"*commentDate_24-5-2025";1;0,061;0,014;1;1;0,833;1;1;1
"*commentDate_11-5-2025";1;0,166;1;1;1;0,897;0,549;0,152;0,68
"*commentDate_23-4-2025";0,339;0,116;0,99;1;0,054;1;1;0,286;1
"*commentLikes_53";1;0,745;1;0,738;0,174;1;1;1;0,098
"*commentLikes_153";1;1;1;1;1;1;0,007;1;0,389
"*commentLikes_1,191";1;1;1;1;1;0,059;1;1;1
"*commentDate_25-6-2025";1;1;1;1;0,678;0,994;1;1;0
"*commentLikes_255";1;1;1;1;1;1;1;1;1
"*commentLikes_628";1;1;1;1;1;1;1;1;0,075
"*commentLikes_678";1;1;1;1;1;1;1;1;0,075
"*commentLikes_1,138";1;1;1;0,087;1;0,337;1;1;1
"*commentLikes_550";1;1;1;1;1;1;1;0,048;1
"*commentLikes_2,020";1;1;1;0,005;1;1;1;1;1
"*commentLikes_391";1;1;1;1;0,008;0,337;1;1;1
"*a_0816";1;0,8;1;0,008;0,019;1;1;1;1
"*postDate_14-3-2025";1;0,8;1;0,008;0,019;1;1;1;1
"*a_0817";1;1;0,426;1;0,553;1;0,527;0,232;0,089
"*postDate_16-3-2025";1;1;0,426;1;0,553;1;0,527;0,232;0,089
"*a_0818";0;1;1;1;1;1;0;0,16;1
"*postLikes_140600";0;1;1;1;1;1;0;0,16;1
"*postReposts_34";0;1;1;1;1;1;0;0,344;1
"*postDate_17-3-2025";0;1;1;1;1;1;0;0,16;1
"*commentDate_1-9-2025";1;0;1;1;1;1;1;1;0
"*commentDate_26-8-2025";0;1;1;1;0,773;0,895;0,1;1;1
"*commentDate_28-8-2025";1;1;0,543;0,543;1;0,001;1;1;1
"*commentDate_10-8-2025";0;1;1;1;0,533;0,779;0,058;0,834;1
"*commentDate_14-8-2025";1;1;1;1;1;1;0,732;1;0,005
"*commentDate_22-5-2025";1;1;0,723;1;1;0,173;1;1;0,303
"*commentDate_14-5-2025";1;1;1;0,598;1;0,573;1;1;0
"*commentLikes_189";0,006;0;1;1;1;1;1;1;1
"*commentLikes_3,593";1;1;1;1;1;1;0;1;1
"*commentLikes_252";1;1;1;1;1;1;0;1;1
"*commentLikes_349";1;1;1;1;1;1;0;1;1
"*commentLikes_473";0;1;0;1;1;1;1;1;1
"*commentLikes_2,041";1;1;1;1;1;1;1;0,048;1
"*commentLikes_2,100";1;1;1;1;1;1;1;1;1
"*commentLikes_144";0;1;1;1;1;1;1;1;1
"*commentLikes_4,019";1;1;1;1;1;0,059;1;1;1
"*commentLikes_156";1;1;1;1;1;1;0;1;1
"*commentLikes_5,564";1;1;1;1;1;1;1;1;0,075
"*commentDate_12-9-2025";1;1;1;1;1;1;0,134;1;0
"*a_0819";1;1;1;1;1;0;0,396;0,318;1
"*postDate_19-3-2025";1;1;1;1;1;0;0,396;0,318;1
"*a_0820";1;0,646;1;1;1;1;1;0,001;0,571
"*postComments_48";1;1;1;1;1;1;1;0;1
"*postDate_21-3-2025";1;0,646;1;1;1;1;1;0,001;0,571
"*a_0821";1;1;1;0;0;0,722;1;1;1
"*postComments_331";1;1;1;0;0;0,722;1;1;1
"*postReposts_14";1;1;1;0;0;0,833;1;1;1
"*postDate_23-3-2025";1;1;1;0;0;0,722;1;1;1
"*commentDate_11-9-2025";0,515;0,078;0,087;0,881;1;1;1;1;1
"*commentLikes_209";1;1;1;0,005;1;1;1;1;1
"*commentLikes_241";1;1;1;1;0,008;0,337;1;1;1
"*a_0822";1;0,035;0;1;1;0,779;0,058;1;1
"*postDate_24-3-2025";1;0,035;0;1;1;0,779;0,058;1;1
"*commentLikes_115";1;1;1;1;0,1;0,01;1;1;1
"*a_0823";1;1;0;1;1;1;1;1;1
"*postLikes_47700";1;1;0;1;1;1;1;1;1
"*postComments_560";1;1;0;1;1;1;1;1;1
"*postReposts_31";1;1;0;1;1;1;1;1;1
"*postDate_26-3-2025";1;1;0;1;1;1;1;1;1
"*commentDate_14-9-2025";0,1;0,001;1;0,953;1;1;1;0,977;1
"*commentDate_10-9-2025";0,53;1;1;0,137;0,044;0,675;1;0,737;1
"*commentDate_2-9-2025";1;0;1;1;1;1;1;1;0
"*commentLikes_172";1;0;0,011;1;1;1;1;0,431;1
"*commentLikes_293";1;1;0;1;1;1;1;1;1
"*commentLikes_116";1;1;0,001;1;1;0,881;1;0,819;0,963
"*commentLikes_871";1;1;1;1;1;1;1;0,048;1
"*commentLikes_2,772";1;1;1;1;1;0,059;1;1;1
"*commentLikes_366";1;1;1;1;1;1;1;0,299;0,389
"*commentLikes_118";1;1;0;0,234;1;1;1;1;0,705
"*commentLikes_5,310";1;1;0;1;1;1;1;1;1
"*commentLikes_545";1;1;1;0,005;1;1;1;1;1
"*commentLikes_1,868";1;1;1;1;1;1;1;0,048;1
"*commentDate_9-9-2025";1;0,444;1;1;1;1;0,549;0,454;0,168
"*a_0824";1;1;1;1;1;1;1;0,005;1
"*postLikes_660";1;1;1;1;1;1;1;0,005;1
"*postDate_28-3-2025";1;1;1;1;1;1;1;0,005;1
"*a_0825";1;1;1;1;1;1;1;0;1
"*postLikes_39800";1;1;1;1;1;1;1;0;1
"*postComments_884";1;1;1;1;1;1;1;0;1
"*postReposts_64";1;1;1;1;1;1;1;0;1
"*postDate_30-3-2025";1;1;1;1;1;1;1;0;1
"*commentDate_26-9-2025";1;0,001;1;1;1;1;0;1;0,194
"*commentDate_25-9-2025";0,356;0,016;1;1;0,948;1;0,153;1;0
"*commentDate_23-9-2025";1;1;1;0,165;1;1;0,02;0,818;1
"*commentDate_17-9-2025";1;1;1;0,832;1;0,721;0,003;0,439;0,8
"*commentDate_13-9-2025";1;1;1;1;0,834;1;0,125;0,82;0,498
"*commentDate_25-8-2025";1;1;1;1;0,405;0;0,365;1;1
"*commentDate_23-8-2025";0,828;1;0,037;0,494;0,009;0,865;1;1;0,871
"*commentLikes_1,309";1;1;1;1;1;1;1;0,048;1
"*commentLikes_261";1;1;1;1;1;1;1;0,048;1
"*commentLikes_171";1;1;1;1;1;0,337;1;0,299;1
"*commentLikes_1,988";1;1;1;1;1;1;1;0,048;1
"*commentLikes_294";1;1;1;1;1;1;1;0,048;1
"*commentLikes_825";1;1;1;1;1;1;1;0,048;1
"*commentLikes_2,438";1;1;1;1;1;1;1;0,048;1
"*commentDate_15-9-2025";0,551;0,958;1;1;1;0,25;1;1;0,963
"*commentLikes_760";1;1;1;1;1;1;1;0,048;1
"*commentLikes_247";1;1;1;1;1;0,337;1;0,299;1
"*commentLikes_231";1;1;1;1;1;0,337;1;0,299;1
"*commentLikes_1,756";1;1;1;1;1;1;1;0,048;1
"*commentLikes_896";1;1;1;1;1;1;1;0,048;1
"*commentLikes_1,642";1;1;1;1;1;1;1;0,048;1
"*a_0826";1;0;1;1;1;1;1;1;0
"*postLikes_189600";1;0;1;1;1;1;1;1;0
"*postComments_2600";1;0;1;1;1;1;1;1;0
"*postReposts_91";1;0;1;1;1;1;1;1;0
"*postDate_31-3-2025";1;0;1;1;1;1;1;1;0
"*commentDate_27-9-2025";1;0;1;1;1;1;0,015;1;0,156
"*commentDate_5-9-2025";0,674;0;1;1;1;0,209;1;1;0,027
"*commentLikes_821";1;1;1;1;1;1;1;1;0,075
"*commentLikes_374";1;0;1;1;1;1;1;1;1
"*commentLikes_262";1;0;1;0,234;1;1;1;1;1
"*commentLikes_5,694";1;1;1;1;1;0,059;1;1;1
"*commentLikes_2,232";1;0;1;1;1;1;1;1;1
"*commentLikes_2,194";1;1;1;1;1;1;1;1;0,075
"*commentLikes_687";0;1;1;1;1;1;1;1;1
"*commentLikes_145";1;1;1;0,005;1;1;1;1;1
"*commentLikes_377";1;0;1;1;1;1;1;1;1
"*commentLikes_20,606";1;1;1;1;1;1;1;1;0,075
"*commentLikes_637";1;1;1;1;1;1;1;1;0,075
"*commentLikes_5,906";1;1;1;1;1;1;1;1;0,075
"*commentLikes_1,419";1;1;1;1;1;1;1;1;0,075
"*commentLikes_1,429";1;0;1;1;1;1;1;1;1
"*commentLikes_99";1;0,075;1;1;1;0,881;1;1;0,223
"*commentLikes_160";1;0;1;1;1;1;1;1;0,705
"*commentLikes_131";1;1;1;1;1;0,061;1;0,578;1
"*commentLikes_5,544";1;1;1;1;1;1;1;1;0,075
"*commentLikes_334";1;0;1;1;1;1;1;1;1
"*a_0827";1;1;1;1;1;1;0,242;0,005;1
"*postLikes_793";1;1;1;1;1;1;0,242;0,005;1
"*postDate_1-4-2025";1;1;1;1;1;1;0,242;0,005;1
"*a_0828";1;0,012;1;1;1;1;0,091;0,351;1
"*postLikes_4100";1;0,329;1;1;1;1;0,036;0,326;0,119
"*postDate_4-4-2025";1;0,012;1;1;1;1;0,091;0,351;1
"*a_0829";0,772;1;0,371;1;0,096;0,205;1;0,697;1
"*postLikes_449";0,772;1;0,371;1;0,096;0,205;1;0,697;1
"*postDate_6-4-2025";0,772;1;0,371;1;0,096;0,205;1;0,697;1
"*commentDate_17-11-2025";1;0,918;0,003;0;1;1;1;1;1
"*a_0830";1;1;1;1;1;1;1;1;0
"*postComments_105";1;1;1;1;1;1;1;0;0
"*postDate_7-4-2025";1;1;1;1;1;1;1;1;0
"*a_0831";1;0,001;0,257;1;0,293;0,871;0,967;1;1
"*postDate_9-4-2025";1;0,001;0,257;1;0,293;0,871;0,967;1;1
"*a_0832";1;1;1;1;1;0,859;0,213;0,677;0,013
"*postComments_59";1;1;1;1;1;1;0,193;0,001;0,757
"*postDate_11-4-2025";1;1;1;1;1;0,859;0,213;0,677;0,013
"*a_0833";1;1;1;1;1;0,859;1;1;0
"*postLikes_3300";1;0,025;1;1;1;1;0,207;0,306;0,158
"*postComments_96";1;1;1;1;1;0,859;1;1;0
"*postDate_13-4-2025";1;1;1;1;1;0,859;1;1;0
"*a_0834";1;1;1;1;1;1;0,038;0,047;1
"*postDate_14-4-2025";1;1;1;1;1;1;0,038;0,047;1
"*a_0835";1;1;1;0,395;0,57;1;0,551;1;0,236
"*postDate_16-4-2025";1;1;1;0,395;0,57;1;0,551;1;0,236
"*a_0836";0,653;0,948;1;0,151;1;0,974;1;0,173;1
"*postDate_18-4-2025";0,653;0,948;1;0,151;1;0,974;1;0,173;1
"*a_0837";1;0;1;1;1;1;1;1;0
"*postLikes_21700";1;0;1;1;1;1;1;1;0
"*postComments_300";1;0;1;1;1;1;1;1;0
"*postReposts_28";1;0;1;1;1;1;1;1;0
"*postDate_20-4-2025";1;0;1;1;1;1;1;1;0
"*commentDate_14-10-2025";1;1;1;0,629;1;1;1;0,002;0,338
"*commentLikes_267";1;1;1;0,548;0,174;1;1;1;0,402
"*commentDate_17-4-2026";1;1;1;1;1;1;1;1;0,075
"*a_0838";1;1;1;0,318;1;0,089;1;0;1
"*postLikes_15200";1;1;0,95;0,342;1;0;1;0;1
"*postReposts_62";1;1;1;0,318;1;0,089;1;0;1
"*postDate_21-4-2025";1;1;1;0,318;1;0,089;1;0;1
"*commentDate_13-10-2025";1;1;1;1;1;0,495;0,257;0;1
"*commentDate_11-10-2025";1;1;0,232;0,06;1;1;0,022;0,447;1
"*commentDate_6-10-2025";1;1;1;0,573;0;0,743;1;0,865;1
"*commentDate_1-10-2025";0,383;0;1;1;0,377;0,394;1;1;1
"*commentDate_30-9-2025";1;0;1;0,931;0,985;0,098;1;1;1
"*commentDate_24-9-2025";1;0,055;1;0,367;1;1;0,949;1;0
"*commentDate_22-9-2025";0,855;0,76;1;0,679;1;1;0;0,767;1
"*commentDate_21-9-2025";1;1;0,963;0,108;1;1;0;0,103;1
"*commentDate_8-9-2025";0,063;0,684;0,513;1;1;0,714;1;0,718;1
"*commentDate_7-9-2025";1;0,021;1;1;1;1;1;1;0,037
"*commentDate_10-10-2025";1;0,612;1;0,645;0,401;1;0,01;1;0,856
"*commentLikes_355";1;1;1;1;1;1;1;0,048;1
"*commentLikes_804";1;1;1;1;0;1;1;1;1
"*commentLikes_401";1;1;1;1;1;1;1;0,048;1
"*commentLikes_340";1;1;1;1;1;1;1;1;1
"*a_0839";0,128;1;1;1;1;0,18;0,322;0,591;1
"*postDate_23-4-2025";0,128;1;1;1;1;0,18;0,322;0,591;1
"*a_0840";1;1;1;1;1;0,01;1;1;0
"*postLikes_15500";1;1;1;1;1;0,01;1;1;0
"*postComments_237";1;1;1;1;1;0,01;1;1;0
"*postReposts_7";1;1;1;1;1;0,026;1;1;0
"*postDate_25-4-2025";1;1;1;1;1;0,01;1;1;0
"*commentLikes_394";1;1;1;1;1;1;1;1;0,075
"*a_0841";1;0;1;1;1;1;1;1;1
"*postComments_67";1;0;1;1;1;1;0;1;0,553
"*postDate_27-4-2025";1;0;1;1;1;1;1;1;1
"*commentLikes_257";1;0,028;1;1;1;0,632;1;1;0,705
"*commentLikes_121";1;0,137;1;1;1;1;0,165;1;0,402
"*a_0842";1;1;0,781;1;0,535;0,639;0,482;0;1
"*postDate_28-4-2025";1;1;0,781;1;0,535;0,639;0,482;0;1
"*a_0843";1;0;1;0,003;1;1;1;1;1
"*postComments_460";1;0;1;0,003;1;1;1;1;1
"*postDate_30-4-2025";1;0;1;0,003;1;1;1;1;1
"*commentLikes_284";1;1;1;0,003;1;1;1;1;0,705
"*commentLikes_325";1;0;1;1;1;1;1;1;1
"*commentLikes_204";1;1;1;1;1;1;1;0,299;0,389
"*commentLikes_138";1;0,028;1;1;1;0,632;1;0,578;1
"*commentLikes_333";1;1;1;0,087;0,008;1;1;1;1
