"";"X.rts_a";"X.rts_i"
"information";0,18;0,54
"fascinant";0,1;0,03
"votations";0,01;0,05
"assez";0,3;0,37
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";0,02;0,04
"dangereux";0,1;0,18
"arbitre";0,09;0,01
"emji_femme_qui_hausse_les_épaules_peau_claire";0,04;0,08
"admirer";0,09;0,02
"dont";0,4;0,44
"malsain";0,1;0,05
"immense";0,07;0,07
"adjectif";0,02;0,04
"coller";0,06;0,09
"désigner";0,17;0,03
"habitant";0,02;0,05
"région";0,07;0,05
"arriver";0,6;0,57
"catastrophe";0,1;0,03
"protection";0,02;0,11
"civil";0,02;0,11
"intervenir";0,02;0,12
"emji_visage_bâillant";0,06;0,07
"us";0,01;0,05
"pompier";0,01;0,06
"leurs";0,67;0,76
"emji_deux_coeurs";0,04;0,03
"doute";0,27;0,31
"chemin";0,06;0,06
"ramasser";0,02;0,04
"moderne";0,1;0,03
"historique";0,12;0,13
"couple";0,13;0,31
"emji_visage_retenant_ses_larmes";0,06;0,02
"dépendre";0,11;0,02
"ancêtre";0,14;0,03
"identité";0,06;0,09
"respecter";0,18;0,22
"stp";0,1;0,12
"citoyen";0,03;0,23
"20";0,21;0,12
"correctement";0,24;0,18
"frère";0,06;0,03
"culture";0,41;0,45
"nommer";0,1;0,02
"ressembler";0,13;0,07
"étrangement";0,04;0,03
"conclure";0,04;0,05
"etat";0,01;0,06
"majorité";0,13;0,26
"partenaire";0,03;0,04
"mondial";0,03;0,03
"libéral";0,03;0,05
"conservateur";0,02;0,07
"apprécier";0,22;0,05
"garder";0,2;0,14
"indiquer";0,05;0,05
"adresse";0,05;0,04
"ouverture";0,05;0,04
"zéro";0,05;0,09
"contact";0,02;0,04
"emji_visage_qui_hurle_de_peur";0,06;0,04
"reprendre";0,07;0,12
"approcher";0,11;0,06
"honte";0,22;0,21
"entièrement";0,05;0,06
"critique";0,21;0,3
"pari";0,06;0,03
"13";0,06;0,02
"quartier";0,06;0,06
"adorable";0,09;0,01
"caissier";0,05;0,03
"négatif";0,15;0,11
"fermer";0,07;0,09
"gueule";0,08;0,07
"positif";0,14;0,17
"sûrement";0,14;0,2
"douter";0,05;0,03
"souci";0,16;0,25
"certes";0,1;0,07
"refuser";0,09;0,21
"censé";0,05;0,11
"déplacer";0,06;0,04
"acte";0,06;0,2
"population";0,25;0,36
"général";0,17;0,24
"questionner";0,04;0,04
"expérience";0,21;0,17
"rappel";0,09;0,03
"contrôler";0,04;0,07
"tradition";0,02;0,05
"courant";0,18;0,19
"ensuite";0,17;0,24
"jouer";0,09;0,18
"vérifier";0,06;0,09
"profiter";0,05;0,13
"rappeler";0,15;0,21
"ridicule";0,25;0,21
"qqch";0,07;0,12
"quelque";0,32;0,37
"mien";0,05;0,02
"filmer";0,05;0,04
"diffuser";0,08;0,07
"soirée";0,04;0,04
"emji_visage_de_clown";0,18;0,16
"caméra";0,05;0,04
"média";0,12;0,46
"exposer";0,1;0,09
"télévision";0,08;0,02
"devant";0,14;0,13
"mental";0,05;0,09
"renseigner";0,2;0,36
"expert";0,06;0,09
"intérêt";0,19;0,23
"mentir";0,05;0,15
"pote";0,06;0,07
"ennemi";0,05;0,03
"entrain";0,06;0,04
"humanité";0,17;0,22
"tromper";0,29;0,13
"anti";0,06;0,19
"ethnie";0,07;0,02
"sale";0,08;0,01
"italien";0,17;0,07
"allemand";0,06;0,23
"théorie";0,1;0,12
"choc";0,03;0,04
"sympa";0,03;0,06
"équipe";0,08;0,03
"carrément";0,04;0,04
"mode";0,22;0,15
"2023";0,12;0,02
"tes";0,45;0,45
"acheter";0,11;0,09
"mille";0,04;0,06
"vote";0,1;0,19
"réfléchi";0,11;0,11
"sensé";0,12;0,1
"dépasser";0,06;0,07
"générer";0,02;0,07
"12";0,06;0,05
"11";0,04;0,03
"emji_visage_confus";0,05;0,02
"tolérance";0,03;0,06
"marketing";0,02;0,04
"souffrance";0,06;0,14
"magasin";0,05;0,02
"quotidien";0,06;0,09
"tv";0,03;0,04
"largement";0,05;0,07
"visible";0,02;0,06
"diriger";0,04;0,04
"consommateur";0,03;0,04
"maladie";0,06;0,06
"régime";0,02;0,12
"retourner";0,12;0,07
"plait";0,07;0,01
"admettre";0,11;0,04
"parfaire";0,07;0,07
"fondement";0,02;0,04
"oh";0,21;0,13
"précis";0,06;0,13
"présent";0,09;0,13
"ordre";0,1;0,09
"18";0,02;0,07
"accueillir";0,05;0,13
"principalement";0,02;0,07
"fournir";0,03;0,03
"seconde";0,08;0,09
"milieu";0,07;0,1
"utile";0,11;0,07
"réel";0,18;0,27
"autorité";0,05;0,06
"satisfaire";0,06;0,04
"mentalité";0,05;0,06
"troll";0,05;0,08
"affligeant";0,11;0,04
"nul";0,05;0,05
"tenter";0,08;0,11
"emji_homme_avec_la_paume_sur_le_visage_peau_claire";0,03;0,05
"ah";0,56;0,59
"vive";0,16;0,1
"armée";0,03;0,39
"cohérence";0,03;0,03
"modifier";0,1;0,03
"nature";0,25;0,09
"révolution";0,05;0,04
"lendemain";0,03;0,03
"génération";0,29;0,05
"futur";0,03;0,03
"voiler";0,06;0,03
"sortie";0,06;0,05
"celles";0,12;0,17
"pâtisserie";0,28;0
"negre";0,14;0
"nègre";0,34;0
"chocolat";0,18;0
"choco";0,13;0
"offusquer";0,12;0,02
"gâteau";0,18;0,01
"franchement";0,16;0,28
"putain";0,07;0,02
"casser";0,11;0,16
"foutre";0,13;0,17
"ouin";0,07;0,06
"tjs";0,11;0,05
"recul";0,11;0,04
"gamin";0,06;0,02
"intellectuel";0,15;0,1
"minorité";0,08;0,15
"dedans";0,09;0,05
"fragile";0,1;0,06
"changement";0,06;0,1
"manger";0,13;0,1
"ben";0,25;0,23
"hors";0,23;0,28
"oeuf";0,06;0,02
"dirigeant";0,02;0,11
"richesse";0,09;0,04
"polémique";0,03;0,08
"roman";0,1;0,05
"chier";0,1;0,06
"typique";0,06;0,09
"concerner";0,2;0,23
"afrique";0,05;0,03
"appellation";0,09;0,01
"origine";0,35;0,24
"réaliser";0,06;0,06
"lit";0,06;0,09
"nombre";0,13;0,12
"langage";0,29;0,05
"enfance";0,08;0,03
"traduire";0,05;0,04
"intention";0,15;0,12
"employé";0,03;0,05
"esclavage";0,08;0,03
"certain";0,17;0,19
"indigne";0,06;0,03
"sorte";0,06;0,07
"inverse";0,19;0,11
"moquer";0,1;0,04
"chrétien";0,14;0,02
"content";0,11;0,14
"territoire";0,02;0,04
"synonyme";0,06;0,04
"évident";0,07;0,09
"sexe";0,13;0,17
"habitude";0,13;0,13
"débile";0,21;0,08
"victime";0,17;0,29
"pleurer";0,07;0,07
"supérieur";0,18;0,1
"art";0,1;0,18
"médiocre";0,06;0,03
"création";0,06;0,02
"prononcer";0,06;0,02
"discrimination";0,07;0,1
"combattre";0,01;0,06
"com";0,07;0,05
"remplacer";0,06;0,05
"utiliser";0,81;0,68
"effacer";0,04;0,09
"boîte";0,06;0,04
"confirmer";0,11;0,13
"minoritaire";0,02;0,04
"majoritaire";0,06;0,05
"prison";0,03;0,05
"amuser";0,06;0,02
"chaud";0,03;0,06
"âgé";0,09;0,01
"revanche";0,1;0,07
"ps";0,13;0,1
"vs";0,06;0,03
"minimiser";0,03;0,07
"pcq";0,04;0,09
"désormais";0,13;0,04
"punir";0,04;0,04
"ramener";0,13;0,1
"aucunement";0,01;0,07
"flemme";0,01;0,05
"considérer";0,16;0,2
"apporter";0,21;0,29
"désoler";0,17;0,11
"tjr";0,06;0,06
"espèce";0,14;0,12
"longtemps";0,17;0,14
"dizaine";0,07;0,04
"absurde";0,04;0,06
"race";0,17;0,09
"choquant";0,03;0,04
"emji_femme_qui_hausse_les_épaules";0,08;0,05
"latin";0,07;0,02
"lorsque";0,13;0,12
"généralement";0,06;0,08
"loi";0,18;0,47
"connotation";0,09;0
"but";0,11;0,24
"blague";0,1;0,12
"américain";0,05;0,09
"parceque";0,08;0,02
"attention";0,17;0,21
"gaucho";0,04;0,16
"innocent";0,05;0,04
"merde";0,12;0,09
"pendant";0,22;0,17
"espagnol";0,06;0,05
"peau";0,23;0,13
"association";0,06;0,09
"sombre";0,07;0,01
"séance";0,02;0,04
"lourd";0,06;0,02
"inquiéter";0,1;0,1
"profondément";0,05;0,09
"strictement";0,04;0,08
"emji_visage_soulagé";0,21;0,04
"attendre";0,26;0,39
"proche";0,08;0,12
"pertinent";0,16;0,18
"emji_ok";0,09;0,04
"g";0,02;0,04
"scénario";0,02;0,05
"atteindre";0,06;0,11
"stade";0,04;0,04
"ironique";0,03;0,04
"tjrs";0,08;0,09
"arabe";0,17;0,06
"tkt";0,1;0,04
"sauf";0,19;0,22
"etre";0,06;0,13
"emji_visage_avec_un_sourire_malin";0,19;0,06
"victimisation";0,07;0,03
"démontrer";0,06;0,1
"limiter";0,06;0,08
"deja";0,02;0,06
"contenir";0,02;0,12
"fonder";0,03;0,1
"concentrer";0,04;0,06
"adulte";0,17;0,22
"lambda";0,01;0,05
"plaindre";0,13;0,25
"volontairement";0,03;0,04
"jusqu";0,05;0,03
"rouge";0,06;0,03
"surprendre";0,12;0,09
"fidèle";0,04;0,03
"preuve";0,51;0,47
"retenir";0,05;0,04
"proposer";0,08;0,16
"profil";0,16;0,26
"pro";0,03;0,12
"populaire";0,02;0,06
"officiel";0,01;0,08
"ds";0,17;0,02
"énoncé";0,05;0,02
"stop";0,03;0,05
"définition";0,21;0,2
"argumentation";0,03;0,06
"adn";0,01;0,06
"tiens";0,07;0,2
"diffamation";0,01;0,08
"acceptable";0,06;0,02
"projection";0,05;0,02
"prouver";0,41;0,36
"orthographe";0,17;0,06
"bisou";0,06;0,04
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";0,17;0,03
"visiblement";0,19;0,19
"naître";0,14;0,09
"davantage";0,03;0,06
"collectif";0,02;0,07
"inscrire";0,05;0,04
"patrimoine";0,02;0,04
"emji_visage_de_geek";0,09;0,09
"intervention";0,05;0,18
"quelconque";0,03;0,04
"mouvement";0,1;0,15
"and";0,03;0,04
"correspondre";0,03;0,08
"tirer";0,15;0,1
"beurre";0,06;0,03
"comparaison";0,07;0,05
"dérive";0,02;0,05
"privilégié";0,06;0,08
"chaîne";0,13;0,1
"national";0,07;0,2
"emji_visage_neutre";0,09;0,02
"viser";0,1;0,21
"poids";0,04;0,06
"motiver";0,04;0,03
"bizarre";0,14;0,12
"associer";0,06;0,02
"appartenir";0,04;0,09
"particulier";0,17;0,07
"purement";0,05;0,06
"hypocrite";0,1;0,05
"texte";0,15;0,13
"groupe";0,23;0,23
"foi";0,29;0,11
"religion";0,27;0,14
"catholique";0,05;0,04
"réagir";0,11;0,14
"mère";0,12;0,06
"singulier";0,05;0,03
"exprès";0,06;0,05
"membre";0,03;0,07
"retirer";0,05;0,12
"xénophobie";0,07;0,06
"affaire";0,02;0,15
"facteur";0,06;0,06
"frapper";0,06;0,1
"affirmation";0,03;0,05
"étranger";0,1;0,31
"quant";0,07;0,07
"racial";0,03;0,05
"cesser";0,05;0,02
"tt";0,1;0,04
"travers";0,05;0,07
"extrémiste";0,03;0,09
"emporter";0,03;0,06
"ineptie";0,03;0,03
"puisque";0,12;0,13
"ouvrage";0,03;0,04
"avance";0,11;0,06
"guerre";0,14;0,19
"front";0,03;0,05
"arrière";0,08;0,04
"tenue";0,05;0,04
"infirmier";0,03;0,04
"énorme";0,06;0,04
"vendre";0,03;0,06
"misogynie";0,06;0,03
"contribuer";0,02;0,05
"commenter";0,27;0,24
"vivement";0,05;0,04
"éducation";0,16;0,12
"agréable";0,08;0,03
"douteux";0,04;0,06
"utilisation";0,1;0,07
"entreprise";0,03;0,03
"maison";0,08;0,06
"décision";0,05;0,2
"défense";0,06;0,11
"pression";0,07;0,07
"produit";0,06;0,03
"alimentaire";0,03;0,03
"répéter";0,16;0,17
"verbal";0,04;0,03
"posséder";0,06;0,03
"produire";0,03;0,06
"17";0,02;0,04
"assumer";0,14;0,28
"ouvertement";0,02;0,04
"qi";0,1;0,03
"terrible";0,08;0,05
"0";0,06;0,14
"pacifique";0,02;0,04
"appliquer";0,06;0,14
"attaque";0,05;0,1
"clown";0,02;0,05
"déni";0,05;0,1
"continuer";0,24;0,41
"arranger";0,1;0,15
"dénigrer";0,04;0,05
"résumé";0,06;0,04
"détourner";0,03;0,07
"souhaiter";0,17;0,23
"abruti";0,07;0,02
"nier";0,06;0,11
"impact";0,06;0,06
"lunaire";0,05;0,04
"métier";0,21;0,19
"ha";0,11;0,02
"emji_visage_boudeur";0,26;0,17
"science";0,39;0,16
"consacrer";0,01;0,05
"relever";0,13;0,22
"tomber";0,21;0,19
"intelligent";0,23;0,13
"doigt";0,12;0,12
"socialiste";0,03;0,07
"dominer";0,02;0,05
"généralité";0,11;0,05
"égal";0,07;0,13
"reposer";0,03;0,05
"chiffre";0,05;0,16
"occidental";0,04;0,1
"rabaisser";0,06;0,07
"plaque";0,02;0,13
"stigmatiser";0,02;0,04
"ultra";0,09;0,09
"lui_même";0,06;0,04
"bienveillant";0,07;0,02
"mesure";0,03;0,16
"économique";0,01;0,06
"jurer";0,06;0,04
"gentil";0,25;0,11
"jsuis";0,06;0,02
"figure";0,02;0,04
"pis";0,04;0,04
"porter";0,17;0,19
"critiquer";0,2;0,22
"jsp";0,03;0,04
"inégalité";0,02;0,08
"commun";0,1;0,1
"placer";0,07;0,09
"ducoup";0,03;0,11
"section";0,03;0,11
"emji_feu";0,13;0,13
"v";0,06;0,07
"contredire";0,03;0,12
"champion";0,14;0,04
"verbe";0,12;0,03
"nulle";0,07;0,04
"rédiger";0,02;0,04
"aider";0,23;0,39
"rationnel";0,03;0,04
"appuyer";0,03;0,05
"clavier";0,03;0,08
"valable";0,04;0,06
"cliché";0,07;0,07
"opposé";0,1;0,06
"nécessaire";0,08;0,11
"avouer";0,08;0,1
"lecteur";0,02;0,05
"auteur";0,04;0,1
"installer";0,02;0,05
"dialogue";0,04;0,06
"biais";0,05;0,12
"écran";0,02;0,06
"woke";0,07;0,11
"tôt";0,06;0,04
"usage";0,06;0,05
"employer";0,02;0,05
"grandir";0,03;0,06
"féliciter";0,04;0,07
"semblant";0,06;0,06
"sol";0,04;0,07
"bas";0,14;0,23
"risque";0,06;0,14
"évidemment";0,17;0,19
"prochain";0,07;0,14
"tiktok";0,06;0,04
"assurer";0,04;0,06
"méchanceté";0,06;0,02
"mois";0,06;0,09
"revendiquer";0,03;0,06
"payer";0,1;0,23
"vêtement";0,06;0,04
"percevoir";0,03;0,08
"classique";0,04;0,03
"tendance";0,12;0,12
"censurer";0,05;0,12
"mépriser";0,03;0,05
"bouger";0,02;0,07
"emji_homme_qui_hausse_les_épaules";0,03;0,03
"siècle";0,12;0,1
"principal";0,07;0,07
"animal";0,25;0,18
"canton";0,02;0,05
"genève";0,05;0,07
"découvrir";0,1;0,09
"identifier";0,04;0,1
"accompagner";0,03;0,07
"encourager";0,06;0,12
"médecin";0,03;0,04
"lors";0,02;0,15
"documentaire";0,16;0,03
"lorsqu";0,07;0,12
"pencher";0,01;0,05
"soir";0,06;0,04
"impression";0,24;0,2
"oreille";0,04;0,04
"scène";0,09;0,14
"machine";0,06;0,04
"voire";0,08;0,04
"emji_visage_qui_pleure_à_chaudes_larmes";0,17;0,07
"engager";0,05;0,1
"emji_visage_très_souriant_aux_yeux_rieurs";0,12;0,03
"agresseur";0,02;0,07
"carton";0,07;0,02
"christian";0,07;0,01
"génial";0,14;0,07
"cultiver";0,09;0,05
"misère";0,1;0,03
"emji_mains_en_prière_peau_moyennement_claire";0,02;0,04
"minute";0,1;0,06
"top";0,04;0,06
"emji_visage_avec_un_monocle";0,1;0,07
"normalement";0,04;0,03
"responsable";0,06;0,14
"quitter";0,09;0,06
"arme";0,04;0,16
"conflit";0,03;0,12
"espace";0,06;0,06
"lgbt";0,03;0,06
"garçon";0,11;0,01
"homophobe";0,02;0,06
"hétéro";0,03;0,04
"équilibre";0,04;0,04
"confort";0,03;0,05
"ignorant";0,06;0,1
"r";0,06;0,08
"wikipedia";0,02;0,06
"chat";0,16;0,04
"ia";0,1;0,33
"difficulté";0,06;0,03
"auto";0,06;0,04
"emji_crâne";0,04;0,04
"répartition";0,02;0,04
"honteux";0,06;0,1
"domaine";0,07;0,11
"nettoyer";0,02;0,04
"conscient";0,04;0,1
"examen";0,01;0,06
"organisation";0,03;0,03
"événement";0,03;0,04
"régional";0,09;0,01
"n_est_ce_pas";0,04;0,04
"vôtre";0,06;0,06
"police";0,1;1,11
"ennuyer";0,06;0,03
"pilule";0,04;0,03
"détruire";0,13;0,14
"suffisant";0,06;0,11
"manifester";0,02;0,16
"climat";0,04;0,07
"pleurnicher";0,02;0,05
"emji_visage_avec_une_main_sur_la_bouche";0,05;0,02
"détester";0,1;0,02
"technologie";0,06;0,02
"chance";0,03;0,07
"nationalité";0,08;0,23
"opportunité";0,02;0,1
"objectivement";0,02;0,07
"erroné";0,04;0,04
"compréhension";0,08;0,14
"net";0,05;0,03
"horreur";0,05;0,08
"réaliste";0,06;0,05
"valide";0,06;0,05
"gauchiste";0,14;0,24
"règle";0,05;0,15
"problématique";0,02;0,12
"remise";0,04;0,07
"patriote";0,05;0,02
"marre";0,06;0,07
"drapeau";0,04;0,05
"digne";0,07;0,06
"moitié";0,25;0,07
"technique";0,02;0,04
"concernant";0,06;0,14
"traitement";0,07;0,1
"cliquer";0,08;0,02
"test";0,09;0,08
"exercer";0,02;0,06
"pratique";0,13;0,11
"remplir";0,06;0,05
"rage";0,04;0,03
"prétendre";0,1;0,18
"délinquant";0,03;0,05
"cnews";0,06;0,03
"moi_même";0,01;0,05
"immigration";0,03;0,11
"ba";0,03;0,07
"divers";0,02;0,07
"ridiculiser";0,04;0,03
"lutte";0,05;0,12
"précision";0,1;0,05
"coin";0,03;0,04
"ville";0,04;0,12
"barre";0,02;0,05
"fromage";0,08;0,02
"voter";0,02;0,19
"udc";0,01;0,41
"emji_yeux";0,06;0,06
"centre";0,07;0,08
"soin";0,07;0,1
"solidarité";0,03;0,06
"statut";0,04;0,06
"bosser";0,04;0,06
"notamment";0,06;0,11
"protéger";0,1;0,31
"orienter";0,06;0,09
"époux";0,07;0,01
"volonté";0,07;0,15
"semaine";0,06;0,13
"ravir";0,03;0,06
"divin";0,1;0,02
"article";0,14;1,14
"compter";0,1;0,12
"matin";0,04;0,04
"élève";0,12;0,05
"parfait";0,04;0,05
"planète";0,1;0,1
"télé";0,06;0,04
"programme";0,05;0,07
"militant";0,01;0,06
"littéralement";0,06;0,15
"évidement";0,04;0,04
"emji_visage_souriant_avec_auréole";0,06;0,05
"convaincre";0,13;0,09
"ligne";0,06;0,09
"poste";0,14;0,15
"envie";0,07;0,12
"idéal";0,06;0,05
"décrire";0,14;0,13
"wow";0,06;0,07
"photo";0,21;0,37
"via";0,07;0,04
"amener";0,07;0,14
"linguistique";0,05;0,05
"naïf";0,04;0,03
"tels";0,06;0,06
"soi_même";0,02;0,04
"noter";0,06;0,02
"citer";0,14;0,17
"prof";0,08;0,03
"exceptionnel";0,09;0,02
"honnêtement";0,06;0,1
"sain";0,02;0,04
"envoyer";0,19;0,11
"copain";0,06;0,02
"école";0,17;0,13
"circonstance";0,05;0,04
"my";0,03;0,04
"bad";0,1;0,04
"manipuler";0,07;0,06
"refléter";0,02;0,07
"maîtrise";0,05;0,08
"observer";0,08;0,06
"environnement";0,07;0,06
"passage";0,06;0,05
"local";0,02;0,04
"juge";0,08;0,05
"dénoncer";0,03;0,13
"in";0,02;0,04
"vol";0,02;0,04
"i";0,03;0,06
"hélas";0,07;0,03
"gosse";0,09;0,04
"facilement";0,06;0,06
"occuper";0,05;0,15
"politicien";0,01;0,05
"maternel";0,05;0,04
"ex";0,05;0,14
"ministre";0,01;0,06
"sécurité";0,06;0,13
"justice";0,01;0,28
"ficher";0,04;0,06
"tolérant";0,03;0,05
"2000";0,09;0,06
"tas";0,03;0,05
"document";0,02;0,05
"2024";0,12;0,02
"carte";0,02;0,04
"spécial";0,06;0,08
"acteur";0,07;0,09
"destruction";0,02;0,04
"sage";0,08;0,01
"puer";0,04;0,03
"froid";0,06;0,05
"incapable";0,06;0,09
"fiable";0,04;0,04
"70";0,1;0,04
"degré";0,13;0,11
"artificiel";0,07;0,06
"fête";0,05;0,04
"enseignant";0,1;0,04
"cracher";0,06;0,11
"profession";0,03;0,04
"privilège";0,01;0,12
"7";0,03;0,11
"étude";0,21;0,5
"énergie";0,05;0,05
"wokisme";0,03;0,12
"supprimer";0,14;0,12
"bio";0,06;0,05
"familial";0,02;0,05
"montage";0,06;0,06
"000";0,02;0,06
"monter";0,02;0,11
"perte";0,04;0,07
"influenceurs";0,04;0,05
"abus";0,03;0,05
"course";0,17;0,06
"disparaître";0,13;0,06
"liste";0,03;0,09
"disney";0,06;0,03
"final";0,06;0,11
"phénomène";0,1;0,07
"fumer";0,03;0,03
"basique";0,03;0,05
"14";0,11;0,02
"navrer";0,02;0,1
"masculinistes";0,01;0,06
"emji_visage_avec_les_sourcils_relevés";0,04;0,04
"disparition";0,03;0,04
"morceau";0,02;0,04
"parfaitement";0,17;0,12
"combien";0,14;0,16
"o";0,03;0,03
"contenter";0,02;0,04
"ajouter";0,06;0,07
"couvrir";0,02;0,07
"former";0,06;0,07
"attaquer";0,06;0,12
"féminin";0,1;0,07
"nouvelle";0,05;0,1
"lecture";0,14;0,13
"vent";0,04;0,04
"emji_signe_de_la_main";0,05;0,03
"pardon";0,02;0,07
"conséquence";0,13;0,18
"argumentaire";0,04;0,03
"impressionnant";0,05;0,04
"cité";0,06;0,02
"dark";0,01;0,15
"drame";0,02;0,05
"don";0,02;0,06
"réduire";0,04;0,04
"capacité";0,06;0,15
"avaler";0,05;0,02
"foule";0,02;0,07
"contenu";0,05;0,12
"intellectuellement";0,01;0,05
"9";0,02;0,07
"sincère";0,05;0,03
"féministe";0,26;0,23
"réclamer";0,03;0,06
"crainte";0,03;0,04
"unir";0,04;0,05
"mener";0,04;0,09
"lier";0,1;0,12
"injuste";0,01;0,05
"emji_biceps_contracté";0,03;0,04
"avenir";0,11;0,04
"endoctrinement";0,06;0,01
"mélange";0,04;0,06
"neurone";0,07;0,06
"réveiller";0,03;0,05
"impliquer";0,02;0,06
"emji_applaudissements_peau_claire";0,04;0,05
"évidence";0,13;0,09
"dégrader";0,01;0,06
"révéler";0,07;0,05
"charité";0,04;0,03
"scientifique";0,37;0,25
"lune";0,02;0,06
"ombre";0,03;0,04
"écologie";0,02;0,05
"réserver";0,05;0,04
"priorité";0,06;0,06
"match";0,04;0,03
"japon";0,03;0,03
"dès";0,06;0,19
"inquiétant";0,07;0,07
"aboutir";0,07;0,02
"u";0,06;0,02
"cercle";0,03;0,04
"détail";0,04;0,07
"trouble";0,02;0,09
"solitude";0,08;0,12
"composer";0,03;0,04
"essentiel";0,09;0,12
"enquête";0,01;0,14
"honnêteté";0,02;0,04
"silencieux";0,01;0,05
"globalement";0,02;0,04
"financer";0,01;0,1
"modération";0,03;0,04
"cancer";0,04;0,04
"glorifier";0,05;0,02
"danse";0,11;0,02
"main";0,06;0,05
"sauter";0,02;0,07
"action";0,06;0,18
"qqun";0,04;0,05
"frustrer";0,05;0,03
"quasiment";0,04;0,05
"lettre";0,04;0,05
"presse";0,04;0,09
"gagner";0,07;0,13
"argent";0,08;0,21
"boy";0,1;0,02
"rapprocher";0,05;0,02
"emji_étincelles";0,06;0,04
"mourir";0,07;0,18
"x";0,07;0,05
"occurrence";0,02;0,07
"engendrer";0,06;0,06
"université";0,02;0,05
"dimanche";0,06;0,04
"importance";0,02;0,05
"fondamental";0,05;0,06
"quelles";0,02;0,12
"bénéficier";0,03;0,04
"rejeter";0,04;0,03
"impossible";0,07;0,06
"dos";0,05;0,06
"objectif";0,05;0,1
"jesus";0,1;0,01
"1er";0,08;0,07
"google";0,03;0,04
"poil";0,06;0,06
"jeter";0,02;0,07
"moin";0,02;0,04
"oeillère";0,02;0,04
"fuir";0,03;0,11
"subjectif";0,04;0,08
"analyser";0,04;0,04
"malade";0,01;0,05
"rare";0,1;0,07
"faiblesse";0,02;0,04
"malhonnête";0,01;0,07
"naturellement";0,06;0,03
"traverser";0,03;0,03
"transformer";0,06;0,05
"norme";0,03;0,06
"célibat";0,02;0,06
"personnalité";0,06;0,05
"célibataire";0,02;0,1
"double";0,04;0,04
"masculinisme";0,02;0,18
"dignité";0,02;0,05
"mascu";0,04;0,03
"bot";0,01;0,07
"soumettre";0,12;0,05
"provoquer";0,05;0,03
"malaise";0,07;0,03
"menace";0,02;0,04
"rapidement";0,02;0,06
"enft";0,02;0,04
"soumission";0,06;0,04
"crise";0,03;0,05
"islam";0,07;0,01
"cave";0,06;0,02
"retour";0,08;0,1
"émotion";0,04;0,09
"toxique";0,05;0,07
"européen";0,03;0,13
"cadeau";0,11;0,04
"joyeux";0,02;0,05
"constat";0,09;0,09
"pointer";0,04;0,07
"sagesse";0,09;0,01
"dessous";0,05;0,04
"gratuit";0,07;0,07
"traditionnel";0,04;0,05
"respirer";0,04;0,05
"delà";0,06;0,04
"2025";0,12;0,14
"émotionnel";0,04;0,06
"rechercher";0,02;0,05
"constamment";0,05;0,02
"factuel";0,04;0,11
"convenir";0,04;0,07
"débilité";0,02;0,05
"accuser";0,03;0,06
"raccourci";0,04;0,07
"coran";0,12;0,03
"notion";0,06;0,11
"psychologique";0,04;0,1
"simpliste";0,06;0,05
"influence";0,07;0,06
"engagement";0,02;0,08
"relayer";0,03;0,04
"soutien";0,02;0,11
"red";0,02;0,05
"ponctuation";0,03;0,03
"améliorer";0,03;0,11
"calculer";0,05;0,02
"unique";0,05;0,03
"préserver";0,02;0,04
"musulman";0,05;0,06
"étudier";0,06;0,13
"rassurer";0,04;0,05
"redire";0,03;0,04
"prix";0,03;0,06
"interprétation";0,05;0,06
"communiquer";0,02;0,05
"réellement";0,04;0,1
"séparer";0,05;0,03
"catégorie";0,02;0,07
"dehors";0,1;0,08
"avancé";0,04;0,05
"soutenir";0,15;0,31
"existant";0,05;0,04
"systématiquement";0,06;0,1
"nourrir";0,04;0,11
"bien_être";0,02;0,04
"démarche";0,04;0,07
"eux_mêmes";0,02;0,09
"fric";0,02;0,05
"élection";0,02;0,05
"univers";0,14;0,02
"apprentissage";0,06;0,06
"systémique";0,02;0,08
"curiosité";0,06;0,03
"égard";0,04;0,05
"accès";0,02;0,11
"europe";0,06;0,17
"projeter";0,03;0,04
"profond";0,08;0,07
"brésil";0,01;0,05
"douer";0,05;0,04
"inverser";0,02;0,05
"donnée";0,02;0,06
"oral";0,03;0,11
"wesh";0,13;0
"trump";0,02;0,26
"influencer";0,05;0,06
"théâtre";0,01;0,07
"littérature";0,04;0,03
"vache";0,04;0,03
"mémoire";0,01;0,05
"suggérer";0,04;0,06
"direction";0,02;0,04
"plat";0,03;0,03
"croyance";0,13;0,07
"suffisamment";0,02;0,06
"opposition";0,02;0,05
"méthode";0,11;0,12
"papier";0,02;0,1
"80";0,1;0,06
"communication";0,02;0,06
"neutralité";0,02;0,05
"insister";0,04;0,03
"style";0,06;0,07
"hâte";0,02;0,05
"bretagne";0,06;0,01
"montagne";0,06;0,04
"compliqué";0,02;0,12
"simplicité";0,09;0,01
"matériel";0,06;0,03
"pauvreté";0,04;0,03
"excessif";0,03;0,04
"survie";0,05;0,03
"volontaire";0,02;0,05
"faveur";0,01;0,06
"client";0,08;0,02
"environ";0,02;0,05
"incels";0,01;0,07
"route";0,02;0,05
"enjeu";0,02;0,04
"soulever";0,02;0,06
"régler";0,02;0,04
"condamner";0,02;0,19
"francophone";0,03;0,04
"belge";0,07;0,01
"médecine";0,04;0,03
"décennie";0,07;0,07
"musk";0,01;0,05
"is";0,01;0,05
"subtilité";0,07;0,02
