"";"X.rts_a";"X.rts_i"
"journal";0,08;0,05
"boulot";0,16;0,1
"répartir";0,01;0,01
"préjugé";0,02;0,01
"mêmes";0,21;0,3
"heure";0,42;0,36
"actuel";0,29;0,2
"familial";0,04;0,06
"conserver";0,02;0,01
"dès";0,17;0,19
"âge";0,46;0,14
"liberté";0,19;0,31
"humanité";0,15;0,17
"auparavant";0,01;0,01
"emji_tête_de_fou";0,03;0,04
"généralisé";0,02;0,01
"évoquer";0,02;0,02
"fait";0,06;0,22
"historique";0,05;0,07
"accord";0,46;0,62
"emji_visage_qui_vomit";0,03;0,04
"abandonner";0,07;0,05
"repas";0,08;0,05
"carrière";0,05;0,05
"cest";0,17;0,13
"désolant";0,01;0,01
"féministe";0,1;0,08
"gauche";0,15;0,59
"innocent";0,02;0,03
"maquiller";0,02;0,01
"ouais";0,12;0,14
"8";0,21;0,11
"trans";0,01;0,02
"évolution";0,13;0,04
"internet";0,21;0,1
"retourner";0,16;0,11
"pote";0,07;0,04
"tenter";0,04;0,09
"extrême";0,08;0,34
"bobo";0,03;0,01
"simplement";0,33;0,44
"raisonnement";0,08;0,07
"débattre";0,03;0,07
"ect";0,06;0,04
"dessus";0,18;0,18
"fermeture";0,02;0,01
"dont";0,3;0,38
"cul";0,02;0,03
"occuper";0,22;0,26
"insultant";0,03;0,02
"moindre";0,06;0,1
"désaccord";0,01;0,01
"leçon";0,14;0,05
"morale";0,04;0,07
"story";0,02;0,01
"boomer";0,05;0,01
"excellence";0,01;0,01
"ahah";0,02;0,01
"euh";0,05;0,05
"source";0,09;0,28
"légal";0,04;0,1
"sérieusement";0,04;0,08
"amalgame";0,02;0,01
"rarement";0,06;0,03
"soumettre";0,07;0,05
"heureusement";0,33;0,17
"annees";0,02;0
"lucidité";0,02;0
"particulièrement";0,07;0,01
"toucher";0,17;0,26
"personnel";0,11;0,22
"recherche";0,08;0,13
"honnête";0,04;0,05
"vice";0,01;0,01
"interdire";0,26;0,3
"pur";0,1;0,08
"perfection";0,02;0,01
"alcoolique";0,04;0
"cesse";0,03;0,03
"boire";0,09;0,07
"fond";0,23;0,13
"constamment";0,02;0,03
"verre";0,12;0,03
"endroit";0,17;0,14
"ensemble";0,15;0,13
"discussion";0,04;0,07
"possible";0,27;0,33
"totalité";0,01;0,02
"télévision";0,07;0,02
"remarquable";0,02;0,01
"subtil";0,03;0
"journaliste";0,26;0,13
"touchant";0,13;0,01
"journalisme";0,02;0,04
"somme";0,03;0,05
"fumée";0,03;0,04
"cigarette";0,03;0,06
"alcool";0,07;0,09
"mortel";0,01;0,04
"doux";0,11;0,04
"doc";0,02;0
"impossible";0,11;0,1
"abuser";0,04;0,07
"lucide";0,03;0,02
"sincère";0,06;0,02
"george";0,05;0
"vin";0,03;0,05
"qualité";0,17;0,22
"forcément";0,15;0,17
"nu";0,07;0,04
"merveille";0,03;0,01
"puissance";0,06;0,03
"fuite";0,02;0,03
"bouffe";0,04;0,02
"cf";0,01;0,04
"4";0,21;0,37
"clé";0,03;0,04
"ressembler";0,1;0,06
"entretien";0,02;0,04
"face";0,13;0,23
"dépression";0,02;0,04
"tristesse";0,13;0,05
"ceci";0,09;0,07
"psy";0,04;0,05
"générosité";0,02;0
"ouvrir";0,24;0,33
"appel";0,04;0,05
"clair";0,14;0,17
"pépite";0,02;0
"solitude";0,05;0,05
"effet";0,2;0,3
"interroger";0,05;0,02
"respectueux";0,13;0,05
"bel";0,05;0,04
"souligner";0,03;0,04
"force";0,15;0,29
"livrer";0,03;0,01
"empathie";0,03;0,08
"facilité";0,01;0,04
"élocution";0,08;0
"répondre";0,44;0,33
"quelqu_un";0,25;0,29
"instruit";0,02;0,01
"probablement";0,11;0,11
"conseiller";0,05;0,12
"consulter";0,03;0,04
"emji_visage_qui_fait_un_câlin";0,12;0,05
"bois";0,1;0,05
"douleur";0,03;0,02
"retrouver";0,35;0,28
"parmi";0,05;0,07
"saluer";0,01;0,02
"franc";0,23;0,16
"chapeau";0,06;0,02
"profond";0,06;0,04
"plupart";0,14;0,18
"concurrence";0,03;0,03
"second";0,03;0,02
"dimension";0,02;0,01
"lumière";0,09;0,07
"privé";0,09;0,23
"5";0,23;0,38
"goûter";0,03;0,02
"hors";0,12;0,2
"intérieur";0,08;0,06
"puisque";0,1;0,12
"caractère";0,03;0,01
"certe";0,02;0,01
"allah";0,03;0,01
"dépendre";0,13;0,12
"conscience";0,13;0,14
"perso";0,14;0,14
"divin";0,03;0,01
"prévenir";0,02;0,03
"intime";0,01;0,01
"physiquement";0,03;0,02
"pendant";0,38;0,43
"seconde";0,09;0,06
"albert";0,02;0,01
"théorie";0,04;0,07
"certain";0,14;0,15
"réel";0,13;0,23
"paraître";0,11;0,1
"possession";0,02;0,01
"ironie";0,02;0,04
"mâle";0,03;0,01
"apparaître";0,04;0,04
"meurtre";0,01;0,03
"violent";0,08;0,13
"psychologie";0,01;0,01
"élément";0,03;0,07
"perturbateur";0,02;0,01
"prédateur";0,04;0,02
"sexuel";0,06;0,05
"créer";0,29;0,41
"appareil";0,03;0,02
"contacter";0,01;0,03
"autrement";0,06;0,07
"concept";0,07;0,08
"indicateur";0,01;0,01
"enterrer";0,03;0,01
"emji_biceps_contracté";0,06;0,05
"description";0,01;0,03
"suite";0,21;0,15
"redonner";0,02;0,02
"confiance";0,08;0,08
"merveilleux";0,12;0,02
"machine";0,09;0,08
"auto";0,05;0,03
"détruire";0,17;0,19
"passionner";0,03;0
"curieux";0,08;0,03
"forêt";0,09;0,05
"montagne";0,12;0,07
"couvrir";0,03;0,09
"neige";0,08;0,06
"date";0,25;0,05
"1940";0,02;0,01
"1945";0,02;0,01
"tribune";0,03;0,01
"lausannois";0,01;0,02
"réunir";0,04;0,03
"article";0,09;0,52
"ouvrage";0,03;0,01
"tirer";0,17;0,1
"2000";0,19;0,09
"centrale";0,02;0,03
"bibliothèque";0,01;0,01
"décès";0,01;0,02
"mouvement";0,08;0,08
"défense";0,03;0,06
"édition";0,03;0,02
"texte";0,06;0,06
"arbre";0,15;0,04
"paysan";0,05;0,01
"réjouir";0,03;0,08
"préféré";0,02;0,01
"passage";0,12;0,09
"secret";0,06;0,04
"mentionner";0,03;0,12
"vaudois";0,04;0,03
"mini";0,02;0,02
"inapproprié";0,01;0,01
"personnalité";0,03;0,02
"mériter";0,13;0,26
"marquer";0,05;0,04
"cinéma";0,06;0,06
"durant";0,07;0,08
"6";0,15;0,21
"entier";0,13;0,18
"renseignement";0,01;0,01
"aider";0,24;0,53
"toutes";0,68;0,58
"boucle";0,03;0,02
"oreille";0,12;0,02
"droite";0,11;0,56
"ouverture";0,04;0,05
"porter";0,25;0,17
"million";0,1;0,54
"dépenser";0,04;0,12
"armée";0,07;0,32
"peau";0,13;0,09
"aucun";0,42;0,57
"loi";0,14;0,44
"fléau";0,02;0,03
"emmerder";0,04;0
"piéton";0,06;0,04
"pied";0,21;0,11
"courant";0,11;0,11
"sauter";0,13;0,07
"vision";0,1;0,09
"effectivement";0,24;0,18
"rendre";0,53;0,54
"hôpital";0,05;0,13
"rouler";0,13;0,11
"autoroute";0,04;0,09
"pourtant";0,37;0,34
"courageux";0,04;0,03
"anonyme";0,01;0,02
"tsr";0,03;0
"émission";0,2;0,09
"inoubliable";0,02;0
"vert";0,04;0,08
"facteur";0,04;0,05
"or";0,08;0,12
"pâte";0,02;0,01
"fruit";0,08;0,09
"étoile";0,04;0,01
"emji_étoile_brillante";0,04;0
"quartier";0,07;0,06
"devant";0,23;0,16
"cadeau";0,24;0,16
"victime";0,1;0,23
"bouffer";0,05;0,02
"vitesse";0,05;0,1
"hallucinant";0,03;0,02
"créateur";0,07;0,03
"30";0,2;0,22
"prénom";0,04;0,01
"cycle";0,06;0,02
"renard";0,52;0
"longtemps";0,26;0,17
"attendre";0,33;0,4
"diffusion";0,01;0,01
"tv";0,08;0,03
"1980";0,06;0,01
"pari";0,11;0,06
"majeur";0,02;0,05
"0";0,08;0,18
"co2";0,03;0,04
"rappeler";0,31;0,21
"dimanche";0,27;0,13
"écologiste";0,01;0,01
"2h";0,02;0,02
"travail";0,47;1,11
"transport";0,08;0,17
"public";0,18;0,51
"franchement";0,17;0,26
"racheter";0,03;0,01
"affaire";0,06;0,13
"gâchis";0,01;0,01
"casser";0,1;0,16
"écologique";0,05;0,08
"1950";0,02;0,01
"village";0,16;0,05
"pratique";0,17;0,1
"chanter";0,06;0,01
"matin";0,16;0,1
"epoque";0,04;0
"reproduction";0,02;0,01
"échelle";0,04;0,07
"élevage";0,05;0,03
"horrible";0,1;0,05
"animal";0,99;0,43
"agriculteur";0,03;0,01
"emji_visage_déçu";0,05;0,03
"emji_visage_démoralisé_avec_goutte_de_sueur";0,04;0,03
"superbe";0,04;0,02
"eh";0,08;0,07
"abattre";0,04;0,01
"souffrance";0,04;0,07
"lors";0,08;0,13
"condescendant";0,02;0,01
"patriarcal";0,02;0,02
"mi";0,03;0
"parfaire";0,09;0,07
"cause";0,33;0,53
"honte";0,23;0,31
"ensuite";0,16;0,27
"situation";0,16;0,36
"rente";0,01;0,03
"retraite";0,11;0,15
"combat";0,09;0,09
"lit";0,03;0,05
"21";0,03;0,03
"h";0,06;0,1
"épuiser";0,02;0,03
"emji_visage_roulant_des_yeux";0,34;0,25
"responsabilité";0,07;0,16
"sous";0,31;0,46
"forme";0,14;0,16
"route";0,15;0,26
"parfait";0,06;0,05
"droit";0,45;0,7
"marathon";0,03;0,02
"1971";0,02;0
"glisser";0,03;0,01
"masculin";0,06;0,04
"épreuve";0,02;0,01
"officiellement";0,02;0,01
"dommage";0,41;0,21
"policier";0,05;0,28
"morges";0;0,01
"domestique";0,05;0,06
"surprise";0,04;0,07
"commettre";0,02;0,06
"inconnu";0,05;0,03
"schéma";0,02;0,02
"extrêmement";0,08;0,09
"différent";0,2;0,16
"conjoint";0,02;0,03
"parvenir";0,01;0,01
"défendre";0,07;0,31
"agresser";0,03;0,03
"compagnon";0,05;0,01
"danger";0,06;0,16
"multiple";0,03;0,03
"sac";0,12;0,05
"emji_visage_avec_des_symboles_dans_la_bouche";0,06;0,1
"ride";0,01;0,01
"nouvelle";0,11;0,27
"population";0,21;0,51
"emji_visage_implorant";0,07;0,01
"emji_visage_épuisé";0,02;0,04
"sentiment";0,07;0,05
"colère";0,02;0,03
"survivre";0,07;0,07
"conseil";0,04;0,15
"coach";0,02;0,02
"admirable";0,04;0
"emji_étincelles";0,09;0,04
"abe";0,02;0,04
"produit";0,14;0,23
"livre";0,23;0,15
"recette";0,02;0,07
"étonnant";0,06;0,1
"zombie";0,01;0,01
"décider";0,12;0,17
"rigolo";0,03;0,02
"tuer";0,25;0,25
"ah";0,56;0,44
"julien";0,05;0
"raconter";0,17;0,07
"accent";0,12;0,01
"contemporain";0,02;0,01
"top";0,13;0,11
"désolé";0,12;0,09
"obliger";0,14;0,22
"terrifiant";0,02;0,01
"emji_visage_souriant";0,16;0,05
"ch";0,03;0,06
"pub";0,05;0,07
"variété";0,02;0,01
"go";0,01;0,01
"emji_visage_avec_un_doigt_sur_la_bouche";0,03;0,02
"emji_visage_souriant_avec_auréole";0,05;0,04
"emji_visage_avec_fumée_sortant_des_narines";0,04;0,07
"emji_biceps_contracté_peau_moyennement_claire";0,01;0,01
"méchant";0,16;0,05
"craindre";0,05;0,02
"enseignant";0,16;0,04
"idée";0,34;0,53
"gâcher";0,02;0,01
"élastique";0,25;0
"surpoids";0,02;0,01
"soirée";0,09;0,04
"écran";0,14;0,03
"neurone";0,03;0,03
"connecter";0,02;0,01
"bientôt";0,1;0,14
"concours";0,07;0,04
"wesh";0,22;0
"madame";0,48;0,1
"fédéral";0,04;0,22
"dose";0,04;0,04
"capable";0,2;0,12
"000";0,07;0,28
"championnat";0,03;0,01
"extraire";0,05;0,01
"téléphone";0,2;0,1
"sonner";0,02;0,01
"quasi";0,06;0,07
"largement";0,06;0,1
"remplacer";0,1;0,11
"portable";0,09;0,02
"critiquer";0,1;0,13
"bourrer";0,02;0,01
"wallah";0,08;0
"malin";0,04;0,04
"emji_deux_coeurs";0,05;0,01
"poids";0,07;0,06
"mental";0,24;0,09
"physique";0,12;0,25
"publication";0,05;0,07
"indiquer";0,03;0,04
"environ";0,06;0,12
"médecin";0,05;0,15
"tromper";0,14;0,07
"23";0,01;0,01
"énorme";0,11;0,12
"base";0,22;0,29
"art";0,05;0,12
"plastique";0,16;0,06
"croix";0,05;0,02
"çà";0,03;0,02
"sacré";0,12;0,04
"chercher";0,35;0,36
"chanson";0,12;0,02
"youtube";0,06;0,03
"complet";0,07;0,06
"église";0,05;0,02
"table";0,22;0,03
"chaise";0,07;0,01
"terrasse";0,02;0,03
"patron";0,05;0,14
"combien";0,15;0,27
"emji_visage_avec_les_sourcils_relevés";0,03;0,04
"emji_visage_souriant_avec_de_grands_yeux";0,05;0,02
"genevois";0,07;0,08
"promener";0,03;0,02
"fribourgeois";0,01;0,01
"pardon";0,05;0,05
"brave";0,06;0,01
"bille";0,04;0
"généraliser";0,05;0,02
"matière";0,07;0,08
"utile";0,11;0,12
"plier";0,01;0,02
"vêtement";0,07;0,1
"obligation";0,03;0,12
"cantonal";0,02;0,05
"rôle";0,08;0,11
"profession";0,02;0,03
"voie";0,06;0,16
"choix";0,22;0,34
"maturité";0,04;0,01
"afin";0,05;0,11
"coudre";0,03;0,01
"repasser";0,02;0,01
"cuisiner";0,05;0,01
"moeurs";0,03;0
"insister";0,02;0,02
"nécessité";0,01;0,03
"secondaire";0,02;0,02
"près";0,06;0,06
"avenir";0,07;0,11
"terminer";0,08;0,08
"totalement";0,18;0,22
"corps";0,18;0,18
"tenir";0,23;0,18
"formation";0,08;0,11
"obligatoire";0,06;0,21
"lutter";0,05;0,05
"soulever";0,03;0,03
"systématiquement";0,02;0,04
"mécanique";0,04;0,02
"fréquenter";0,02;0,02
"emji_mains_en_prière_peau_moyennement_claire";0,03;0,02
"service";0,17;0,46
"militaire";0,03;0,16
"hey";0,02;0,02
"compagnie";0,09;0,06
"retraité";0,03;0,03
"nouveau";0,26;0,43
"18";0,04;0,09
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";0,02;0
"traîner";0,04;0,02
"santé";0,22;0,45
"récent";0,03;0,03
"guy";0,03;0,02
"pierre";0,03;0,04
"ete";0,04;0,02
"indépendance";0,02;0,02
"peser";0,01;0,02
"video";0,06;0,01
"puis";0,37;0,25
"développement";0,02;0,05
"ados";0,04;0,02
"rentrer";0,2;0,18
"prochain";0,11;0,2
"épisode";0,03;0,03
"occasion";0,05;0,07
"fan";0,06;0,04
"defaye";0,02;0
"renseigner";0,1;0,15
"extra";0,02;0,02
"rejoindre";0,04;0,04
"issue";0,02;0,03
"indien";0,03;0
"voici";0,04;0,03
"production";0,03;0,07
"imiter";0,01;0,01
"cruel";0,02;0,01
"contexte";0,1;0,06
"égo";0,02;0,01
"attacher";0,02;0,01
"annonce";0,04;0,03
"bref";0,23;0,23
"exemple";0,33;0,61
"modeste";0,06;0,02
"coûter";0,11;0,2
"dépendance";0,01;0,02
"emji_visage_qui_rougit";0,08;0,04
"personnage";0,05;0,04
"forcer";0,04;0,08
"emji_visage_pensif";0,15;0,07
"difficile";0,23;0,2
"consommation";0,1;0,17
"individu";0,05;0,09
"fortune";0,02;0,3
"expression";0,13;0,12
"émouvant";0,04;0
"poésie";0,04;0
"telle";0,06;0,08
"rare";0,15;0,09
"piquer";0,04;0,04
"50";0,28;0,48
"folie";0,04;0,03
"lequel";0,06;0,07
"vent";0,04;0,03
"diction";0,02;0
"emji_tête_qui_explose";0,04;0,05
"ère";0,03;0,02
"industriel";0,04;0,04
"60";0,27;0,09
"réfléchir";0,19;0,23
"dater";0,04;0,01
"avortement";0,01;0,01
"préserver";0,03;0,04
"décision";0,04;0,18
"interrompre";0,01;0,01
"grossesse";0;0,03
"cadre";0,05;0,1
"sécuriser";0,01;0,02
"encadrer";0,01;0,03
"tentative";0,01;0,04
"désastreux";0,01;0,02
"dramatique";0,02;0,02
"opération";0,02;0,03
"illégal";0,01;0,06
"jesus";0,07;0,01
"pere";0,03;0
"pardonner";0,04;0,01
"enceinte";0,02;0,01
"emji_visage_blasé";0,04;0,04
"49";0,02;0
"appartenir";0,05;0,1
"désir";0,1;0,04
"1972";0,05;0
"wow";0,08;0,05
"cochon";0,05;0,02
"siège";0,02;0,05
"philippe";0,02;0,01
"tres";0,06;0,06
"jean";0,04;0,06
"fr";0,04;0,02
"sûrement";0,23;0,17
"exact";0,05;0,06
"bosser";0,12;0,22
"pompe";0,02;0,01
"déchet";0,05;0,07
"quitter";0,1;0,13
"grain";0,02;0,01
"poussière";0,01;0,01
"perspective";0,03;0,02
"instagram";0,08;0,06
"processus";0,01;0,03
"similaire";0,04;0,03
"former";0,06;0,06
"cendre";0,04;0
"bénir";0,04;0
"bizarre";0,1;0,07
"libérer";0,01;0,05
"elon";0,01;0,02
"musk";0,01;0,03
"job";0,05;0,12
"déjeuner";0,03;0,02
"anniversaire";0,03;0,02
"mince";0,02;0,04
"complètement";0,22;0,19
"émotion";0,08;0,06
"énormément";0,09;0,1
"énerver";0,07;0,03
"demain";0,05;0,08
"frustration";0,02;0,02
"départ";0,04;0,08
"déposer";0,03;0,02
"japon";0,02;0,03
"immense";0,06;0,06
"jardin";0,1;0,03
"préparer";0,07;0,07
"emji_jeune_pousse";0,02;0,01
"papa";0,1;0,03
"souhait";0,03;0
"douceur";0,04;0,01
"assurance";0,08;0,49
"volonté";0,06;0,08
"carton";0,06;0,02
"olivier";0,02;0
"champ";0,04;0,03
"cheval";0,03;0,02
"2020";0,02;0,01
"gérer";0,08;0,16
"expérience";0,12;0,09
"souhaiter";0,16;0,23
"bac";0,05;0,01
"garder";0,36;0,29
"soulager";0,01;0,01
"refuser";0,08;0,17
"installation";0,01;0,01
"entreprise";0,08;0,64
"notamment";0,08;0,11
"septembre";0,03;0,02
"2016";0,05;0
"action";0,05;0,13
"brigitte";0,03;0,03
"spécialiser";0,01;0,03
"fabrication";0,01;0,02
"norme";0,03;0,08
"contribuer";0,03;0,11
"agence";0,01;0,03
"produire";0,08;0,24
"réserver";0,02;0,05
"existence";0,07;0,03
"entourage";0,03;0,03
"supporter";0,12;0,08
"liquide";0,01;0,01
"inflation";0,02;0,05
"emprunter";0,01;0,01
"propriétaire";0,05;0,06
"banque";0,08;0,22
"instant";0,06;0,05
"solution";0,13;0,35
"emji_visage_avec_un_sourire_malin";0,1;0,08
"sale";0,06;0,02
"business";0,03;0,05
"autoriser";0,03;0,06
"bénéfice";0,03;0,08
"etre";0,14;0,12
"vaccin";0,06;0,01
"covid";0,08;0,06
"19";0,05;0,05
"transmission";0,04;0,01
"virus";0,02;0,02
"multiplier";0,03;0,01
"sanitaire";0,01;0,02
"plan";0,05;0,07
"désormais";0,09;0,03
"entrer";0,06;0,07
"phase";0,04;0,03
"grippe";0,01;0,02
"saisonnier";0,01;0,01
"abus";0,03;0,04
"lointain";0,03;0,01
"risque";0,12;0,32
"équilibré";0,03;0,04
"décennie";0,07;0,07
"isoler";0,02;0,01
"détresse";0,01;0,04
"bloquer";0,05;0,15
"économie";0,05;0,29
"mondial";0,1;0,2
"transmettre";0,08;0,06
"collègue";0,06;0,05
"user_";0,05;0,01
"israël";0,01;0,04
"affirmer";0,05;0,08
"qualifier";0,01;0,08
"fake";0,01;0,04
"new";0,03;0,1
"code";0,04;0,06
"éthique";0,03;0,06
"journalistique";0;0,02
"censure";0;0,04
"contaminer";0,02;0,01
"ceinture";0,06;0,01
"sécurité";0,15;0,29
"vacciner";0,02;0
"sauver";0,1;0,22
"accident";0,05;0,17
"pneu";0,02;0,07
"illustre";0,01;0,03
"sauf";0,25;0,25
"risquer";0,02;0,03
"lorsqu";0,09;0,13
"tenue";0,06;0,06
"cohésion";0,01;0,01
"stabilité";0,01;0,02
"économique";0,04;0,25
"populaire";0,03;0,05
"poster";0,04;0,04
"renforcer";0;0,06
"opinion";0,08;0,17
"proposition";0,02;0,06
"ranger";0,03;0,01
"chambre";0,03;0,03
"néanmoins";0,02;0,02
"réagir";0,06;0,1
"ducoup";0,02;0,05
"emji_ok_peau_claire";0,01;0,01
"prouver";0,15;0,16
"efficacité";0,01;0,02
"utilisation";0,05;0,05
"tordre";0,03;0,03
"feu";0,07;0,16
"individuel";0,02;0,11
"pondre";0,01;0,01
"jugement";0,05;0,06
"impacte";0,01;0,01
"porteur";0,02;0
"sanctionner";0,01;0,03
"fumeur";0,08;0,06
"obèse";0,02;0,01
"saisir";0,02;0,03
"nuance";0,03;0,05
"balade";0,01;0,01
"librement";0;0,03
"dangereux";0,15;0,15
"projeter";0,03;0,01
"capitaliste";0,03;0,08
"rouge";0,08;0,07
"cave";0,02;0,01
"frais";0,04;0,17
"tempête";0,01;0,03
"novembre";0,03;0,06
"arracher";0,02;0,01
"concevoir";0,01;0,03
"gare";0,06;0,06
"accoucher";0,01;0,02
"vevey";0,01;0,01
"visite";0,03;0,01
"déplacer";0,06;0,1
"raser";0,02;0,02
"centaine";0,05;0,07
"large";0,03;0,03
"kilomètre";0,02;0,02
"toit";0,03;0,03
"panneau";0,03;0,02
"routier";0,01;0,03
"direction";0,04;0,05
"fenêtre";0,03;0,05
"voisin";0,2;0,14
"maître";0,07;0,03
"idem";0,06;0,04
"portrait";0,01;0,01
"délinquance";0,01;0,01
"bouger";0,1;0,12
"voleur";0,07;0,05
"diminuer";0,05;0,1
"taff";0,02;0,04
"retenir";0,09;0,06
"debile";0,02;0
"actuellement";0,13;0,13
"démuni";0;0,02
"discours";0,19;0,18
"nouvel";0,02;0,03
"président";0,02;0,07
"confédération";0,03;0,09
"moquerie";0,03;0,02
"cependant";0,07;0,06
"quasiment";0,06;0,06
"bienvenu";0,01;0,01
"génial";0,16;0,04
"jésus";0,15;0,01
"documentaire";0,06;0,01
"campagne";0,11;0,12
"miroir";0,02;0,01
"regretter";0,08;0,02
"attribuer";0,02;0,03
"hiver";0,08;0,07
"météo";0,02;0,03
"emji_cotillons";0,01;0,01
"1970";0,06;0,01
"taille";0,06;0,05
"36";0,02;0,02
"préparation";0,01;0,01
"attaquer";0,06;0,11
"repousser";0;0,02
"répétition";0,01;0,02
"250";0,01;0,01
"minimum";0,1;0,25
"fromage";0,06;0,03
"ecole";0,04;0
"recrue";0,01;0,01
"prof";0,26;0,04
"bisou";0,05;0,02
"ciel";0,07;0,06
"suffisamment";0,03;0,06
"pleurer";0,11;0,07
"calmer";0,02;0,03
"élève";0,32;0,08
"référence";0,05;0,04
"15";0,13;0,21
"hahaha";0,03;0,03
"héros";0,01;0,02
"emji_pouce_vers_le_haut_peau_claire";0,05;0,05
"final";0,13;0,17
"noël";0,27;0,07
"mode";0,27;0,15
"décéder";0,13;0,03
"dormir";0,06;0,07
"octobre";0,01;0,03
"bretagne";0,03;0,01
"boutique";0,02;0,02
"soir";0,19;0,08
"endormir";0,01;0,01
"goutte";0,01;0,02
"7h";0,01;0,01
"big";0,01;0,02
"pharma";0,01;0,02
"cultiver";0,03;0,02
"fibre";0,02;0,01
"exceptionnel";0,07;0,02
"lourd";0,05;0,05
"bernard";0,02;0,03
"plante";0,04;0,03
"conviction";0,01;0,03
"durer";0,06;0,02
"7";0,13;0,17
"ajouter";0,07;0,1
"bâle";0,01;0,02
"emji_visage_souriant_avec_coeurs";0,23;0,04
"cff";0,03;0,07
"réchauffer";0,03;0,03
"audace";0,01;0,01
"métro";0,02;0,04
"rentable";0,01;0,03
"exploitation";0,04;0,04
"création";0,04;0,04
"nôtre";0,04;0,02
"construction";0,03;0,06
"dizaine";0,06;0,05
"milliard";0,08;0,24
"fantasme";0,01;0,02
"précieux";0,04;0,03
"attraper";0,03;0,02
"fonder";0,03;0,05
"présence";0,04;0,05
"solidarité";0,03;0,05
"millier";0,08;0,11
"davantage";0,02;0,07
"aspect";0,02;0,05
"futur";0,1;0,11
"marque";0,05;0,07
"bruit";0,12;0,04
"smartphone";0,08;0,01
"déficit";0;0,01
"emji_visage_bâillant";0,03;0,04
"sexualité";0,03;0,01
"lâcher";0,04;0,05
"gaz";0,01;0,04
"personnellement";0,09;0,09
"comm";0,01;0,02
"tradition";0,05;0,05
"relever";0,06;0,12
"ha";0,08;0,03
"fm";0,01;0,03
"matelas";0,01;0,02
"message";0,12;0,15
"avertissement";0,01;0,01
"agir";0,15;0,35
"humour";0,07;0,05
"chemin";0,11;0,08
"poil";0,03;0,04
"programme";0,09;0,06
"emji_trèfle_à_quatre_feuilles";0,03;0
"possibilité";0,03;0,08
"amoureux";0,05;0,01
"officiel";0,03;0,07
"ems";0,03;0,01
"domination";0,01;0,03
"majorité";0,11;0,31
"directeur";0,03;0,03
"catholique";0,03;0,02
"libre";0,18;0,21
"suicider";0,02;0,02
"informer";0,08;0,11
"soutenir";0,09;0,25
"mien";0,04;0,02
"profiter";0,11;0,28
"artiste";0,05;0,1
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";0,06;0,02
"respirer";0,06;0,04
"masque";0,01;0,02
"navrer";0,01;0,04
"marché";0,08;0,22
"fumer";0,14;0,1
"look";0,02;0
"1987";0,03;0
"document";0,02;0,02
"emji_pouce_vers_le_haut_peau_moyennement_claire";0,02;0,01
"2002";0,02;0
"rempli";0,03;0,02
"retour";0,13;0,13
"accomplir";0,02;0,02
"précédent";0,04;0,06
"tandis_que";0,02;0,04
"classique";0,03;0,03
"aventure";0,02;0,01
"nana";0,02;0,01
"jacques";0,03;0
"inde";0,01;0,03
"voyager";0,05;0,05
"harry";0,02;0,01
"potter";0,02;0,01
"doucement";0,02;0,01
"impressionnant";0,04;0,03
"pk";0,04;0,03
"skier";0,03;0,01
"mythe";0,02;0,03
"jusqu";0,05;0,03
"apres";0,06;0,05
"malbouffe";0,02;0,01
"votation";0,02;0,04
"publicité";0,01;0,03
"clope";0,05;0,02
"intelligent";0,19;0,09
"plaindre";0,21;0,25
"plaisanter";0,02;0,01
"stupide";0,08;0,04
"adresser";0,02;0,02
"directement";0,04;0,16
"portée";0,02;0,03
"excuse";0,03;0,05
"sincèrement";0,06;0,05
"dsl";0,01;0,01
"agressif";0,04;0,03
"cordialement";0,01;0,02
"remarque";0,02;0
"jalousie";0,01;0,04
"brillant";0,02;0,02
"charmant";0,02;0
"grand_mère";0,08;0,01
"constater";0,1;0,09
"critère";0,02;0,06
"souris";0,02;0,01
"avantage";0,05;0,14
"baser";0,04;0,09
"apparence";0,03;0,01
"filtre";0,02;0,01
"esthétique";0,02;0,01
"couverture";0,01;0,03
"mensonge";0,02;0,05
"objet";0,08;0,12
"haut";0,22;0,25
"parier";0,01;0,02
"attirer";0,03;0,05
"règle";0,16;0,19
"sang";0,04;0,05
"emji_visage_souriant_avec_une_larme";0,1;0,09
"crise";0,04;0,11
"toilette";0,04;0,01
"resto";0,03;0,03
"hôtel";0,03;0,03
"appartement";0,04;0,07
"louer";0,02;0,02
"afrique";0,06;0,13
"asie";0,02;0,06
"amérique";0,02;0,12
"sud";0,07;0,16
"disposition";0,01;0,04
"étendre";0,01;0,02
"douche";0,02;0,07
"foi";0,09;0,04
"etes";0,02;0,02
"ignorer";0,05;0,08
"remercier";0,04;0,05
"retard";0,06;0,06
"incompréhension";0;0,01
"invention";0,03;0,02
"fonction";0,04;0,1
"principal";0,06;0,07
"bidet";0,05;0
"nettoyage";0,01;0,02
"utilité";0,03;0,02
"détourner";0,02;0,04
"apparement";0,01;0,02
"citation";0,01;0,03
"cultivé";0,03;0,01
"pitié";0,07;0,05
"exploser";0,02;0,06
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";0,05;0,03
"elle_même";0,02;0,02
"persuader";0,03;0,02
"détenir";0,01;0,03
"légende";0,08;0,01
"aliment";0,03;0,03
"certaines";0,22;0,27
"usage";0,04;0,08
