"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postLikes_4500";0,361;1;1;1;1;0,186;0,263;1;1;1;0,008
"*postComments_27";0,996;0,955;0,784;1;0,672;0,004;0,181;1;1;1;0,36
"*postReposts_66";0,361;1;1;1;1;0,186;0,263;1;1;1;0,008
"*postDate_6-11-2025";0,361;1;1;1;1;0,186;0,263;1;1;1;0,008
"*a_0962";1;1;1;1;0,004;1;1;1;1;1;1
"*postLikes_5400";1;1;1;1;0,074;1;1;1;0,131;1;1
"*postComments_196";1;1;1;1;0,004;1;1;1;1;1;1
"*postReposts_88";1;1;1;1;0,004;1;1;1;1;1;1
"*postDate_5-11-2025";1;1;1;1;0,004;1;1;1;1;1;1
"*a_0961";1;1;1;1;0,004;1;1;1;1;1;1
"*postLikes_22900";1;1;1;1;0,004;1;1;1;1;1;1
"*postComments_232";1;1;1;1;0,004;1;1;1;1;1;1
"*postReposts_1100";1;1;1;1;0,004;1;1;1;1;1;1
"*postDate_3-11-2025";1;1;1;1;0,004;1;1;1;1;1;1
"*a_0960";1;1;1;0;1;1;1;1;1;1;1
"*postLikes_39500";1;1;1;0;1;1;1;1;1;1;1
"*postComments_745";1;1;1;0;1;1;1;1;1;1;1
"*postReposts_662";1;1;1;0;1;1;1;1;1;1;1
"*postDate_2-11-2025";1;1;1;0;1;1;1;1;1;1;1
"*a_0959";0,077;1;1;0,016;0,208;1;1;1;1;1;1
"*postLikes_1100";0,24;0,956;1;1;0,858;1;1;0,962;0,593;1;0,127
"*postDate_31-10-2025";0,077;1;1;0,016;0,208;1;1;1;1;1;1
"*a_0958";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_5600";1;0,015;1;1;1;1;1;1;1;0,141;1
"*postComments_78";1;1;0,006;1;1;1;1;1;1;0,141;1
"*postReposts_53";0,361;1;0,228;1;1;1;1;1;0,822;0,17;0,801
"*postDate_29-10-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0957";0,018;1;1;1;1;1;1;1;0,131;1;1
"*postLikes_1300";0,007;1;1;0,536;1;1;0,441;0,81;0,782;1;0,726
"*postDate_27-10-2025";0,018;1;1;1;1;1;1;1;0,131;1;1
"*a_0956";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_39";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_60";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_26-10-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0955";0;1;1;1;0,208;1;1;1;1;1;1
"*postComments_54";0,001;1;1;1;0,359;1;1;1;0,502;1;1
"*postReposts_16";0,001;1;1;1;0,359;0,065;1;1;1;1;1
"*postDate_24-10-2025";0;1;1;1;0,208;1;1;1;1;1;1
"*a_0954";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_2300";1;0,094;1;1;1;0,462;0,058;1;1;0,017;1
"*postComments_29";1;1;0,305;1;1;0,004;1;1;0,954;0,264;0,932
"*postDate_22-10-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0953";1;1;0;1;1;1;1;1;1;1;1
"*postReposts_17";1;1;0;1;1;1;1;1;1;1;1
"*postDate_20-10-2025";1;1;0;1;1;1;1;1;1;1;1
"*lang_other";1;0,427;0,007;1;1;1;0,346;0,965;0,954;0,981;1
"*a_0952";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_53";0,261;1;0,153;1;1;1;1;0,682;1;0,697;0,652
"*postReposts_23";1;1;0,006;1;1;1;1;1;1;0,141;1
"*postDate_18-10-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0951";0,077;1;1;1;0,208;1;1;1;1;0,333;1
"*postLikes_2400";0,261;1;1;1;0,506;1;1;1;0,672;0,092;1
"*postReposts_47";0,077;1;1;1;0,208;1;1;1;1;0,333;1
"*postDate_17-10-2025";0,077;1;1;1;0,208;1;1;1;1;0,333;1
"*a_0950";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_3100";0,361;1;0,228;1;1;1;1;0,833;0,155;0,848;1
"*postReposts_43";0;1;1;1;1;1;1;1;1;1;1
"*postDate_15-10-2025";0;1;1;1;1;1;1;1;1;1;1
"*a_0949";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_26700";1;1;1;1;1;1;1;0;1;1;1
"*postComments_488";1;1;1;1;1;1;1;0,012;1;1;1
"*postReposts_357";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_13-10-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0948";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_33200";1;1;1;1;1;1;1;1;1;1;1
"*postComments_266";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_591";1;1;1;1;1;1;1;1;1;1;1
"*postDate_12-10-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0947";0,077;1;0,034;1;1;1;1;1;1;0,333;1
"*postLikes_2500";0,261;1;0,153;1;0,506;1;1;0,682;1;0,697;1
"*postComments_56";0,004;0,238;0,153;1;1;1;1;1;1;0,697;1
"*postDate_10-10-2025";0,077;1;0,034;1;1;1;1;1;1;0,333;1
"*a_0946";1;1;0;1;1;1;1;1;1;1;1
"*postDate_8-10-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0945";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_19300";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_316";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_381";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_6-10-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0944";1;1;1;1;0,074;1;1;1;0,131;1;1
"*postLikes_26900";1;1;1;1;0,074;1;1;1;0,131;1;1
"*postComments_295";1;1;1;1;0,074;1;1;1;0,131;1;1
"*postReposts_597";1;1;1;1;0,074;1;1;1;0,131;1;1
"*postDate_5-10-2025";1;1;1;1;0,074;1;1;1;0,131;1;1
"*a_0943";0,077;1;1;1;0,208;1;1;1;1;1;0,302
"*postLikes_808";0,163;1;1;1;0,359;1;1;1;1;0,524;0,485
"*postReposts_8";0,077;1;1;1;0,208;1;1;1;1;1;0,302
"*postDate_3-10-2025";0,077;1;1;1;0,208;1;1;1;1;1;0,302
"*a_0942";1;1;1;1;0,004;1;1;1;1;1;1
"*postLikes_14500";1;1;1;1;0,004;1;1;1;1;1;1
"*postComments_69";1;1;1;1;0,506;1;1;0,682;0,083;1;0,652
"*postReposts_413";1;1;1;1;0,004;1;1;1;1;1;1
"*postDate_1-10-2025";1;1;1;1;0,004;1;1;1;1;1;1
"*a_0941";1;1;1;1;1;1;1;1;1;1;0
"*postLikes_453";1;1;1;1;1;1;1;1;1;1;0
"*postComments_1";1;1;0;0,961;1;1;1;1;1;1;0,001
"*postDate_30-9-2025";1;1;1;1;1;1;1;1;1;1;0
"*a_0940";1;0;1;1;1;1;1;1;1;1;1
"*postLikes_22500";1;0;1;1;1;1;1;1;1;1;1
"*postComments_424";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_298";1;0;1;1;1;1;1;1;1;1;1
"*postDate_29-9-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0939";1;1;1;1;1;1;1;1;0;1;1
"*postLikes_964";1;1;1;1;1;1;1;1;0;1;1
"*postComments_17";0,952;0,364;1;1;0,191;1;1;0,462;1;1;0,801
"*postDate_28-9-2025";1;1;1;1;1;1;1;1;0;1;1
"*a_0938";0,077;1;1;1;0,208;1;1;1;1;0,333;1
"*postLikes_729";0,077;1;1;1;0,208;1;1;1;1;0,333;1
"*postDate_26-9-2025";0,077;1;1;1;0,208;1;1;1;1;0,333;1
"*a_0937";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postLikes_44000";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postComments_1200";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postReposts_607";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postDate_24-9-2025";0,163;0,146;1;1;1;1;1;0,511;1;1;0,485
"*a_0936";1;0,015;1;1;1;1;1;0,135;1;1;1
"*postLikes_3200";0,798;0,13;1;0,467;1;0,043;1;0,665;1;1;0,624
"*postComments_124";1;0,015;1;1;1;1;1;0,135;1;1;1
"*postReposts_50";1;0,015;1;1;1;1;1;0,135;1;1;1
"*a_0935";0,459;1;1;1;1;1;0,011;1;0,954;1;0,02
"*postLikes_9500";0,459;1;1;1;1;1;0,011;1;0,954;1;0,02
"*postComments_193";0,459;1;1;1;1;1;0,011;1;0,954;1;0,02
"*postReposts_141";0,459;1;1;1;1;1;0,011;1;0,954;1;0,02
"*postDate_22-9-2025";0,077;1;1;0,342;1;1;0,037;1;1;1;0,073
"*a_0934";0,018;1;1;0,002;1;1;1;1;1;1;1
"*postLikes_1600";0,996;0,955;1;0,078;1;0,707;1;1;0,935;0,418;0,904
"*postComments_42";0,163;1;1;0,049;1;1;1;1;1;0,524;0,485
"*a_0933";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postComments_59";1;1;0,034;1;1;1;1;0,322;1;0,333;1
"*postReposts_41";0,361;1;1;1;0,075;1;1;0,833;1;0,17;1
"*postDate_21-9-2025";1;1;1;1;1;1;1;0,135;1;0,141;1
"*a_0932";0,077;1;1;1;0,002;1;1;1;1;1;1
"*postLikes_3600";0,151;1;1;1;0,428;0,527;0,083;1;0,181;1;1
"*postComments_81";0,077;1;1;1;0,002;1;1;1;1;1;1
"*postDate_19-9-2025";0,077;1;1;1;0,002;1;1;1;1;1;1
"*a_0931";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postLikes_195100";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postComments_880";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postReposts_4900";0,001;1;1;1;0,011;1;1;1;1;1;1
"*postDate_17-9-2025";0,018;1;1;1;0,074;1;1;1;1;1;1
"*a_0930";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_563";1;1;0,006;1;0,074;1;1;1;1;1;1
"*postDate_15-9-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0929";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_83";1;0;1;1;1;1;1;1;1;1;1
"*postDate_14-9-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0928";0,001;1;1;1;1;1;1;1;1;1;0,029
"*postLikes_2000";0,068;0,358;1;1;0,825;1;1;1;0,177;1;1
"*postComments_66";0,151;1;0,598;1;0,428;1;0,003;1;1;1;0,624
"*postReposts_11";0,001;1;1;1;1;1;1;1;1;1;0,029
"*postDate_12-9-2025";0,001;1;1;1;1;1;1;1;1;1;0,029
"*a_0927";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_3900";1;1;0;1;1;1;1;1;1;1;1
"*postComments_206";1;1;0;1;1;1;1;1;1;1;1
"*postReposts_37";1;1;0;1;1;1;1;1;1;1;1
"*postDate_10-9-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0926";1;0;1;1;1;1;1;1;1;1;1
"*postLikes_8000";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_81";1;0;1;1;1;1;1;1;1;1;1
"*postDate_8-9-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0925";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_29700";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_403";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_606";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_7-9-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0924";0,077;1;1;1;1;1;1;1;1;0,333;0,302
"*postLikes_7800";0,077;1;1;1;1;1;1;1;1;0,333;0,302
"*postComments_128";0,163;1;1;0,049;1;1;1;1;1;0,524;0,485
"*postReposts_95";0,077;1;1;1;1;1;1;1;1;0,333;0,302
"*postDate_5-9-2025";0,077;1;1;1;1;1;1;1;1;0,333;0,302
"*a_0923";1;0;1;1;1;1;1;1;1;1;1
"*postComments_31";0,935;0,894;0,725;0,583;1;1;1;0,86;0,845;0,341;0,815
"*postReposts_38";0,163;0,146;1;1;1;1;0,105;1;1;1;0,485
"*postDate_3-9-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0922";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_8200";1;1;0;1;1;1;1;1;1;1;1
"*postComments_93";1;1;0;1;1;1;1;1;1;1;1
"*postReposts_250";1;1;0;1;1;1;1;1;1;1;1
"*postDate_1-9-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0921";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postLikes_109300";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postComments_1500";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postDate_31-8-2025";0,018;1;1;1;0,074;1;1;1;1;1;1
"*a_0920";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_3700";0;1;1;1;1;0,024;1;1;1;1;1
"*postComments_47";0,111;1;0,043;1;1;0,462;0,001;1;1;1;1
"*postDate_29-8-2025";0;1;1;1;1;1;1;1;1;1;1
"*a_0919";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_12600";0,018;1;1;1;1;1;1;1;1;0,141;1
"*postComments_240";0;1;1;1;1;1;1;1;1;1;1
"*postReposts_218";0;1;1;1;1;1;1;1;1;1;1
"*postDate_27-8-2025";0;1;1;1;1;1;1;1;1;1;1
"*a_0918";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_8700";1;1;1;1;1;0;1;1;1;1;1
"*postComments_138";1;1;1;1;1;0;1;1;1;1;1
"*postReposts_70";1;1;1;1;1;0;1;1;1;1;1
"*postDate_25-8-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0917";1;1;1;1;1;1;1;1;1;1;1
"*postComments_61";0,261;1;1;1;0,035;1;1;1;0,672;0,697;1
"*postReposts_104";1;1;1;1;1;1;1;1;1;1;1
"*postDate_24-8-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0916";0,077;1;1;1;0,208;1;1;1;1;1;0,302
"*postComments_21";0,039;1;0,773;0,146;0,65;1;1;1;1;1;0,265
"*postDate_22-8-2025";0,077;1;1;1;0,208;1;1;1;1;1;0,302
"*a_0915";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_105";1;0,015;1;1;1;1;1;1;1;0,141;1
"*postReposts_57";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_20-8-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0914";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postLikes_912";0,018;1;1;1;1;1;1;1;1;1;0,124
"*postComments_20";1;1;1;0,741;0,302;0,812;0,954;0,555;1;0,578;1
"*postDate_19-8-2025";0,018;1;1;1;1;1;1;1;1;1;0,124
"*a_0913";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_31700";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_595";1;1;1;1;1;1;1;0,012;1;1;1
"*postReposts_296";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_18-8-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0912";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postLikes_33400";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postComments_216";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postReposts_283";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postDate_17-8-2025";1;1;1;1;1;1;1;0,135;0,131;1;1
"*a_0911";1;1;1;1;1;0;1;1;1;1;1
"*postComments_111";1;1;1;1;1;0,003;1;1;1;0,141;1
"*postReposts_34";1;1;0,086;1;1;0,065;1;0,511;1;0,524;1
"*postDate_15-8-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0910";1;0;1;1;1;1;1;1;1;1;1
"*postLikes_15000";1;0,067;1;1;1;1;1;0,322;0,316;1;1
"*postComments_74";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_140";1;0;1;1;1;1;1;1;1;1;1
"*postDate_13-8-2025";1;0;1;1;1;1;1;1;1;1;1
"*a_0909";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_143";1;1;1;1;1;1;1;1;1;1;0,01
"*postReposts_0";1;0,046;1;0,127;0,559;1;1;0,001;0,327;0,223;1
"*postDate_12-8-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0908";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_14100";1;1;1;1;1;1;1;1;1;1;1
"*postComments_135";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_135";1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-8-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0907";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postLikes_834";0,018;1;1;1;0,074;1;1;1;1;1;1
"*postComments_3";0,229;0,191;1;0,183;0,372;1;0,935;1;1;1;0,045
"*postDate_10-8-2025";0,018;1;1;1;0,074;1;1;1;1;1;1
"*a_0906";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_18800";1;1;1;1;1;1;1;1;1;1;1
"*postComments_323";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_160";1;1;1;1;1;1;1;1;1;1;1
"*postDate_8-8-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0905";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_553";1;1;1;1;1;1;1;1;0,011;1;1
"*postReposts_2";1;1;1;1;0,541;0,037;1;0,866;0,847;1;0,364
"*postDate_6-8-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0904";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_148";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_4-8-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0903";1;1;1;1;1;1;1;0,012;1;1;1
"*postComments_18";1;1;1;0,921;0,181;0,995;1;0,866;0,847;1;0,364
"*postDate_3-8-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0902";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_10800";1;1;1;1;1;1;1;1;1;1;1
"*postComments_113";1;1;1;1;1;1;1;1;1;1;1
"*postDate_1-8-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0901";1;1;1;1;1;1;1;1;1;1;1
"*postDate_30-7-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0900";1;1;1;1;1;1;0;1;1;1;0,801
"*postLikes_6300";1;1;1;1;1;0,255;0;1;1;1;0,932
"*postComments_148";1;1;1;1;1;1;0;1;1;1;0,801
"*postReposts_85";1;1;1;1;1;1;0;1;1;1;0,801
"*postDate_29-7-2025";1;1;1;1;1;1;0;1;1;1;0,801
"*a_0899";1;1;1;0;1;1;1;1;1;1;1
"*postDate_28-7-2025";1;1;1;0;1;1;1;1;1;1;1
"*a_0898";1;1;1;1;1;1;1;0,012;1;1;1
"*postDate_27-7-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0897";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_48900";1;1;1;1;1;0;1;1;1;1;1
"*postComments_618";1;1;1;1;1;0;1;1;1;1;1
"*postReposts_307";1;1;1;1;1;0;1;1;1;1;1
"*postDate_25-7-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0896";1;1;1;1;1;0;1;1;1;1;1
"*postDate_23-7-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0895";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7700";1;1;1;1;1;1;1;1;1;1;1
"*postDate_21-7-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0894";0,018;1;1;1;1;1;1;1;0,131;1;1
"*postLikes_2200";0,552;1;1;1;0,194;1;1;1;1;0,003;1
"*postComments_33";0,721;1;0,529;1;0,346;1;1;1;0,127;0,58;1
"*postDate_20-7-2025";0,018;1;1;1;1;1;1;1;0,131;1;1
"*a_0893";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_777";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_13";1;0,46;1;0,835;1;0,908;1;0,29;0,696;1;0,661
"*postDate_18-7-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0892";1;1;0,006;1;1;1;1;1;1;0,141;1
"*postLikes_12900";1;1;0,006;1;1;1;1;1;1;0,141;1
"*postComments_201";1;1;0,006;1;1;1;1;1;1;0,141;1
"*postDate_16-7-2025";1;1;0,006;1;1;1;1;1;1;0,141;1
"*a_0891";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_6500";1;1;0;1;1;1;1;1;1;1;1
"*postComments_100";1;1;0;1;1;1;1;1;1;1;1
"*postDate_14-7-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0890";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_6400";1;1;0,003;1;1;1;0,263;0,833;0,822;1;0,801
"*postComments_77";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_13-7-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0889";1;1;1;1;1;0;1;1;1;1;1
"*postComments_10";1;0,704;0,985;1;1;0,085;1;0,6;0,95;1;0,901
"*postDate_11-7-2025";1;1;1;1;1;0;1;1;1;1;1
"*a_0888";1;1;1;1;1;1;0;1;1;1;1
"*postDate_10-7-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0887";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_522";1;1;1;1;1;1;0,008;0,135;1;1;1
"*postDate_7-7-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0886";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_33300";1;1;0;1;1;1;1;1;1;1;1
"*postComments_120";1;1;0;1;1;1;1;1;1;1;1
"*postReposts_184";1;1;0;1;1;1;1;1;1;1;1
"*postDate_6-7-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0885";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_40100";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_2200";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postReposts_139";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_4-7-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0884";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_30600";1;1;1;1;1;1;1;1;1;1;1
"*postComments_569";1;1;1;1;1;1;1;1;1;1;1
"*postReposts_266";1;1;1;1;1;1;1;1;1;1;1
"*postDate_2-7-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0883";1;1;1;1;1;1;1;1;1;0,013;1
"*postComments_28";1;1;1;1;1;1;0,263;0,833;0,822;0,17;0,801
"*postDate_30-6-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0882";1;1;1;1;1;1;1;0,012;1;1;1
"*postLikes_1200";0,313;1;1;0;0,075;1;1;1;1;0,582;1
"*postDate_29-6-2025";1;1;1;1;1;1;1;0,012;1;1;1
"*a_0881";1;1;1;1;1;1;1;1;1;1;0,01
"*postLikes_35100";1;1;1;1;1;1;1;1;1;1;0,01
"*postComments_448";1;1;1;1;1;1;1;1;1;1;0,01
"*postReposts_146";1;1;1;1;1;1;1;1;1;1;0,01
"*postDate_28-6-2025";1;1;1;1;1;1;1;1;1;1;0,01
"*a_0880";1;1;1;1;1;1;0;1;1;1;1
"*postDate_26-6-2025";1;1;1;1;1;1;0;1;1;1;1
"*a_0879";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_3400";1;1;1;1;1;1;1;1;0,502;0,037;0,485
"*postDate_25-6-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0878";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_10100";1;1;1;1;1;1;1;1;1;1;1
"*postComments_48";1;1;1;1;1;1;1;1;1;0,013;1
"*postReposts_46";1;1;1;1;1;1;1;1;1;1;1
"*postDate_23-6-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0877";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_5000";1;1;1;1;1;1;1;1;0,131;1;0,124
"*postComments_51";1;1;1;1;0,074;1;0,008;1;1;1;1
"*postDate_22-6-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0876";1;1;1;1;0,004;1;1;1;1;1;1
"*postComments_106";1;1;1;1;0,004;1;1;1;1;1;1
"*postDate_20-6-2025";1;1;1;1;0,004;1;1;1;1;1;1
"*a_0875";1;1;1;1;1;1;1;0,135;0,131;1;1
"*postDate_18-6-2025";1;1;1;1;1;1;1;0,135;0,131;1;1
"*a_0874";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_723";1;1;1;1;1;1;1;1;0,011;1;1
"*postComments_15";0,694;1;1;1;0,456;1;1;0,498;0,84;0,9;0,436
"*postDate_16-6-2025";1;1;1;1;1;1;1;1;0,011;1;1
"*a_0873";1;1;1;1;1;1;1;1;1;1;0
"*postLikes_709";1;1;1;1;1;1;1;1;1;1;0
"*postDate_15-6-2025";1;1;1;1;1;1;1;1;1;1;0
"*a_0872";1;1;1;1;1;1;1;1;0,011;1;1
"*postLikes_581";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_13-6-2025";1;0,015;1;1;1;1;1;1;0,131;1;1
"*a_0871";1;0;1;1;1;1;1;1;1;1;1
"*postLikes_46900";1;0;1;1;1;1;1;1;1;1;1
"*postComments_110";1;0;1;1;1;1;1;1;1;1;1
"*postReposts_394";1;0;1;1;1;1;1;1;1;1;1
"*a_0870";1;1;0;1;1;1;1;1;1;1;1
"*postLikes_972";1;1;0;1;1;1;1;1;1;1;1
"*postDate_11-6-2025";1;1;0;1;1;1;1;1;1;1;1
"*a_0869";1;1;1;1;1;1;1;1;1;0,013;1
"*postLikes_5100";1;1;1;1;1;1;1;0,135;1;0,141;1
"*postComments_255";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_9-6-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0868";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_927";1;1;1;1;1;1;1;0,135;1;1;0,124
"*postComments_49";1;1;1;1;0,506;1;1;1;0,672;0,092;0,652
"*postDate_8-6-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0867";1;1;0,006;1;1;1;1;0,135;1;1;1
"*postComments_37";1;1;0,015;1;0,876;1;0,428;0,352;1;1;1
"*postDate_6-6-2025";1;1;0,006;1;1;1;1;0,135;1;1;1
"*a_0866";1;1;1;1;1;1;1;1;1;0,013;1
"*postDate_4-6-2025";1;1;1;1;1;1;1;1;1;0,013;1
"*a_0865";1;1;1;1;1;1;1;1;1;1;1
"*postDate_2-6-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0864";1;1;1;1;1;1;0;1;1;1;1
"*postComments_14";1;1;1;1;0,897;1;0,039;0,635;0,618;1;0,585
"*postDate_31-5-2025";1;1;1;1;0,359;0,065;0;1;1;1;1
"*a_0863";1;1;1;1;0,208;0,024;0,044;1;1;1;1
"*a_0862";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7600";1;1;1;1;1;1;1;1;1;1;1
"*postComments_67";1;1;1;1;1;1;1;1;0,011;1;1
"*postDate_30-5-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0861";0,077;1;1;1;1;1;0,044;1;1;1;0,302
"*postLikes_15200";0,163;1;1;1;1;1;0,105;1;0,502;1;0,485
"*postDate_28-5-2025";0,261;1;0,153;1;1;1;0,181;1;0,672;1;0,652
"*a_0860";1;1;0,006;1;1;1;1;1;0,131;1;1
"*postLikes_4400";1;1;0,034;1;1;1;1;1;0,007;1;1
"*postComments_64";1;1;0,006;1;1;1;1;1;0,131;1;1
"*a_0859";1;1;1;1;1;0,003;1;1;1;0,141;1
"*postLikes_4900";1;1;1;1;0,208;0,024;1;1;1;0,333;1
