"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*jeromeromanens";1;1;1;0,042;1;1;1
"-*parsumnajhara";1;1;1;0,042;1;1;1
"-*aurelien4685";1;1;0,002;1;1;1;1
"-*masson_jean";1;1;1;0,042;1;1;1
"-*marcus_strmk";1;1;1;0,123;1;1;0,126
"-*py2_l2";1;1;1;0,042;1;1;1
"*commentDate_9-10-2023";1;0,003;1;0,781;1;1;1
"-*floriankavaz";1;1;1;0,042;1;1;1
"*commentDate_7-10-2023";1;0,242;1;1;1;1;0,279
"-*delisle_christine";1;0,033;1;1;1;1;1
"-*carlos_roberta";1;1;1;0,042;1;1;1
"-*thecycylovetower";1;1;1;0,042;1;1;1
"-*maria_cai_cai";1;1;1;0,042;1;1;1
"-*anabelapitadasilva";1;1;0,044;1;1;1;0,279
"-*baillyhubert";1;1;1;0,042;1;1;1
"-*flogdt58";1;1;1;0,042;1;1;1
"-*ebrouillac";1;1;1;0,123;1;0,668;0,787
"-*natlabbo";1;1;1;0,042;1;1;1
"-*gillierongabriel";0,014;1;1;1;1;1;1
"-*macsouell";1;1;1;1;1;1;0,043
"-*conca_perestrelo_5";1;1;1;0,042;1;1;1
"-*isildurrrr1";0,15;1;1;0,276;1;1;1
"-*enzo__0770";1;1;1;0,042;1;1;1
"-*carlos_falcao1978";1;1;1;0,042;1;1;1
"-*jo_l__perr1";1;1;1;1;1;1;0,043
"-*massages_therapies_michelle";1;1;1;0,042;1;1;1
"-*reponse_studio";1;1;1;1;1;1;0,043
"-*jabiromar_";1;1;0,001;0,545;1;1;1
"-*catarinaalexandra_santos";1;0,913;1;0,247;1;1;0,251
"-*stephanie_art_geneva";0,103;0,749;1;0,294;1;1;1
"-*francoisechatelan";1;1;1;0;1;1;1
"-*t_s_mafia_beats";1;0,033;1;1;1;1;1
"-*paberpam";1;1;1;1;1;1;0,043
"-*antoine_odb";0,347;0,494;1;0,545;1;1;1
"-*mar_ti_xa";1;1;1;1;1;1;0,043
"-*heliosmarket";1;1;1;0,012;1;0,413;1
"-*khasoso";1;1;1;0,042;1;1;1
"-*wask___";1;1;1;0,042;1;1;1
"-*madebymetanoia";1;0,033;1;1;1;1;1
"-*moussync";1;0,913;1;0,247;1;1;0,251
"-*honny_akcr";1;1;0,17;0,059;1;1;1
"-*retoucol";1;0,098;1;0,123;1;1;1
"-*_broski3_";1;1;1;0,545;1;1;0,04
"-*deb_girltravel";1;1;1;0;1;1;1
"-*leocrmt";1;1;1;0,042;1;1;1
"-*audrey_belliard";1;1;1;1;1;0,027;1
"-*vivelavievraie";1;1;1;0,042;1;1;1
"-*rinema134_";1;1;1;0;1;1;1
"-*jasonfrutiger";1;1;1;0,042;1;1;1
"-*voirolmarie";0,014;1;1;1;1;1;1
"-*sentenza07";1;1;1;1;1;1;0,043
"-*bricebcv";1;1;1;0,042;1;1;1
"-*___kah0tika___";1;1;1;0,042;1;1;1
"-*rod_cycling";1;1;1;0,042;1;1;1
"-*bipbipboopboopbopbop";1;0,043;1;1;1;1;0,398
"-*ovuilleumier";1;1;1;0,042;1;1;1
"-*r_reyes00";1;1;1;0,042;1;1;1
"-*matthias_albrt";1;1;1;1;1;1;0,043
"-*chloe002200";1;1;1;1;1;0,027;1
"-*sebastienberset";1;0;1;1;1;1;1
"-*stankey_lubrik";1;1;0,144;0,545;0;1;1
"-*my_v_33";1;1;1;1;1;1;0,043
"-*lena13086";1;1;1;0,042;1;1;1
"*commentDate_11-12-2023";0;0,116;1;1;1;1;1
"-*lilth_o";1;0,033;1;1;1;1;1
"*commentDate_13-12-2023";0,222;0,312;1;0,431;1;1;1
"-*meixyuu";1;1;1;0,042;1;1;1
"-*luis_rm14";1;0,033;1;1;1;1;1
"-*ghislaine8446";1;1;1;0,042;1;1;1
"*commentDate_19-12-2023";0,717;0,913;1;1;1;0,856;0,251
"-*sheagandiluvit";1;0,033;1;1;1;1;1
"*commentDate_22-12-2023";0,005;0,849;1;1;0,285;1;0,971
"-*s_bnt02";1;1;1;1;1;0,027;1
"-*fasolasi22";1;1;1;1;1;1;0,043
"-*rez_tolhildan";1;1;0,044;0,276;1;1;1
"-*laure_houisse";1;1;1;0,042;1;1;1
"-*gr3y_g00se";1;1;1;0,042;1;1;1
"-*panamista__";1;0,033;1;1;1;1;1
"-*sussudio";1;0,033;1;1;1;1;1
"-*cristi_espana";1;1;1;1;1;1;0
"*commentLikes_72";1;1;0,037;1;0,238;0,232;1
"-*jo_doobies";1;1;1;0,022;1;1;0,251
"-*clairemicheldehaas";1;1;0,044;1;1;1;0,279
"-*lait_riz";1;0,033;1;1;1;1;1
"-*nathso74";1;1;1;1;1;0,068;0,012
"-*sabine_galli_7";1;1;1;1;1;1;0,043
"-*daveclark7705";1;1;1;0,042;1;1;1
"-*nico___086";1;0,033;1;1;1;1;1
"*commentLikes_268";1;0,494;0,144;0,545;1;1;1
"-*_willow_penelope_";1;1;1;1;1;1;0,043
"-*jihouge";1;1;1;0,042;1;1;1
"-*_hugobrazier_";1;1;1;0,042;1;1;1
"-*hanniballecteur";1;0,019;1;0,158;1;0,914;1
"-*jr_ante";1;1;1;0;1;1;1
"-*pmettraux";1;1;1;1;1;1;0,043
"*commentLikes_615";1;1;1;1;1;1;0,004
"-*pile_ou_f4ce";1;1;1;1;1;1;0,043
"*commentLikes_79";1;1;0,587;0,304;0,844;1;0,315
"-*bill12pro";1;0,242;1;0,276;1;1;1
"*a_0495";0;1;1;1;1;1;1
"*postDate_29-9-2023";0;1;1;1;1;1;1
"-*ludovicbrunner";0,014;1;1;1;1;1;1
"*a_0496";0,031;0,089;1;1;1;1;1
"*postDate_1-10-2023";0,031;0,089;1;1;1;1;1
"-*italo_viking";1;0,494;1;1;1;1;0,04
"-*j_lgba";0,001;1;1;1;1;1;1
"-*mehdi_kh_1981_rocancourt";1;0,242;1;1;1;1;0,279
"-*glk_999";1;0,033;1;1;1;1;1
"-*confrerie_du_guillon";0,014;1;1;1;1;1;1
"-*dubato73";1;1;1;1;1;1;0,004
"*a_0497";1;0,017;1;1;0,796;1;0,444
"*postLikes_6400";1;1;0;0;1;1;1
"*postDate_2-10-2023";1;0,017;1;1;0,796;1;0,444
"*commentDate_21-4-2024";0;0,757;1;1;1;1;0,21
"*commentDate_11-1-2024";1;0,033;1;1;1;1;1
"-*nenettelesbonsplans";1;0,033;1;1;1;1;1
"-*pereira_dneves";1;1;0,044;1;1;1;0,279
"*commentDate_6-12-2023";0,468;0;1;0,954;1;1;1
"-*inhumains13";1;1;1;0,042;1;1;1
"*commentDate_29-11-2023";0,713;0;1;1;1;1;1
"-*noham_bsr";1;1;1;1;1;1;0,004
"-*loiscartan";1;1;1;1;1;0,027;1
"-*vagabondfisher";1;1;1;1;1;1;0,043
"-*jeremy_hawkins78";1;0,494;1;1;0;0,45;1
"*commentDate_8-12-2023";0,014;0,002;1;1;1;1;1
"-*_v_l_c_a";1;0,033;1;1;1;1;1
"-*pellouchoudalain";1;1;1;1;1;0,027;1
"-*danecof";1;1;1;1;1;0,027;1
"-*caleb_and_i";1;0,033;1;1;1;1;1
"-*coraliegrglser";1;0,033;1;1;1;1;1
"-*ticienvartant";1;0,033;1;1;1;1;1
"-*zorchboy";1;1;1;1;1;1;0,043
"-*jbedmax";1;0,333;1;1;1;0,031;1
"-*theo_schlaeppi";1;1;1;0,042;1;1;1
"-*katiamagnolia";1;1;1;1;1;1;0,043
"-*monica_leitao_56";1;0,033;1;1;1;1;1
"-*popiflo";1;0,094;1;1;1;0,064;0,384
"*commentLikes_228";1;1;0,073;1;1;0,413;0,551
"-*le_professeur_de_m";0,912;0,236;1;1;1;0,184;1
"*a_0498";0,281;0;1;1;1;1;1
"*postDate_4-10-2023";0,281;0;1;1;1;1;1
"-*deadfleshink";1;0,033;1;1;1;1;1
"-*lorenzo_della_luce";1;0,033;1;1;1;1;1
"*a_0499";1;1;1;1;0;1;1
"*postLikes_277";1;1;1;1;0;1;1
"*postDate_6-10-2023";1;1;1;1;0;1;1
"*commentDate_28-1-2024";0,912;0,009;1;1;0,002;1;1
"*a_0500";0,02;0,009;1;1;1;1;1
"*postDate_8-10-2023";0,02;0,009;1;1;1;1;1
"-*arnaud2956";1;0,003;1;1;1;1;1
"-*milkarismatik";0,014;1;1;1;1;1;1
"-*josepha_chiesa";0,014;1;1;1;1;1;1
"-*chevalier_benoit";1;0,033;1;1;1;1;1
"-*laetitia_sun";0,014;1;1;1;1;1;1
"*a_0501";1;0;1;1;1;1;1
"*postDate_9-10-2023";1;0;1;1;1;1;1
"*commentDate_19-6-2024";0,002;1;1;1;1;1;0,269
"-*gloups64";1;0,913;1;0,247;1;0,856;0,983
"-*camps345";1;0,033;1;1;1;1;1
"-*infidelelectrice";1;0,033;1;1;1;1;1
"*a_0502";0,002;1;1;1;1;1;0,025
"*postLikes_9300";0,002;1;1;1;1;1;0,025
"*postReposts_11";1;1;1;0;1;0,006;1
"*postDate_10-10-2023";0,002;1;1;1;1;1;0,025
"-*la_beaute_sauvera_le_monde_";0,042;0,721;1;1;1;1;0,787
"*commentDate_7-12-2023";0,542;0,721;1;1;1;1;0,126
"-*fabienne_porte_1";0,014;1;1;1;1;1;1
"-*eric_besson_art";0,014;1;1;1;1;1;1
"-*sylvieponceblanc";1;1;1;1;1;1;0,043
"*commentDate_26-11-2023";1;0,381;1;0,001;1;1;0,325
"-*robertotorres677";0,014;1;1;1;1;1;1
"*commentDate_24-11-2023";0,258;0,023;1;1;0,82;1;0,268
"-*groult_gerard_vintage_56";0,014;1;1;1;1;1;1
"-*lisasephora3";0,014;1;1;1;1;1;1
"*commentDate_18-11-2023";0,042;1;1;0,781;1;1;0,787
"-*kh_hmr__";1;0,242;1;1;1;1;0,279
"*commentDate_15-11-2023";0,714;0,995;1;1;1;1;0
"-*maillard6063";1;1;1;1;1;1;0,043
"-*patrickannemariegerard";1;1;1;0,042;1;1;1
"*commentDate_13-11-2023";0,031;0,472;1;1;1;1;1
"-*dufourrodolphe17";0,001;1;1;1;1;1;1
"*commentDate_14-11-2023";0,347;0,494;1;1;1;1;0,55
"-*penombre";0,014;1;1;1;1;1;1
"*commentDate_19-11-2023";1;1;1;1;1;1;0,061
"-*lo_arrm";1;1;1;1;1;1;0,043
"*a_0503";1;0,494;1;1;1;1;0,04
"*postDate_12-10-2023";1;0,494;1;1;1;1;0,04
"-*arnaud_dcgs";1;1;1;1;1;1;0,004
"-*lysiane_wyss";1;0,033;1;1;1;1;1
"*a_0504";0;1;1;1;1;1;1
"*postLikes_2800";0,477;1;1;0,126;1;0,512;0,057
"*postDate_13-10-2023";0;1;1;1;1;1;1
"-*ogmarlon_officiel";0,347;0,494;1;0,545;1;1;1
"-*niyatomi";0,001;0,721;1;1;1;1;1
"-*titischnee";0,014;1;1;1;1;1;1
"-*quiaraca_tzmn";1;1;1;0,042;1;1;1
"-*steff_de_monaco";0,014;1;1;1;1;1;1
"-*widmerrv";0,042;0,721;0,268;1;1;1;1
"-*bigdreamzer";1;0,913;0,396;0,977;1;0,856;0,983
"-*sonny__18";1;1;1;1;1;1;0,043
"*commentDate_2-3-2026";1;1;1;1;1;0,027;1
"-*kikoreygram";0,15;1;1;1;1;0,213;1
"-*felvince";0,014;1;1;1;1;1;1
"-*beerfunding_ch";0,014;1;1;1;1;1;1
"*a_0505";1;1;1;1;1;0,19;0,061
"*postLikes_978";0,912;0,642;1;1;1;0,556;0,312
"*postDate_15-10-2023";1;1;1;1;1;0,19;0,061
"-*margue_28";0,014;1;1;1;1;1;1
"-*20cm_dick_flash";1;1;1;1;1;1;0,043
"*a_0506";1;0,749;1;1;0,09;1;0,007
"*postLikes_249";1;0,749;1;1;0,09;1;0,007
"*postDate_16-10-2023";1;0,749;1;1;0,09;1;0,007
"*commentDate_11-2-2024";1;1;1;0,027;1;1;0,399
"-*winchester_holly";1;0,033;1;1;1;1;1
"*commentDate_25-11-2023";1;0;1;1;1;1;1
"-*gabin__grbg";1;1;1;1;1;1;0,043
"-*isalka33";1;0,242;1;1;1;0,213;1
"*commentDate_18-10-2023";1;0,242;1;1;1;1;0,279
"*a_0507";0,042;1;1;1;0,003;1;0,787
"*postLikes_391";0,042;1;1;1;0,003;1;0,787
"*postDate_19-10-2023";0,042;1;1;1;0,003;1;0,787
"-*maryeveeee";0,347;1;1;0,545;0;1;1
"*a_0508";0;1;1;1;1;1;0,062
"*postDate_20-10-2023";0;1;1;1;1;1;0,062
"*commentDate_14-12-2025";0,001;0,001;1;1;0,963;1;1
"-*amazonicaine";0,014;1;1;1;1;1;1
"-*instabartelinho";0,014;1;1;1;1;1;1
"*commentDate_23-10-2023";0,183;1;1;1;1;1;0,061
"-*kauffmannre";0,15;1;1;1;1;1;0,279
"-*hermona_ab";1;1;1;1;1;1;0,043
"-*ycn17";1;0,242;1;1;1;1;0,279
"-*parepere14";0,014;1;1;1;1;1;1
"-*natacha_d_d";0,01;0,494;1;1;1;1;1
"-*deoliveiranivea";1;1;1;1;1;1;0,043
"-*monique_f66";0,014;1;1;1;1;1;1
"-*its_dads_puck";1;1;1;0;1;1;1
"-*lufcaro";1;1;1;1;1;1;0,043
"-*celia_wa";1;1;1;1;1;1;0,043
"-*thenomadicchild";1;1;0,632;1;1;0;1
"-*kidingingeneva";0,15;1;1;1;1;0,213;1
"-*geraldine_leveque";0,014;1;1;1;1;1;1
"-*miss_co_is";1;1;1;1;0,771;0,073;0,076
"*a_0509";0;1;1;1;1;1;0,015
"*postDate_22-10-2023";0;1;1;1;1;1;0,015
"*commentDate_28-10-2024";1;1;1;1;1;0,031;0,061
"-*touria_bel_10";0,014;1;1;1;1;1;1
"-*martinebonato";1;1;1;1;1;1;0,043
"-*swissfripe";1;1;1;1;1;1;0,043
"-*christellemieville";1;0,472;1;1;1;1;0,122
"-*ma_leo_nineties";0,01;1;1;0,545;1;1;1
"*a_0510";0,15;1;1;1;1;0,213;1
"*postDate_23-10-2023";0,15;1;1;1;1;0,213;1
"*commentDate_28-4-2025";0,832;0,004;1;1;0,006;1;0,564
"-*chloe_barbalat";0,014;1;1;1;1;1;1
"-*fa4_friends";1;1;1;1;1;0,027;1
"*a_0511";1;1;1;1;1;1;0,043
"*postDate_25-10-2023";1;1;1;1;1;1;0,043
"*a_0512";0,01;1;1;1;1;1;0,3
"*postDate_27-10-2023";0,01;1;1;1;1;1;0,3
"-*bocharter";0,014;1;1;1;1;1;1
"*commentDate_28-10-2023";1;1;1;0,042;1;1;1
"-*joe61046_jb";1;1;1;1;1;0,027;1
"-*yvesecoeur";0,014;1;1;1;1;1;1
"-*marylaure75";0,014;1;1;1;1;1;1
"*a_0513";1;0,494;1;1;1;1;0,04
"*postDate_29-10-2023";1;0,494;1;1;1;1;0,04
"*a_0514";1;0,063;1;1;1;1;0
"*postLikes_53900";1;0,063;1;1;1;1;0
"*postComments_125";0,254;0,09;1;0,84;1;1;0,009
"*postDate_30-10-2023";1;0,063;1;1;1;1;0
"*commentDate_22-1-2024";0;1;1;1;0,387;1;1
"-*elgringo_75";1;0,033;1;1;1;1;1
"*commentDate_19-1-2024";0,22;0,995;1;1;1;1;1
"-*martan_pfls";1;0,033;1;1;1;1;1
"-*alexvazmelo7";1;0;1;1;1;1;1
"-*francois30_11";1;1;1;0,042;1;1;1
"*commentDate_15-1-2024";1;0,213;1;1;0,485;0,798;0,033
"-*aklay_agonister";1;1;1;1;1;1;0,043
"*commentDate_6-1-2024";1;0,721;1;1;1;0,078;0,787
"-*fawzi_ajami1";1;1;1;1;1;0,027;1
"*commentDate_26-12-2023";1;0,242;1;1;1;0,213;1
"-*miguebytefr";1;0,033;1;1;1;1;1
"-*brice_vaultboy";1;1;1;0,042;1;1;1
"*commentDate_16-12-2023";1;0,494;1;1;1;1;0,04
"-*ashmajini92";1;0,242;1;1;1;1;0,279
"*commentDate_15-12-2023";0,612;1;1;1;1;0,848;0,242
"-*kora_ccma";1;1;1;0,042;1;1;1
"-*swan_rca";1;0,033;1;1;1;1;1
"-*heydianachavez";1;1;1;1;1;1;0,043
"-*antoine_nd_";1;0,033;1;1;1;1;1
"-*ferrarisabela";1;1;1;1;1;1;1
"-*christophepineauafonso";1;1;1;1;1;1;0,043
"*commentDate_28-11-2023";1;0;1;1;1;1;1
"-*vonbarragne";1;0,033;1;1;1;1;1
"*commentDate_10-12-2023";0,007;1;1;1;0,183;1;0,639
"-*maxime_bitar";1;1;1;1;1;1;0,043
"-*marionulrichartist";1;1;1;1;1;1;0,043
"-*wikiluv_";1;1;1;1;1;1;1
"-*slowlifebliss";1;1;1;1;1;1;0,043
"*commentDate_23-11-2023";1;0;1;1;0,453;0,717;1
"-*sinoquebecois";1;1;1;1;1;0,027;1
"-*jbrunopeixoto";1;1;1;0,042;1;1;1
"-*alexandrekhabaz";0,013;1;1;0,392;1;1;1
"*commentDate_17-11-2023";0;1;1;1;1;1;1
"-*angie_ostolaza";1;0,033;1;1;1;1;1
"-*batadani_";1;0,033;1;1;1;1;1
"-*valentinn_dlg";1;0,033;1;1;1;1;1
"-*bob_le_bob_0_0";0,014;1;1;1;1;1;1
"-*_theogangloff";1;1;1;1;1;1;0,004
"-*nauld_photography";1;1;1;1;1;1;0,043
"-*arthurmyr_";1;1;1;1;1;1;0,043
"*commentDate_12-12-2023";0,042;0,098;1;1;1;1;1
"-*tchouamavingam";0,014;1;1;1;1;1;1
"*commentDate_12-11-2023";1;1;1;0,545;1;1;0,04
"-*sachsyfr";0,15;1;1;0,276;1;1;1
"-*pbasstos";1;1;1;1;1;1;0,043
"-*rayan_25_01";1;1;1;1;1;1;0,043
"*commentDate_10-11-2023";1;1;1;0;1;1;0,192
"-*andreainno93";1;1;1;1;1;1;0,043
"-*sterenn_cs";1;1;1;1;1;1;0,043
"*commentLikes_83";1;1;1;1;0,636;0,06;0,349
"-*m_rezza_hu";1;1;1;0,276;1;1;0,279
"-*fab_and__";1;1;1;0,039;1;1;0,55
"*commentDate_21-11-2023";0,612;0,001;1;1;1;0,391;1
"-*stellaheinzer";1;0,033;1;1;1;1;1
"*commentLikes_119";0,447;1;0,499;0,125;1;1;0,399
"-*charl_yfruty";1;0,242;1;1;1;1;0,279
"-*salimze03";1;1;1;1;1;1;0,043
"*commentDate_16-1-2024";1;0,002;1;1;1;1;0,398
"-*sonny_mct";1;1;1;1;1;1;0,043
"*commentDate_4-11-2023";1;0,04;1;1;1;1;0,3
"*commentLikes_198";1;0,472;1;1;1;1;0,551
"-*hope__hope_91011";1;1;1;0,276;1;1;0,279
"-*pierrejordan_ben";1;1;1;1;1;1;1
"-*joshua_bsst";1;1;1;1;1;0,027;1
"*commentDate_9-1-2024";1;1;1;0,977;1;1;0,001
"-*dems_tcs";1;1;1;0,042;1;1;1
"-*axel_bsyt";1;0,033;1;1;1;1;1
"*commentLikes_77";1;1;0,196;0,231;0,578;1;0,507
"-*arnaudsursonbateau";1;1;1;1;1;1;0,043
"*commentDate_31-10-2023";1;0,494;1;0,545;1;1;0,55
"*commentLikes_1,313";1;1;1;1;1;1;0,004
"-*vinnce1628";1;1;1;1;1;1;0,043
"-*87charlie87";1;0,033;1;1;1;1;1
"-*bruit_de_cerveau";1;1;1;0,042;1;1;1
"-*julienthierrin";1;0,033;1;1;1;1;1
"-*thibautvanheye";1;1;1;1;1;1;0,043
"*commentLikes_251";1;0,029;1;1;1;1;0,55
"-*roman_esko";1;1;1;1;1;1;0,043
"-*janeiveself";1;0,098;1;1;1;0,668;0,787
"-*rayan_bnft";1;0,033;1;1;1;1;1
"-*estherseverac";0,717;0,015;1;1;1;0,856;1
"*a_0515";1;0,003;1;1;0,578;1;0,027
"*postDate_1-11-2023";1;0,003;1;1;0,578;1;0,027
"-*sovnnr";1;1;1;1;1;0,027;1
"*commentDate_31-12-2023";0;1;1;1;1;1;0,203
"-*clos_380";1;1;1;1;1;1;0,043
"-*___jeremy_marie_mael___";1;1;1;1;1;1;0,043
"-*thesevenhills";1;0,721;1;1;1;1;0,005
"-*r3n4r";1;1;1;1;1;1;0,043
"-*damianpetroff";1;1;1;1;1;0,022;0,55
"-*bryan_nsb";1;0,033;1;1;1;1;1
"*commentLikes_178";1;1;0,632;1;0;1;1
"-*ludo_0905";1;1;0,036;0,514;1;1;0,523
"*commentDate_7-1-2024";0,816;0,034;1;1;1;1;1
"-*mathys_ropers";1;1;1;1;1;1;0,043
"*a_0516";0,222;0,947;1;1;1;1;0,242
"*postDate_3-11-2023";0,222;0,947;1;1;1;1;0,242
"-*metaj_burim";0,542;0,721;1;1;1;0,668;0,787
"-*no_sleep_bitchx";1;0,003;1;1;1;1;1
"-*alanis_degoum";0,15;1;1;1;1;1;0,279
"-*tomy_vasek";1;0,033;1;1;1;1;1
"-*ladymarzulli";0,014;1;1;1;1;1;1
"*a_0517";1;0,029;1;0,545;1;1;1
"*postDate_5-11-2023";1;0,029;1;0,545;1;1;1
"-*philippaderoten";1;1;1;0,042;1;1;1
"*a_0518";0,014;1;1;1;1;1;1
"*postDate_6-11-2023";0,014;1;1;1;1;1;1
"*a_0519";1;1;1;0,401;1;1;0,105
"*postLikes_980";1;1;1;0,158;1;1;0,162
"*postDate_8-11-2023";1;1;1;0,401;1;1;0,105
"-*nicolodette_2";1;1;1;1;1;1;0,043
"-*kmyllll";0,014;1;1;1;1;1;1
"-*susiwong12";0,542;0,721;1;0,781;1;1;0,787
"-*alex_arvensis";1;1;1;1;1;1;0,043
"*a_0520";1;0,687;1;0;1;1;1
"*postDate_9-11-2023";1;0,687;1;0;1;1;1
"*commentDate_18-1-2024";0,15;0,242;1;1;1;1;1
"-*alain_macherel";1;0,003;1;1;1;1;1
"-*__antonio_martin";1;0,033;1;1;1;1;1
"-*rl_mldv";1;1;1;1;1;1;0,043
"-*nbr97__";1;1;1;0,042;1;1;1
"-*pilloud_alex";1;1;1;0,042;1;1;1
"*commentDate_28-12-2023";1;0,033;1;1;1;1;1
"-*212iliass";1;0,033;1;1;1;1;1
"-*arcelinthomas";1;1;1;1;1;1;0,043
"-*adam_h2904";1;0,003;1;1;1;1;1
"*commentLikes_135";1;1;0,073;1;0,041;1;1
"-*mmedori";1;0,749;1;0,059;1;1;0,3
"-*tibo2leuz";1;1;1;0,042;1;1;1
"-*zacharie_haha";1;1;1;1;1;0,027;1
"-*manfred_buhler";1;1;0,268;0,123;1;0,668;1
"-*nicozooo";1;1;1;0,276;1;1;0,279
"-*jeremiepasseraub";1;1;1;0,123;1;0,078;1
"-*david_s_rochat";1;1;1;0;1;1;1
"-*ethan_tbrr";1;1;0,268;0,123;1;1;0,787
"-*shalem_jpg";0,542;1;1;0,123;1;1;0,787
"-*sbbcffffs";1;1;1;0,005;1;0,668;1
"-*naamss7";0,15;0,242;1;1;1;1;1
"-*sergentdob";1;1;0,632;0,544;1;1;0,122
"*a_0521";1;1;1;0,027;1;1;0,399
"*postDate_10-11-2023";1;1;1;0,027;1;1;0,399
"-*blaise_bersinger";1;0,033;1;1;1;1;1
"-*alessiog2509";0,347;0,494;1;1;1;1;0,55
"-*stanboiko";1;1;1;0,004;1;1;1
"*a_0522";0,695;0,002;1;1;1;1;0,685
"*postDate_11-11-2023";0,695;0,002;1;1;1;1;0,685
"-*mister_design_sion";0,001;1;1;1;1;1;1
"-*jhiejg_";0,014;1;1;1;1;1;1
"-*_josias__";1;0,033;1;1;1;1;1
"-*yapaslefeuaulacblog";1;0,029;1;1;1;0,45;1
"-*biganon";1;0,353;1;0,863;0,42;0,634;0,463
"-*julie1979__";1;0,033;1;1;1;1;1
"*a_0523";1;0,154;1;1;1;1;0,203
"*postDate_13-11-2023";1;0,154;1;1;1;1;0,203
"-*jay_smad";1;1;1;1;0;1;0,04
"-*lio21_1o";1;1;1;1;1;1;0,043
"-*julesdauz";1;1;1;1;1;1;0,043
"-*raphastir";1;0,033;1;1;1;1;1
"-*celhadon_images";0,869;1;0,039;1;1;1;1
"-*dj_the_hellskull";0,003;1;1;1;1;1;1
"-*celia_lala334";1;0,494;1;1;1;0,45;0,55
"-*natt87_";1;0,033;1;1;1;1;1
"*a_0524";0,542;1;1;0,123;1;1;0,787
"*postDate_15-11-2023";0,542;1;1;0,123;1;1;0,787
"*commentDate_30-7-2025";1;0;1;1;1;1;0,006
"-*elfaresbachir";1;1;1;0,042;1;1;1
"-*sam_walty";1;1;1;0,042;1;1;1
"*commentDate_27-11-2023";1;0;1;1;1;1;1
"*a_0525";0;1;1;1;1;1;1
"*postLikes_561";0;1;1;1;1;1;1
"*postDate_17-11-2023";0;1;1;1;1;1;1
"-*2025clina";0,014;1;1;1;1;1;1
"-*margauxhani";0,014;1;1;1;1;1;1
"-*poupee_mecanique";0,014;1;1;1;1;1;1
"*a_0526";1;0,204;1;0,977;1;0,856;0,983
"*postDate_19-11-2023";1;0,204;1;0,977;1;0,856;0,983
"-*therealaquamaxx";1;0,242;1;1;1;1;0,279
"*a_0527";0,529;0,004;1;1;1;0,316;1
"*postLikes_871";0,529;0,004;1;1;1;0,316;1
"*postDate_21-11-2023";0,529;0,004;1;1;1;0,316;1
"-*magnosegundo__";1;0,033;1;1;1;1;1
"-*la_classsss_52";1;0,033;1;1;1;1;1
"-*pinkiroul";1;0,033;1;1;1;1;1
"*a_0528";1;0;1;1;1;1;1
"*postLikes_28200";1;0;1;1;1;1;1
"*postComments_302";1;0;1;1;1;1;1
"*postDate_22-11-2023";1;0;1;1;1;1;1
"*commentDate_24-2-2024";1;1;1;1;1;0,027;1
"-*jonah_r_1023";1;1;1;1;1;0,027;1
"*commentDate_29-1-2024";0,062;1;1;0,293;0,485;0,402;1
"-*yapaplus1pl";1;1;1;1;1;0,027;1
"*commentDate_27-1-2024";0,101;1;1;1;1;0,856;0,251
"-*jdy_365";0,014;1;1;1;1;1;1
"-*melvin_dyens";1;1;1;1;1;1;0,043
"*commentDate_25-1-2024";0,717;0,204;1;0,977;1;0,856;1
"-*jenni_bikzen";1;0,033;1;1;1;1;1
"*commentDate_21-1-2024";0;1;1;1;1;1;0,25
"-*darkosdim";1;1;1;1;1;0,027;1
"*commentDate_5-1-2024";1;0,044;1;1;1;1;0,242
"-*nivyalopess";1;0,033;1;1;1;1;1
"-*ulunyth";1;1;1;1;1;1;0,043
"-*jamilavata";1;1;0,002;1;1;1;1
"-*millek_art";1;1;1;1;1;1;0,043
"-*mandine_drd";1;0,033;1;1;1;1;1
"-*nat_chatte";1;0,029;1;1;0;1;1
"-*duckytoucour";1;1;1;0,042;1;1;1
"-*sukatidi";1;0,651;0,263;1;1;0,551;0,781
"-*lorenzo_von_mat";1;1;1;0,042;1;1;1
"*commentDate_5-12-2023";1;0,494;1;0,545;1;1;0,55
"-*brlz_simon";1;1;1;1;1;1;0,043
"*commentDate_4-12-2023";0,912;0,001;1;1;1;1;0,754
"-*paulinploi";0,542;0,003;1;1;1;1;1
"-*arnaudcatabelle";1;1;1;0,042;1;1;1
"*commentDate_2-12-2023";0,01;1;1;1;1;1;0,55
"-*beatrizmonterojoyas";0,014;1;1;1;1;1;1
"*commentDate_1-12-2023";0,013;0,236;1;1;1;1;1
"-*voya_gueuse";0,014;1;1;1;1;1;1
"-*_charlottebln";1;0,033;1;1;1;1;1
"-*mariehelye";1;0,033;1;1;1;1;1
"-*simon_rdlt";1;0,033;1;1;1;1;1
"*commentDate_30-11-2023";1;0,016;0,499;1;1;1;1
"-*gary_charly_g";1;1;0,002;1;1;1;1
"-*sashamelina_ch";1;0,033;1;1;1;1;1
"-*miniscuit";1;0,613;1;0,694;1;1;0,702
"-*ame_linotte";0,001;1;1;1;1;1;1
"-*ante_penultieme";1;1;1;1;1;1;0,043
"-*albanetclt";1;1;0,002;1;1;1;1
"-*le_kremlin_monthey";1;1;1;1;1;1;0,043
