"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"âme";1;1;1;0,029;1;1;1;1;1;1
"zone";1;1;1;1;1;1;1;1;1;0,632
"youtube";1;1;1;1;1;1;1;1;1;0,632
"willy";1;1;1;1;1;1;1;1;1;0,632
"vrmt";1;1;1;1;1;1;1;1;1;0,632
"voyager";1;1;1;1;1;1;1;1;1;0,632
"voter";1;1;1;1;1;1;1;1;1;0,632
"vivant";1;1;1;1;1;1;1;1;1;0,632
"virer";1;1;1;1;1;1;1;1;1;0,632
"vierge";1;1;1;1;1;1;1;1;1;0,632
"viande";1;1;1;1;1;1;1;1;1;0,632
"vestimentaire";1;1;1;1;1;1;1;1;1;0,632
"vd";1;1;1;1;1;1;1;1;1;0,632
"vaudoises";1;1;1;1;1;1;1;1;1;0,632
"valeur";1;1;1;1;1;1;1;1;1;0,632
"valaisannes";1;1;1;1;1;1;1;1;1;0,632
"vachement";1;1;1;1;1;1;1;1;1;0,632
"uranus";1;1;1;1;1;1;1;1;1;0,632
"unité";1;1;1;1;1;1;1;1;1;0,632
"udc";1;1;1;1;1;1;0;1;1;1
"typiquement";1;1;1;1;1;1;1;1;1;0,632
"tunnel";1;1;1;1;1;1;1;1;1;0,632
"trolley";1;1;1;0,029;1;1;1;1;1;1
"trier";1;1;1;1;1;1;1;1;1;0,632
"tricoter";1;1;1;1;1;1;1;1;1;0,632
"transformer";1;1;1;1;1;1;1;1;1;0,632
"tranquille";1;1;1;1;1;1;1;1;1;0,632
"tram";1;1;1;1;1;1;1;1;1;0,632
"traire";1;1;1;1;1;1;1;1;1;0,632
"traduction";1;1;1;1;1;1;1;1;1;0,632
"toilette";1;1;1;1;1;1;1;1;1;0,632
"tite";1;1;1;1;1;1;1;1;1;0,632
"tip";1;1;1;1;1;1;1;1;1;0,632
"tee";1;1;1;1;1;1;1;1;1;0,632
"tdah";1;1;1;1;1;1;1;1;1;0,632
"tal";1;1;1;1;1;1;1;1;1;0,632
"taille";1;1;1;1;1;1;1;1;1;0,632
"sérieusement";1;1;1;1;1;1;1;1;1;0,632
"surprenant";1;1;1;1;1;1;1;1;1;0,632
"supprimer";1;1;1;1;1;1;1;1;1;0,632
"supposer";1;1;1;1;1;1;1;1;1;0,632
"sueur";1;1;1;0,029;1;1;1;1;1;1
"studio";1;1;1;0;1;1;1;1;1;1
"soumettre";1;1;1;1;1;1;1;1;1;0,632
"sorry";1;1;1;1;1;1;1;1;1;0,632
"solo";1;1;1;1;1;1;1;1;1;0,632
"skieur";1;1;1;1;1;1;1;1;1;0,632
"site";1;1;1;1;1;1;1;1;1;0,632
"signe";1;1;1;1;1;1;0;1;1;1
"semaine";1;1;1;0,029;1;1;1;1;1;1
"scooby";1;1;1;1;1;1;1;1;1;0,632
"sauvage";1;1;1;1;1;1;1;1;1;0,632
"satisfaire";1;1;1;0,029;1;1;1;1;1;1
"sage";1;1;1;1;1;1;1;1;1;0,632
"rôti";1;1;1;1;1;1;1;1;0;1
"rêve";1;1;1;1;1;1;1;1;1;0,632
"résumé";1;1;1;1;1;1;1;1;1;0,632
"résister";1;1;1;1;1;1;1;1;1;0,632
"réseau";1;1;1;1;1;1;1;1;1;0,632
"réflexion";1;1;1;1;1;1;1;1;1;0,632
"réel";1;1;1;1;1;1;1;1;1;0,632
"râper";1;1;1;1;1;1;1;1;1;0,632
"roille";1;1;1;1;1;1;1;1;1;0,632
"rodéo";1;1;1;1;1;1;1;1;1;0,632
"rock";1;1;1;1;1;1;1;1;1;0,632
"rhumatisses";1;1;0;1;1;1;1;1;1;1
"revisiter";1;1;1;1;1;1;1;1;1;0,632
"restant";1;1;1;0,029;1;1;1;1;1;1
"renseigner";1;1;1;1;1;1;1;1;1;0,632
"remettre";1;1;1;0,029;1;1;1;1;1;1
"redford";1;1;1;1;1;1;1;1;1;0,632
"recette";1;1;1;1;1;1;1;1;1;0,632
"ravir";1;1;1;1;1;1;1;1;1;0,632
"raquette";1;1;1;1;1;1;1;1;1;0,632
"rageux";1;1;1;1;1;1;1;1;1;0,632
"quartier";1;1;1;1;1;1;1;1;1;0,632
"qqun";1;1;1;1;1;1;1;1;1;0,632
"qlq";1;1;1;1;1;1;1;1;1;0,632
"qi";1;1;1;1;1;1;1;1;1;0,632
"pêcheur";1;1;1;1;1;1;1;1;1;0,632
"pâques";1;1;1;1;1;1;1;1;1;0,632
"puch";1;1;1;1;1;1;1;1;1;0,632
"psg";1;1;1;1;1;1;1;1;1;0,632
"présentation";1;1;1;1;1;1;1;1;1;0,632
"présentateur";1;1;1;1;1;1;1;1;1;0,632
"préféré";1;1;1;0,029;1;1;1;1;1;1
"proposer";1;1;1;1;1;1;1;1;1;0,632
"promo";1;1;1;1;1;1;1;1;1;0,632
"promettre";1;1;1;1;1;1;1;1;1;0,632
"profil";1;1;1;1;1;1;1;1;1;0,632
"probablement";1;1;1;1;1;1;1;1;1;0,632
"pro";1;1;1;1;1;1;1;1;1;0,632
"principe";1;1;1;1;1;1;1;1;1;0,632
"poster";1;1;1;1;1;1;1;1;1;0,632
"porno";1;1;1;1;1;1;1;1;1;0,632
"polo";1;1;1;1;1;1;1;1;1;0,632
"pleuvoir";1;1;1;1;1;1;1;1;1;0,632
"placette";1;1;1;1;1;1;1;1;1;0,632
"pk";1;1;1;0,029;1;1;1;1;1;1
"pièce";1;1;1;1;1;1;1;1;1;0,632
"piquer";1;1;1;1;1;1;1;1;1;0,632
"pipette";0;1;1;1;1;1;1;1;1;1
"pic";1;1;1;0,029;1;1;1;1;1;1
"philippe";1;1;1;1;1;1;1;1;1;0,632
"peuple";1;1;1;1;1;1;1;1;1;0,632
"peugeot";1;1;1;1;1;1;1;1;1;0,632
"perle";1;1;1;1;1;1;1;1;1;0,632
"perclus";1;1;0;1;1;1;1;1;1;1
"peler";1;1;1;0,029;1;1;1;1;1;1
"peau";1;1;1;0,029;1;1;1;1;1;1
"paul";1;1;1;0,029;1;1;1;1;1;1
"paquis";1;1;1;1;1;1;1;1;1;0,632
"papier";1;1;1;1;1;1;1;1;1;0,632
"pape";1;1;1;1;1;1;1;1;1;0,632
"ouai";1;1;1;1;1;1;1;1;1;0,632
"orthographe";1;1;1;1;1;1;1;1;1;0,632
"organiser";1;1;1;1;1;1;1;1;1;0,632
"olympique";1;1;1;0,029;1;1;1;1;1;1
"ohh";1;1;1;0,029;1;1;1;1;1;1
"oeuf";1;1;1;1;1;0;1;1;1;1
"nécessaire";1;1;1;1;1;1;1;1;1;0,632
"nu";1;1;1;1;1;1;1;1;1;0,632
"noyau";1;1;1;1;1;1;1;1;1;0,632
"nourriture";1;1;0;1;1;1;1;1;1;1
"nostalgique";1;1;1;1;1;1;1;1;1;0,632
"nommer";1;1;1;1;1;1;1;1;1;0,632
"nombreux";1;1;1;1;1;1;1;1;1;0,632
"nokia";1;1;1;1;1;1;1;1;1;0,632
"no";1;1;1;1;1;1;1;1;1;0,632
"new_waves";1;1;1;1;1;1;1;1;1;0,632
"neuchâteloise";1;1;1;1;1;1;1;1;1;0,632
"neuch";1;1;1;0,029;1;1;1;1;1;1
"nerveux";1;1;1;0,029;1;1;1;1;1;1
"nendaz";1;1;1;1;1;1;1;1;1;0,632
"naturel";1;1;1;1;1;1;1;1;1;0,632
"natif";1;1;1;1;1;1;1;1;1;0,632
"météo";1;1;1;1;1;1;1;1;1;0,632
"métier";1;1;1;1;1;1;1;1;1;0,632
"ménager";1;1;1;1;1;1;1;1;1;0,632
"méditerrané";1;1;1;1;1;1;1;1;1;0,632
"mètre";1;1;1;0;1;1;1;1;1;1
"musk";1;1;1;0,029;1;1;1;1;1;1
"musclé";1;1;1;1;1;1;1;1;1;0,632
"mouton";1;1;1;1;1;1;1;1;1;0,632
"moustachu";1;1;1;1;1;1;1;1;1;0,632
"motif";1;1;1;1;1;1;1;1;1;0,632
"montréal";1;1;1;1;1;1;1;1;1;0,632
"mont";1;1;1;1;1;1;1;1;1;0,632
"modéré";1;1;1;1;1;1;1;1;1;0,632
"moderne";1;1;0;1;1;1;1;1;1;1
"mobylette";1;1;1;1;1;0;1;1;1;1
"micro_trottoir";1;1;1;1;1;1;1;1;1;0,632
"micro";1;1;1;1;1;1;1;1;1;0,632
"message";1;1;1;0,029;1;1;1;1;1;1
"merveilleux";1;1;1;1;1;1;1;1;1;0,632
"mere";1;1;1;1;1;1;1;1;1;0,632
"mentalité";1;1;1;1;1;1;1;1;1;0,632
"mauvais";1;1;1;1;1;1;1;1;1;0,632
"matière";1;1;1;1;1;1;1;1;1;0,632
"math";1;1;1;1;1;1;1;1;1;0,632
"match";1;1;1;1;1;1;1;1;1;0,632
"marre";1;1;1;0,029;1;1;1;1;1;1
"marmite";1;1;1;1;1;1;1;1;1;0,632
"mai";1;1;1;1;1;1;1;1;1;0,632
"mage";1;1;1;1;1;1;1;1;1;0,632
"magasin";1;1;1;1;1;1;1;1;1;0,632
"machine";1;1;1;1;1;1;1;1;1;0,632
"légèrement";1;1;1;1;1;1;1;1;1;0,632
"linguistique";1;1;1;1;1;1;1;1;1;0,632
"linge";1;1;1;1;1;1;1;1;1;0,632
"lieu";1;1;1;0;1;1;1;1;1;1
"libre";1;1;1;1;1;1;1;1;1;0,632
"lever";1;1;1;1;1;1;1;1;1;0,632
"lettre";1;1;1;1;1;1;1;1;1;0,632
"leclerc";1;1;1;1;1;1;1;1;0;1
"laver";1;1;1;0,029;1;1;1;1;1;1
"latin";1;1;1;1;1;1;1;1;1;0,632
"large";1;1;1;1;1;1;1;1;1;0,632
"langage";1;1;1;1;1;1;1;1;1;0,632
"kiffe";1;1;1;0,029;1;1;1;1;1;1
"karl";1;1;1;1;1;1;1;1;1;0,632
"joyeux";1;1;1;1;1;1;1;1;1;0,632
"jme";1;1;1;1;1;1;1;1;1;0,632
"iphone";1;1;1;1;1;0;1;1;1;1
"inviter";1;1;1;1;1;1;1;1;1;0,632
"installer";1;1;1;1;1;1;1;1;1;0,632
"insta";1;1;1;1;1;1;1;1;1;0,632
"inoubliable";1;1;1;1;1;1;1;1;1;0,632
"indémodable";1;1;1;0,029;1;1;1;1;1;1
"ina";1;1;1;1;1;1;1;1;1;0,632
"immangeable";1;1;1;0,029;1;1;1;1;1;1
"ii";1;1;1;1;1;1;1;1;1;0,632
"hypocrite";1;1;1;1;1;1;1;1;1;0,632
"humilité";1;1;1;1;1;1;1;1;1;0,632
"hey";1;1;1;1;1;1;1;1;1;0,632
"heuuu";1;1;1;1;1;1;1;1;1;0,632
"heidi";1;1;1;1;1;1;1;1;1;0,632
"habitant";1;1;1;1;1;1;1;1;1;0,632
"habit";1;1;1;0;1;1;1;1;1;1
"haaaa";1;1;1;1;1;1;1;0;1;1
"h";1;1;1;1;1;1;1;1;1;0,632
"guitare";1;1;1;1;1;1;1;1;1;0,632
"grv";1;1;1;0,029;1;1;1;1;1;1
"grenouille";1;1;1;1;1;1;1;1;1;0,632
"gorge";1;1;1;1;1;1;0;1;1;1
"gland";1;1;1;1;1;1;1;1;1;0,632
"genou";1;1;1;1;1;1;1;1;1;0,632
"gant";1;1;1;1;1;1;1;1;1;0,632
"féminin";1;1;1;1;1;1;1;1;1;0,632
"futur";1;1;1;0,029;1;1;1;1;1;1
"frouzes";1;1;1;1;1;1;1;1;1;0,632
"fringue";1;1;1;1;1;1;1;1;1;0,632
"fourchette";1;1;1;1;1;1;1;1;1;0,632
"foot";1;1;1;1;1;1;1;1;1;0,632
"fonds";1;1;1;0,029;1;1;1;1;1;1
"fonction";1;1;1;1;1;1;1;1;1;0,632
"foi";1;1;1;1;1;1;1;1;1;0,632
"fixer";1;1;1;1;1;1;1;1;1;0,632
"final";1;1;1;1;1;1;1;1;1;0,632
"fidèle";1;1;1;1;1;1;1;1;1;0,632
"ficher";1;1;1;1;1;1;1;1;1;0,632
"ex";1;1;1;0,029;1;1;1;1;1;1
"ete";1;1;1;0;1;1;1;1;1;1
"erreur";1;1;1;1;1;1;1;1;1;0,632
"entraîner";1;1;1;1;1;0;1;1;1;1
"ensemble";1;1;1;1;1;1;1;1;1;0,632
"enseignant";1;1;1;1;1;1;1;1;1;0,632
"enorme";1;1;1;1;1;1;1;1;1;0,632
"enfer";1;1;1;0;1;1;1;1;1;1
"endroit";1;1;1;1;1;1;1;1;1;0,632
"emmerdeur";1;1;1;1;1;1;1;1;1;0,632
"emji_visage_pensif";1;1;1;0,029;1;1;1;1;1;1
"emji_tête_à_l";1;1;1;1;1;1;1;1;1;0,632
"emji_tête_de_cochon";1;1;0;1;1;1;1;1;1;1
"emji_snowboardeur";1;1;1;1;1;1;1;1;1;0,632
"emji_médaille_d";1;1;1;1;1;1;1;1;1;0,632
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";1;1;1;1;1;1;1;1;1;0,632
"emji_icône_poubelle";1;1;1;1;1;1;1;1;1;0,632
"emji_danseur_peau_claire";1;1;1;0,029;1;1;1;1;1;1
"emji_biceps_contracté";1;1;1;1;1;1;1;1;1;0,632
"dépasser";1;1;1;1;1;1;1;1;1;0,632
"découverte";1;1;1;1;1;1;1;1;1;0,632
"décembre";1;1;1;1;1;1;1;1;1;0,632
"débat";1;1;1;1;1;1;1;1;1;0,632
"drôlement";1;1;1;1;1;1;1;1;1;0,632
"dizaine";1;1;1;1;1;1;1;1;1;0,632
"dico";1;1;1;1;1;1;1;1;1;0,632
"deuxième";1;1;1;1;1;1;1;1;1;0,632
"descendant";1;1;1;1;1;1;1;1;1;0,632
"dej";1;1;1;1;1;1;1;1;1;0,632
"deferle";1;1;1;1;1;1;1;1;1;0,632
"cultissime";1;1;1;1;1;1;1;1;1;0,632
"critiquer";1;1;1;1;1;1;1;1;1;0,632
"critique";1;1;1;1;1;1;1;1;1;0,632
"cravate";1;1;1;1;1;1;1;1;1;0,632
"crade";1;1;1;0,029;1;1;1;1;1;1
"couture";1;1;1;1;1;1;1;1;1;0,632
"courage";1;1;1;1;1;1;1;1;1;0,632
"correct";1;1;1;1;1;1;1;1;1;0,632
"contexte";1;1;1;0,029;1;1;1;1;1;1
"conseil";1;1;1;1;1;1;1;1;1;0,632
"confédération";1;1;1;1;1;1;1;1;1;0,632
"confusion";1;1;1;1;1;1;1;1;1;0,632
"concerner";1;1;1;1;1;1;1;1;1;0,632
"comptoir";1;1;1;1;1;1;1;1;1;0,632
"compliqué";1;1;1;1;1;1;1;1;1;0,632
"complet";1;1;1;1;1;1;1;1;1;0,632
"communicatif";1;1;1;1;1;1;1;1;1;0,632
"commun";1;1;1;1;1;1;1;1;1;0,632
"coiffeur";1;1;1;1;1;1;1;1;1;0,632
"clou";1;1;1;1;1;1;1;1;1;0,632
"ciel";1;1;1;0,029;1;1;1;1;1;1
"choix";1;1;1;1;1;1;1;1;1;0,632
"chenapan";1;1;1;1;1;1;1;1;1;0,632
"chemin";1;1;1;0,029;1;1;1;1;1;1
"champignon";1;1;1;1;1;1;1;1;1;0,632
"causer";1;1;1;1;1;1;1;1;1;0,632
"canon";1;1;1;1;1;1;1;1;1;0,632
"camarade";1;1;1;1;1;1;1;1;1;0,632
"caleçon";1;1;1;1;1;1;1;1;1;0,632
"calcul";1;1;1;1;1;1;1;1;1;0,632
"brosse";1;1;1;1;1;1;1;1;1;0,632
"bridechon";1;1;1;1;1;1;1;1;1;0,632
"brave";1;1;1;0,029;1;1;1;1;1;1
"boy";1;1;1;1;1;1;1;1;1;0,632
"boutique";1;1;1;1;1;1;1;1;1;0,632
"bourgeois";1;1;0;0,029;1;1;1;1;1;1
"boulangerie";1;1;1;1;1;1;1;1;1;0,632
"bouger";1;1;1;1;1;1;1;1;1;0,632
"bouche";1;1;1;1;1;1;1;1;1;0,632
"botte";1;1;1;0,029;1;1;1;1;1;1
"bonhomme";1;1;1;1;1;1;1;1;1;0,632
"boguets";1;1;1;1;1;1;1;1;1;0,632
"bizarrement";1;1;1;1;1;1;1;1;1;0,632
"bisou";1;1;1;1;1;1;1;1;1;0,632
"betharram";1;1;0;1;1;1;1;1;1;1
"bernard";1;1;1;1;1;1;1;1;1;0,632
"benoît";1;1;1;1;1;1;1;1;1;0,632
"beh";1;1;1;0,029;1;1;1;1;1;1
"bandit";1;1;1;1;1;1;1;1;1;0,632
"balader";1;1;1;1;1;1;1;1;1;0,632
"bagnole";1;1;1;1;1;1;1;1;1;0,632
"avis";1;1;1;0,029;1;1;1;1;1;1
"aubépine";1;1;1;1;1;1;1;1;1;0,632
"au_delà";1;1;1;1;1;1;1;1;1;0,632
"armoire";1;1;1;1;1;1;1;1;1;0,632
"argumentaire";1;1;1;1;1;1;1;1;1;0,632
"argument";1;1;1;1;1;1;1;1;1;0,632
"arabe";1;1;1;1;1;1;1;1;1;0,632
"août";1;1;1;1;1;1;1;1;1;0,632
"amende";1;1;1;1;1;1;1;1;1;0,632
"amande";1;1;1;1;1;1;1;1;1;0,632
"aiwa";1;1;1;1;1;1;1;1;1;0,632
"aiguisé";1;1;1;1;1;1;0;1;1;1
"aigu";1;1;1;1;1;1;1;1;1;0,632
"agir";1;1;1;1;1;1;1;1;1;0,632
"after";1;1;1;1;1;1;1;1;1;0,632
"adorable";1;1;1;1;1;1;1;1;1;0,632
"achever";1;1;1;0,029;1;1;1;1;1;1
"achat";1;1;1;1;1;1;1;1;1;0,632
"*rts_a";1;1;1;1;1;1;1;1;1;1
"*a_0001";1;1;1;1;1;1;1;0;1;1
"*postLikes_602";1;1;1;1;1;1;1;0;1;1
"*postComments_30";1;1;0,524;1;1;1;1;0;1;0,908
"*postReposts_0";1;1;1;1;0,663;1;1;1;0,001;0
"*postDate_25-6-2021";1;1;1;1;1;1;1;0;1;1
"*commentDate_11-7-2021";1;1;1;1;1;1;1;1;1;0,58
"*commentLikes_1";1;0,281;0,723;1;1;1;1;0,899;0,154;0
"*lang_fr";1;1;1;1;1;1;1;1;1;1
"*commentDate_29-6-2021";1;1;1;1;1;1;1;1;1;0,536
"*commentLikes_0";1;1;0,019;0;1;0,183;0,183;1;0,653;1
"*commentDate_25-6-2021";1;1;1;1;1;1;1;0;1;1
"*a_0002";1;1;1;1;1;1;1;1;1;0,782
"*postLikes_915";1;1;1;1;1;1;1;1;1;0,782
"*postComments_37";1;1;0,381;0,93;1;1;1;1;0,005;1
"*postDate_27-6-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_27-6-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0003";1;1;1;1;1;1;1;1;1;0,284
"*postLikes_531";1;1;1;1;1;1;1;1;1;0,284
"*postComments_38";1;1;0,57;1;1;1;1;1;1;0,174
"*postDate_28-6-2021";1;1;1;1;1;1;1;1;1;0,284
"*commentDate_30-6-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentLikes_2";0,089;1;1;1;1;1;1;0,003;1;0,013
"*commentDate_28-6-2021";1;1;1;1;1;1;1;1;1;0,406
"*commentLikes_3";1;1;1;1;0,001;1;1;1;1;0,087
"*commentLikes_4";1;1;1;1;1;1;0,129;0,001;0,805;0,181
"*a_0004";1;1;1;1;1;1;1;1;1;0,632
"*postLikes_1300";1;1;0,911;1;1;1;1;1;1;0,205
"*postComments_24";1;1;1;0,687;1;1;1;1;1;0,965
"*postDate_29-6-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentDate_1-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_6-7-2021";1;1;1;1;1;1;1;1;1;0,536
"*a_0005";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_1400";1;1;0,456;1;1;1;1;1;1;0,665
"*postDate_2-7-2021";1;1;1;1;1;1;1;1;1;0,464
"*commentDate_18-7-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentDate_4-7-2021";1;1;1;1;1;1;1;1;1;0,3
"*a_0006";1;1;1;1;1;1;1;1;1;0,536
"*postLikes_771";1;1;1;1;1;1;1;1;1;0,536
"*commentDate_9-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_2-7-2021";1;1;1;1;1;1;1;1;1;0,58
"*a_0007";1;1;0,229;1;1;1;1;1;1;0,491
"*postComments_132";1;1;0,229;1;1;1;1;1;1;0,491
"*postDate_4-7-2021";1;1;0,229;1;1;1;1;1;1;0,491
"*commentDate_27-10-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_16-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_7-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_5-7-2021";1;1;0,006;1;1;1;1;1;1;1
"*a_0008";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_423";1;1;1;1;1;1;1;1;1;0,536
"*postComments_21";1;1;1;1;1;1;1;1;1;0,127
"*postDate_5-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*a_0011";1;1;1;0,282;1;1;1;1;1;1
"*postLikes_1600";1;1;1;1;1;1;1;0;1;0,233
"*postComments_87";1;1;1;0,282;1;1;1;1;1;1
"*postReposts_1";1;0,194;0,81;1;1;0,45;0,45;0,531;1;0
"*postDate_11-7-2021";1;1;1;0,282;1;1;1;1;1;1
"*commentDate_12-7-2021";1;1;1;0,076;1;1;1;1;1;1
"*a_0013";1;1;1;1;1;1;1;1;1;0,58
"*postLikes_1900";1;1;0,773;1;1;1;1;0;0,051;1
"*postComments_80";1;1;1;1;1;1;1;1;1;0,58
"*postDate_14-7-2021";1;1;1;1;1;1;1;1;1;0,58
"*commentDate_15-7-2021";1;1;1;1;1;1;1;1;1;0,536
"*commentDate_14-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentLikes_7";1;1;1;1;1;1;1;1;1;0,07
"*a_0014";1;1;1;1;1;1;1;1;1;0,632
"*postLikes_907";1;1;1;1;1;1;1;1;1;0,632
"*postComments_16";1;1;1;1;1;1;1;0;1;0,343
"*postDate_15-7-2021";1;1;1;1;1;1;1;1;1;0,632
"*a_0016";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_487";1;1;1;1;1;1;1;1;1;0,58
"*postComments_12";1;1;0,81;1;1;1;1;1;1;0,416
"*postDate_18-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*a_0017";1;1;1;1;1;1;1;1;1;0,406
"*postLikes_357";1;1;1;1;1;1;1;1;1;0,318
"*postComments_23";1;1;1;1;1;1;1;1;1;0,092
"*postDate_19-7-2021";1;1;1;1;1;1;1;1;1;0,406
"*commentDate_24-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_20-7-2021";1;1;1;1;1;1;1;1;1;0,498
"*commentDate_19-7-2021";1;1;1;1;1;1;1;1;1;0,632
"*a_0018";1;1;1;1;1;1;1;1;1;0,782
"*postLikes_761";1;1;1;1;1;1;1;1;1;0,632
"*postComments_15";1;1;1;1;1;1;1;1;0,131;0,175
"*postDate_20-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0019";1;1;1;1;1;1;1;1;1;0,782
"*postLikes_437";1;1;1;1;1;1;1;1;1;0,632
"*postComments_26";1;1;0,414;1;1;1;1;0;1;0,657
"*postDate_21-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_22-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0021";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_551";1;1;1;0,356;1;1;1;1;1;1
"*postDate_23-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_23-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*a_0022";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_424";1;1;1;1;1;1;1;1;1;0,696
"*postComments_17";1;1;1;1;1;1;1;1;1;0,335
"*postDate_25-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_25-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*a_0023";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_344";1;1;1;1;1;1;1;1;1;0,696
"*postComments_19";1;1;0,139;1;1;1;1;1;1;0,233
"*postDate_26-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_26-7-2021";1;1;1;1;1;1;1;1;1;0,696
"*a_0025";1;1;1;1;1;1;1;1;1;0,782
"*postLikes_520";1;1;1;1;1;1;1;1;1;0,782
"*postDate_30-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_30-7-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0026";1;1;1;1;1;1;1;1;1;0,58
"*postLikes_1200";1;1;1;0,709;1;1;1;1;1;0,683
"*postComments_62";1;1;1;1;1;1;1;1;1;0,406
"*postDate_1-8-2021";1;1;1;1;1;1;1;1;1;0,58
"*commentDate_1-8-2023";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_2-8-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentDate_1-8-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0027";1;1;1;1;1;1;1;1;1;0,782
"*postLikes_633";1;1;1;1;1;1;1;1;1;0,58
"*postDate_2-8-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0029";1;1;1;1;1;1;1;1;1;0,536
"*postLikes_442";1;1;1;1;1;1;1;1;1;0,536
"*postDate_4-8-2021";1;1;1;1;1;1;1;1;0;1
"*commentDate_20-10-2021";1;1;1;0,138;1;1;1;1;1;1
"*commentDate_5-8-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentDate_4-8-2021";1;1;1;1;1;1;1;1;0;1
"*a_0030";1;1;1;1;1;1;1;1;0;1
"*postLikes_302";1;1;1;1;1;1;1;1;0;1
"*postComments_9";1;1;1;1;1;1;1;1;0,054;0,449
"*commentDate_8-9-2021";1;1;1;1;1;1;1;1;1;0,536
"*a_0031";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_638";1;1;1;1;1;1;1;1;1;0,696
"*postComments_20";1;1;1;1;1;1;1;1;0,002;0,399
"*postDate_6-8-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_6-8-2021";1;1;1;1;1;1;1;1;1;0,696
"*a_0032";1;1;1;1;1;1;1;1;1;0,696
"*postLikes_2000";1;1;0,062;1;1;1;1;1;1;0,894
"*postComments_36";1;1;0,323;1;1;1;1;1;0;1
"*postDate_8-8-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_9-8-2021";1;1;1;1;1;1;1;1;1;0,58
"*commentDate_8-8-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0033";1;1;1;1;1;1;1;1;1;0,58
"*postLikes_681";1;1;1;1;1;1;1;1;1;0,498
"*postComments_39";1;1;1;1;1;1;1;1;1;0,338
"*postDate_9-8-2021";1;1;1;1;1;1;1;1;1;0,58
"*commentDate_11-8-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0034";1;1;1;1;1;1;1;1;1;0,782
"*postLikes_264";1;1;1;0,138;1;1;1;1;1;1
"*postComments_13";1;1;0,381;0,112;1;1;1;1;1;1
"*postDate_11-8-2021";1;1;1;1;1;1;1;1;1;0,782
"*commentDate_12-8-2021";1;1;1;1;1;1;1;1;1;0,782
"*a_0035";1;1;1;1;1;1;1;1;1;0,536
"*postLikes_595";1;1;1;1;1;1;1;1;1;0,536
"*postDate_13-8-2021";1;0;1;1;1;1;1;1;1;0,144
"*commentDate_7-9-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_15-8-2021";1;1;1;1;1;1;1;1;1;0,696
"*commentDate_13-8-2021";1;1;1;1;1;1;1;1;1;0,632
"*a_0036";1;0;1;1;1;1;1;1;1;0,183
"*postLikes_41500";1;0;1;1;1;1;1;1;1;0,183
"*postComments_182";1;0;1;1;1;1;1;1;1;0,038
"*commentDate_5-10-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentDate_9-9-2021";1;1;1;1;1;1;1;1;1;0,632
"*commentDate_6-9-2021";1;1;1;1;1;1;1;1;1;0,782
