"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"*commentDate_17-7-2021";0,083;1;1;0,647;1;1;1
"-*alex_x__concepts";0,075;1;1;1;1;1;1
"-*linstagramdechris";1;1;1;1;1;1;1
"-*dedeboichat";1;1;1;0,857;1;0,886;0,223
"-*elisabeth_greloz";0;1;1;1;1;1;1
"*commentDate_18-7-2021";1;1;1;0;1;1;1
"-*belluslocus";1;1;1;1;1;1;0,129
"-*ceczah";0,389;1;0,048;1;1;1;1
"*a_0016";0,017;1;1;0,898;1;1;1
"*postLikes_487";0;1;1;1;1;1;1
"*postComments_12";0;1;1;0,479;1;1;1
"*postDate_18-7-2021";0,017;1;1;0,898;1;1;1
"*commentDate_19-7-2021";0,704;1;1;1;1;0,213;0,907
"-*cusinmonia";0,075;1;1;1;1;1;1
"-*vcttcv";0,075;1;1;1;1;1;1
"-*chrisbezi";1;1;1;0,062;1;1;1
"-*sophie_jaquier_photography";0,095;1;1;1;1;1;1
"*a_0017";1;1;1;1;1;0,012;0,389
"*postLikes_357";0,656;1;1;1;1;0,357;1
"*postDate_19-7-2021";1;1;1;1;1;0,012;0,389
"*commentDate_24-7-2021";1;1;1;1;1;1;0,129
"-*un_saturnien";1;1;1;1;1;1;0,129
"*commentDate_20-7-2021";0,014;1;0,536;1;1;0,652;1
"-*faa_nny_";1;1;1;1;1;0,004;1
"-*lucillejob";1;1;1;1;1;1;1
"-*philipovitc";1;1;1;1;1;0,076;0,543
"-*davidepicci_mp4";1;1;1;1;1;0,004;1
"*a_0018";0;1;0,854;1;1;1;1
"*postLikes_761";0,002;1;1;1;1;1;1
"*postComments_15";0;1;1;1;1;1;1
"*postDate_20-7-2021";0;1;0,854;1;1;1;1
"*commentDate_1-8-2021";0;1;1;1;1;0,744;1
"-*_blueberry_music_";0,389;1;1;1;1;0,076;1
"*commentDate_21-7-2021";0;1;1;1;1;1;1
"-*marcel_polaire";0,075;1;1;1;1;1;1
"-*u_meu";0,389;1;1;0,348;1;1;1
"-*mel_gendrovsky";0,151;1;1;1;1;0,118;0,815
"-*isanaima";0,083;1;1;1;1;0,213;1
"-*nicolaerts";1;1;0,536;1;1;0,652;0,868
"-*naimurtezi";0,389;1;1;1;1;0,076;1
"-*roidujeu";1;1;1;0,264;1;1;0,271
"*a_0019";0,001;1;1;1;1;0,118;1
"*postLikes_437";0;1;1;1;1;0,014;1
"*postComments_26";0;1;1;1;1;0,667;1
"*postDate_21-7-2021";0,001;1;1;1;1;0,118;1
"*commentDate_23-7-2021";0,401;1;1;1;1;1;0,634
"-*elianepaley";0,075;1;1;1;1;1;1
"*commentDate_22-7-2021";0,075;1;1;1;1;1;1
"-*fabi_bruchez";0,059;1;1;1;1;1;0,634
"*commentDate_17-8-2021";0,008;1;1;1;1;0,764;1
"-*fazou123";0;1;1;1;0,494;1;1
"-*lesselouille";0;1;1;1;1;0,985;1
"-*badr_trz";1;1;1;1;1;1;0,032
"-*shinyclaire";0,002;1;1;1;1;1;1
"-*jotagandi";0,004;1;1;1;1;1;1
"-*mbfelley";0,019;1;1;1;1;0,415;1
"*a_0021";0,962;1;1;0,898;1;1;0,389
"*postLikes_551";0,002;1;1;1;1;1;1
"*postDate_23-7-2021";0,962;1;1;0,898;1;1;0,389
"-*dem_s06";1;1;1;0,062;1;1;1
"-*patounettem";0,085;1;1;1;1;0,886;1
"*a_0022";1;1;1;0,065;0;1;1
"*postLikes_424";1;1;1;0,065;0;1;1
"*postComments_17";0;1;1;0,018;1;0,367;1
"*postDate_25-7-2021";1;1;1;0,065;0;1;1
"*commentDate_25-7-2021";1;1;1;1;0;1;1
"-*bisej_18";1;1;1;1;0;1;1
"*commentDate_26-7-2021";1;1;1;0,343;1;0,515;0,634
"-*mathieutissieres";1;1;1;0,008;1;1;1
"*a_0023";1;1;1;1;1;0;0,634
"*postLikes_344";1;1;1;1;1;0;0,634
"*postComments_19";0;1;1;1;0,026;0,98;0,378
"*postDate_26-7-2021";1;1;1;1;1;0;0,634
"*commentDate_27-7-2021";1;1;1;1;1;0;1
"-*virgi_n8e4";1;1;1;1;1;0,002;0,907
"-*stephgallou";0,962;1;1;1;1;0,367;0,389
"-*oldxhrist";0,353;1;0,794;1;1;0,979;0,774
"*a_0025";1;0;1;1;1;1;1
"*postLikes_520";1;0;1;1;1;1;1
"*postDate_30-7-2021";1;0;1;1;1;1;1
"*commentDate_30-7-2021";1;0;1;1;1;1;1
"-*duboss77";0,083;0;1;1;1;1;1
"*a_0026";0;1;1;1;1;0,415;1
"*postLikes_1200";0;1;1;1;1;0,644;0,662
"*postComments_62";0,04;1;1;1;1;0,194;0,05
"*postDate_1-8-2021";0;1;1;1;1;0,415;1
"*commentDate_1-8-2023";0,002;1;1;1;1;1;1
"-*chetelatdelphine";0;1;1;1;1;0;1
"*commentDate_4-8-2021";0,054;1;1;1;1;0,357;1
"*commentDate_2-8-2021";1;1;1;1;1;1;0,032
"-*sylvinstinct";0,389;1;1;1;1;1;0,543
"-*groovypix";1;1;1;0,348;1;1;0,543
"-*ophelie_mainenti";0,075;1;1;1;1;1;1
"-*cussonvalerie";0,027;1;1;1;1;0,277;1
"-*adaking__";0,075;1;1;1;1;1;1
"-*luryah";0,075;1;1;1;1;1;1
"-*clairelisemottazpentony";1;1;1;0,062;1;1;1
"-*simone_oeilauvent";0,075;1;1;1;1;1;1
"-*alexandreslvt";0,075;1;1;1;1;1;1
"-*_gaelle_z";0,083;1;1;1;1;1;0,907
"-*elgerente_pls";0;1;1;1;1;1;1
"-*mrquickpic";1;1;0,412;1;1;1;0,147
"-*thomas291105";0,221;1;1;0,465;1;1;1
"-*transminase";0,002;1;1;1;1;1;1
"-*matteo_mat_";0,075;1;1;1;1;1;1
"*commentLikes_14";1;1;0,002;0,966;1;1;0,248
"*commentLikes_16";1;1;0,005;1;1;1;0,002
"-*denis_classics";0,075;1;1;1;1;1;1
"*a_0027";0,401;1;1;1;1;0,037;1
"*postLikes_633";0,054;1;1;1;1;0,053;1
"*postDate_2-8-2021";0,401;1;1;1;1;0,037;1
"-*etre_suisse_c_est";0,075;1;1;1;1;1;1
"*commentDate_3-8-2021";0,704;1;1;1;1;0,002;1
"-*gareth_turner_11";1;1;1;1;1;0,004;1
"-*rtsarchives";0;1;1;1;1;0,061;1
"-*mary_j14";0,075;1;1;1;1;1;1
"-*theoorny";1;1;1;0,348;1;1;0,543
"-*gf__y";1;1;1;1;1;1;1
"*a_0029";0,001;1;1;1;1;1;1
"*postLikes_442";0,001;1;1;1;1;1;1
"*postDate_4-8-2021";0,001;1;1;1;1;1;1
"*commentDate_20-10-2021";0,012;1;1;1;1;0,606;1
"-*moura2_many";0,083;1;1;1;1;1;0,907
"*commentDate_5-8-2021";0,002;1;1;1;1;1;1
"-*fermerais";0,075;1;1;1;1;1;1
"-*jerem_z";0,075;1;1;1;1;1;1
"-*franco_foglia_";0;1;1;1;1;1;1
"-*art_evasion74230";1;1;1;0,062;1;1;1
"-*couleurforever";0,075;1;1;1;1;1;1
"-*balthasardepury";1;1;1;1;1;0,004;1
"-*gulubru";0,075;1;1;1;1;1;1
"-*quelmove";1;1;1;1;1;1;0,129
"*a_0030";0,389;1;1;1;1;1;0,543
"*postLikes_302";0,389;1;1;1;1;1;0,543
"*postComments_9";0;1;1;1;1;0,572;1
"-*sophieseroussi3";0;1;1;1;1;1;1
"-*olivier_sudan";1;1;1;1;1;1;0,129
"*a_0031";0,962;1;1;0,184;1;1;1
"*postLikes_638";0,962;1;1;0,184;1;1;1
"*postComments_20";0;1;1;1;1;0,004;1
"*postDate_6-8-2021";0,962;1;1;0,184;1;1;1
"*commentDate_6-8-2021";0,962;1;1;0,184;1;1;1
"-*anis_bnss";1;1;1;1;1;1;0,129
"-*joanneblanc";1;1;1;0,062;1;1;1
"-*stefpolepic";1;1;1;1;1;1;1
"-*muheimbernard";0,389;1;1;0,348;1;1;1
"-*thomas___muresan";0,389;1;0,048;1;1;1;1
"-*jeremy_lrntz";1;1;1;1;1;1;1
"*a_0032";0,003;1;1;1;1;1;1
"*postLikes_2000";0,057;1;1;0;1;1;1
"*postComments_36";0;1;1;1;1;1;0,847
"*postDate_8-8-2021";0,003;1;1;1;1;1;1
"*commentDate_15-9-2022";1;1;1;0,062;1;1;1
"-*swissmike1217";1;1;1;0,062;1;1;1
"*commentDate_9-8-2021";1;1;1;1;0;1;0,658
"-*bounousson";1;1;1;1;1;1;0,129
"-*nicolesyz";0,075;1;1;1;1;1;1
"*commentDate_8-8-2021";0,001;1;1;1;1;1;1
"-*lavaux";0,075;1;1;1;1;1;1
"-*closixty";0,223;1;1;0,184;1;1;1
"-*lili_grj";0,003;1;1;1;0,003;1;1
"-*sabinefrily";0,002;1;1;1;1;1;1
"-*yannickburky";0,389;1;1;1;1;1;0,543
"-*christine_chabal";0,014;1;1;1;1;1;1
"*a_0033";1;1;1;1;0,001;1;0,303
"*postLikes_681";0,043;1;1;1;0,011;1;1
"*postComments_39";0,519;1;0,684;1;0,153;1;0,263
"*postDate_9-8-2021";1;1;1;1;0,001;1;0,303
"*commentDate_10-8-2021";1;1;1;1;1;1;0,032
"-*rodriguemaza";1;1;1;1;1;1;0,032
"*commentDate_30-8-2021";0,622;1;1;1;1;1;0,027
"-*orphee_o_enfers";1;1;0,941;0,18;1;1;0,501
"-*jo_mtr_";0,704;1;1;0,065;1;1;1
"-*lecolvertchineur";1;1;1;1;1;1;1
"-*supermamyblues";0;1;1;1;1;1;1
"-*arthurnikov";0,592;1;1;1;1;0,078;0,868
"-*krles_alex";1;1;1;1;0;1;1
"-*recyclatelier_sylvie";0,041;0,273;1;1;0,036;1;0,234
"-*aguekazaenscred";0,223;1;1;1;0;1;1
"*a_0034";0,001;1;1;1;1;1;1
"*postLikes_264";0;1;1;1;1;1;1
"*postComments_13";0;1;1;0,072;0,441;1;1
"*postDate_11-8-2021";0,001;1;1;1;1;1;1
"*commentDate_13-8-2021";0,15;0,01;1;1;0,043;0,277;1
"-*lacomtessedesfees";0,223;1;1;1;1;0,367;1
"*commentDate_12-8-2021";0,389;1;1;0,348;1;1;1
"-*chrischa12";0,011;1;1;1;1;1;1
"*commentDate_11-8-2021";0,002;1;1;1;1;1;1
"*a_0035";0,37;0,005;1;1;0,028;0,016;1
"*postLikes_595";1;0,146;1;1;0,311;0,043;0,341
"*postDate_13-8-2021";0;0,026;1;1;0;0,035;1
"*commentDate_7-9-2021";1;0;1;1;1;0,031;1
"-*a_petitsinge";1;1;1;1;1;0,004;1
"*commentDate_15-8-2021";0,962;1;1;1;1;0,367;0,389
"-*marin_tlmn";1;1;1;1;1;0,004;1
"-*july_dcrn";0,075;1;1;1;1;1;1
"-*m_musy";1;1;1;1;1;0,037;0,634
"*commentLikes_8";1;1;0;0,029;1;1;0,323
"-*liquid_drag";1;0;1;0,011;1;1;1
"-*soleneperriard";1;1;1;1;1;0,004;1
"-*selkovic";1;1;1;1;0;1;0,543
"-*aboudamouja";0,075;1;1;1;1;1;1
"*a_0036";0,001;0,175;1;1;0;0,17;1
"*postLikes_41500";0,001;0,175;1;1;0;0,17;1
"*postComments_182";0;1;1;1;0,173;0,096;1
"*commentDate_5-10-2021";0,389;1;1;1;0;1;1
"-*bzb0033";0,389;1;1;1;0;1;1
"*commentDate_9-9-2021";1;1;1;1;1;0,202;0,223
"-*agnes_grd";1;1;1;1;1;0,004;1
"-*mathis_chpz";1;1;1;0,062;1;1;1
"-*caro_lina_lou";0,075;1;1;1;1;1;1
"-*rdd_id";1;1;1;1;1;1;0,129
"*commentDate_8-9-2021";0,174;0,181;0,486;1;1;0,275;1
"-*vincenzonapoli13";0,075;1;1;1;1;1;1
"-*baracus_10";0,075;1;1;1;1;1;1
"-*mathieu_gtrr";1;1;1;1;1;1;1
"-*hamx_sdi";1;1;1;1;1;0,004;1
"-*ju_arb";1;0;1;1;1;1;1
"-*co_laps_sus";1;1;1;1;1;0,004;1
"*commentDate_6-9-2021";0,924;1;1;1;1;0,071;0,239
"-*riick_io";1;1;1;1;1;1;1
"-*gatiennonamenow";1;1;1;1;1;0,004;1
"-*emilie_aglm";1;1;1;1;1;0,004;1
"-*corentin_bays";1;1;1;1;1;0,004;1
"*commentDate_5-9-2021";0,336;1;1;1;0,081;1;0,658
"-*maykone08";1;1;1;1;1;1;1
"-*bapstyoan";0,075;1;1;1;1;1;1
"-*thaliamangione";1;1;1;0,062;1;1;1
"*commentDate_4-9-2021";1;1;1;1;1;0,082;0,271
"-*minimanific_ttv";0,704;1;1;0,647;1;1;0,907
"-*marty696";1;1;1;1;1;1;1
"-*teo_cnt";0,075;1;1;1;1;1;1
"-*elpaillou";1;1;1;1;1;1;1
"*commentDate_3-9-2021";0,027;1;1;1;1;1;0,353
"-*artxdesign2";0,075;1;1;1;1;1;1
"-*djo_tls";1;1;1;1;1;1;1
"-*_roger_le_rocher";1;1;1;1;1;1;0,129
"*commentDate_2-9-2021";1;1;0,153;1;1;1;0,169
"-*melanie_lecacheur";1;1;1;1;1;1;0,129
"-*l_dylanrbx";1;1;0,002;1;1;1;1
"-*osamablj";1;1;1;1;1;1;1
"-*enzoschupp";1;1;1;1;1;1;1
"-*ljh_grelaud";1;1;1;1;1;1;0,129
"*commentDate_31-8-2021";0,656;1;1;1;0;1;1
"-*mat_hdnt";1;1;1;0,348;0;1;1
"-*axelle_lacoste802";0,075;1;1;1;1;1;1
"-*frz_26000";1;1;1;1;1;1;1
"*commentDate_1-9-2021";0,13;1;1;0,493;1;0,058;1
"-*balalaika___92";0,075;1;1;1;1;1;1
"-*clairem1804";0,075;1;1;1;1;1;1
"-*jere_pn";0,075;1;1;1;1;1;1
"-*melanie_tt_gimli";1;1;1;1;1;1;0,129
"-*amelie_rivr";0,075;1;1;1;1;1;1
"-*jutonish6431";1;1;1;1;1;1;0,129
"*commentDate_29-8-2021";0,915;1;1;1;1;1;0,004
"-*c_o_mte_vic";0,075;1;1;1;1;1;1
"-*ju_tard";0,075;1;1;1;1;1;1
"-*thx_sgn";1;1;1;1;1;1;1
"-*goathier__";1;1;1;1;1;1;1
"-*co_mdts__";1;1;1;1;1;0,004;1
"*commentDate_28-8-2021";0,448;1;1;1;1;0,118;1
"-*nordine_sid";1;1;1;0,062;1;1;1
"*commentDate_27-8-2021";0;1;1;1;1;1;0,313
"-*lgr__nathan";0,075;1;1;1;1;1;1
"-*paul_bjn";0,075;1;1;1;1;1;1
"-*baptman971";0,075;1;1;1;1;1;1
"*commentDate_26-8-2021";0,242;1;1;1;1;0,775;0,467
"-*_matshou";1;1;1;1;1;0,004;1
"-*sefi_ssefija";0,075;1;1;1;1;1;1
"-*herissoni";1;1;1;1;1;1;0,129
"-*cuuuuder";0,075;1;1;1;1;1;1
"-*neyo_build";0,012;1;1;1;1;1;1
"-*ideas_brick";1;1;1;1;1;0,004;1
"*commentDate_25-8-2021";1;1;1;1;0,278;0,249;0
"*commentLikes_65";1;1;0,12;1;1;1;0,146
"-*fathallah_slmd";1;1;1;1;1;1;0,129
"*commentLikes_110";1;0,016;0,245;0,18;1;0,357;1
"-*kevin_mondejar_7140";1;1;1;1;1;1;0,129
"-*raiejis_arvt";0,075;1;1;1;1;1;1
"-*_baptiste_crt_";1;1;1;1;0;1;1
"-*crypto_ilan";1;1;1;1;1;1;0,129
"-*kyll_grx";0,075;1;1;1;1;1;1
"*commentDate_24-8-2021";0,018;1;1;1;0,081;1;0,658
"*commentLikes_393";1;1;1;1;1;1;0,129
"-*maxou_debeauregard";1;1;1;1;1;1;0,129
"*commentDate_22-8-2021";0,028;1;1;1;1;1;0,166
"-*localocar_ch";0,075;1;1;1;1;1;1
"*commentLikes_187";0,592;1;0,536;1;1;1;0,292
"-*gab1_jg";0,075;1;1;1;1;1;1
"-*chlooenzn";1;1;1;1;0;1;1
"-*adrien_ekoli";0,075;1;1;1;1;1;1
"-*bru_no_1800";1;1;1;1;1;0;1
"*a_0037";1;1;1;1;1;1;0,032
"*postLikes_510";1;1;0,854;1;1;0,985;0,353
"*postComments_2";0;1;1;0,951;1;1;1
"*postDate_15-8-2021";1;1;1;1;1;1;0,032
"-*msarahdubois";1;1;1;0,484;1;1;0,041
"*a_0038";0,004;1;1;1;1;1;1
"*postLikes_926";0;1;1;1;1;1;1
"*postComments_33";0;1;1;1;1;0,611;1
"*postDate_17-8-2021";0,004;1;1;1;1;1;1
"*commentDate_18-8-2021";1;1;0,992;1;1;1;0,005
"-*thelysander";1;1;1;1;1;1;0,129
"-*og_gve";0,075;1;1;1;1;1;1
"-*farshad_ghane_";0,223;1;1;0,898;1;0,367;1
"-*alexandre_bgh";0,223;1;1;0,898;1;1;1
"-*milenam";0,012;1;1;1;1;1;1
"-*gardigam";1;0,001;0,536;1;1;1;0,052
"-*magalimichon";1;1;1;0,343;1;1;0,147
"-*gaelle_choupay";0,075;1;1;1;1;1;1
"-*andrea_lazy";1;1;0,412;1;1;0,515;0,634
"-*catmodesign";1;1;1;0,348;1;1;0,543
"-*cercops_1";1;1;0,412;1;1;1;0,147
"*a_0039";1;1;1;1;1;1;0
"*postLikes_1000";0,055;1;1;1;0,974;1;0,009
"*postComments_121";1;0;1;0;1;0,011;1
"*postDate_18-8-2021";1;1;1;1;1;1;0
"-*christianwicked";1;1;1;1;1;1;0,129
"*commentDate_19-8-2021";1;1;1;1;1;1;0,001
"-*alex_country";1;1;1;0,348;1;1;0,543
"-*kiw_ee";0,04;1;1;1;1;0,259;1
"-*mar_ney_1970";0,15;1;1;1;1;1;0,353
"-*noemie_khr";0,019;1;1;1;1;1;1
"-*maudup";1;1;1;1;1;1;0,129
"-*nadiya_2diya";1;1;1;0,18;1;1;0,501
"-*p37r0vsk";1;1;1;0,348;1;1;0,543
"-*lavida_esuncarnaval_";1;1;1;1;1;1;0,129
"-*ahcene_chemek";1;1;1;1;1;1;0,129
"-*luisvasquez951";1;1;1;1;1;1;1
"-*keks1938";1;1;1;1;1;1;0,129
"-*seb_war";1;1;1;0,348;1;1;0,543
"-*langelo000";1;1;1;1;1;1;0,129
"-*gabrielparadisi";0,962;1;1;0,898;1;1;0,389
"-*lucien_paradisi";1;1;1;1;1;1;0,006
"-*gaort71";0;1;1;1;1;1;1
"-*roger_stalone1";0,962;1;1;1;1;0,012;1
"-*stephbitzphotography";1;1;1;0,062;1;1;1
"-*legrainrichard";0,075;1;1;1;1;1;1
"-*centredebellesaclaire";0,035;1;1;1;0,103;0,013;1
"-*michaeljacobmusic";1;1;0,002;1;1;1;1
"-*marieducap";1;1;1;0,062;1;1;1
"-*mcsans56";0,075;1;1;1;1;1;1
"-*biancabayla";1;1;1;0,062;1;1;1
"-*priscil72";0,075;1;1;1;1;1;1
"-*toutankhamon_world";1;1;1;1;1;0,004;1
"-*gaslea";1;1;0,312;0,264;1;0,44;1
"*commentLikes_13";1;0,997;0,001;0,002;0,482;1;0,908
"-*mellocottone";0,704;1;0,153;1;1;1;0,907
"-*louissainttraining";1;1;1;1;1;1;1
"-*nicolas_barbaro";1;1;1;1;1;1;0,129
"-*pastoberto";0,059;1;1;1;1;1;0,634
"-*bela_prd";0,401;1;1;1;1;0,515;1
"-*sarah_fragniere";0,389;1;1;1;1;1;0,543
"-*mercedespone";1;1;1;0,062;1;1;1
"*a_0040";0;0;1;1;1;1;1
"*postComments_57";1;1;1;0;1;1;1
"*postDate_20-8-2021";0;0;1;1;1;1;1
"-*bast_1_trl";0,075;1;1;1;1;1;1
"-*samcalinahel";0,075;1;1;1;1;1;1
"-*c_w_ortiz";0,04;1;0,155;1;1;1;1
"*commentDate_21-8-2021";0,001;0,001;1;1;1;1;1
"-*coricons";0,075;1;1;1;1;1;1
"-*jannseragondin";0,012;1;1;1;1;1;1
"-*celestintrecant";1;1;1;1;1;1;1
"-*soniawilderness";0,075;1;1;1;1;1;1
"-*e_maj_renosterveld";1;0;1;1;1;1;1
"*commentDate_20-8-2021";0;0,01;1;1;1;1;1
"-*carlosmanuelribeirodasilva";0,075;1;1;1;1;1;1
"-*diane_rouge";0,012;1;1;1;1;1;1
"-*youlook_ch";0,075;1;1;1;1;1;1
"-*he_sham9021";1;1;1;1;1;1;0,129
"-*almollien";1;1;1;1;1;1;1
"*commentLikes_22";1;1;0,073;0,028;1;1;1
"-*celiencontisse";0,075;1;1;1;1;1;1
"*a_0041";0,015;1;1;1;1;0,803;0,001
"*postLikes_6900";1;1;0;0;0,597;1;0,682
"*postComments_294";0,015;1;1;1;1;0,803;0,001
"*postDate_22-8-2021";0,015;1;1;1;1;0,803;0,001
"*commentDate_20-1-2022";0,002;1;1;1;1;1;1
"-*93nemesis696";0,075;1;1;1;1;1;1
"*commentDate_19-9-2021";0,242;1;1;1;1;1;0,121
"-*ngsgaelpv";0,075;1;1;1;1;1;1
"*commentDate_15-9-2021";0;0,032;1;1;1;1;1
"-*xo_mae9";0,075;1;1;1;1;1;1
"*commentDate_12-9-2021";0,336;1;1;1;1;0,44;0,658
"-*oevjg13";1;1;1;1;1;0,004;1
"*commentDate_10-9-2021";0,704;1;1;1;1;0,002;1
"-*hennaya_42__";0,075;1;1;1;1;1;1
"-*userxpx93";1;1;1;1;1;0,004;1
"-*ninnylamalice";1;1;1;1;1;0,004;1
"-*prinque__";1;1;1;1;1;1;0,129
"-*tiziano_95031";1;1;1;1;1;1;0,129
"-*yendly_k";1;1;1;0,062;1;1;1
"-*walidgle_";1;1;1;1;1;0,004;1
"-*cha_stroebel";1;1;1;1;1;1;0,129
"-*theromeocore";0,075;1;1;1;1;1;1
"-*mugiwara_luc4s";1;1;1;1;1;1;0,032
"-*maat_kare";1;1;1;1;1;1;0,129
"-*minguezkevin";1;1;1;1;1;1;0,129
"-*iel_chloe_";1;1;1;1;1;1;0
"-*aquilor_9";1;1;1;1;1;1;0,129
"-*fatma_tula";1;1;1;1;0;1;1
"-*isatis_vulpes";1;1;1;0;1;1;1
"-*victoria_mayson";0,075;1;1;1;1;1;1
"-*andrea_sml_";0,075;1;1;1;1;1;1
"-*eddynhio13";0,223;1;1;1;1;1;0,389
"-*odd_poppycock";1;1;1;1;1;0,004;1
"-*jas__abb";1;1;1;1;1;0,213;0,169
"*commentLikes_26";1;1;0,768;0,007;1;0,698;1
"-*coachrobnapier";0,075;1;1;1;1;1;1
"-*birka548";0,075;1;1;1;1;1;1
"-*jojo794876";0,075;1;1;1;1;1;1
"-*habanero_0";1;1;1;1;1;1;0,015
"-*abaaadakor";0,075;1;1;1;1;1;1
"-*michele_card_75";0,014;1;1;1;1;0,078;1
"*commentLikes_21";1;1;0,432;0;1;1;1
"-*lilas_moutarde_et_jolis_mots";0,002;1;1;1;1;1;1
"*commentDate_23-8-2021";0,275;1;0,729;1;0,23;1;0,649
"*commentLikes_126";0,275;1;1;1;1;1;0,041
"-*dounia_dbcq";0,012;1;1;1;1;1;1
"-*meia_s";0,592;1;0,536;1;1;1;0,292
"*commentLikes_525";0,083;1;1;1;1;1;0,907
"-*teddymrl_";0,962;1;1;1;1;0,367;0,389
"-*isabellebanco";0,075;1;1;1;1;1;1
"-*dymen_of_steel";1;1;1;1;1;1;0,129
"-*cookgirl72";0,012;1;1;1;1;1;1
"-*haydeecuenat";0,075;1;1;1;1;1;1
"-*pstmusik";0,389;1;1;1;1;1;0,543
"-*unkiwij";1;1;1;1;1;1;1
"-*salima_e_yahiaoui_7";1;1;1;1;1;1;0
"-*macheb75";1;1;1;1;1;0,004;1
"*commentLikes_100";1;1;0,382;1;0,311;0,043;1
"-*anticlimaxdj";0,468;1;1;1;0,017;1;0,634
"-*imane___shr";1;1;1;1;1;1;0,129
"-*crrrl98";1;1;1;1;1;0,004;1
"-*tiborfaiss";0,012;1;1;1;1;1;1
"-*aysedotcom";0,012;1;1;1;1;1;1
"-*virginie_teadaily";0,083;1;1;1;1;1;0,907
"-*jonarez_draw";1;0,005;1;1;1;0,016;0,654
"-*baba_cadabra";1;1;1;1;1;1;0,129
"*commentLikes_240";1;1;1;1;1;1;0,129
"-*duli_chaya";1;1;1;1;1;1;0,032
"-*tyh_yce";1;1;1;1;1;1;0,129
"-*mm_tbkl";1;1;1;1;1;1;0,129
"-*hk_cide";1;1;1;1;1;1;0,129
"*commentLikes_20";1;1;0;0,703;1;1;1
"*a_0042";0,001;1;0,729;1;0,003;1;1
"*postLikes_503";0,001;1;0,729;1;0,003;1;1
"*postComments_63";0,001;1;0,024;1;0,23;1;1
"*postDate_23-8-2021";0,001;1;0,729;1;0,003;1;1
"-*123crys";0,075;1;1;1;1;1;1
"-*remyko";0,704;1;1;0,065;1;1;1
"-*laurene0745";0,401;1;1;1;1;0,515;1
"-*abrahamsohmekh";1;1;1;1;0;1;1
"-*vert77_vikka";0,075;1;1;1;1;1;1
"-*fabienchristinet";0,075;1;1;1;1;1;1
"-*philippeohenchoz";0,012;1;1;1;1;1;1
"-*pascalounette65";0,075;1;1;1;1;1;1
"-*ghislaineheger_photography";1;1;0;1;1;1;1
"-*larissa_bxl";1;1;1;1;1;1;0,129
"-*julrvz";1;1;1;1;1;0,004;1
"*a_0043";1;1;1;1;1;0,549;0
"*postLikes_2300";1;1;1;1;1;0;0,213
"*postComments_111";1;1;1;0;1;1;0
"*postDate_25-8-2021";1;1;1;1;1;0,549;0
"*commentDate_5-11-2021";0,003;0,01;1;1;0,043;0,985;1
"-*karlouxpancake";0,012;1;1;1;1;1;1
"-*a_gdn_";1;1;1;1;1;1;0,129
"-*jwsslka";0,075;1;1;1;1;1;1
"-*lilou28j";1;1;1;1;1;1;0,032
"*commentDate_21-6-2022";1;1;1;1;1;1;0,052
"-*anmariediana";1;1;1;1;1;1;0,009
"-*lorette_sinniger";1;1;1;1;1;1;0,009
"-*marylinecettou";1;0;1;0,476;0,319;1;0,77
"-*caamillettte";1;1;1;1;1;1;1
"-*joelledecaillet";1;1;1;1;1;1;0,002
"-*norbertkleitz";0,001;1;1;1;1;0,886;1
"*commentDate_14-9-2021";0,151;1;1;1;1;1;0,388
"-*_traumathilde_";1;1;1;1;1;1;0,129
"*commentLikes_18";1;1;0,005;0,089;1;1;0,111
"-*jerem7206";1;1;1;1;1;1;0,033
"*commentDate_11-9-2021";0,135;1;1;1;1;0,652;1
"-*rebreine_";1;1;1;1;1;0,004;1
"-*barbara_de_la_cour";0,075;1;1;1;1;1;1
"-*navid_firouz";1;1;1;1;1;1;0,129
"*commentLikes_40";0,945;0,29;1;0,127;1;1;1
"-*loics2";1;1;1;0,348;1;0,076;1
"*commentLikes_81";1;1;1;0,114;0,365;1;1
"-*ahmadou__13";0,075;1;1;1;1;1;1
"-*kitkatykath";1;1;1;1;1;1;0,129
"*commentLikes_12";1;1;0;0,174;1;1;0,003
"-*sandrinechekal";1;1;0,08;1;1;0,134;1
"-*lie_to_me_g";1;1;1;1;1;1;0,032
"-*r_yunes";1;1;1;1;1;0,004;1
"*commentLikes_27";1;0,476;0,446;1;0,959;1;0,172
"-*annyo_media";1;1;1;1;1;0,886;0,006
"-*kyllian___sa";0,962;1;0,281;1;1;1;0,389
"-*princekova";0,566;1;1;1;0,127;1;0,064
"-*celulz";1;1;1;1;1;0,004;1
"*commentLikes_120";1;1;1;1;1;1;0,014
"-*mamamath";0,075;1;1;1;1;1;1
"-*nathalie_constiaux";0,223;1;1;0,898;1;1;1
"-*dunkan_lbre";0,389;1;1;1;1;0,076;1
"-*jiji_manwol_";1;1;1;1;1;1;0,129
"-*mojgan_francophile";1;1;1;1;1;1;0,129
"*a_0044";0,025;1;1;1;1;1;0,023
"*postLikes_2500";1;1;0,375;0,001;0,51;0,218;0,062
"*postComments_104";1;1;1;0;1;1;1
"*postDate_27-8-2021";0,025;1;1;1;1;1;0,023
"*commentDate_17-10-2023";0,075;1;1;1;1;1;1
