"";"banalfreq";"X.rts_a";"X.rts_i"
"recommander";11;1,6468;-1,6468
"compte";181;-1,1081;1,1081
"utile";50;-1,0585;1,0585
"construire";43;-0,9633;0,9633
"quartier";23;0,584;-0,584
"tel";29;0,2945;-0,2945
"proche";69;-0,4382;0,4382
"extérieur";11;0,321;-0,321
"architecture";10;0,3871;-0,3871
"habiter";85;1,9173;-1,9173
"hôpital";77;-1,1066;1,1066
"annonce";21;1,0675;-1,0675
"appart";11;-0,282;0,282
"bouffe";15;0,6092;-0,6092
"chambre";17;-0,3647;0,3647
"pourrir";15;1,4381;-1,4381
"coin";15;0,9756;-0,9756
"nez";16;-0,315;0,315
"légitime";15;0,6092;-0,6092
"fatiguer";11;0,6378;-0,6378
"effacer";13;1,8243;-1,8243
"dette";27;-0,2406;0,2406
"financier";77;0,5247;-0,5247
"terminer";31;0,5754;-0,5754
"taux";108;-0,5063;0,5063
"intérêt";95;-0,8248;0,8248
"digne";14;0,3943;-0,3943
"soutien";28;-0,2732;0,2732
"intéresser";43;1,0215;-1,0215
"vers";99;0,7502;-0,7502
"remplir";60;0,7099;-0,7099
"renvoyer";25;-0,3226;0,3226
"montant";42;-0,3034;0,3034
"durée";21;0,2645;-0,2645
"remboursement";25;0,4662;-0,4662
"trouver";326;-0,674;0,674
"via";37;0,4784;-0,4784
"out";23;0,8709;-0,8709
"menace";12;-0,6952;0,6952
"info";63;-1,1877;1,1877
"bin";10;1,2533;-1,2533
"national";90;0,3007;-0,3007
"plupart";66;-1,0735;1,0735
"canton";298;0,4942;-0,4942
"votations";10;-0,2292;0,2292
"ue";40;-1,4936;1,4936
"hein";73;1,0297;-1,0297
"gestion";39;0,2592;-0,2592
"cause";190;-0,5119;0,5119
"choquer";16;0,2875;-0,2875
"excès";20;-0,2979;0,2979
"vitesse";70;-0,2483;0,2483
"présence";22;0,4091;-0,4091
"terrasse";20;-0,529;0,529
"chinois";31;-0,3824;0,3824
"virer";26;1,2649;-1,2649
"emji_visage_souriant_avec_une_goutte_de_sueur";92;1,9288;-1,9288
"épargner";19;1,3101;-1,3101
"impression";25;0,4662;-0,4662
"classique";15;0,6092;-0,6092
"intégrer";30;-0,8211;0,8211
"normal";127;-1,7395;1,7395
"éliminer";34;1,8776;-1,8776
"humain";115;-0,3606;0,3606
"pollution";75;0,9276;-0,9276
"destruction";18;1,0213;-1,0213
"écosystème";15;0,3366;-0,3366
"numérique";23;1,2231;-1,2231
"fenêtre";26;-0,5894;0,5894
"garder";103;0,3028;-0,3028
"remplacement";12;1,4377;-1,4377
"extrême";60;-1,6578;1,6578
"trafic";37;-1,2802;1,2802
"feu";47;-0,8972;0,8972
"vert";55;-0,3003;0,3003
"st";27;1,536;-1,536
"enseigner";19;1,3101;-1,3101
"rolex";30;-0,8211;0,8211
"radar";37;-0,923;0,923
"ligne";60;0,4019;-0,4019
"limitation";17;-0,3647;0,3647
"trajet";46;-1,1375;1,1375
"30";118;-0,65;0,65
"totalement";69;-1,864;1,864
"chouette";14;1,6175;-1,6175
"volontairement";13;0,4621;-0,4621
"véhicule";67;-1,4061;1,4061
"circuler";28;0,7655;-0,7655
"autour";45;-0,5711;0,5711
"parcours";14;1,6175;-1,6175
"2022";33;-0,4642;0,4642
"auto";13;0,807;-0,807
"commerçant";38;-1,8191;1,8191
"centre";76;1,0737;-1,0737
"rouge";40;0,5266;-0,5266
"partager";39;0,3974;-0,3974
"refaire";17;0,2455;-0,2455
"expérience";21;0,7302;-0,7302
"envoyer";62;-0,5052;0,5052
"emji_visage_boudeur";72;1,8241;-1,8241
"ingénieur";17;0,2455;-0,2455
"total";61;-1,7222;1,7222
"emji_visage_avec_un_monocle";21;0,2645;-0,2645
"progrès";20;0,3042;-0,3042
"inégalité";48;-0,7009;0,7009
"arranger";30;-1,1972;1,1972
"inquiéter";49;-0,5414;0,5414
"courage";34;0,4298;-0,4298
"transformer";36;0,3522;-0,3522
"ok";79;-0,6035;0,6035
"alémanique";18;-0,7343;0,7343
"allemagne";39;0,5737;-0,5737
"argentin";32;-0,4224;0,4224
"préférer";84;-0,2691;0,2691
"avance";18;-0,4171;0,4171
"modèle";42;-0,3034;0,3034
"poste";123;-0,798;0,798
"traiter";41;0,3288;-0,3288
"monnaie";72;0,5539;-0,5539
"coter";12;-0,3383;0,3383
"emji_sac_plein_d_argent";19;-0,4719;0,4719
"amour";10;0,7523;-0,7523
"actuel";93;0,6758;-0,6758
"bientôt";58;0,4663;-0,4663
"zurich";28;-1,052;1,052
"2024";38;0,8535;-0,8535
"mourir";22;0,4091;-0,4091
"genre";87;-0,33;0,33
"geste";18;0,6714;-0,6714
"vote";60;-1,0328;1,0328
"votation";24;-0,2844;0,2844
"anti";30;0,2618;-0,2618
"supplémentaire";34;-0,5076;0,5076
"quelqu_un";79;-0,7712;0,7712
"trottoir";36;1,2973;-1,2973
"tourner";103;0,3028;-0,3028
"enquête";15;-0,5255;0,5255
"visiblement";18;-0,7343;0,7343
"précisément";27;-0,4053;0,4053
"visiter";10;-0,2292;0,2292
"cité";12;1,4377;-1,4377
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";13;0,807;-0,807
"oeuvre";43;-0,6979;0,6979
"emji_tas_de_crotte";19;-0,4719;0,4719
"effectivement";66;0,7975;-0,7975
"aide";106;-0,8712;0,8712
"emji_mains_en_prière";34;1,4958;-1,4958
"déclaration";16;-0,593;0,593
"remonter";16;0,5301;-0,5301
"rajouter";21;0,7302;-0,7302
"professionnel";63;-0,5387;0,5387
"boire";31;0,5754;-0,5754
"vin";35;-0,2277;0,2277
"vivant";30;1,2061;-1,2061
"refus";14;-0,4604;0,4604
"plutôt";214;-1,5508;1,5508
"déplacer";62;-0,6757;0,6757
"critiquer";36;-0,8646;0,8646
"décrire";16;-0,593;0,593
"semaine";100;0,7145;-0,7145
"chemin";19;-0,2573;0,2573
"rémunérer";20;-0,529;0,529
"pièce";44;-0,2411;0,2411
"usine";21;0,4632;-0,4632
"6";95;0,4853;-0,4853
"neuchâtel";17;0,7599;-0,7599
"taxé";26;-1,362;1,362
"arrêt";30;0,2618;-0,2618
"bus";77;1,9892;-1,9892
"mélanger";13;-0,3979;0,3979
"réforme";15;-0,9563;0,9563
"emji_visage_roulant_des_yeux";92;1,4482;-1,4482
"eh";20;-0,529;0,529
"sûrement";44;-0,3647;0,3647
"certains";209;0,7584;-0,7584
"marketing";15;-0,5255;0,5255
"ceci";33;0,4741;-0,4741
"automobiliste";38;1,7904;-1,7904
"queue";22;1,3433;-1,3433
"emji_visage_anxieux_avec_goutte_de_sueur";12;-0,6952;0,6952
"cycliste";37;-0,2844;0,2844
"réaliste";17;-0,3647;0,3647
"circulation";42;-0,6512;0,6512
"acteur";19;-0,2573;0,2573
"pilote";15;1,9989;-1,9989
"intervenir";21;-0,341;0,341
"lire";60;-1,0328;1,0328
"bruxelles";10;1,8967;-1,8967
"générer";40;-0,7995;0,7995
"électricité";45;-0,7952;0,7952
"négligeable";13;0,807;-0,807
"lors";50;0,8193;-0,8193
"sorte";39;-0,7474;0,7474
"récupérer";33;0,4741;-0,4741
"actionnaire";23;-0,2483;0,2483
"machine";54;0,812;-0,812
"foutre";70;-0,3453;0,3453
"complètement";44;-1,364;1,364
"cest";36;0,996;-0,996
"ubs";55;-0,59;0,59
"opération";14;0,7007;-0,7007
"faillite";24;1,1138;-1,1138
"établissement";17;1,6131;-1,6131
"déclarer";31;-0,8829;0,8829
"emji_homme_qui_hausse_les_épaules_peau_claire";11;-0,282;0,282
"laquelle";25;-0,5357;0,5357
"lol";31;1,456;-1,456
"marque";43;0,4052;-0,4052
"mot";33;1,6057;-1,6057
"réel";86;-1,2875;1,2875
"boulangerie";24;0,3183;-0,3183
"fabriquer";64;0,5464;-0,5464
"blanc";27;0,3712;-0,3712
"fameux";34;0,2752;-0,2752
"africain";49;-0,2588;0,2588
"discrimination";16;0,2875;-0,2875
"logement";88;-1,1416;1,1416
"occasion";22;-0,2146;0,2146
"or";56;0,2771;-0,2771
"perso";55;0,9713;-0,9713
"admettre";17;-0,3647;0,3647
"peur";52;-0,6624;0,6624
"connaître";161;1,2618;-1,2618
"noir";19;0,3497;-0,3497
"2023";33;-0,2952;0,2952
"privatisation";10;-0,53;0,53
"rapidement";23;-1,117;1,117
"sinon";99;0,6121;-0,6121
"souci";47;-1,1976;1,1976
"équipement";11;0,6378;-0,6378
"relever";24;-0,7774;0,7774
"socialiste";68;-1,1735;1,1735
"réduire";139;-1,5768;1,5768
"pauvreté";45;-0,3974;0,3974
"raciste";19;-0,4719;0,4719
"15";105;-0,6814;0,6814
"analyse";17;0,2455;-0,2455
"quant";23;-0,2483;0,2483
"cas";300;-1,3465;1,3465
"roue";32;1,3502;-1,3502
"certainement";21;-0,5883;0,5883
"emji_explosion";16;1,2813;-1,2813
"internet";41;1,4793;-1,4793
"voyage";52;0,7145;-0,7145
"vol";105;0,9843;-0,9843
"dossier";20;0,5243;-0,5243
"compagnie";29;-0,4958;0,4958
"main";84;1,26;-1,26
"8";74;1,9473;-1,9473
"vague";12;0,9315;-0,9315
"difficile";56;-0,3263;0,3263
"mode";31;1,456;-1,456
"infrastructure";51;-1,4477;1,4477
"fournir";33;-0,6975;0,6975
"énormément";45;-0,2664;0,2664
"certaine";23;-0,2483;0,2483
"réseau";46;-0,4315;0,4315
"passeport";21;-0,9595;0,9595
"top";47;0,5754;-0,5754
"habit";28;-1,5305;1,5305
"chauffer";18;-0,2193;0,2193
"cool";18;-0,7343;0,7343
"quatre";13;0,2219;-0,2219
"ressembler";25;0,7103;-0,7103
"général";66;0,4774;-0,4774
"appareil";14;1,1076;-1,1076
"vaudois";20;1,6228;-1,6228
"fréquent";12;0,2667;-0,2667
"18";34;-0,5076;0,5076
"complémentaire";13;-0,7806;0,7806
"fiable";10;1,2533;-1,2533
"pleurer";23;1,6411;-1,6411
"creuser";13;0,2219;-0,2219
"découvrir";20;0,8164;-0,8164
"importance";13;-0,3979;0,3979
"prévenir";18;0,4017;-0,4017
"e";52;1,1651;-1,1651
"blague";26;-0,5894;0,5894
"faute";58;-1,5311;1,5311
"prévention";29;-1,124;1,124
"made_in";15;0,3366;-0,3366
"chiner";10;0,3871;-0,3871
"apparemment";32;0,342;-0,342
"emji_visage_qui_pleure_à_chaudes_larmes";40;-1,1054;1,1054
"the";12;0,5423;-0,5423
"retourner";21;0,2645;-0,2645
"parking";32;-1,347;1,347
"gratuit";95;0,9078;-0,9078
"liberté";58;0,3369;-0,3369
"frontière";85;-0,5035;0,5035
"douane";26;-0,9118;0,9118
"tpg";12;0,2667;-0,2667
"gaspiller";12;-0,3383;0,3383
"emji_v_de_la_victoire";11;-0,282;0,282
"bernard";19;-0,8078;0,8078
"rappeler";73;0,6674;-0,6674
"entreprendre";12;-0,3383;0,3383
"annoncer";23;-0,4341;0,4341
"casque";41;-0,2749;0,2749
"poulet";14;0,3943;-0,3943
"diagnostic";15;-0,5255;0,5255
"investir";77;-1,662;1,662
"directeur";18;1,0213;-1,0213
"opposer";14;-0,8677;0,8677
"relancer";10;1,2533;-1,2533
"insupportable";10;-0,2292;0,2292
"week_end";30;-0,5438;0,5438
"élection";39;-1,0435;1,0435
"trois";39;0,2592;-0,2592
"emji_visage_avec_une_main_sur_la_bouche";10;0,3871;-0,3871
"lobbies";14;-0,2243;0,2243
"fournisseur";10;1,2533;-1,2533
"emji_visage_déguisé";15;1,4381;-1,4381
"employé";123;0,4215;-0,4215
"mail";10;0,3871;-0,3871
"robot";21;0,4632;-0,4632
"revoir";36;0,996;-0,996
"emji_visage_avec_un_sourire_malin";37;-0,923;0,923
"apprentissage";10;1,8967;-1,8967
"papier";30;-1,1972;1,1972
"probablement";25;0,2805;-0,2805
"avancer";18;-0,2193;0,2193
"actuellement";62;0,6236;-0,6236
"élite";12;0,5423;-0,5423
"responsabilité";47;-0,6564;0,6564
"activité";39;1,3425;-1,3425
"bug";19;-0,2573;0,2573
"soucier";17;-0,3647;0,3647
"infirmier";16;-1,0461;1,0461
"ménage";36;-0,8646;0,8646
"soignant";20;0,3042;-0,3042
"somme";32;0,342;-0,342
"compétence";19;-1,3221;1,3221
"égal";30;-0,8211;0,8211
"présent";29;0,47;-0,47
"productif";12;0,2667;-0,2667
"baser";27;-0,9812;0,9812
"médian";22;-1,606;1,606
"écart";33;0,4741;-0,4741
"accès";86;-1,2875;1,2875
"précaire";19;-0,2573;0,2573
"cadre";41;-1,1685;1,1685
"plafond";17;-0,3647;0,3647
"liste";33;-0,6975;0,6975
"quasi";39;0,2592;-0,2592
"envie";43;-0,9633;0,9633
"vendeur";30;1,986;-1,986
"rare";32;-0,4224;0,4224
"précarité";20;-0,2979;0,2979
"âge";25;0,4662;-0,4662
"échelle";42;0,2987;-0,2987
"injuste";23;-0,2483;0,2483
"récent";11;0,6378;-0,6378
"selon";136;-1,9155;1,9155
"horaire";43;-0,6979;0,6979
"i";15;1,4381;-1,4381
"parlement";21;-0,341;0,341
"5000";14;-0,4604;0,4604
"annuel";25;-0,8439;0,8439
"force";75;-1,879;1,879
"constater";31;0,5754;-0,5754
"diplôme";23;-0,2483;0,2483
"facilement";48;-1,6377;1,6377
"calme";10;0,7523;-0,7523
"cotiser";20;-0,2979;0,2979
"conducteur";34;-0,7518;0,7518
"montreux";20;0,3042;-0,3042
"température";27;-0,6449;0,6449
"mesurer";16;0,5301;-0,5301
"degré";24;0,5219;-0,5219
"salut";12;0,5423;-0,5423
"indépendant";31;0,5754;-0,5754
"météo";13;0,2219;-0,2219
"cependant";23;0,8709;-0,8709
"musique";14;1,1076;-1,1076
"édition";15;0,9756;-0,9756
"22";17;-0,3647;0,3647
"but";80;1,0644;-1,0644
"former";24;-0,2844;0,2844
"volonté";16;0,2875;-0,2875
"emji_applaudissements_peau_claire";14;-0,4604;0,4604
"office";21;0,2645;-0,2645
"uns";15;0,9756;-0,9756
"quelles";23;0,584;-0,584
"toucher";139;-1,8081;1,8081
"taille";34;0,8712;-0,8712
"24";23;0,8709;-0,8709
"neuf";24;0,3183;-0,3183
"tour";37;-0,2844;0,2844
"cadeau";98;0,4087;-0,4087
"impots";11;-0,282;0,282
"tomber";53;1,0971;-1,0971
"gagnant";26;-0,5894;0,5894
"libre";54;-0,2755;0,2755
"licenciement";15;-0,2681;0,2681
"suivant";21;0,7302;-0,7302
"profession";11;-0,282;0,282
"image";44;-0,2411;0,2411
"savoyard";10;0,7523;-0,7523
"haine";21;-0,341;0,341
"déménager";22;-0,3864;0,3864
"manger";81;0,4081;-0,4081
"dessus";63;-0,2832;0,2832
"processus";15;-0,5255;0,5255
"naturalisation";11;-0,282;0,282
"prestation";16;-0,593;0,593
"p";20;-0,2979;0,2979
"ex";17;-0,6627;0,6627
"acte";22;-1,0376;1,0376
"officiel";36;0,3522;-0,3522
"disposer";16;-0,315;0,315
"nationalité";44;-1,7906;1,7906
"facteur";20;-0,2979;0,2979
"définition";15;-0,5255;0,5255
"puisque";44;-0,7459;0,7459
"2020";15;1,4381;-1,4381
"burn";11;0,321;-0,321
"chef";16;0,2875;-0,2875
"abusif";10;0,7523;-0,7523
"qualifié";33;-1,4234;1,4234
"contraire";54;-0,2755;0,2755
"net";24;0,5219;-0,5219
"particulier";36;0,7385;-0,7385
"commander";33;-0,2952;0,2952
"traitement";28;-0,2732;0,2732
"symptôme";12;0,9315;-0,9315
"camp";14;0,3943;-0,3943
"hélas";13;1,2601;-1,2601
"paix";11;-0,282;0,282
"lent";16;-0,315;0,315
"calculer";21;-0,341;0,341
"ps";34;0,2752;-0,2752
"engager";68;-0,5498;0,5498
"important";93;-0,4725;0,4725
"forme";51;0,2921;-0,2921
"policier";40;-0,7995;0,7995
"râler";16;1,2813;-1,2813
"région";89;1,0011;-1,0011
"commercial";34;-0,7518;0,7518
"flic";16;0,8606;-0,8606
"achat";71;-0,842;0,842
"ordinaire";11;0,321;-0,321
"ouai";13;0,4621;-0,4621
"immigré";29;-0,3077;0,3077
"terme";67;-1,7376;1,7376
"location";10;0,3871;-0,3871
"casser";50;0,3189;-0,3189
"foot";19;0,5933;-0,5933
"personnellement";22;-0,3864;0,3864
"classement";22;-0,3864;0,3864
"merde";62;1,7786;-1,7786
"critique";19;-0,2573;0,2573
"innovation";17;-0,3647;0,3647
"panne";13;1,2601;-1,2601
"chantier";18;-0,4171;0,4171
"supprimer";63;-0,5387;0,5387
"heu";10;1,2533;-1,2533
"dedans";28;0,5216;-0,5216
"départ";50;-0,5806;0,5806
"dépasser";86;-1,2875;1,2875
"événement";26;-0,363;0,363
"estimer";16;-1,0461;1,0461
"stratégie";27;-0,4053;0,4053
"ridicule";28;-0,2732;0,2732
"patrimoine";36;-0,5991;0,5991
"dépendre";87;0,9138;-0,9138
"profond";10;0,7523;-0,7523
"abuser";18;-0,4171;0,4171
"ouvrir";90;0,6388;-0,6388
"oeil";50;0,8193;-0,8193
"lamal";29;-1,6161;1,6161
"emji_homme_qui_hausse_les_épaules";21;0,2645;-0,2645
"proposition";32;-0,6447;0,6447
"rembourser";49;-1,0036;1,0036
"résumé";10;1,2533;-1,2533
"appartenir";50;-0,7934;0,7934
"emji_visage_qui_rougit";22;-0,3864;0,3864
"administration";32;-1,347;1,347
"importer";135;-0,7329;0,7329
"fonctionnement";19;0,3497;-0,3497
"endetter";10;-0,2292;0,2292
"exorbitant";21;-0,341;0,341
"ensemble";36;0,3522;-0,3522
"modifier";13;-0,3979;0,3979
"emji_biceps_contracté";18;1,4529;-1,4529
"assureur";19;-1,3221;1,3221
"distribuer";18;-1,2291;1,2291
"dividende";36;-1,6583;1,6583
"coûteux";18;-0,4171;0,4171
"ensuite";101;-0,866;0,866
"lobbys";21;0,2645;-0,2645
"emji_visage_qui_vomit";10;-0,2292;0,2292
"drôle";27;-0,4053;0,4053
"représentant";16;-0,315;0,315
"obligatoire";83;-1,1468;1,1468
"responsabiliser";10;-0,2292;0,2292
"emji_ogre";11;0,6378;-0,6378
"descendre";21;0,7302;-0,7302
"manifester";37;-1,2802;1,2802
"département";11;-0,282;0,282
"entrepreneur";21;-1,5106;1,5106
"hypocrite";14;-0,4604;0,4604
"prochain";39;-1,0435;1,0435
"cf";19;-0,8078;0,8078
"inadmissible";15;0,3366;-0,3366
"réagir";25;-1,2793;1,2793
"plr";30;-1,1972;1,1972
"souhaiter";53;-1,2289;1,2289
"lamentable";16;0,2875;-0,2875
"macron";20;0,3042;-0,3042
"honte";79;-0,9695;0,9695
"poche";67;-1,4061;1,4061
"poursuite";20;-0,529;0,529
"hausse";54;-1,6445;1,6445
"parlementaire";10;-0,53;0,53
"pharmaceutique";11;-0,6115;0,6115
"faveur";14;0,3943;-0,3943
"absolument";59;-0,983;0,983
"régler";34;-1,5008;1,5008
"certes";41;0,6742;-0,6742
"défaut";14;0,7007;-0,7007
"réfléchir";46;-0,8456;0,8456
"contrôle";81;-0,8481;0,8481
"possibilité";39;-0,3473;0,3473
"emji_visage_de_geek";21;1,476;-1,476
"9";50;0,8193;-0,8193
"conséquence";39;-1,9007;1,9007
"emji_femme_qui_hausse_les_épaules";18;0,4017;-0,4017
"cercle";10;-0,2292;0,2292
"personnel";80;-1,5234;1,5234
"apporter";24;-1,1975;1,1975
"deja";25;0,2805;-0,2805
"outre";13;0,2219;-0,2219
"convaincre";18;-0,2193;0,2193
"dur";76;-1,9412;1,9412
"bouger";28;-1,052;1,052
"bordel";11;1,0782;-1,0782
"2e";10;-0,2292;0,2292
"intervention";12;0,2667;-0,2667
"infini";11;0,321;-0,321
"boucher";10;1,2533;-1,2533
"boulanger";20;0,8164;-0,8164
"conséquent";14;-0,8677;0,8677
"salariales";21;-0,9595;0,9595
"f";14;1,1076;-1,1076
"artisan";17;0,2455;-0,2455
"scandale";18;-1,2291;1,2291
"new";46;-1,4991;1,4991
"york";32;-0,946;0,946
"luxe";55;0,3017;-0,3017
"froid";19;-0,2573;0,2573
"bout";38;0,8535;-0,8535
"inspirer";14;-0,4604;0,4604
"relatif";11;1,0782;-1,0782
"combien";134;-0,7048;0,7048
"dédier";11;0,321;-0,321
"qualité";128;-0,3552;0,3552
"restauration";14;-0,2243;0,2243
"réussite";33;-1,9661;1,9661
"emji_visage_grimaçant";15;-0,2681;0,2681
"crack";11;0,6378;-0,6378
"content";55;0,3017;-0,3017
"bouchon";25;-0,8439;0,8439
"redevance";12;1,4377;-1,4377
"pognon";12;0,5423;-0,5423
"nation";55;-1,0437;1,0437
"renseigner";28;-0,2732;0,2732
"bns";10;-0,53;0,53
"enfaite";13;-0,3979;0,3979
"employeur";18;-1,2291;1,2291
"emji_yeux";21;-0,5883;0,5883
"gratuitement";18;1,4529;-1,4529
"information";24;-0,4839;0,4839
"catégorie";12;0,5423;-0,5423
"ravir";10;0,7523;-0,7523
"emji_tête_de_fou";17;-0,3647;0,3647
"protéger";88;-0,3518;0,3518
"super";97;-0,7283;0,7283
"rythme";22;1,3433;-1,3433
"rêve";13;0,4621;-0,4621
"zürich";10;-0,2292;0,2292
"emji_visage_avec_des_symboles_dans_la_bouche";45;0,8887;-0,8887
"certain";37;0,3183;-0,3183
"étape";13;0,4621;-0,4621
"préciser";18;0,4017;-0,4017
"explosion";12;-0,6952;0,6952
"foyer";26;-0,363;0,363
"joueur";28;1,0638;-1,0638
"39";18;-0,4171;0,4171
"portugal";35;0,574;-0,574
"essayer";66;-0,6453;0,6453
"sdf";20;0,3042;-0,3042
"pcq";15;-0,2681;0,2681
"parquer";10;0,7523;-0,7523
"toutefois";10;-0,2292;0,2292
"correctement";22;-0,2146;0,2146
"améliorer";24;-0,2844;0,2844
"élu";23;-0,4341;0,4341
"devant";52;0,9242;-0,9242
"malin";11;0,321;-0,321
"impossible";47;1,5653;-1,5653
"matière";44;0,5293;-0,5293
"tenir";38;0,4363;-0,4363
"contenir";32;-0,4224;0,4224
"poussière";10;0,3871;-0,3871
"frapper";14;-0,2243;0,2243
"boycotter";18;-1,2291;1,2291
"suffisant";17;-0,3647;0,3647
"genevoise";12;0,9315;-0,9315
"inscrire";10;0,3871;-0,3871
"automobile";15;0,9756;-0,9756
"recycler";24;-0,2844;0,2844
"brevet";10;0,3871;-0,3871
"condition";101;-1,7754;1,7754
"standard";10;-0,53;0,53
"helvétique";14;1,1076;-1,1076
"drapeau";11;-0,282;0,282
"bleu";13;0,2219;-0,2219
"restreindre";11;-0,6115;0,6115
"11";24;1,1138;-1,1138
"outil";29;-1,6161;1,6161
"préserver";10;-0,53;0,53
"fifa";36;-0,8646;0,8646
"oh";26;0,4162;-0,4162
"présenter";29;-1,124;1,124
"censé";13;0,2219;-0,2219
"foie";10;0,3871;-0,3871
"malade";35;-0,8075;0,8075
"bref";70;-0,6181;0,6181
"architecte";10;-0,53;0,53
"organisme";16;0,5301;-0,5301
"mensuel";13;-0,3979;0,3979
"modeste";18;0,6714;-0,6714
"distribution";18;-0,7343;0,7343
"taper";21;-0,341;0,341
"agriculture";24;0,3183;-0,3183
"considérer";39;-0,7474;0,7474
"pharmacie";12;0,5423;-0,5423
"nourriture";56;1,404;-1,404
"tirer";25;-0,3226;0,3226
"alarme";10;0,7523;-0,7523
"pesticide";22;0,6531;-0,6531
"dignement";17;0,4615;-0,4615
"concernant";40;-1,4936;1,4936
"environnement";42;-0,3034;0,3034
"samedi";13;0,4621;-0,4621
"emji_visage_de_clown";72;1,554;-1,554
"remercier";13;0,2219;-0,2219
"dormir";13;0,4621;-0,4621
"tranquille";11;-0,282;0,282
"titre";31;-0,5934;0,5934
"espèce";18;0,4017;-0,4017
"étudiant";51;-1,1143;1,1143
"300";35;1,3932;-1,3932
"correspondre";14;0,3943;-0,3943
"entretenir";12;0,5423;-0,5423
"emji_étincelles";16;1,2813;-1,2813
"pomme";14;0,3943;-0,3943
"mener";40;0,3617;-0,3617
"am";16;-1,0461;1,0461
"chute";24;0,7866;-0,7866
"céder";14;-0,8677;0,8677
"observer";15;0,3366;-0,3366
"cesse";13;1,2601;-1,2601
"rive";12;0,5423;-0,5423
"atmosphère";26;0,2468;-0,2468
"différent";41;0,483;-0,483
"brésil";36;-1,6583;1,6583
"espagnol";11;0,321;-0,321
"sol";43;1,3009;-1,3009
"tram";18;-1,2291;1,2291
"revendre";16;0,5301;-0,5301
"précédent";14;-0,4604;0,4604
"passager";15;0,6092;-0,6092
"mètre";18;0,4017;-0,4017
"annuler";13;-0,3979;0,3979
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";18;-0,2193;0,2193
"postuler";10;-0,2292;0,2292
"âme";16;0,5301;-0,5301
"exploser";40;-0,7995;0,7995
"bois";27;1,536;-1,536
"bagnole";11;1,0782;-1,0782
"essentiel";58;0,3369;-0,3369
"gauchiste";26;-0,9118;0,9118
"chien";12;1,4377;-1,4377
"résultat";91;-0,6873;0,6873
"fixer";22;0,4091;-0,4091
"commission";10;0,3871;-0,3871
"surprenant";17;0,2455;-0,2455
"fuite";15;0,6092;-0,6092
"chauffage";31;-1,7896;1,7896
"saison";27;-0,2406;0,2406
"51";11;-0,282;0,282
"dépression";20;0,5243;-0,5243
"emji_crâne";16;-0,315;0,315
"norvège";26;-1,362;1,362
"campagne";56;0,5391;-0,5391
"nord";49;1,7002;-1,7002
"enfer";10;-0,2292;0,2292
"format";11;-0,282;0,282
"celle";58;-0,5274;0,5274
"abolir";11;-0,282;0,282
"membre";26;-1,362;1,362
"millier";53;-0,705;0,705
"swisscom";22;-1,0376;1,0376
"saturer";10;0,3871;-0,3871
"application";44;0,3706;-0,3706
"usager";26;-0,9118;0,9118
"mouvement";21;0,4632;-0,4632
"ficher";18;-0,2193;0,2193
"donnée";31;-0,5934;0,5934
"idem";16;-0,315;0,315
"prétexte";12;0,2667;-0,2667
"punir";16;-0,315;0,315
"paradis";13;0,4621;-0,4621
"bienne";15;-0,9563;0,9563
"berner";39;-0,7474;0,7474
"uniforme";21;-0,9595;0,9595
"vêtement";47;-0,8972;0,8972
"large";13;0,807;-0,807
"jusqu";12;0,9315;-0,9315
"r";13;0,4621;-0,4621
"coller";14;-0,4604;0,4604
"vente";46;-0,2931;0,2931
"d_abord";40;-0,5618;0,5618
"évoquer";12;0,2667;-0,2667
"film";10;0,3871;-0,3871
"taxi";18;0,4017;-0,4017
"financièrement";26;-1,362;1,362
"volontiers";12;-0,3383;0,3383
"angleterre";15;0,9756;-0,9756
"irlande";18;-0,7343;0,7343
"marre";28;-0,702;0,702
"plaisir";40;1,2546;-1,2546
"n_est_ce_pas";12;-0,6952;0,6952
"médicament";36;-0,8646;0,8646
"recruter";20;0,3042;-0,3042
"pur";20;0,3042;-0,3042
"tech";11;-0,6115;0,6115
"sécuriser";13;0,4621;-0,4621
"provoquer";28;1,4171;-1,4171
"chine";56;-1,7797;1,7797
"résoudre";30;0,2618;-0,2618
"nucléaire";24;1,1138;-1,1138
"négocier";30;-1,1972;1,1972
"3000";20;-1,416;1,416
"ruiner";11;0,321;-0,321
"voici";13;-0,3979;0,3979
"unir";65;-0,6088;0,6088
"travers";25;1,0144;-1,0144
"technologie";42;-0,3034;0,3034
"afin";49;-0,7466;0,7466
"développer";54;0,6215;-0,6215
"association";27;-0,4053;0,4053
"lutte";27;-0,2406;0,2406
"université";15;0,3366;-0,3366
"crever";28;1,4171;-1,4171
"organisation";30;-0,5438;0,5438
"méthode";11;0,6378;-0,6378
"tt";11;1,0782;-1,0782
"pourri";19;0,5933;-0,5933
"satellite";13;1,2601;-1,2601
"près";21;0,4632;-0,4632
"km";46;0,8283;-0,8283
"800";16;-0,593;0,593
"supérieur";29;-0,3077;0,3077
"65";10;-0,2292;0,2292
"emji_ok";21;0,4632;-0,4632
"immédiat";14;0,3943;-0,3943
"conscience";30;-1,7024;1,7024
"rapide";20;0,5243;-0,5243
"tri";18;0,6714;-0,6714
