"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"-*theolcd_";1;0,033;1;1;1;1;1;1
"*commentLikes_65";1;1;0,185;1;1;0,075;0,523;1
"-*fathallah_slmd";1;1;1;1;1;1;0;1
"*commentLikes_110";1;1;0,986;1;1;1;0,394;0,141
"-*kevin_mondejar_7140";1;1;1;1;1;1;0;1
"-*raiejis_arvt";1;0,033;1;1;1;1;1;1
"-*_baptiste_crt_";1;0,003;1;1;1;1;1;1
"-*crypto_ilan";1;1;1;1;0,015;1;1;1
"-*kyll_grx";1;0,033;1;1;1;1;1;1
"*commentDate_24-8-2021";0,023;1;1;0,23;1;1;0,051;1
"*commentLikes_393";1;1;1;1;1;1;0;1
"-*maxou_debeauregard";1;1;1;1;1;1;0;1
"*commentDate_22-8-2021";0,881;1;1;1;0,207;0,587;0;1
"-*localocar_ch";1;0,033;1;1;1;1;1;1
"*commentLikes_187";0,872;0,332;0,036;1;1;1;1;1
"-*gab1_jg";1;0,033;1;1;1;1;1;1
"-*horn_lps";1;0,033;1;1;1;1;1;1
"-*eliot_mrrt";1;0,033;1;1;1;1;1;1
"-*chlooenzn";1;0,033;1;1;1;1;1;1
"-*adrien_ekoli";1;0,033;1;1;1;1;1;1
"-*bru_no_1800";1;0,493;1;1;1;0,035;1;1
"*a_0037";1;1;1;1;0,152;0,262;1;1
"*postLikes_510";1;1;1;1;0,504;0,05;1;0,271
"*postComments_2";0,023;0,036;1;1;1;1;1;1
"*postDate_15-8-2021";1;1;1;1;0,152;0,262;1;1
"-*msarahdubois";1;1;1;1;0,283;0,627;0;0,63
"*a_0038";0;1;1;1;1;0,914;1;1
"*postLikes_926";0,003;0,573;1;1;1;1;1;1
"*postComments_33";0,098;0,089;1;1;1;1;0;0,247
"*postDate_17-8-2021";0;1;1;1;1;0,914;1;1
"-*og_gve";1;1;1;1;1;0,038;1;1
"-*alexandre_bgh";0,042;1;1;1;1;1;1;0,113
"-*milenam";0,031;0,089;1;1;1;1;1;1
"-*gardigam";1;1;1;0,019;1;0,367;0;1
"-*magalimichon";1;1;1;1;0,874;0,367;1;0,369
"-*gaelle_choupay";0,015;1;1;1;1;1;1;1
"-*andrea_lazy";0,719;1;1;1;0,721;0,95;0,069;0,952
"-*catmodesign";1;1;1;1;1;1;1;0,003
"-*cercops_1";1;1;0,386;1;1;0,95;0;0,952
"-*elisebitton";0,015;1;1;1;1;1;1;1
"-*da_brunobello_";0,01;1;1;1;0,35;1;1;1
"*a_0039";1;0,001;1;1;0,243;0,678;0,419;1
"*postLikes_1000";0,684;0;1;1;0,814;0,088;0,991;1
"*postComments_121";1;0;1;1;1;0,006;1;0,028
"*postDate_18-8-2021";1;0,001;1;1;0,243;0,678;0,419;1
"-*littlegy30";1;0,003;1;1;1;1;1;1
"-*sabineoptiquepaulissen";0,015;1;1;1;1;1;1;1
"-*christianwicked";1;1;1;1;1;1;0;1
"-*dalilacorfer_";1;1;1;1;1;1;0,001;0,263
"*commentDate_19-8-2021";1;0,016;1;1;0,131;0,81;0,554;1
"-*alex_country";1;1;1;1;1;1;0,001;0,263
"-*mar_ney_1970";0,158;1;1;1;0,021;0,371;1;1
"-*maudup";1;0,033;1;1;1;1;1;1
"-*delph_dcstrd";1;0,033;1;1;1;1;1;1
"-*nadiya_2diya";1;1;1;1;0,021;1;0,337;0,373
"-*p37r0vsk";1;0,241;1;1;1;1;1;0,263
"-*lavida_esuncarnaval_";1;1;1;1;0,015;1;1;1
"-*ahcene_chemek";1;1;1;1;0,015;1;1;1
"*commentDate_18-8-2021";1;0,014;1;1;0,222;0,735;1;1
"-*samnovemb3r";0,001;1;1;1;1;1;1;1
"-*kikinecolo";0,015;1;1;1;1;1;1;1
"-*lorenaben";0,015;1;1;1;1;1;1;1
"-*keks1938";1;1;1;1;1;0,038;1;1
"-*seb_war";1;1;1;1;1;0,262;1;0,263
"-*langelo000";1;1;1;1;0,015;1;1;1
"-*thefrozenpizza";1;0,033;1;1;1;1;1;1
"-*aurelienanchen";1;1;1;1;1;1;0,001;0,263
"-*gabrielparadisi";1;1;1;1;0,043;1;1;0,113
"-*lucien_paradisi";1;0,009;1;1;0,373;0,701;1;1
"-*gaort71";0;0,38;1;1;1;1;1;1
"-*roger_stalone1";1;0,097;1;1;0,546;0,756;1;1
"-*stephbitzphotography";1;0,033;1;1;1;1;1;1
"-*legrainrichard";1;0,033;1;1;1;1;1;1
"-*centredebellesaclaire";1;0;1;0,198;1;1;1;1
"-*michaeljacobmusic";1;0,033;1;1;1;1;1;1
"-*marieducap";0,01;0,493;1;1;1;1;1;1
"-*mcsans56";1;0,033;1;1;1;1;1;1
"-*priscil72";0,151;1;1;1;1;0,262;1;1
"-*toutankhamon_world";1;1;1;1;1;1;1;0,039
"-*gaslea";1;1;0,133;0,263;1;0,443;1;0,155
"*commentLikes_13";1;1;0,001;1;0,555;0,151;0,322;0
"-*mellocottone";1;0,029;0,139;1;1;1;1;1
"-*mme_mo_";0,015;1;1;1;1;1;1;1
"-*bast_z";1;0,033;1;1;1;1;1;1
"-*nicolas_barbaro";1;1;1;1;1;0,038;1;1
"-*pastoberto";0,004;1;1;1;0,103;1;1;1
"-*mowcisco";1;0,033;1;1;1;1;1;1
"-*bela_prd";0,872;0,332;1;1;0,186;1;1;1
"-*sarah_fragniere";0,151;0,241;1;1;1;1;1;1
"-*msshamble";1;0,241;1;1;1;0,262;1;1
"-*m_egane92";1;0,033;1;1;1;1;1;1
"-*mercedespone";1;1;1;1;0,015;1;1;1
"*a_0040";0;1;1;1;1;1;1;1
"*postComments_57";0,03;1;1;0,889;0,339;1;1;0
"*postDate_20-8-2021";0;1;1;1;1;1;1;1
"-*bast_1_trl";1;1;1;1;0,015;1;1;1
"-*samcalinahel";0,015;1;1;1;1;1;1;1
"-*c_w_ortiz";0,077;1;0,208;1;0,014;1;0,698;1
"-*rom1_winner";0,015;1;1;1;1;1;1;1
"*commentDate_21-8-2021";0,031;0,089;1;1;1;1;1;1
"-*coricons";0,015;1;1;1;1;1;1;1
"-*jannseragondin";1;0,003;1;1;1;1;1;1
"-*celestintrecant";1;1;1;1;1;1;1;1
"-*purplove___";0,015;1;1;1;1;1;1;1
"-*soniawilderness";0,015;1;1;1;1;1;1;1
"*commentDate_20-8-2021";0;1;1;1;1;1;1;1
"-*carlosmanuelribeirodasilva";0,001;1;1;1;1;1;1;1
"-*diane_rouge";0,151;0,241;1;1;1;1;1;1
"-*youlook_ch";0,015;1;1;1;1;1;1;1
"-*he_sham9021";1;1;1;1;0,015;1;1;1
"-*almollien";1;1;1;1;1;1;1;1
"*commentLikes_22";1;1;0,194;0,671;0,299;1;0,849;0
"-*celiencontisse";0,015;1;1;1;1;1;1;1
"-*raph_pitpit";0,001;1;1;1;1;1;1;1
"-*ma_vie_a_l_endroit";0,151;0,241;1;1;1;1;1;1
"*a_0041";0,946;1;1;1;0,002;0,027;0;1
"*postLikes_6900";1;1;0;1;1;0;1;0
"*postComments_294";0,946;1;1;1;0,002;0,027;0;1
"*postDate_22-8-2021";0,946;1;1;1;0,002;0,027;0;1
"*commentDate_20-1-2022";0,054;0,172;1;1;1;1;1;1
"-*93nemesis696";0,015;1;1;1;1;1;1;1
"*commentDate_19-9-2021";0,283;1;1;1;0,032;0,514;1;1
"-*ngsgaelpv";1;1;1;1;0,015;1;1;1
"*commentDate_15-9-2021";0,007;0,17;1;1;0,295;1;1;1
"-*xo_mae9";0,015;1;1;1;1;1;1;1
"*commentDate_12-9-2021";1;0,309;1;1;1;0,108;1;1
"-*oevjg13";1;1;1;1;1;0,038;1;1
"-*hennaya_42__";0,015;1;1;1;1;1;1;1
"-*userxpx93";1;1;1;1;0,015;1;1;1
"-*ninnylamalice";1;1;1;1;1;0,038;1;1
"-*prinque__";1;0,033;1;1;1;1;1;1
"-*tiziano_95031";1;1;1;1;0,015;1;1;1
"-*yendly_k";1;1;1;1;1;1;1;0,039
"-*spartiate_forever";0,348;1;1;1;0,35;1;1;0,525
"-*walidgle_";1;1;1;1;1;0,038;1;1
"-*cha_stroebel";1;1;1;1;1;0,038;1;1
"-*theromeocore";1;1;1;1;1;0,038;1;1
"-*mugiwara_luc4s";1;1;1;1;1;0,003;1;1
"-*maat_kare";1;1;1;1;0,015;1;1;1
"-*minguezkevin";1;1;1;1;1;1;0;1
"-*iel_chloe_";1;1;1;1;1;1;0;1
"-*aquilor_9";1;0,241;1;1;0,152;1;1;1
"-*fatma_tula";1;0,033;1;1;1;1;1;1
"-*isatis_vulpes";1;1;1;1;1;1;1;0
"-*victoria_mayson";1;0,033;1;1;1;1;1;1
"-*andrea_sml_";1;0,033;1;1;1;1;1;1
"-*eddynhio13";1;0,72;1;1;1;0,756;0;1
"-*odd_poppycock";1;1;1;1;1;1;1;1
"-*jas__abb";1;1;1;1;1;0,035;0,01;1
"*commentLikes_26";1;1;0,591;1;0,201;1;1;0
"-*coachrobnapier";0,015;1;1;1;1;1;1;1
"-*birka548";1;1;1;1;1;0,038;1;1
"-*jojo794876";0,015;1;1;1;1;1;1;1
"-*habanero_0";1;1;1;1;0,186;0,367;0,116;1
"-*abaaadakor";1;1;1;1;0,015;1;1;1
"-*michele_card_75";1;1;1;1;0,285;0,106;1;1
"*commentLikes_21";1;1;0,234;1;0,933;1;1;0
"-*lilas_moutarde_et_jolis_mots";0,129;0,746;1;1;1;0,81;1;1
"*commentDate_23-8-2021";0,747;1;1;0,05;0,001;1;1;1
"*commentLikes_126";0,699;1;1;0,328;0,283;1;0,105;1
"-*dounia_dbcq";0,151;1;1;1;0,152;1;1;1
"-*foodbyflore";0,39;0,612;0,005;1;1;1;1;1
"-*meia_s";0,872;1;0,507;1;0,874;1;0,116;1
"*commentLikes_525";1;1;1;1;0,01;0,524;1;1
"-*teddymrl_";1;1;1;1;0,546;0,004;1;1
"-*isabellebanco";1;1;1;1;1;1;1;1
"-*dymen_of_steel";1;1;1;1;1;0,038;1;1
"-*cookgirl72";1;1;1;1;0,015;1;1;1
"-*haydeecuenat";1;1;1;1;0,015;1;1;1
"-*loriedgs_";1;0,033;1;1;1;1;1;1
"-*pstmusik";0,151;0,241;1;1;1;1;1;1
"-*unkiwij";1;1;1;1;1;1;1;1
"-*salima_e_yahiaoui_7";1;1;1;1;0,033;0,01;0;1
"-*macheb75";1;1;1;1;1;0,038;1;1
"*commentLikes_100";1;0,825;0,342;0,022;1;0,487;0,175;1
"-*anticlimaxdj";1;1;1;1;0,013;0,566;0,865;1
"-*imane___shr";1;1;1;1;1;1;0;1
"-*crrrl98";1;1;1;1;0,015;1;1;1
"-*tiborfaiss";0,151;0,241;1;1;1;1;1;1
"-*mk_365";0,015;1;1;1;1;1;1;1
"-*aysedotcom";0,348;0,493;1;1;0,35;1;1;1
"-*virginie_teadaily";0,348;1;1;1;1;0,035;1;1
"-*jonarez_draw";1;0,04;0,819;1;1;0,269;1;1
"-*baba_cadabra";1;1;1;1;0,015;1;1;1
"*commentLikes_240";1;1;1;1;0,015;1;1;1
"-*duli_chaya";1;0,029;1;1;0,35;1;1;1
"-*tyh_yce";1;1;1;1;1;0,038;1;1
"-*mm_tbkl";1;1;1;1;1;1;0;1
"-*hk_cide";1;1;1;1;0,015;1;1;1
"*commentLikes_20";1;1;0;1;1;1;0,224;0,162
"*a_0042";0,137;0,38;1;0,001;0,752;1;1;1
"*postLikes_503";0,137;0,38;1;0,001;0,752;1;1;1
"*postComments_63";0,131;0;0,155;0,204;1;1;1;1
"*postDate_23-8-2021";0,137;0,38;1;0,001;0,752;1;1;1
"-*123crys";1;0,033;1;1;1;1;1;1
"-*morganefibicheryoga";0,015;1;1;1;1;1;1;1
"-*remyko";1;0,003;1;1;1;1;1;1
"-*laurene0745";0,013;1;1;1;0,186;1;1;1
"-*abrahamsohmekh";1;1;1;0;1;1;1;1
"-*vert77_vikka";0,015;1;1;1;1;1;1;1
"-*valerie_jak";0,01;0,493;1;1;1;1;1;1
"-*fabienchristinet";0,015;1;1;1;1;1;1;1
"-*michele1201steiner";0,015;1;1;1;1;1;1;1
"-*baghee210";1;0,033;1;1;1;1;1;1
"-*piercing_gaze";0,001;1;1;1;1;1;1;1
"-*sophiegub";1;0,033;1;1;1;1;1;1
"-*philippeohenchoz";0,151;1;1;1;1;1;1;0,263
"-*pascalounette65";1;0,241;1;1;0,152;1;1;1
"-*ghislaineheger_photography";1;1;0;1;1;1;1;1
"-*larissa_bxl";1;1;1;1;0,015;1;1;1
"-*julrvz";1;1;1;1;0,015;1;1;1
"*a_0043";1;1;1;1;0;0,048;0;1
"*postLikes_2300";1;0,033;1;1;0,01;0,286;1;1
"*postComments_111";1;1;1;1;0,001;0,079;0;0
"*postDate_25-8-2021";1;1;1;1;0;0,048;0;1
"*commentDate_5-11-2021";1;0;1;1;0,373;1;1;1
"-*karlouxpancake";1;0,493;1;1;0,01;1;1;1
"*commentDate_20-9-2021";1;1;1;1;1;1;1;0
"-*bellemystik79";0,151;1;1;1;1;1;1;0,263
"-*a_gdn_";1;1;1;1;0,015;1;1;1
"-*indigoblue501";1;0,033;1;1;1;1;1;1
"-*jwsslka";1;1;1;1;1;0,038;1;1
"-*karo_ee9";0,015;1;1;1;1;1;1;1
"-*lilou28j";1;1;1;1;1;1;0;1
"*commentDate_21-6-2022";1;0,154;1;0,056;1;0,66;1;1
"-*anmariediana";1;0,493;1;0;1;0,524;1;1
"-*lorette_sinniger";1;1;1;1;0,35;1;0;1
"-*marylinecettou";1;0,107;1;0,549;1;1;0,002;0,036
"-*marianne_beuret_vessaz";0,054;0,001;1;1;1;1;1;1
"-*joelledecaillet";1;1;1;1;0,001;0,756;1;1
"-*norbertkleitz";1;1;1;1;0,393;0,66;1;0,663
"*commentDate_14-9-2021";0,819;0,535;1;1;0,295;1;0,026;1
"-*_traumathilde_";1;1;1;1;1;1;0;1
"*commentLikes_18";1;1;0;0,721;0,32;0,962;0,025;0
"-*jerem7206";1;1;1;1;0,106;0,337;0;1
"*commentDate_11-9-2021";0,872;0,042;1;1;1;1;1;0,369
"-*rebreine_";1;0,033;1;1;1;1;1;1
"-*jeanalpina";0,001;1;1;1;1;1;1;1
"-*barbara_de_la_cour";1;1;1;1;0,015;1;1;1
"-*navid_firouz";1;1;1;1;1;0,038;1;1
"*commentLikes_40";1;1;0,42;1;0,804;0,718;1;0,353
"-*loics2";1;1;1;1;1;0,262;1;0,263
"*commentLikes_81";1;1;0,49;0,517;1;1;0,938;0,383
"-*ahmadou__13";1;1;1;1;0,015;1;1;1
"-*kitkatykath";1;0,033;1;1;1;1;1;1
"*commentLikes_12";1;1;0;1;0,178;0,145;0,695;0,036
"-*sandrinechekal";0,39;0,612;1;1;0,393;0,66;1;1
"-*lie_to_me_g";1;1;1;1;0,001;1;1;1
"-*r_yunes";1;1;1;1;1;0,038;1;1
"*commentLikes_27";1;1;0,063;1;1;0,077;0,533;0,121
"-*annyo_media";1;1;1;1;1;0,002;0,223;1
"-*kyllian___sa";0,348;1;0,139;1;0,35;1;1;1
"-*princekova";1;1;1;0,198;0,001;1;1;1
"-*sambrnd";1;0,003;1;1;1;1;1;1
"-*celulz";1;1;1;1;1;0,038;1;1
"*commentLikes_120";0,916;1;1;1;1;0,701;0,037;0,704
"-*mamamath";0,015;1;1;1;1;1;1;1
"-*dunkan_lbre";1;1;1;1;0,152;0,262;1;1
"-*jiji_manwol_";1;1;1;1;1;1;0;1
"-*mojgan_francophile";1;1;1;1;1;0,038;1;1
"*a_0044";0,57;1;1;1;0,353;0,052;0;1
"*postLikes_2500";1;1;0,224;0,377;1;0;0;0,647
"*postComments_104";1;1;1;1;1;1;0,013;0
"*postDate_27-8-2021";0,57;1;1;1;0,353;0,052;0;1
"*commentDate_17-10-2023";1;1;1;1;1;0,038;1;1
"-*seb_an_oriant";1;1;1;1;1;0,038;1;1
"*commentDate_18-11-2021";1;0,003;1;1;1;0,756;1;1
"-*thombouv";1;0,033;1;1;1;1;1;1
"*commentDate_1-11-2021";0,283;0,089;1;1;1;1;0,168;1
"-*katalinlamuniere";1;1;1;1;1;1;0;1
"*commentDate_21-9-2021";1;1;1;1;0,874;0,367;0;1
"-*rom_cllt";1;1;1;1;1;0,038;1;1
"*commentDate_22-9-2021";1;1;1;1;0,614;0,371;0,337;0,089
"-*steven_janin";1;1;1;1;1;1;0;1
"-*nicolas_egon_5";1;1;1;1;1;1;0;1
"-*eydel_wais";1;0,241;1;1;1;0,262;1;1
"-*amorion_pax";1;1;1;1;1;1;1;0,039
"-*meplasticmonkey";1;1;0,001;1;1;1;1;1
"-*chrissie_58";1;1;1;1;0,043;0,112;1;1
"-*stephettarik";1;0,241;1;1;1;1;0,001;1
"-*unpseudomysterieux";1;1;1;1;1;0,038;1;1
"-*ben_so_f";0,015;1;1;1;1;1;1;1
"-*fredericmontanya";1;1;1;1;0,015;1;1;1
"-*damienleloup";1;0,876;1;1;0;0,93;1;1
"-*watcho_loco";1;1;1;1;1;0,038;1;1
"-*radiooltrepopavese";1;1;1;1;0,01;1;1;0,525
"-*leon_carlota";0,151;1;1;1;1;0,262;1;1
"-*dav_inci_93";1;0,033;1;1;1;1;1;1
"-*fatimess3";1;1;1;1;0,015;1;1;1
"-*vanessasantantoniou";0,015;1;1;1;1;1;1;1
"-*dingmarmy";0;1;1;1;1;1;1;1
"-*geo_nrb";0,015;1;1;1;1;1;1;1
"-*ffrybor";0,015;1;1;1;1;1;1;1
"-*mireille394";0,001;1;1;1;1;1;1;1
"-*niels_rosselet_christ";1;1;1;1;0,295;0,044;0,026;1
"-*se_rge8931";0,872;0,332;1;1;0,874;1;1;1
"-*chocolatmadouceheure";1;1;1;1;1;0,038;1;1
"-*campericou";1;1;1;1;0,015;1;1;1
"-*pattorresteran";1;1;1;1;0,015;1;1;1
"-*feocirino";1;1;1;1;1;1;1;0,039
"-*cathy_wdx";1;1;1;1;0,015;1;1;1
"-*mathilde_be_";1;1;1;1;0,186;0,367;0,116;1
"-*cscch";1;1;1;1;1;0,038;1;1
"-*florence_capel";1;1;1;1;0,015;1;1;1
"*commentLikes_98";0,341;1;0,25;1;0,784;1;0,742;0,723
"-*sedeld";1;1;1;1;1;1;0;1
"*commentLikes_93";0,858;1;0,064;1;0,863;1;0,15;1
"-*yann_zitouni";1;1;1;1;0,227;0,058;0,003;1
"-*ange_uwifiriti";1;1;1;1;1;1;0;1
"-*initials_sho";0,015;1;1;1;1;1;1;1
"-*dani_jctalc";1;0,003;1;1;1;0,756;1;1
"-*joao_f__alhinho";1;1;1;1;1;0,038;1;1
"*commentLikes_24";1;1;0,149;0,889;1;0,172;1;0,177
"-*bigdaddyya";0,151;1;1;1;1;1;1;0,263
"-*instacannoli";0,013;0,042;1;1;1;1;1;1
"*commentLikes_32";1;1;0,078;1;1;0,181;0,129;0,006
"-*olivierchastan";1;1;1;1;0,063;0,025;1;1
"*commentLikes_52";1;1;1;1;0,322;1;1;0,003
"-*anne_bezencon";1;1;1;1;1;1;1;0,039
"*a_0045";0,54;1;1;0,028;0,544;0,566;0,017;1
"*postLikes_779";0,085;0,39;1;0,481;0,592;1;0,546;1
"*postComments_25";1;0,984;1;1;0,243;1;1;0
"*postDate_29-8-2021";0,54;1;1;0,028;0,544;0,566;0,017;1
"-*the__original__dr_witch";1;1;1;1;1;1;1;0,039
"-*jeanpaullevet";1;1;1;0;1;1;1;1
"-*diaxynou";1;1;1;1;0,015;1;1;1
"-*laure_mallard_1";0,151;1;1;0;1;1;1;1
"-*delphine_vlk";1;1;1;1;1;0,038;1;1
"*commentLikes_30";1;1;0,008;0,434;0,65;1;0,732;0,302
"-*lecoledesfemmes";0;0,154;1;1;1;1;1;1
"-*mamanpik";1;0,51;0,066;0,068;1;0,587;1;1
"-*lmsunshine";0,042;0,097;1;1;1;1;1;1
"*a_0046";0,004;1;1;1;0,393;0,66;1;1
"*postLikes_527";0,091;1;1;1;0,373;1;0,502;1
"*postDate_30-8-2021";0,004;1;1;1;0,393;0,66;1;1
"-*nakina31";0,015;1;1;1;1;1;1;1
"-*comuniqame";1;1;1;1;1;0,038;1;1
"-*gonzmcamiloa";0;1;1;1;1;1;1;1
"*a_0047";1;0,946;1;1;0,62;1;1;0,209
"*postLikes_874";0,012;0,018;1;1;1;1;1;0,285
"*postDate_1-9-2021";1;0,946;1;1;0,62;1;1;0,209
"-*ninioperette";0,004;0,912;1;1;0,721;1;1;1
"-*angelika_m2016";0,348;1;1;1;0,35;1;1;0,525
"-*yann4567";1;0,029;1;1;0,35;1;1;1
"-*rene_bart";1;1;1;1;1;1;1;0,003
"*a_0048";1;0,003;1;1;1;1;1;1
"*postLikes_380";0;1;1;0,547;1;1;0,035;1
"*postComments_8";0,001;0,023;1;0,717;0,727;0,204;1;1
"*postDate_3-9-2021";1;0,003;1;1;1;1;1;1
"-*lc_vrrn";1;0,029;0,139;1;1;1;1;1
"*commentDate_17-9-2021";1;0;1;0,056;1;1;1;1
"-*stollbee85";1;0,033;1;1;1;1;1;1
"*a_0049";1;0,042;1;1;1;1;0;1
"*postLikes_829";1;1;1;1;0;1;0,072;1
"*postDate_4-9-2021";1;0,042;1;1;1;1;0;1
"-*melody_eury";0,003;0,018;1;1;1;1;1;1
"-*andresss81";0,348;0,029;1;1;1;1;1;1
"-*saintiax";1;1;1;1;1;0,038;1;1
"*a_0050";0;1;1;1;1;1;1;1
"*postLikes_539";0,036;0,125;1;1;1;1;1;0,446
"*postDate_6-9-2021";0;1;1;1;1;1;0,742;1
"*commentDate_29-12-2021";0,312;1;1;0,517;0,683;1;0,255;1
"-*angel__cot";0,151;1;1;1;0,152;1;1;1
"-*tsandre_rz";1;0,033;1;1;1;1;1;1
"-*iz_ab_elle";0,015;1;1;1;1;1;1;1
"-*ecolededanse_zou";0,015;1;1;1;1;1;1;1
"-*karlencomte";0,01;1;1;1;0,35;1;1;1
"-*rockdancecompany";0,015;1;1;1;1;1;1;1
"*a_0051";0;1;1;1;1;1;0,449;1
"*postLikes_1500";1;1;0;0,011;1;1;1;0
"-*espaceconfiance";0,151;1;1;1;1;1;1;0,263
"-*nadjiaoumwassim";1;1;1;1;1;1;0;1
"-*frencholi";0,062;0,154;1;1;1;1;1;1
"-*paolovalois";1;1;1;1;0,015;1;1;1
"-*maribel250359";0,616;0,946;0;1;1;1;0,652;1
"-*evedegeneve";0,015;1;1;1;1;1;1;1
"-*matmerkad";0,015;1;1;1;1;1;1;1
"*a_0052";0,611;0,072;0,22;1;1;0,93;1;1
"*postLikes_281";0,611;0,072;0,22;1;1;0,93;1;1
"*postComments_18";0,003;1;1;0,797;0,04;1;1;0,752
"*postDate_8-9-2021";0,611;0,072;0,22;1;1;0,93;1;1
"-*gaetan_lng";1;0,033;1;1;1;1;1;1
"-*coraline_hasler";1;0,241;0,042;1;1;1;1;1
"-*jessi130598";0,015;1;1;1;1;1;1;1
"-*isaac_b93";1;1;0,001;1;1;1;1;1
"-*thildema";1;0,241;1;1;1;0,262;1;1
"-*dianiha16";0,061;0,004;1;1;1;1;1;1
"-*johnnycakes01";1;0,033;1;1;1;1;1;1
"*a_0053";1;0;1;1;1;1;1;1
"*postComments_53";1;0;1;1;0,654;1;0,001;0,743
"*postDate_10-9-2021";1;0;1;1;1;1;1;1
"*commentDate_26-9-2021";0,021;0,876;1;0,106;0,614;1;0,337;1
"*commentDate_18-9-2021";0,01;0,493;1;1;1;1;1;1
"-*emmzlet";0,015;1;1;1;1;1;1;1
"-*ciaofifi_";0,013;0,332;1;1;1;1;1;1
"-*davinamichelotti";1;0;1;1;1;1;1;1
"-*pat_r9";0,015;1;1;1;1;1;1;1
"-*hashtag_fox";1;1;1;1;1;0,038;1;1
"-*stefan1938";1;1;1;1;1;0;1;1
"-*jean_le_castor";1;0,154;1;0,056;1;0,66;1;1
"-*jeannemagnin";1;0,241;1;1;1;0,262;1;1
"-*simonemagnin_sim_one";0,038;1;1;1;0,369;1;0,973;1
"-*jrfinkelstein";1;0,033;1;1;1;1;1;1
"*a_0054";1;0,328;1;1;0,614;0,371;1;1
"*postLikes_704";1;0,328;1;1;0,614;0,371;1;1
"*postDate_12-9-2021";1;0,328;1;1;0,614;0,371;1;1
"-*lony_f06";1;0,033;1;1;1;1;1;1
"-*gandalf2982";1;0,748;0,819;1;0,504;1;0,006;1
"-*_moisxs__";1;0,493;1;1;1;0,035;1;1
"-*jejehuser";1;1;1;1;1;0,038;1;1
"*a_0055";1;0,649;0,25;1;0,784;1;0,742;1
"*postLikes_991";1;0,649;0,25;1;0,784;1;0,742;1
"*postComments_22";1;0,462;1;0,158;0,034;0,316;1;1
"*postDate_13-9-2021";1;0,649;0,25;1;0,784;1;0,742;1
"-*minigram_david";1;0,033;1;1;1;1;1;1
"-*missjenny7789";1;0,033;1;1;1;1;1;1
"-*florence_gva";1;0,561;1;1;0,078;1;0,698;0,63
"-*ma_seefeld";0,814;0,805;1;1;1;1;0,313;0,007
"*commentDate_13-9-2021";0,819;1;0,051;1;0,823;1;0,449;1
"-*shuggito75";1;1;1;1;0,015;1;1;1
"-*celine___chou";1;1;0,069;1;1;0,514;0,001;1
"-*bhuwnesh_n";1;1;1;1;1;0,038;1;1
"-*emmaalgt";1;1;1;1;1;0,038;1;1
"-*dpenseyres";0,222;1;1;1;1;1;1;0,003
"-*benxvii";1;1;0,001;1;1;1;1;1
"*a_0056";0;1;1;1;0,224;1;1;1
"*postLikes_346";0;1;1;1;0,224;1;1;1
"*postDate_14-9-2021";0;1;1;1;0,224;1;1;1
"*commentDate_12-5-2022";0,348;1;1;1;1;0,035;1;1
"-*boutahar2014";1;1;1;1;1;0,038;1;1
"*commentDate_16-9-2021";0,348;0,493;1;1;0,35;1;1;1
"-*maude_de_lima_";0,151;0,241;1;1;1;1;1;1
"-*lyvia_b_b";0,501;0,235;0,162;1;1;1;1;1
"-*marie_eve_gaillard_chassot";0,015;1;1;1;1;1;1;1
"-*patrik_etoile_de_mer58";1;1;1;1;0,015;1;1;1
"-*sabifleuret";0,001;1;1;1;1;1;1;1
"-*ficelle_ch";0,062;0,154;1;1;1;1;1;0,663
"*a_0057";1;0;1;1;0,393;1;1;1
"*postLikes_416";1;0;1;1;0,393;1;1;1
"*postDate_15-9-2021";1;0;1;1;0,393;1;1;1
"*commentDate_10-1-2022";1;0;1;1;1;1;0,116;1
"-*mimoutzz";1;0,033;1;1;1;1;1;1
"-*axelboulin";1;1;1;1;0,015;1;1;1
"-*zrydoskov";1;1;1;1;0,015;1;1;1
"-*rd_wn_67";1;0,033;1;1;1;1;1;1
"-*kibro_56";1;0,033;1;1;1;1;1;1
"-*duvoisinpascal";0,934;1;1;0,022;0,009;1;0,175;1
"*a_0058";0,021;0,009;1;0,106;1;1;1;1
"*postLikes_826";0,016;0,465;1;0,014;1;0,304;1;1
"*postDate_17-9-2021";0,021;0,009;1;0,106;1;1;1;1
"-*chicandswiss";0;0,125;1;1;1;1;1;1
"-*celinejaquemet";0,01;0,493;1;1;1;1;1;1
"-*oliviercurrat";1;0,033;1;1;1;1;1;1
"-*jea_dei";1;1;1;0;1;1;1;1
"-*kellybezn";1;0,033;1;1;1;1;1;1
"-*palfragon";1;0,003;1;1;1;1;1;0,758
"-*veronique_prive";0,042;0,097;1;1;1;1;1;1
"*a_0059";0,042;1;1;1;1;0,112;1;1
"*postLikes_309";0,042;1;1;1;1;0,112;1;1
"*postComments_4";0,006;0,002;1;0,074;1;1;1;1
"*postDate_19-9-2021";0,042;1;1;1;1;0,112;1;1
"-*ceqatre";0,015;1;1;1;1;1;1;1
"*a_0060";1;1;1;1;0,186;1;1;0,052
"*postLikes_250";1;1;1;1;0,186;1;1;0,052
"*postComments_10";0;0,206;1;1;0,266;1;1;1
"*postDate_20-9-2021";1;1;1;1;0,186;1;1;0,052
