"";"banalfreq";"X.rts_a";"X.rts_i"
"vitrine";20;-0,2163;0,2163
"svp";19;0,4345;-0,4345
"rassemblement";22;-0,2517;0,2517
"chiffre";21;1,3148;-1,3148
"manière";36;-0,5312;0,5312
"plupart";32;-0,4467;0,4467
"pseudo";11;0,2722;-0,2722
"italie";11;0,7806;-0,7806
"pratique";12;1,3761;-1,3761
"critiquer";20;-0,2163;0,2163
"apporter";17;-0,166;0,166
"colonisation";53;-0,522;0,522
"raconter";14;0,2063;-0,2063
"syrie";30;-0,4057;0,4057
"souffrir";13;0,2257;-0,2257
"revoir";12;0,2475;-0,2475
"définition";25;-0,3074;0,3074
"chef";15;0,5741;-0,5741
"eau";44;0,4662;-0,4662
"création";27;-0,3459;0,3459
"islamique";19;0,8819;-0,8819
"arabie";15;-0,1347;0,1347
"coloniser";40;0,2937;-0,2937
"arabo";10;0,8488;-0,8488
"sud";18;-0,1823;0,1823
"également";37;-0,5527;0,5527
"bizarre";21;-0,2338;0,2338
"70";21;-0,2338;0,2338
"rts";84;-1,1353;1,1353
"détester";12;0,7201;-0,7201
"autant";53;-0,2838;0,2838
"seulement";49;-0,8229;0,8229
"occidental";38;-0,5744;0,5744
"média";60;-1,0849;1,0849
"rue";62;-1,1337;1,1337
"exprimer";18;-0,1823;0,1823
"humaniste";10;0,3003;-0,3003
"vivement";13;0,2257;-0,2257
"village";14;0,2063;-0,2063
"attaque";69;-1,3066;1,3066
"tête";22;0,3567;-0,3567
"liban";50;-0,8462;0,8462
"idée";27;-0,3459;0,3459
"i";13;0,2257;-0,2257
"total";50;-0,4697;0,4697
"cher";12;0,2475;-0,2475
"hors";11;0,2722;-0,2722
"indépendant";17;-0,166;0,166
"mêmes";42;-0,6629;0,6629
"normal";22;-0,2517;0,2517
"sentir";45;-0,7307;0,7307
"aucune";96;-1,3986;1,3986
"échapper";10;0,3003;-0,3003
"objectif";28;-0,3656;0,3656
"menace";38;-0,2789;0,2789
"emji_mains_en_prière";16;0,5343;-0,5343
"signer";47;-0,2136;0,2136
"empire";17;-0,166;0,166
"menteur";12;0,2475;-0,2475
"e";38;-0,2789;0,2789
"taire";26;-0,3265;0,3265
"emji_visage_de_clown";32;-0,1969;0,1969
"boucher";10;0,3003;-0,3003
"radical";16;1,0564;-1,0564
"incroyable";15;-0,1347;0,1347
"ci";13;0,2257;-0,2257
"oh";20;0,4065;-0,4065
"lutter";13;0,6662;-0,6662
"bâtiment";12;0,2475;-0,2475
"celles";16;-0,1501;0,1501
"injustice";23;0,7035;-0,7035
"parfois";12;0,2475;-0,2475
"organisateur";18;-0,1823;0,1823
"immonde";11;0,2722;-0,2722
"activiste";15;-0,1347;0,1347
"réprimer";24;-0,2885;0,2885
"nettoyage";24;-0,2885;0,2885
"bout";17;-0,166;0,166
"occuper";51;-0,8697;0,8697
"militaire";63;-0,7067;0,7067
"institution";16;0,5343;-0,5343
"plutôt";50;-0,8462;0,8462
"argument";25;-0,3074;0,3074
"déranger";15;-0,1347;0,1347
"ethnique";20;-0,2163;0,2163
"new";11;0,2722;-0,2722
"pareil";17;-0,166;0,166
"gentil";14;0,2063;-0,2063
"journalisme";19;-0,1991;0,1991
"médiatique";17;-0,166;0,166
"danger";27;-0,3459;0,3459
"lien";17;-0,166;0,166
"pardon";17;-0,166;0,166
"netanyahou";19;-0,1991;0,1991
"dès";26;-0,3265;0,3265
"brûler";13;0,2257;-0,2257
"turquie";14;1,2006;-1,2006
"étonnant";17;-0,166;0,166
"sanctionner";30;-0,4057;0,4057
"démocratique";29;-0,3856;0,3856
"important";26;0,5983;-0,5983
"corps";42;-0,6629;0,6629
"impérialiste";10;0,3003;-0,3003
"oppression";17;-0,166;0,166
"scandaleux";28;-0,3656;0,3656
"infliger";10;0,3003;-0,3003
"ridicule";12;0,7201;-0,7201
"terrorisme";51;-0,8697;0,8697
"millier";77;-1,5081;1,5081
"épisode";12;1,3761;-1,3761
"mentionner";20;-0,2163;0,2163
"lorsque";25;-0,3074;0,3074
"telle";12;0,2475;-0,2475
"long";17;-0,166;0,166
"the";10;0,3003;-0,3003
"peine";32;-0,4467;0,4467
"réalité";37;-0,5527;0,5527
"chercher";41;-0,6406;0,6406
"shoah";16;-0,1501;0,1501
"réfugier";10;0,3003;-0,3003
"terrain";10;0,3003;-0,3003
"men";13;0,6662;-0,6662
"in";10;0,8488;-0,8488
"autorisation";71;-1,3566;1,3566
"vivant";14;0,2063;-0,2063
"effectivement";25;-0,3074;0,3074
"république";16;-0,1501;0,1501
"cautionner";15;-0,1347;0,1347
"200";27;-0,3459;0,3459
"coupable";55;-1,6598;1,6598
"écrire";31;-0,9354;0,9354
"ordonner";10;-0,3017;0,3017
"participer";36;-1,0863;1,0863
"rappel";21;-0,6337;0,6337
"fait";23;-0,694;0,694
"propos";22;-0,6638;0,6638
"mineur";15;-0,4526;0,4526
"financier";15;-0,4526;0,4526
"procès";27;-0,8147;0,8147
"prêt";11;-0,3319;0,3319
"façon";26;-0,7845;0,7845
"publier";11;-0,3319;0,3319
"concerner";23;-0,694;0,694
"démocrate";22;-0,6638;0,6638
"puisque";21;-0,6337;0,6337
"républicain";10;-0,3017;0,3017
"impliquer";17;-0,513;0,513
"mossad";10;-0,3017;0,3017
"réponse";21;-0,6337;0,6337
"assurer";11;-0,3319;0,3319
"nation";20;-0,6035;0,6035
"fond";10;-0,3017;0,3017
"riche";14;-0,4224;0,4224
"majeur";11;-0,3319;0,3319
"offrir";13;-0,3923;0,3923
"stopper";10;-0,3017;0,3017
"collaboration";22;-0,6638;0,6638
"monter";14;-0,4224;0,4224
"uniquement";32;-0,9656;0,9656
"souhaiter";18;-0,5431;0,5431
"confirmer";15;-0,4526;0,4526
"ensemble";19;-0,5733;0,5733
"quitter";15;-0,4526;0,4526
"financer";49;-1,4787;1,4787
"entreprise";19;-0,5733;0,5733
"armer";42;-1,2674;1,2674
"p";14;-0,4224;0,4224
"recevoir";30;-0,9052;0,9052
"maison";25;-0,7544;0,7544
"obligation";14;-0,4224;0,4224
"soin";13;-0,3923;0,3923
"tragédie";10;-0,3017;0,3017
"travers";19;-0,5733;0,5733
"qatar";27;-0,8147;0,8147
"facile";19;-0,5733;0,5733
"perpétrer";12;-0,3621;0,3621
"yémen";19;-0,5733;0,5733
"juger";25;-0,7544;0,7544
"dictateur";15;-0,4526;0,4526
"répéter";15;-0,4526;0,4526
"juge";10;-0,3017;0,3017
"dérouler";10;-0,3017;0,3017
"emji_drapeau_israël";65;-1,9616;1,9616
"prochain";15;-0,4526;0,4526
"soudanais";12;-0,3621;0,3621
"emji_coeur_brisé";22;-0,6638;0,6638
"réellement";15;-0,4526;0,4526
"étranger";27;-0,8147;0,8147
"frère";23;-0,694;0,694
"milice";23;-0,694;0,694
"sionisme";11;-0,3319;0,3319
"écouter";11;-0,3319;0,3319
"représentant";11;-0,3319;0,3319
"système";19;-0,5733;0,5733
"diriger";25;-0,7544;0,7544
"vite";13;-0,3923;0,3923
"chaos";37;-1,1165;1,1165
"réjouir";16;-0,4828;0,4828
"opinion";21;-0,6337;0,6337
"légitime";17;-0,513;0,513
"complicité";32;-0,9656;0,9656
"santé";10;-0,3017;0,3017
"initiative";12;-0,3621;0,3621
"fédéral";54;-1,6296;1,6296
"prouver";30;-0,9052;0,9052
"preuve";33;-0,9958;0,9958
"suffire";30;-0,9052;0,9052
"réclamer";11;-0,3319;0,3319
"étonner";10;-0,3017;0,3017
"tribunal";25;-0,7544;0,7544
"conscience";16;-0,4828;0,4828
"8";10;-0,3017;0,3017
"rompre";14;-0,4224;0,4224
"position";28;-0,8449;0,8449
"extrémiste";21;-0,6337;0,6337
"morale";22;-0,6638;0,6638
"poser";18;-0,5431;0,5431
"bcp";21;-0,6337;0,6337
"cicr";13;-0,3923;0,3923
"déposer";13;-0,3923;0,3923
"plaindre";17;-0,513;0,513
"entendre";43;-1,2976;1,2976
"base";24;-0,7242;0,7242
"décider";30;-0,9052;0,9052
"extrême";59;-1,7805;1,7805
"selon";50;-1,5089;1,5089
"entité";26;-0,7845;0,7845
"fonctionner";10;-0,3017;0,3017
"condamnation";16;-0,4828;0,4828
"volonté";18;-0,5431;0,5431
"semaine";18;-0,5431;0,5431
"hypocrisie";23;-0,694;0,694
"inviter";21;-0,6337;0,6337
"censé";17;-0,513;0,513
"eh";12;-0,3621;0,3621
"répression";16;-0,4828;0,4828
"via";10;-0,3017;0,3017
"forme";13;-0,3923;0,3923
"semer";31;-0,9354;0,9354
"concernant";14;-0,4224;0,4224
"lorsqu";21;-0,6337;0,6337
"décision";24;-0,7242;0,7242
"soi";11;-0,3319;0,3319
"voire";10;-0,3017;0,3017
"lula";19;-0,5733;0,5733
"brésilien";16;-0,4828;0,4828
"celle";29;-0,8751;0,8751
"judiciaire";16;-0,4828;0,4828
"retour";16;-0,4828;0,4828
"sarkozy";27;-0,8147;0,8147
"faux";57;-1,7201;1,7201
"finalement";11;-0,3319;0,3319
"manquer";18;-0,5431;0,5431
"netanyahu";57;-1,7201;1,7201
"génocidaire";18;-0,5431;0,5431
"mauvais";19;-0,5733;0,5733
"ancien";14;-0,4224;0,4224
"détenu";22;-0,6638;0,6638
"chacun";14;-0,4224;0,4224
"préférer";27;-0,8147;0,8147
"condition";27;-0,8147;0,8147
"préalable";10;-0,3017;0,3017
"différence";19;-0,5733;0,5733
"poutine";10;-0,3017;0,3017
"agresseur";15;-0,4526;0,4526
"assumer";25;-0,7544;0,7544
"clairement";40;-1,207;1,207
"faveur";15;-0,4526;0,4526
"livre";11;-0,3319;0,3319
"justifier";55;-1,6598;1,6598
"débat";16;-0,4828;0,4828
"méchant";12;-0,3621;0,3621
"particulier";11;-0,3319;0,3319
"choisir";21;-0,6337;0,6337
"délit";19;-0,5733;0,5733
"malgré";23;-0,694;0,694
"cadre";16;-0,4828;0,4828
"processus";10;-0,3017;0,3017
"guillemet";12;-0,3621;0,3621
"bourreau";13;-0,3923;0,3923
"reprendre";31;-0,9354;0,9354
"violation";10;-0,3017;0,3017
"cisjordanie";59;-1,7805;1,7805
"centaine";38;-1,1467;1,1467
"gazaouis";38;-1,1467;1,1467
"train";32;-0,9656;0,9656
"communauté";24;-0,7242;0,7242
"bonjour";12;-0,3621;0,3621
"réveiller";12;-0,3621;0,3621
"quels";13;-0,3923;0,3923
"éliminer";15;-0,4526;0,4526
"free";40;-1,207;1,207
"emji_drapeau_territoires_palestiniens";53;-1,5994;1,5994
"logique";25;-0,7544;0,7544
"nommer";13;-0,3923;0,3923
"lors";32;-0,9656;0,9656
"surprise";20;-0,6035;0,6035
"blocus";15;-0,4526;0,4526
"empêcher";30;-0,9052;0,9052
"mur";10;-0,3017;0,3017
"genre";35;-1,0561;1,0561
"service";27;-0,8147;0,8147
"obliger";14;-0,4224;0,4224
"imaginer";16;-0,4828;0,4828
"demain";11;-0,3319;0,3319
"deuxième";12;-0,3621;0,3621
"fasciste";17;-0,513;0,513
"armement";13;-0,3923;0,3923
"mesure";28;-0,8449;0,8449
"zone";20;-0,6035;0,6035
"démilitariser";10;-0,3017;0,3017
"contrôle";27;-0,8147;0,8147
"sérieux";12;-0,3621;0,3621
"valoir";20;-0,6035;0,6035
"11";19;-0,5733;0,5733
"mobiliser";13;-0,3923;0,3923
"type";17;-0,513;0,513
"proposer";14;-0,4224;0,4224
"solution";41;-1,2372;1,2372
"commerce";11;-0,3319;0,3319
"négociation";12;-0,3621;0,3621
"chance";11;-0,3319;0,3319
"0";10;-0,3017;0,3017
"truc";13;-0,3923;0,3923
"intéresser";15;-0,4526;0,4526
"hôte";11;-0,3319;0,3319
"cedh";25;-0,7544;0,7544
"tf";11;-0,3319;0,3319
"vote";13;-0,3923;0,3923
"opposant";11;-0,3319;0,3319
"provoquer";16;-0,4828;0,4828
"contexte";13;-0,3923;0,3923
"préciser";13;-0,3923;0,3923
"appliquer";15;-0,4526;0,4526
"couvrir";14;-0,4224;0,4224
"article";55;-1,6598;1,6598
"déclarer";38;-1,1467;1,1467
"gérer";16;-0,4828;0,4828
"horrible";13;-0,3923;0,3923
"don";15;-0,4526;0,4526
"nouvelle";17;-0,513;0,513
"finance";32;-0,9656;0,9656
"augmenter";10;-0,3017;0,3017
"annexer";10;-0,3017;0,3017
"profiter";20;-0,6035;0,6035
"hezbollah";12;-0,3621;0,3621
"emji_visage_qui_pleure_à_chaudes_larmes";24;-0,7242;0,7242
"intervenir";15;-0,4526;0,4526
"libanais";13;-0,3923;0,3923
"fort";37;-1,1165;1,1165
"sujet";27;-0,8147;0,8147
"absence";14;-0,4224;0,4224
"jordanie";32;-0,9656;0,9656
"crise";12;-0,3621;0,3621
"côté";48;-1,4485;1,4485
"qualifier";15;-0,4526;0,4526
"tsahal";13;-0,3923;0,3923
"programme";11;-0,3319;0,3319
"plusieurs";43;-1,2976;1,2976
"prétexte";35;-1,0561;1,0561
"inadmissible";12;-0,3621;0,3621
"bafouer";10;-0,3017;0,3017
"accueillir";46;-1,3881;1,3881
"détention";20;-0,6035;0,6035
"reconstruire";10;-0,3017;0,3017
"dur";21;-0,6337;0,6337
"photo";15;-0,4526;0,4526
"1948";46;-1,3881;1,3881
"expulser";10;-0,3017;0,3017
"yemen";10;-0,3017;0,3017
"annonce";10;-0,3017;0,3017
"contrôler";33;-0,9958;0,9958
"antisémite";24;-0,7242;0,7242
"indépendance";16;-0,4828;0,4828
"mandat";20;-0,6035;0,6035
"message";17;-0,513;0,513
"exiger";10;-0,3017;0,3017
"infrastructure";11;-0,3319;0,3319
"sang";16;-0,4828;0,4828
"principe";15;-0,4526;0,4526
"causer";16;-0,4828;0,4828
"hôpital";21;-0,6337;0,6337
"6";14;-0,4224;0,4224
"racisme";16;-0,4828;0,4828
"militant";17;-0,513;0,513
"rentrer";18;-0,5431;0,5431
"reconstruction";11;-0,3319;0,3319
"pacifiquement";23;-0,694;0,694
"venezuela";23;-0,694;0,694
"accès";10;-0,3017;0,3017
"annoncer";25;-0,7544;0,7544
"seconde";13;-0,3923;0,3923
"promesse";10;-0,3017;0,3017
"flottille";15;-0,4526;0,4526
"actualité";10;-0,3017;0,3017
"prétendre";14;-0,4224;0,4224
"palestiniennes";27;-0,8147;0,8147
"souffrance";14;-0,4224;0,4224
"impossible";12;-0,3621;0,3621
"sérieusement";13;-0,3923;0,3923
"22";13;-0,3923;0,3923
"exécution";28;-0,8449;0,8449
"convention";18;-0,5431;0,5431
"algérie";12;-0,3621;0,3621
"saoudite";12;-0,3621;0,3621
"traitement";25;-0,7544;0,7544
"amnesty";15;-0,4526;0,4526
"conséquence";28;-0,8449;0,8449
"historique";15;-0,4526;0,4526
"exécuter";19;-0,5733;0,5733
"bébé";12;-0,3621;0,3621
"sept";12;-0,3621;0,3621
"décennie";28;-0,8449;0,8449
"réussir";13;-0,3923;0,3923
"emji_ninja_peau_mate";21;-0,6337;0,6337
"région";27;-0,8147;0,8147
"effacer";12;-0,3621;0,3621
"mener";19;-0,5733;0,5733
"violent";45;-1,3579;1,3579
"interdit";20;-0,6035;0,6035
"bloquer";33;-0,9958;0,9958
"illégalement";15;-0,4526;0,4526
"citer";12;-0,3621;0,3621
"75";13;-0,3923;0,3923
"expression";10;-0,3017;0,3017
"génocidaires";16;-0,4828;0,4828
"viser";20;-0,6035;0,6035
"inhumain";19;-0,5733;0,5733
"clair";26;-0,7845;0,7845
"terro";10;-0,3017;0,3017
"faction";11;-0,3319;0,3319
"arranger";11;-0,3319;0,3319
"image";42;-1,2674;1,2674
"emji_visage_qui_hurle_de_peur";10;-0,3017;0,3017
"date";12;-0,3621;0,3621
"bouclier";17;-0,513;0,513
"libération";27;-0,8147;0,8147
"sion";11;-0,3319;0,3319
"affrontement";12;-0,3621;0,3621
"réagir";11;-0,3319;0,3319
"inaction";10;-0,3017;0,3017
"impunité";34;-1,026;1,026
"abus";12;-0,3621;0,3621
"collaborer";12;-0,3621;0,3621
"atteindre";13;-0,3923;0,3923
"retenir";14;-0,4224;0,4224
"nigeria";21;-0,6337;0,6337
"sélectif";11;-0,3319;0,3319
"art";16;-0,4828;0,4828
"peur";26;-0,7845;0,7845
"samedi";10;-0,3017;0,3017
"garantir";19;-0,5733;0,5733
"constitution";24;-0,7242;0,7242
"porter";13;-0,3923;0,3923
"constitutionnel";11;-0,3319;0,3319
"2022";10;-0,3017;0,3017
"cst";11;-0,3319;0,3319
"procédure";12;-0,3621;0,3621
"travailler";14;-0,4224;0,4224
"règle";15;-0,4526;0,4526
"notamment";20;-0,6035;0,6035
"poursuivre";11;-0,3319;0,3319
"précis";18;-0,5431;0,5431
"dégradation";16;-0,4828;0,4828
"pacte";10;-0,3017;0,3017
"général";11;-0,3319;0,3319
"administratif";15;-0,4526;0,4526
"conseil";12;-0,3621;0,3621
"interne";13;-0,3923;0,3923
"cesse";14;-0,4224;0,4224
"esprit";11;-0,3319;0,3319
"raisonnement";11;-0,3319;0,3319
"informer";21;-0,6337;0,6337
"riposte";10;-0,3017;0,3017
"gauchiste";18;-0,5431;0,5431
"bel";12;-0,3621;0,3621
"nombreux";22;-0,6638;0,6638
"cpi";10;-0,3017;0,3017
"lutte";18;-0,5431;0,5431
"définitif";10;-0,3017;0,3017
"2023";23;-0,694;0,694
"enlever";15;-0,4526;0,4526
"idéologie";11;-0,3319;0,3319
"fournir";18;-0,5431;0,5431
"ficher";11;-0,3319;0,3319
"retirer";14;-0,4224;0,4224
"cadavre";10;-0,3017;0,3017
"briser";15;-0,4526;0,4526
"négocier";14;-0,4224;0,4224
"franchement";15;-0,4526;0,4526
"souci";10;-0,3017;0,3017
"idf";14;-0,4224;0,4224
"post";11;-0,3319;0,3319
"concret";10;-0,3017;0,3017
"relâcher";10;-0,3017;0,3017
"vénézuélien";12;-0,3621;0,3621
"maduro";16;-0,4828;0,4828
"corina";11;-0,3319;0,3319
"machado";14;-0,4224;0,4224
"encourager";15;-0,4526;0,4526
"proche";12;-0,3621;0,3621
"diviser";11;-0,3319;0,3319
"intervention";14;-0,4224;0,4224
"nuit";13;-0,3923;0,3923
"60";10;-0,3017;0,3017
"hier";22;-0,6638;0,6638
"drogue";13;-0,3923;0,3923
"nier";16;-0,4828;0,4828
"minimiser";13;-0,3923;0,3923
"constituer";10;-0,3017;0,3017
"arbitraire";11;-0,3319;0,3319
"violeur";15;-0,4526;0,4526
"emji_ruban_de_mémoire";10;-0,3017;0,3017
"pleurer";16;-0,4828;0,4828
"trêve";12;-0,3621;0,3621
"soigner";16;-0,4828;0,4828
"pacifiste";15;-0,4526;0,4526
"meurtre";13;-0,3923;0,3923
"désarmement";10;-0,3017;0,3017
"emji_singe_ne_rien_voir";11;-0,3319;0,3319
"documenter";13;-0,3923;0,3923
"balancer";11;-0,3319;0,3319
"bloc";19;-0,5733;0,5733
"propager";12;-0,3621;0,3621
"existence";11;-0,3319;0,3319
"block";21;-0,6337;0,6337
"quelles";11;-0,3319;0,3319
"blessé";35;-1,0561;1,0561
"opprimé";23;-0,694;0,694
"endroit";10;-0,3017;0,3017
"cagoule";16;-0,4828;0,4828
"emji_visage_avec_des_symboles_dans_la_bouche";11;-0,3319;0,3319
"nourriture";12;-0,3621;0,3621
"enterrer";10;-0,3017;0,3017
"vandalisme";10;-0,3017;0,3017
"minorité";14;-0,4224;0,4224
"protection";20;-0,6035;0,6035
"crédibilité";10;-0,3017;0,3017
"lacrymogène";10;-0,3017;0,3017
"egypte";10;-0,3017;0,3017
"saleh";14;-0,4224;0,4224
"49";10;-0,3017;0,3017
"fermer";21;-0,6337;0,6337
"achat";11;-0,3319;0,3319
"nécessaire";10;-0,3017;0,3017
"minimum";13;-0,3923;0,3923
"remplir";11;-0,3319;0,3319
"attiser";17;-0,513;0,513
"mai";10;-0,3017;0,3017
"favela";15;-0,4526;0,4526
