"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"crédit";1;0;1;1;1;1;0,47;1
"consacrer";0,972;1;0,8;0,847;0,709;0,718;1;0,9
"civil";0,814;1;0,075;1;0,567;1;0,47;1
"cigarette";1;1;0,143;1;1;0,104;0,061;1
"choix";1;1;1;0,523;1;0,018;0,329;1
"chaux";1;1;0,484;1;0,411;0,418;1;0,567
"chaussure";1;0;0,8;1;1;1;1;1
"changement";0,972;1;0;1;1;1;1;1
"canne";0;1;1;1;1;1;1;1
"boire";1;1;1;0;1;1;1;0,9
"bas";1;1;0;0,169;1;1;1;1
"américain";0,814;1;0,652;1;0,567;0,575;0,47;1
"amateur";1;0,427;0,8;1;0;1;1;1
"aide";1;1;0,8;0,011;1;1;1;0,201
"affronter";1;1;1;0,008;0,246;1;1;1
"actualité";0,972;1;1;1;1;0;0,602;1
"acteur";0,001;1;1;1;0,1;1;1;1
"accompagner";1;1;1;0,092;0,567;0,052;1;1
"évolution";0,017;1;1;1;1;0,251;1;1
"épreuve";0,146;1;0,652;1;0,567;0,575;1;1
"époux";0,146;1;1;1;1;1;1;0,004
"éducation";0,814;1;0,002;1;1;1;1;0,745
"voisin";0,814;1;1;1;1;1;0;1
"vitesse";1;0,008;0,652;0,696;1;0,575;1;1
"version";0,417;1;1;1;0,246;1;0,186;1
"verre";1;1;1;0;1;1;1;1
"valaisans";1;0,008;1;0,696;1;1;0,028;1
"unique";0,629;0,206;1;1;0,411;1;0,329;1
"tourner";1;0,317;1;0,092;1;1;0,47;0,745
"série";0,065;1;1;0,037;1;1;1;1
"susciter";1;1;0,075;0,092;0,567;1;1;1
"star";0,001;1;1;1;1;1;0,329;1
"st";0,629;1;1;0,523;0,411;0,418;1;1
"spécialiste";0,814;1;0;1;1;1;1;1
"souffle";0,001;1;1;1;1;0,418;1;1
"soeur";1;1;1;0,696;0;1;1;1
"sentir";1;1;0,484;0,523;1;0,418;0,329;1
"région";0,065;1;1;1;1;1;0,009;1
"rock";1;1;1;1;0,001;0,575;0,47;1
"reprendre";0,417;1;1;0,332;0,246;1;1;1
"reposer";1;0,206;1;1;1;1;1;0,001
"repas";1;1;1;0;0,567;1;1;1
"remporter";1;1;1;1;1;0,018;0,009;1
"rejoindre";1;1;1;0,003;1;0,575;0,47;1
"recherche";0,065;1;1;1;1;1;0,329;0,567
"rapport";0,065;1;0,484;1;1;0,418;1;1
"rapidement";1;1;1;0,092;1;0,575;0,028;1
"raison";1;0,206;0,029;1;1;1;1;0,567
"qualité";1;0,206;1;1;1;0,418;1;0,048
"pull";0,017;1;1;1;0,246;1;1;1
"professionnel";1;1;0;1;1;1;1;1
"produire";1;1;1;0;1;1;1;1
"problème";1;0,317;0,075;1;1;1;1;0,113
"pratique";0,814;0,008;1;1;1;0,575;1;0,745
"possible";1;1;1;1;1;0,418;0,329;0,048
"plaire";1;0,206;1;0,523;1;0,418;0,329;1
"pièce";0,814;1;1;1;1;0,575;0;1
"pionnier";0,814;0,317;1;1;0,567;1;1;0,113
"personnage";0,007;1;1;0,696;1;1;0,47;1
"peau";0,629;1;1;1;1;0,018;1;0,567
"passionné";1;1;1;1;0,017;0,418;1;0,567
"partenaire";1;1;0,652;0,696;1;1;1;0,004
"part";0,629;1;1;0,523;0,411;0,418;1;1
"ouvrier";0,065;1;1;1;1;1;0,329;0,567
"officiellement";0,146;1;1;1;0,05;1;0,47;1
"numéro";1;1;1;1;0,003;0,251;1;1
"nom";0,065;0,206;0,484;1;1;1;1;1
"noir";1;1;1;1;1;0,575;1;0
"neuchâtelois";1;1;1;1;1;0;0,47;1
"météo";0,065;1;1;1;0,411;0,418;1;1
"mulet";0;1;1;1;1;1;1;1
"mordre";1;0,008;1;1;1;1;1;0,004
"mini";0,629;1;1;0,523;1;1;0,329;0,567
"micro_trottoir";1;1;0;1;1;1;1;1
"maître";1;1;1;0,008;1;1;1;0,367
"marathon";1;1;0,652;1;0,001;1;0,47;1
"luc";0;1;1;1;1;1;1;1
"lavaux";0,814;1;1;0,092;1;0,575;1;0,745
"lapin";1;1;0,302;1;1;1;1;0,011
"joli";1;0,206;1;1;1;1;0,329;0,048
"interviewer";0;1;1;1;1;1;0,47;1
"interview";0,629;1;1;0,523;1;1;0,329;0,567
"interdire";0,146;1;1;0,696;1;0,052;1;1
"instrument";1;1;1;1;0;1;1;1
"indispensable";1;1;1;1;1;1;1;0
"htag_liberté";1;1;1;1;1;0;0,47;1
"hardy";0,629;1;1;0,037;1;0,418;1;1
"gérard";0,814;1;1;1;0;1;1;1
"gymnastique";1;1;1;0,003;0,567;1;1;0,745
"groupe";1;1;0,484;1;0,411;0,418;0,329;1
"glace";1;0,103;1;0,332;1;1;1;0,367
"garantir";1;0;1;1;0,567;1;1;1
"fumeur";1;1;1;1;1;0;1;1
"frisson";1;0;1;1;1;1;1;1
"fonds";1;1;1;1;0,246;0,251;1;0,367
"fondateur";0,814;1;1;1;1;0;1;1
"fleur";1;1;1;0,523;1;1;0,009;0,567
"festif";1;1;1;0;1;1;1;1
"fer";0,814;1;1;1;0,05;0,052;1;1
"existence";1;0,317;1;0,696;1;0,052;1;0,745
"exemple";1;0,103;1;1;1;0,251;1;0,367
"europe";1;1;1;0,696;0;1;1;1
"espérer";1;1;0,484;0,037;1;1;1;0,567
"entretien";1;0,206;1;1;1;0,018;1;0,567
"entraîner";1;0,317;1;0,696;0,001;1;1;1
"emji_visage_faisant_un_clin_d_oeil";1;0,317;0,652;0,092;1;1;1;0,745
"effet";0,814;1;0,075;1;0,567;1;0,47;1
"ecoutez";1;1;0,075;0,696;1;0,575;1;0,745
"départ";1;1;1;0,332;0,246;0,251;1;1
"défi";1;1;1;0,037;0,017;1;1;1
"dur";1;1;1;1;1;0,251;1;0,011
"defaye";0,065;1;0,484;0,523;1;1;1;1
"craindre";0,629;1;0,484;1;1;0,418;1;0,567
"courageux";1;1;1;1;0,05;1;1;0,004
"confier";0,417;0,103;1;1;1;1;0,186;1
"compter";0,814;1;0,652;0,696;0,567;0,575;1;1
"client";1;1;1;0,008;0,246;1;1;1
"citoyen";1;1;1;1;0,411;1;0,329;0,048
"ciel";1;1;0,302;1;1;0,251;1;0,367
"christian";0,065;1;0,484;0,523;1;1;1;1
"chant";0,629;1;1;0,523;1;0,418;0,329;1
"carrefour";1;1;0,652;0,696;1;1;0,47;0,113
"camp";1;0,206;0,484;1;1;1;1;0,048
"bout";0,814;1;0,652;1;1;0,001;1;1
"bousculer";1;1;0,484;1;1;0,418;0,009;1
"bord";1;1;1;0,696;0,05;0,052;1;1
"bienvenue";0,814;0,317;1;0,092;1;0,575;1;1
"berger";0,146;1;1;0,696;1;0,575;1;0,745
"banque";0,007;1;1;1;1;1;0,028;1
"avril";0,629;1;1;0,523;0,411;0,418;1;1
"automobile";1;1;1;0,696;1;0,001;0,47;1
"astuce";1;1;0;1;1;1;1;1
"arrivée";1;1;1;1;0,017;1;0,009;1
"apprécier";1;1;1;1;0,411;1;0,329;0,048
"apparition";0,001;1;1;1;1;1;0,329;1
"andré";0;1;1;1;0,567;1;1;1
"amoureux";0,065;1;1;1;1;1;1;0,048
"alexandre";0,417;1;1;0,332;1;0,251;1;1
"alain";0,007;1;0,652;1;1;0,575;1;1
"aider";1;1;1;1;0,411;1;0,329;0,048
"ados";0,629;1;0,484;0,523;1;1;1;0,567
"évoluer";1;1;0,302;1;1;0,251;0,186;1
"étudiant";1;1;0,484;1;1;1;1;0,001
"épineux";1;1;0;1;1;1;1;1
"zurich";1;1;1;0,008;1;0,251;1;1
"vêtement";1;1;1;1;1;0;0,329;1
"vélo";1;1;1;0,332;0,246;0,251;1;1
"voyageur";1;1;0,302;1;0,003;1;1;1
"vote";1;1;0,484;1;0,411;1;0,009;1
"vol";0,417;1;1;0,332;1;0,251;1;1
"voie";0,417;1;1;0,332;1;1;0,186;1
"vignoble";1;1;1;0,037;1;0,418;0,329;1
"vidéo";0,417;1;1;1;0,246;1;1;0,367
"victoire";1;1;1;0,008;1;1;0,186;1
"varié";1;1;1;1;0;1;1;1
"téléphonique";1;1;1;0,037;1;0,418;1;0,567
"trésor";0,629;0,206;1;1;1;1;1;0,048
"tranché";1;1;0;1;1;1;1;0,567
"tournage";0,001;1;1;1;0,411;1;1;1
"touchant";0,629;1;0,484;0,523;1;1;1;0,567
"thème";1;1;0,006;1;1;1;1;0,367
"terme";0,629;1;1;1;0,411;1;0,009;1
"tecktonik";1;1;0,006;1;1;1;1;0,367
"techno";1;1;0,484;0,037;0,411;1;1;1
"symbole";0,629;1;1;1;0,411;1;1;0,048
"swissair";0,417;1;1;1;1;0,251;1;0,367
"swiss";1;1;1;1;0,003;1;1;0,367
"surprise";1;0,103;1;0,332;0,246;1;1;1
"surf";1;0;1;1;1;1;0,186;1
"suite";1;1;1;0;1;1;1;1
"squatter";0,017;1;0,302;1;1;1;1;1
"soin";0,065;1;0,484;1;1;1;1;0,567
"site";0;1;1;1;1;1;1;1
"simplicité";1;0,206;0,029;0,523;1;1;1;1
"sida";0,417;1;1;1;1;1;0,001;1
"scène";0,017;1;1;1;1;1;0,186;1
"sauter";1;1;1;1;1;0;0,329;1
"rôle";0,629;1;1;0,523;1;0,418;1;0,567
"réserver";1;0,206;0,029;1;1;1;0,329;1
"régie";1;1;1;1;1;0,251;0,001;1
"récréation";1;1;0,029;1;1;0,418;1;0,567
"réception";1;1;1;1;0,003;1;0,186;1
"rythme";1;1;1;0;1;1;1;1
"routier";0,417;1;1;0,332;1;1;0,186;1
"rouler";1;1;1;0,332;1;1;0,186;0,367
"rose";0,417;1;1;1;1;1;0,186;0,367
"revue";0,001;1;1;1;0,411;1;1;1
"représentant";1;1;1;0,523;0,411;1;0,009;1
"recueillir";0,417;1;1;0,332;1;1;0,186;1
"période";1;1;0,302;1;1;0,251;0,186;1
"pâte";0,629;1;1;0;1;1;1;1
"pur";1;1;0,302;1;1;0,251;1;0,367
"prévoir";1;1;1;1;0,246;0,251;0,186;1
"principe";1;1;1;1;0,411;0,418;0,009;1
"presser";1;1;0,302;1;0,003;1;1;1
"pollution";1;1;0,302;1;1;0,251;1;0,367
"police";1;1;1;0;1;1;1;1
"pleuvoir";1;1;1;1;0,017;0,418;0,329;1
"piquant";0,017;1;1;1;1;1;1;0,367
"pipe";1;1;1;1;0,003;0,251;1;1
"philosophie";0,629;0,206;1;1;0,411;0,418;1;1
"payer";0,417;1;1;1;1;0,251;1;0,367
"passionner";1;1;1;1;1;0,018;0,329;0,567
"parfaire";1;1;1;1;1;0,003;1;0,367
"papa";0;1;1;1;1;1;1;1
"panne";1;1;1;1;0,003;0,251;1;1
"palais";1;1;1;0,037;1;1;0,329;0,567
"paire";1;0,002;1;1;0,411;1;1;0,567
"oser";0,629;1;0,029;1;1;1;0,329;1
"orientation";1;1;0;1;1;1;1;0,567
"onde";0,629;1;1;0,037;1;1;0,329;1
"obliger";0,065;1;1;1;0,411;1;0,329;1
"nautique";0,417;0,103;1;1;1;0,251;1;1
"music";1;0;1;1;1;1;1;1
"monter";1;1;1;0;0,411;1;1;1
"midi";1;1;1;0,008;1;1;0,186;1
"maîtresse";1;0;0,302;1;1;1;1;1
"marché";1;0,206;1;0,523;1;1;0,329;0,567
"manteau";1;1;1;1;1;0,018;1;0,048
"maman";1;1;1;0;1;1;1;1
"magnifique";0,629;1;1;0,523;1;0,018;1;1
"lumière";0,065;1;1;0,523;1;0,418;1;1
"leçon";1;1;1;0;0,411;1;1;1
"leysin";1;0,206;1;0,523;0,411;1;1;0,567
"laurent";0,001;1;1;1;1;1;1;0,567
"jurer";0,017;1;1;1;1;1;1;0,367
"julien";0,017;1;1;0,332;1;1;1;1
"jane";0,017;1;0,302;1;1;1;1;1
"inventer";0,065;1;1;0,523;1;1;0,329;1
"intégralité";0;1;1;1;1;1;1;1
"interprète";0;1;1;1;1;1;1;1
"insolite";1;0,002;0,484;1;0,411;1;1;1
"ingénieur";0,001;1;1;0,523;1;1;1;1
"inaugurer";0,417;1;0,302;0,332;1;1;1;1
"immeuble";0,065;1;1;1;0,411;0,418;1;1
"imaginer";1;1;1;0,523;1;1;0;1
"imagination";1;1;1;1;1;1;1;0
"idole";1;1;1;1;1;1;0;0,567
"humeur";1;1;1;1;1;1;1;0
"htag_bonneannée";1;0,103;1;1;1;1;1;0,011
"helvète";0,417;1;1;0,332;1;0,251;1;1
"guérir";1;1;0,302;0,008;1;1;1;1
"guy";1;1;1;1;0,246;1;0,186;0,367
"grève";0,417;1;0,302;1;1;1;1;0,367
"grain";0,629;1;1;0,037;1;1;1;0,567
"godard";0;1;1;1;1;1;1;1
"gastronomique";1;1;0,302;0,008;1;1;1;1
"février";1;1;1;1;1;1;0;1
"futur";0,629;0,206;1;0,523;1;1;0,329;1
"foutre";1;0;1;1;1;1;1;1
"forme";0,629;1;0,484;1;1;0,418;1;0,567
"folie";0,629;1;0,484;1;1;0,418;1;0,567
"finalement";1;1;0;1;1;1;1;1
"fermer";1;1;0,484;0,523;1;0,418;0,329;1
"faux";1;1;0,006;1;1;0,251;1;1
"familial";0,065;1;1;0,523;1;1;0,329;1
"fabriquer";0,417;1;1;0,332;1;1;1;0,367
"eurovision";1;1;1;0,332;1;1;0,001;1
"envoyer";1;1;0,484;0,523;0,411;1;1;0,567
"envahir";1;0,103;0,302;1;1;1;1;0,367
"entretenir";1;1;1;1;1;1;1;0
"entendeur";1;1;0,302;0,332;1;1;1;0,367
"enneigé";1;0,002;0,484;1;1;1;1;0,567
"enfance";0,001;1;1;1;1;1;1;0,567
"développer";0,017;1;0,302;1;1;1;1;1
"dépendre";1;0,103;0,302;1;1;1;1;0,367
"dénoncer";1;1;1;1;0,411;0;1;1
"dédier";1;1;1;1;1;0,018;0,009;1
"décéder";0;1;1;1;1;1;1;1
"déclarer";1;1;1;1;1;1;1;0
"débat";1;1;1;0,037;0,411;1;0,329;1
"double";0,417;1;1;1;1;1;0,186;0,367
"dormir";1;1;1;0,523;0,017;1;1;0,567
"doigt";0,417;1;1;1;0,246;1;0,186;1
"discothèque";1;1;1;1;0;1;1;1
"danger";1;1;0,029;0,523;1;1;0,329;1
"célébrer";0,629;1;1;0,523;1;0,418;0,329;1
"culture";0;1;1;1;1;1;1;1
"cueillette";1;1;0,006;1;1;1;0,186;1
"courir";1;0,103;0,302;1;1;1;1;0,367
"courant";1;1;1;0,037;1;1;0,329;0,567
"copain";1;1;0,302;1;1;1;0,186;0,367
"continuer";0,417;1;1;1;1;0,251;0,186;1
"construction";1;1;1;0,523;0,411;0,418;0,329;1
"condition";0,629;1;0,484;1;0,411;0,418;1;1
"compétition";0,417;1;1;1;1;0,003;1;1
"compagnon";0,629;1;0,484;0,523;1;0,418;1;1
"communauté";1;1;1;1;0,246;0,251;1;0,367
"commentaire";1;1;0,029;1;1;1;1;0,048
"collombin";0,017;0,103;1;1;1;1;1;1
"classique";1;0,103;1;1;0,003;1;1;1
"circuler";1;1;1;0,008;1;1;0,186;1
"château";0,001;1;1;1;0,411;1;1;1
"chercher";1;1;1;0,332;0,246;1;0,186;1
"chef";0,629;1;1;1;1;1;0,009;0,567
"chaud";1;0;1;1;1;1;1;0,567
"charles";0,417;1;1;1;1;1;0,001;1
"charger";1;1;1;1;1;0,003;0,186;1
"cff";1;1;1;1;0,246;0,251;0,186;1
"ceinture";1;1;1;1;1;0,003;1;0,367
"cassette";0,629;1;1;0,523;1;1;0,329;0,567
"capillaire";0,001;1;1;1;1;1;1;0,567
"cacher";0,065;1;1;0,037;1;1;1;1
"bête";1;1;0;1;1;1;1;0,567
"bruit";1;1;1;0,523;0,017;1;0,329;1
"bouteille";1;1;1;0,523;1;0,418;0,009;1
"bientôt";1;1;1;1;1;0;1;1
"battre";1;1;0,006;0,332;1;1;1;1
"base";0,417;1;1;0,332;1;1;1;0,367
"babibouchettes";0,017;1;1;0,332;1;1;1;1
"auprès_de";1;1;0,484;0,037;0,411;1;1;1
"article";1;1;0,302;1;1;1;0,186;0,367
"architecte";0,417;1;1;1;1;1;0,001;1
"appel";1;1;1;0,332;1;0,251;1;0,367
"anzère";1;1;1;1;0;1;1;1
"amener";1;1;0;1;1;1;0,329;1
"allemand";0;1;1;1;1;1;1;1
"agency";1;0;1;1;1;1;1;1
"adopter";0,629;0,206;1;0,523;1;0,418;1;1
"adapter";1;1;1;0;1;1;1;1
"actif";1;1;1;1;0,411;0,418;1;0,048
"été";0;1;1;1;1;1;1;1
"étoile";1;1;1;0,332;0,246;1;0,186;1
"éternel";1;0,103;1;0,332;1;1;0,186;1
"érotique";1;1;1;1;1;1;0,001;0,367
"élastique";1;1;1;1;1;0,251;1;0,011
"écrivain";0,417;1;1;0,332;1;1;1;0,367
"échauffement";1;0;1;0,332;1;1;1;1
"you";1;1;0,302;1;0,246;1;0,186;1
"voix";1;1;1;1;0,246;1;1;0,011
"visionner";0;1;1;1;1;1;1;1
"vigneron";0,017;1;1;1;1;1;0,186;1
"vertu";1;1;0,302;1;0,246;1;0,186;1
"vallon";1;1;1;1;1;0;1;1
"valaisanne";1;1;1;0,332;0,246;1;1;0,367
"univers";0,417;1;1;0,332;0,246;1;1;1
"union";1;1;0,006;1;1;1;0,186;1
"tunnel";1;1;1;0,332;0,246;0,251;1;1
"tuer";1;1;1;1;1;0,003;1;0,367
"traverser";1;1;1;0,332;1;1;0,001;1
"travailleur";0,417;1;1;1;0,246;1;1;0,367
"tranche";1;1;0,302;1;1;0,251;0,186;1
"titre";1;0,103;1;0,332;1;1;1;0,367
"tirer";1;1;0,302;1;1;0,251;0,186;1
"tinder";0,017;1;1;1;1;1;1;0,367
"théâtre";0,417;1;1;1;1;1;0,001;1
"tenue";1;0,103;0,006;1;1;1;1;1
"tarauder";1;1;0,006;1;1;1;1;0,367
"tabou";0,417;1;1;1;1;1;1;0,011
"séduire";1;1;1;0,332;1;1;0,186;0,367
"système";0,017;1;0,302;1;1;1;1;1
"sympa";0,417;1;1;0,332;1;1;0,186;1
"surnommer";1;1;0,302;0,332;1;1;1;0,367
"subir";1;1;1;0,332;0,246;1;1;0,367
"spa";1;1;0,302;1;0,003;1;1;1
"soulever";1;1;1;1;0,246;1;1;0,011
"souffrir";1;1;1;1;1;0;1;1
"solaire";1;1;1;0,332;1;1;1;0,011
"skateboard";0,417;0,103;1;1;1;1;1;0,367
"sensation";1;1;0,302;1;1;1;1;0,011
"sein";1;1;1;0,008;1;1;1;0,367
"seigneur";1;1;0,302;1;1;1;0,186;0,367
"secours";1;1;1;1;0,246;1;1;0,011
"sain";1;1;1;0,332;1;0,251;1;0,367
"sacré";1;0,103;1;1;1;0,251;1;0,367
"révéler";0,017;1;0,302;1;1;1;1;1
"roland";0,017;0,103;1;1;1;1;1;1
"risque";1;1;1;1;1;0,251;0,001;1
"revivre";0,417;1;1;1;0,246;0,251;1;1
"revendiquer";0,417;1;1;1;1;1;0,186;0,367
"représenter";1;1;0,302;1;1;1;1;0,011
"rené";0,417;1;0,302;1;1;1;0,186;1
"remplir";1;1;1;0,008;1;1;1;0,367
"remettre";1;1;0,302;1;0,246;1;1;0,367
"regretter";0,417;1;1;0,332;1;1;0,186;1
"recrue";0,417;0,103;1;1;1;1;0,186;1
"recevoir";0,417;1;0,302;0,332;1;1;1;1
"rare";1;1;1;1;1;0,251;1;0,011
"rappaz";0;1;1;1;1;1;1;1
"quartier";1;1;1;0,332;1;0,251;0,186;1
"pénible";0,417;1;0,302;0,332;1;1;1;1
"préparation";0,417;0,103;1;0,332;1;1;1;1
"projet";1;1;1;0,332;0,246;0,251;1;1
"principal";0,417;1;0,302;1;1;0,251;1;1
"pratiquer";1;0;1;1;1;0,251;1;1
"poursuivre";0,017;1;1;1;1;0,251;1;1
"populaire";0,417;1;1;1;0,246;1;0,186;1
"polémique";1;1;0,302;1;1;1;0,186;0,367
"pluie";1;0,103;1;1;0,003;1;1;1
"play";0;1;1;1;1;1;1;1
"plastique";1;1;0,302;1;1;0,251;1;0,367
"planète";1;1;0,302;1;1;0,251;1;0,367
"pilule";1;1;0,302;0,332;1;1;0,186;1
"pigeon";1;1;0,006;1;0,246;1;1;1
"personnel";1;1;0,302;1;1;1;1;0,011
"personnalité";0,017;1;1;0,332;1;1;1;1
"perdre";1;1;1;0,332;1;1;0,001;1
"patient";1;1;1;0,332;1;0,251;1;0,367
"parcours";0,017;1;1;1;1;1;1;0,367
"officiel";0;1;1;1;1;1;1;1
"oeuf";0,417;1;1;1;0,246;1;1;0,367
"objectif";0,017;1;0,302;1;1;1;1;1
"nourrir";1;1;0,302;0,332;0,246;1;1;1
"normal";1;1;1;1;1;1;1;0
"noeud";1;1;0,006;1;1;1;1;0,367
"nocturne";1;1;1;1;0,246;0,251;1;0,367
"mouton";1;1;1;0,008;1;0,251;1;1
"moustache";0,017;1;1;1;1;1;0,186;1
"moto";1;0,103;0,302;1;1;0,251;1;1
"mosses";1;0;0,302;1;1;1;1;1
"montana";1;0;1;1;1;0,251;1;1
"moderne";1;1;0,302;0,332;0,246;1;1;1
"menacer";1;1;0,302;1;1;1;0,001;1
"maussade";1;1;0,302;0,332;1;0,251;1;1
"marque";1;0;1;1;1;0,251;1;1
"marionnette";0,417;1;1;0,008;1;1;1;1
"marcher";1;0,103;1;0,332;1;1;1;0,367
"lutte";0,417;1;1;1;1;0,251;0,186;1
"lunette";1;0;1;1;1;1;1;1
"ligne";0,417;1;1;1;1;1;1;0,011
"libre";0,417;1;1;1;1;1;0,001;1
"km";1;0,103;1;0,332;0,246;1;1;1
"kilo";1;0,103;0,302;1;1;0,251;1;1
"jurassien";1;1;1;0,008;1;1;1;0,367
"jo";0,417;1;1;0,332;0,246;1;1;1
"intéresser";1;1;0,302;1;1;1;0,001;1
"institution";1;0,103;0,302;0,332;1;1;1;1
"inscription";0,017;1;1;1;1;1;0,186;1
"information";0,017;1;1;1;1;1;0,186;1
"infirmier";0,417;1;1;1;1;1;1;0,011
"infaillible";1;1;1;1;1;0,251;0,001;1
"indépendance";0,417;1;1;0,008;1;1;1;1
"humoriste";1;1;1;0,332;0,246;1;1;0,367
"humilité";0,417;1;0,006;1;1;1;1;1
"humanité";0,417;1;1;1;1;0,251;0,186;1
"htag_securité";1;1;1;1;1;0;1;1
"htag_santé";0,417;1;0,302;0,332;1;1;1;1
"htag_noël";1;1;0,302;0,008;1;1;1;1
"htag_mobilité";1;1;1;0,008;1;0,251;1;1
"horizon";0,417;1;1;1;0,003;1;1;1
"hameau";0,417;0,103;1;1;0,246;1;1;1
"hall";1;1;0,302;1;0,246;1;0,186;1
"habituer";1;1;1;0,332;0,246;1;1;0,367
"habiter";1;0;0,302;1;1;1;1;1
"h";1;0,103;1;0,332;0,246;1;1;1
"gêner";1;1;0,006;1;1;1;1;0,367
"génie";0,417;1;0,302;1;1;0,251;1;1
"guide";0,417;1;1;0,332;0,246;1;1;1
"grave";1;1;0,302;0,332;0,246;1;1;1
"gentil";1;1;1;0,332;1;1;1;0,011
"gars";0,017;1;1;0,332;1;1;1;1
"fétiche";0,417;1;1;1;1;0,251;1;0,367
"félin";1;1;1;1;1;1;0,001;0,367
"frère";0,017;1;1;1;1;1;1;0,367
"foyer";1;1;0,302;0,332;1;1;1;0,367
"formule";1;1;1;0;1;1;1;1
"flamme";1;1;1;1;1;1;1;0
"fil";1;1;1;0,008;1;0,251;1;1
"fidèle";0,017;1;1;1;1;1;0,186;1
"fasciner";0,017;1;1;0,332;1;1;1;1
"exploit";1;0,103;1;1;1;0,003;1;1
"etre";1;1;1;1;1;1;0,186;0,011
"espoir";0,417;1;1;0,332;1;1;0,186;1
"enseignant";0,417;1;0,006;1;1;1;1;1
"enquête";0,417;1;1;0,332;1;1;1;0,367
"engouement";1;1;1;0,332;1;1;1;0,011
"embarquer";1;0,103;1;1;1;1;0,186;0,367
"eighties";1;1;1;0,332;1;0,251;1;0,367
"dévaler";0,417;0,103;1;0,332;1;1;1;1
"détour";1;1;1;0,332;1;0,251;0,186;1
"déplacer";1;1;0,006;1;1;0,251;1;1
"déferler";1;1;1;1;0,246;1;0,186;0,367
"défendre";0,417;1;1;1;1;0,251;0,186;1
"débarquer";0,417;1;1;0,008;1;1;1;1
"docteur";0,417;1;0,302;1;1;1;1;0,367
"disparition";0,017;1;1;1;0,246;1;1;1
"diligence";1;1;1;1;0;1;1;1
"différent";0,417;1;1;1;1;1;0,001;1
"difficulté";1;0,103;0,302;1;1;1;0,186;1
"dessiner";0,417;1;1;0,332;1;0,251;1;1
"dessin";1;1;0,302;0,332;1;1;0,186;1
"danser";1;1;0,302;1;0,003;1;1;1
"cycle";1;1;0;1;1;1;1;1
"cuisiner";1;1;1;0,332;1;0,251;0,186;1
"cuire";1;1;1;0,332;1;1;0,186;0,367
"corvée";1;1;0,302;1;0,246;1;1;0,367
"convaincre";1;1;0,302;0,332;0,246;1;1;1
"conquérir";1;1;0,302;0,332;1;1;0,186;1
"conjugal";1;1;0,006;1;1;1;0,186;1
"conduire";0,417;1;1;0,008;1;1;1;1
"comportement";1;1;1;1;1;0,251;1;0,011
"code";1;0,103;0,302;1;1;1;0,186;1
"cliché";1;1;1;0,332;1;1;1;0,011
"cité";0,417;1;1;0,332;1;1;1;0,367
"cimetière";1;0,103;0,006;1;1;1;1;1
"chute";0,417;1;0,302;0,332;1;1;1;1
"chronique";0,417;1;0,302;1;0,246;1;1;1
"cheval";0,417;1;1;1;1;1;1;0,011
"chauffer";1;0;1;1;0,246;1;1;1
"chasseur";1;1;1;0,332;0,246;1;0,186;1
"cezame";1;0;1;1;1;1;1;1
"centre";1;0,103;1;0,332;0,246;1;1;1
"centimètre";1;0,103;1;1;1;1;1;0,011
"centaine";0,417;0,103;1;0,332;1;1;1;1
"catherine";0,417;1;1;1;0,246;1;1;0,367
"casser";0,417;1;1;1;1;1;0,186;0,367
"capitaine";0,417;1;1;0,332;1;1;1;0,367
"canon";1;1;1;0,332;1;1;0,186;0,367
"cabanon";1;1;1;1;1;0;1;1
"bricoler";1;1;0,302;0,332;1;1;0,186;1
"bricolage";1;1;1;0,332;1;1;0,001;1
"boisson";0,417;1;1;0,332;1;1;1;0,367
"bateau";1;1;1;0,332;0,246;1;0,186;1
"baigner";0,417;1;1;1;0,246;1;1;0,367
"avenir";1;1;0,302;1;1;1;0,001;1
"automobiliste";1;1;0,302;1;1;0,251;1;0,367
"attaque";1;0,103;1;0,332;1;1;0,186;1
"attacher";0,017;1;1;1;1;0,251;1;1
"assurer";1;0,103;0,302;1;1;0,251;1;1
"association";0,417;1;1;1;1;0,003;1;1
"assister";1;1;0,302;1;0,003;1;1;1
"armailli";0,417;1;1;0,008;1;1;1;1
"approcher";0,017;1;1;0,332;1;1;1;1
"apprenti";0,017;1;0,302;1;1;1;1;1
"apparaître";0,017;1;1;0,332;1;1;1;1
"anthologie";0,417;1;1;1;0,003;1;1;1
"annoncer";0,417;1;1;1;0,003;1;1;1
"anniversaire";0,017;1;1;1;1;1;0,186;1
"animateur";0,417;1;0,302;1;1;1;1;0,367
"alarme";0,417;1;1;1;1;0,251;0,186;1
"aguerri";1;1;1;0,332;0,003;1;1;1
"agréable";1;1;0,302;0,332;1;1;1;0,367
"adresse";1;1;0,302;0,008;1;1;1;1
"accro";0,017;1;1;1;0,246;1;1;1
"accident";1;1;1;0,332;1;0,251;1;0,367
"accessoire";1;1;0,302;1;1;0,251;1;0,367
"*rts_a";1;1;1;1;1;1;1;1
"*a_1000";1;1;1;1;1;1;1;1
"*postLikes_1700";1;1;0,075;0,092;1;1;0,47;1
"*postComments_22";1;1;0,813;1;0,684;0,21;0,124;1
"*postReposts_12";1;0,028;1;1;1;1;0,063;1
"*postDate_31-12-2025";1;1;1;1;1;1;1;1
"*commentDate_";1;1;1;1;1;1;1;1
