"";"X.rts_a";"X.rts_i"
"annonce";0,1;0,05
"appart";0,02;0,03
"bouffe";0,06;0,04
"chambre";0,04;0,05
"pied";0,29;0,13
"pourrir";0,08;0,03
"coin";0,07;0,03
"nez";0,04;0,05
"légitime";0,06;0,04
"fatiguer";0,05;0,02
"crédit";0,14;0,04
"effacer";0,08;0,02
"dette";0,07;0,07
"financier";0,24;0,2
"terminer";0,11;0,08
"000";0,24;0,51
"00";0,12;0
"taux";0,26;0,3
"intérêt";0,2;0,28
"digne";0,05;0,04
"soutien";0,07;0,08
"intéresser";0,17;0,1
"vers";0,32;0,25
"e_mail";0,11;0,01
"remplir";0,2;0,15
"renvoyer";0,06;0,07
"emji_main_avec_index_pointant_à_droite";0,26;0,01
"montant";0,11;0,12
"durée";0,06;0,06
"remboursement";0,08;0,06
"trouver";0,81;0,91
"via";0,12;0,1
"out";0,1;0,05
"menace";0,01;0,04
"info";0,11;0,19
"majorité";0,13;0,42
"droite";0,17;0,43
"mec";0,2;0,08
"fonctionner";0,18;0,41
"politique";0,29;0,8
"bin";0,06;0,02
"gauche";0,18;0,58
"national";0,25;0,24
"plupart";0,12;0,2
"canton";0,86;0,8
"votations";0,02;0,03
"ue";0,05;0,13
"hein";0,26;0,18
"gestion";0,11;0,11
"ultra";0,07;0,55
"libéral";0,02;0,13
"cause";0,48;0,53
"choquer";0,05;0,04
"excès";0,05;0,06
"vitesse";0,19;0,19
"présence";0,07;0,06
"terrasse";0,04;0,06
"chinois";0,07;0,09
"virer";0,12;0,06
"café";0,23;0,1
"emji_visage_souriant_avec_une_goutte_de_sueur";0,37;0,22
"épargner";0,1;0,04
"maman";0,12;0,01
"taxer";0,05;0,71
"impression";0,08;0,06
"classique";0,06;0,04
"arrivée";0,2;0,07
"intégrer";0,05;0,09
"normal";0,23;0,38
"éliminer";0,17;0,07
"animal";0,39;0,18
"humain";0,3;0,32
"pollution";0,26;0,19
"destruction";0,08;0,04
"écosystème";0,05;0,04
"numérique";0,11;0,05
"fenêtre";0,05;0,08
"garder";0,29;0,28
"remplacement";0,07;0,02
"extrême";0,08;0,19
"pratiquer";0,11;0,01
"trafic";0,05;0,12
"feu";0,08;0,14
"vert";0,14;0,15
"st";0,13;0,06
"enseigner";0,1;0,04
"rolex";0,05;0,09
"60";0,35;0,13
"radar";0,06;0,11
"ligne";0,18;0,16
"limitation";0,04;0,05
"trajet";0,07;0,14
"30";0,27;0,34
"totalement";0,1;0,22
"chouette";0,08;0,02
"volontairement";0,05;0,03
"génial";0,15;0,02
"véhicule";0,11;0,2
"circuler";0,11;0,07
"autour";0,1;0,13
"parcours";0,08;0,02
"2022";0,07;0,1
"auto";0,06;0,03
"commerçant";0,04;0,12
"centre";0,27;0,19
"bobo";0,08;0,01
"priorité";0,07;0,19
"rouge";0,13;0,1
"partager";0,12;0,1
"refaire";0,05;0,05
"expérience";0,08;0,05
"sms";0,12;0
"envoyer";0,14;0,18
"emji_visage_boudeur";0,3;0,17
"ingénieur";0,05;0,05
"total";0,08;0,19
"emji_visage_avec_un_monocle";0,06;0,06
"progrès";0,06;0,05
"inégalité";0,1;0,14
"arranger";0,04;0,1
"inquiéter";0,11;0,14
"courage";0,11;0,09
"transformer";0,11;0,1
"ok";0,18;0,23
"alémanique";0,02;0,06
"allemagne";0,13;0,1
"argentin";0,07;0,09
"magasin";0,46;0,17
"préférer";0,23;0,23
"avance";0,04;0,05
"modèle";0,11;0,12
"poste";0,27;0,35
"radio";0,2;0,07
"traiter";0,12;0,11
"monnaie";0,23;0,19
"coter";0,02;0,04
"emji_sac_plein_d_argent";0,04;0,06
"amour";0,05;0,02
"actuel";0,3;0,24
"bientôt";0,18;0,15
"bureau";0,17;0,06
"zurich";0,04;0,09
"2024";0,14;0,09
"mourir";0,07;0,06
"verre";0,51;0,04
"genre";0,23;0,24
"geste";0,07;0,04
"vote";0,11;0,18
"votation";0,06;0,07
"loi";0,27;0,47
"anti";0,08;0,08
"impôt";0,21;1,44
"supplémentaire";0,07;0,1
"quelqu_un";0,17;0,23
"micro";0,1;0,01
"trottoir";0,15;0,08
"tourner";0,29;0,28
"enquête";0,02;0,05
"visiblement";0,02;0,06
"précisément";0,06;0,08
"montrer";0,12;0,28
"visiter";0,02;0,03
"cité";0,07;0,02
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";0,06;0,03
"oeuvre";0,08;0,13
"emji_tas_de_crotte";0,04;0,06
"effectivement";0,23;0,17
"aide";0,23;0,31
"emji_mains_en_prière";0,15;0,07
"déclaration";0,02;0,05
"remonter";0,06;0,04
"rajouter";0,08;0,05
"chauffeur";0,14;0,05
"professionnel";0,14;0,18
"boire";0,11;0,08
"vin";0,1;0,1
"vivant";0,13;0,07
"refus";0,02;0,04
"terre";0,32;0,15
"plutôt";0,44;0,63
"déplacer";0,13;0,18
"poubelle";0,2;0,07
"critiquer";0,06;0,11
"décrire";0,02;0,05
"semaine";0,32;0,26
"chemin";0,05;0,05
"rémunérer";0,04;0,06
"italien";0,15;0,05
"pièce";0,12;0,12
"usine";0,07;0,05
"6";0,29;0,25
"neuchâtel";0,07;0,04
"sac";0,27;0,05
"taxé";0,02;0,08
"arrêt";0,08;0,08
"bus";0,32;0,18
"mélanger";0,02;0,04
"sujet";0,08;0,34
"grève";0,02;0,11
"réforme";0,01;0,05
"emji_visage_roulant_des_yeux";0,35;0,22
"eh";0,04;0,06
"sûrement";0,11;0,12
"certains";0,64;0,55
"marketing";0,02;0,05
"ceci";0,11;0,08
"automobiliste";0,18;0,08
"queue";0,11;0,05
"emji_visage_anxieux_avec_goutte_de_sueur";0,01;0,04
"cycliste";0,1;0,1
"réaliste";0,04;0,05
"agir";0,18;0,35
"circulation";0,08;0,12
"acteur";0,05;0,05
"pilote";0,1;0,02
"intervenir";0,05;0,06
"peuple";0,14;0,41
"lire";0,11;0,18
"bruxelles";0,07;0,01
"générer";0,07;0,12
"électricité";0,08;0,13
"négligeable";0,06;0,03
"lors";0,18;0,12
"sorte";0,07;0,12
"récupérer";0,11;0,08
"actionnaire";0,06;0,06
"machine";0,19;0,13
"frais";0,14;0,35
"foutre";0,18;0,19
"complètement";0,06;0,14
"cest";0,14;0,08
"ubs";0,12;0,16
"opération";0,06;0,03
"faillite";0,11;0,05
"client";0,75;0,18
"établissement";0,1;0,03
"déclarer";0,05;0,1
"emji_homme_qui_hausse_les_épaules_peau_claire";0,02;0,03
"laquelle";0,05;0,07
"lol";0,14;0,07
"qualification";0,01;0,09
"appeler";0,52;0,25
"marque";0,13;0,11
"mot";0,15;0,07
"réel";0,15;0,26
"boulangerie";0,07;0,06
"fabriquer";0,2;0,17
"blanc";0,08;0,07
"migros";0,61;0,08
"rayon";0,18;0,04
"fameux";0,1;0,09
"carte";0,4;0,17
"africain";0,13;0,13
"discrimination";0,05;0,04
"logement";0,17;0,26
"occasion";0,06;0,06
"or";0,15;0,15
"caissier";1,12;0,04
"perso";0,2;0,13
"admettre";0,04;0,05
"décision";0,05;0,19
"recette";0,05;0,15
"peur";0,11;0,15
"connaître";0,55;0,41
"noir";0,06;0,05
"2023";0,08;0,09
"privatisation";0,01;0,03
"rapidement";0,02;0,07
"sinon";0,31;0,26
"souci";0,07;0,14
"munition";0,01;0,11
"arme";0,02;0,14
"équipement";0,05;0,02
"aucune";0,19;0,43
"relever";0,04;0,07
"socialiste";0,12;0,2
"réduire";0,26;0,41
"chômage";0,05;0,25
"pauvreté";0,11;0,13
"raciste";0,04;0,06
"15";0,24;0,3
"analyse";0,05;0,05
"quant";0,06;0,06
"héritage";0,06;0,41
"cas";0,67;0,86
"roue";0,14;0,07
"certainement";0,04;0,06
"emji_explosion";0,08;0,03
"internet";0,18;0,09
"voyage";0,18;0,13
"vol";0,36;0,27
"dossier";0,07;0,05
"lot";0,12;0,02
"compagnie";0,06;0,08
"main";0,31;0,2
"8";0,31;0,17
"vague";0,06;0,02
"2004";0,12;0
"difficile";0,14;0,16
"mode";0,14;0,07
"infrastructure";0,07;0,16
"fournir";0,06;0,1
"énormément";0,12;0,12
"certaine";0,06;0,06
"réseau";0,11;0,13
"tester";0,18;0,06
"passeport";0,02;0,07
"top";0,15;0,12
"habit";0,02;0,09
"chauffer";0,05;0,05
"cool";0,02;0,06
"quatre";0,04;0,04
"ressembler";0,1;0,06
"général";0,2;0,17
"appareil";0,07;0,03
"vaudois";0,11;0,04
"emji_visage_avec_un_léger_sourire";0,13;0,04
"fréquent";0,04;0,03
"18";0,07;0,1
"complémentaire";0,01;0,04
"fiable";0,06;0,02
"pleurer";0,12;0,05
"source";0,06;0,24
"creuser";0,04;0,04
"découvrir";0,08;0,05
"importance";0,02;0,04
"prévenir";0,06;0,05
"e";0,2;0,12
"blague";0,05;0,08
"faute";0,08;0,18
"prévention";0,04;0,09
"baisser";0,27;0,7
"made_in";0,05;0,04
"chiner";0,04;0,02
"apparemment";0,1;0,08
"emji_visage_qui_pleure_à_chaudes_larmes";0,06;0,12
"the";0,05;0,03
"trump";0,04;0,25
"retourner";0,06;0,06
"parking";0,04;0,1
"gratuit";0,32;0,24
"liberté";0,17;0,16
"frontière";0,2;0,24
"douane";0,04;0,08
"tpg";0,04;0,03
"gaspiller";0,02;0,04
"emji_v_de_la_victoire";0,02;0,03
"bernard";0,02;0,06
"rappeler";0,24;0,19
"entreprendre";0,02;0,04
"féminin";0,18;0,01
"annoncer";0,05;0,07
"casque";0,11;0,11
"poulet";0,05;0,04
"diagnostic";0,02;0,05
"investir";0,12;0,24
"directeur";0,08;0,04
"opposer";0,01;0,05
"recyclage";0,14;0,04
"relancer";0,06;0,02
"insupportable";0,02;0,03
"week_end";0,06;0,09
"élection";0,06;0,12
"trois";0,11;0,11
"emji_visage_avec_une_main_sur_la_bouche";0,04;0,02
"lobbies";0,04;0,04
"fournisseur";0,06;0,02
"emji_visage_déguisé";0,08;0,03
"employé";0,36;0,33
"mail";0,04;0,02
"automatique";0,18;0,02
"robot";0,07;0,05
"revoir";0,14;0,08
"emji_visage_avec_un_sourire_malin";0,06;0,11
"apprentissage";0,07;0,01
"papier";0,04;0,1
"probablement";0,07;0,07
"avancer";0,05;0,05
"actuellement";0,2;0,16
"élite";0,05;0,03
"réduction";0,04;0,16
"responsabilité";0,1;0,14
"secteur";0,04;0,18
"activité";0,17;0,09
"bug";0,05;0,05
"soucier";0,04;0,05
"infirmier";0,01;0,05
"ménage";0,06;0,11
"soignant";0,06;0,05
"somme";0,1;0,08
"compétence";0,01;0,06
"égal";0,05;0,09
"présent";0,1;0,07
"productif";0,04;0,03
"salaire";0,58;1,24
"baser";0,04;0,08
"médian";0,01;0,07
"écart";0,11;0,08
"accès";0,15;0,26
"métier";0,35;0,17
"précaire";0,05;0,05
"cadre";0,06;0,13
"plafond";0,04;0,05
"liste";0,06;0,1
"quasi";0,11;0,11
"envie";0,07;0,13
"vendeur";0,15;0,06
"rare";0,07;0,09
"précarité";0,05;0,06
"âge";0,08;0,06
"échelle";0,12;0,11
"injuste";0,06;0,06
"récent";0,05;0,02
"selon";0,24;0,41
"horaire";0,08;0,13
"i";0,08;0,03
"parlement";0,05;0,06
"noël";0,17;0,05
"5000";0,02;0,04
"annuel";0,04;0,08
"force";0,11;0,23
"constater";0,11;0,08
"nonante";0,13;0
"diplôme";0,06;0,06
"facilement";0,06;0,15
"calme";0,05;0,02
"cotiser";0,05;0,06
"conducteur";0,06;0,1
"montreux";0,06;0,05
"température";0,05;0,08
"mesurer";0,06;0,04
"degré";0,08;0,06
"climat";0,11;0,29
"salut";0,05;0,03
"indépendant";0,11;0,08
"météo";0,04;0,04
"cependant";0,1;0,05
"musique";0,07;0,03
"édition";0,07;0,03
"22";0,04;0,05
"but";0,29;0,2
"former";0,06;0,07
"volonté";0,05;0,04
"emji_applaudissements_peau_claire";0,02;0,04
"office";0,06;0,06
"uns";0,07;0,03
"quelles";0,08;0,06
"toucher";0,25;0,42
"taille";0,13;0,08
"24";0,1;0,05
"neuf";0,07;0,06
"soleil";0,3;0,05
"tour";0,1;0,1
"cadeau";0,29;0,26
"fiscal";0,07;0,33
"impots";0,02;0,03
"moteur";0,24;0,03
"tomber";0,2;0,13
"gagnant";0,05;0,08
"libre";0,14;0,15
"licenciement";0,04;0,04
"suivant";0,08;0,05
"profession";0,02;0,03
"image";0,12;0,12
"savoyard";0,05;0,02
"haine";0,05;0,06
"déménager";0,05;0,06
"manger";0,24;0,22
"gamin";0,11;0,01
"dessus";0,17;0,17
"coût";0,17;0,53
"processus";0,02;0,05
"naturalisation";0,02;0,03
"prestation";0,02;0,05
"p";0,05;0,06
"ex";0,02;0,05
"acte";0,02;0,07
"officiel";0,11;0,1
"disposer";0,04;0,05
"nationalité";0,05;0,14
"initiative";0,05;0,47
"facteur";0,05;0,06
"définition";0,02;0,05
"puisque";0,08;0,13
"2020";0,08;0,03
"burn";0,04;0,03
"chef";0,05;0,04
"abusif";0,05;0,02
"qualifié";0,04;0,11
"contraire";0,14;0,15
"net";0,08;0,06
"particulier";0,13;0,09
"commander";0,08;0,09
"traitement";0,07;0,08
"symptôme";0,06;0,02
"camp";0,05;0,04
"hélas";0,07;0,02
"paix";0,02;0,03
"lent";0,04;0,05
"calculer";0,05;0,06
"ps";0,1;0,09
"engager";0,15;0,19
"important";0,23;0,26
"forme";0,14;0,14
"policier";0,07;0,12
"râler";0,08;0,03
"supermarché";0,17;0,07
"région";0,31;0,22
"commercial";0,06;0,1
"commentaire";0,07;0,21
"flic";0,07;0,04
"achat";0,14;0,21
"accent";0,15;0
"ordinaire";0,04;0,03
"ouai";0,05;0,03
"immigré";0,07;0,08
"télévision";0,17;0,02
"terme";0,1;0,21
"location";0,04;0,02
"casser";0,14;0,13
"foot";0,07;0,05
"personnellement";0,05;0,06
"imposer";0,12;0,27
"classement";0,05;0,06
"idée";0,15;0,37
"merde";0,26;0,14
"critique";0,05;0,05
"innovation";0,04;0,05
"magnifique";0,23;0,07
"panne";0,07;0,02
"chantier";0,04;0,05
"supprimer";0,14;0,18
"heu";0,06;0,02
"chalet";0,11;0,02
"dedans";0,1;0,07
"départ";0,11;0,14
"dépasser";0,15;0,26
"événement";0,06;0,07
"estimer";0,01;0,05
"stratégie";0,06;0,08
"ridicule";0,07;0,08
"patrimoine";0,07;0,11
"dépendre";0,3;0,22
"profond";0,05;0,02
"augmentation";0,13;0,41
"abuser";0,04;0,05
"ouvrir";0,29;0,23
"oeil";0,18;0,12
"lamal";0,02;0,1
"emji_homme_qui_hausse_les_épaules";0,06;0,06
"emji_visage_neutre";0,14;0,03
"proposition";0,06;0,1
"rembourser";0,08;0,15
"résumé";0,06;0,02
"soutenir";0,07;0,22
"appartenir";0,1;0,15
"emji_visage_qui_rougit";0,05;0,06
"administration";0,04;0,1
"importer";0,31;0,39
"fonctionnement";0,06;0,05
"endetter";0,02;0,03
"exorbitant";0,05;0,06
"ensemble";0,11;0,1
"modifier";0,02;0,04
"emji_biceps_contracté";0,1;0,04
"assureur";0,01;0,06
"conseiller";0,04;0,13
"distribuer";0,01;0,06
"dividende";0,04;0,12
"coûteux";0,04;0,05
"ensuite";0,21;0,29
"lobbys";0,06;0,06
"emji_visage_qui_vomit";0,02;0,03
"drôle";0,06;0,08
"udc";0,06;0,24
"représentant";0,04;0,05
"obligatoire";0,15;0,25
"responsabiliser";0,02;0,03
"emji_ogre";0,05;0,02
"descendre";0,08;0,05
"manifester";0,05;0,12
"département";0,02;0,03
"entrepreneur";0,01;0,07
"hypocrite";0,02;0,04
"prochain";0,06;0,12
"cf";0,02;0,06
"inadmissible";0,05;0,04
"réagir";0,02;0,08
"con";0,29;0,03
"plr";0,04;0,1
"souhaiter";0,08;0,16
"créer";0,32;0,58
"lamentable";0,05;0,04
"macron";0,06;0,05
"honte";0,15;0,23
"poche";0,11;0,2
"poursuite";0,04;0,06
"hausse";0,07;0,17
"parlementaire";0,01;0,03
"pharmaceutique";0,01;0,04
"faveur";0,05;0,04
"absolument";0,11;0,18
"régler";0,04;0,11
"certes";0,14;0,1
"défaut";0,06;0,03
"mériter";0,14;0,31
"réfléchir";0,08;0,14
"contrôle";0,17;0,24
"possibilité";0,1;0,11
"emji_visage_de_geek";0,11;0,04
"9";0,18;0,12
"conséquence";0,04;0,13
"emji_femme_qui_hausse_les_épaules";0,06;0,05
"cercle";0,02;0,03
"personnel";0,13;0,24
"apporter";0,02;0,08
"deja";0,07;0,07
"réalité";0,11;0,36
"outre";0,04;0,04
"convaincre";0,05;0,05
"dur";0,11;0,24
"bouger";0,04;0,09
"bordel";0,06;0,02
"2e";0,02;0,03
"user";0,07;0,23
"subside";0,01;0,1
"intervention";0,04;0,03
"infini";0,04;0,03
"boucher";0,06;0,02
"boulanger";0,08;0,05
"conséquent";0,01;0,05
"salariales";0,02;0,07
"f";0,07;0,03
"regretter";0,08;0,01
"artisan";0,05;0,05
"scandale";0,01;0,06
"new";0,06;0,14
"york";0,05;0,1
"luxe";0,15;0,15
"froid";0,05;0,05
"bout";0,14;0,09
"inspirer";0,02;0,04
"relatif";0,06;0,02
"combien";0,31;0,38
"dédier";0,04;0,03
"qualité";0,33;0,35
"restauration";0,04;0,04
"cancer";0,23;0,09
"réussite";0,02;0,11
"emji_visage_grimaçant";0,04;0,04
"crack";0,05;0,02
"content";0,15;0,15
"bouchon";0,04;0,08
"redevance";0,07;0,02
"contribuable";0,05;0,16
"pognon";0,05;0,03
"nation";0,1;0,17
"renseigner";0,07;0,08
"bns";0,01;0,03
"enfaite";0,02;0,04
"financer";0,07;0,35
"employeur";0,01;0,06
"emji_yeux";0,04;0,06
"gratuitement";0,1;0,04
"information";0,05;0,07
"catégorie";0,05;0,03
"ravir";0,05;0,02
"emji_tête_de_fou";0,04;0,05
"protéger";0,23;0,24
"super";0,21;0,28
"rythme";0,11;0,05
"rêve";0,05;0,03
"zürich";0,02;0,03
"emji_visage_avec_des_symboles_dans_la_bouche";0,17;0,11
"certain";0,11;0,1
"étape";0,05;0,03
"préciser";0,06;0,05
"explosion";0,01;0,04
"foyer";0,06;0,07
"joueur";0,12;0,06
"match";0,29;0,12
"four";0,1;0,02
"39";0,04;0,05
"portugal";0,12;0,09
"essayer";0,14;0,19
"sdf";0,06;0,05
"pcq";0,04;0,04
"flux";0,01;0,17
"parquer";0,05;0,02
"toutefois";0,02;0,03
"correctement";0,06;0,06
"améliorer";0,06;0,07
"élu";0,05;0,07
"devant";0,19;0,13
"mêmes";0,15;0,34
"malin";0,04;0,03
"impossible";0,2;0,11
"matière";0,14;0,11
"tenir";0,12;0,1
"contenir";0,07;0,09
"poussière";0,04;0,02
"frapper";0,04;0,04
"boycotter";0,01;0,06
"suffisant";0,04;0,05
"genevoise";0,06;0,02
"course";0,35;0,16
"inscrire";0,04;0,02
"automobile";0,07;0,03
"recycler";0,06;0,07
"américain";0,12;0,33
"brevet";0,04;0,02
"condition";0,17;0,31
"standard";0,01;0,03
"helvétique";0,07;0,03
"drapeau";0,02;0,03
"bleu";0,04;0,04
"restreindre";0,01;0,04
"11";0,11;0,05
"outil";0,02;0,1
"préserver";0,01;0,03
"fifa";0,06;0,11
"oh";0,08;0,07
"présenter";0,04;0,09
"censé";0,04;0,04
"foie";0,04;0,02
"malade";0,06;0,11
"bref";0,15;0,2
"architecte";0,01;0,03
"organisme";0,06;0,04
"mensuel";0,02;0,04
"modeste";0,07;0,04
"distribution";0,02;0,06
"taper";0,05;0,06
"agriculture";0,07;0,06
"considérer";0,07;0,12
"pharmacie";0,05;0,03
"nourriture";0,23;0,13
"tirer";0,06;0,07
"alarme";0,05;0,02
"pesticide";0,08;0,05
"dignement";0,06;0,04
"concernant";0,05;0,13
"environnement";0,11;0,12
"insecte";0,11;0,02
"samedi";0,05;0,03
"emji_visage_de_clown";0,29;0,17
"remercier";0,04;0,04
"dormir";0,05;0,03
"tranquille";0,02;0,03
"local";0,07;0,3
"titre";0,06;0,09
"espèce";0,06;0,05
"étudiant";0,08;0,16
"300";0,15;0,08
"correspondre";0,05;0,04
"entretenir";0,05;0,03
"emji_étincelles";0,08;0,03
"pomme";0,05;0,04
"arbre";0,25;0,06
"mener";0,12;0,11
"am";0,01;0,05
"chute";0,1;0,06
"céder";0,01;0,05
"observer";0,05;0,04
"cesse";0,07;0,02
"rive";0,05;0,03
"atmosphère";0,07;0,07
"différent";0,13;0,11
"brésil";0,04;0,12
"espagnol";0,04;0,03
"abandonner";0,14;0,05
"sol";0,18;0,1
"atteindre";0,07;0,24
"traverser";0,32;0,06
"tram";0,01;0,06
"revendre";0,06;0,04
"précédent";0,02;0,04
"passager";0,06;0,04
"mètre";0,06;0,05
"annuler";0,02;0,04
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";0,05;0,05
"postuler";0,02;0,03
"âme";0,06;0,04
"exploser";0,07;0,12
"bois";0,13;0,06
"bagnole";0,06;0,02
"essentiel";0,17;0,16
"gauchiste";0,04;0,08
"chien";0,07;0,02
"résultat";0,2;0,26
"bouteille";0,37;0
"fixer";0,07;0,06
"commission";0,04;0,02
"surprenant";0,05;0,05
"taxe";0,08;0,71
"fuite";0,06;0,04
"chauffage";0,02;0,1
"saison";0,07;0,07
"51";0,02;0,03
"dépression";0,07;0,05
"emji_crâne";0,04;0,05
"norvège";0,02;0,08
"espagne";0,29;0,07
"campagne";0,18;0,14
"nord";0,21;0,11
"enfer";0,02;0,03
"format";0,02;0,03
"celle";0,13;0,17
"abolir";0,02;0,03
"membre";0,02;0,08
"millier";0,11;0,16
"swisscom";0,02;0,07
"saturer";0,04;0,02
"application";0,13;0,12
"usager";0,04;0,08
"mouvement";0,07;0,05
"ficher";0,05;0,05
"donnée";0,06;0,09
"idem";0,04;0,05
"prétexte";0,04;0,03
"punir";0,04;0,05
"paradis";0,05;0,03
"frontalier";0,1;0,86
"bienne";0,01;0,05
"berner";0,07;0,12
"uniforme";0,02;0,07
"vêtement";0,08;0,14
"large";0,06;0,03
"jusqu";0,06;0,02
"r";0,05;0,03
"coller";0,02;0,04
"vente";0,12;0,13
"capitalisme";0,05;0,17
"d_abord";0,08;0,12
"évoquer";0,04;0,03
"film";0,04;0,02
"taxi";0,06;0,05
"financièrement";0,02;0,08
"volontiers";0,02;0,04
"angleterre";0,07;0,03
"irlande";0,02;0,06
"marre";0,05;0,08
"plaisir";0,17;0,09
"n_est_ce_pas";0,01;0,04
"médicament";0,06;0,11
"recruter";0,06;0,05
"pur";0,06;0,05
"tech";0,01;0,04
"sécuriser";0,05;0,03
"provoquer";0,13;0,06
"chine";0,07;0,18
"résoudre";0,08;0,08
"2026";0,01;0,1
"nucléaire";0,11;0,05
"négocier";0,04;0,1
"3000";0,01;0,07
"ruiner";0,04;0,03
"voici";0,02;0,04
"nuage";0,11;0
"unir";0,14;0,19
"sécheresse";0,1;0,02
"travers";0,11;0,06
"technologie";0,11;0,12
"afin";0,1;0,14
"particule";0,08;0,01
"développer";0,18;0,14
"association";0,06;0,08
"lutte";0,07;0,07
"université";0,05;0,04
"crever";0,13;0,06
"organisation";0,06;0,09
"méthode";0,05;0,02
"shein";0,04;0,18
"tt";0,06;0,02
"pourri";0,07;0,05
"satellite";0,07;0,02
"attaquer";0,02;0,12
"près";0,07;0,05
"km";0,17;0,11
"800";0,02;0,05
"supérieur";0,07;0,08
"65";0,02;0,03
"emji_ok";0,07;0,05
"immédiat";0,05;0,04
"conscience";0,02;0,1
"rapide";0,07;0,05
"tri";0,07;0,04
"pratiquement";0,11;0,05
"amener";0,08;0,04
"union";0,01;0,03
"2025";0,3;0,28
"au_delà";0,02;0,04
"ciel";0,07;0,08
"stopper";0,05;0,03
"déranger";0,05;0,07
"fusée";0,04;0,03
"science";0,05;0,04
"évident";0,04;0,04
"suicide";0,01;0,06
"voisin";0,07;0,13
"fermeture";0,05;0,03
"manifestation";0,02;0,11
"pétition";0,02;0,03
"quart";0,02;0,05
"desservir";0,02;0,05
"papa";0,1;0,01
"concept";0,06;0,05
"mobilité";0,05;0,05
"cyclable";0,02;0,05
"absolu";0,02;0,04
"illégal";0,02;0,06
"singapour";0,01;0,04
"tas";0,02;0,03
"complexe";0,02;0,05
"développement";0,07;0,08
"équiper";0,06;0,04
"domaine";0,08;0,17
"moderne";0,01;0,05
"corruption";0,02;0,2
"chocolat";0,07;0,05
"justement";0,18;0,33
"protection";0,11;0,15
"aérien";0,07;0,03
"mission";0,04;0,03
"autorisation";0,04;0,04
"reconnaissance";0,04;0,06
"mdrrr";0,06;0,02
"civil";0,02;0,08
"rattraper";0,02;0,05
"précis";0,04;0,07
"inviter";0,01;0,05
"oiseau";0,02;0,05
"moin";0,08;0,03
"demain";0,06;0,08
"bruit";0,18;0,01
"zéro";0,06;0,06
"concret";0,04;0,12
"incident";0,06;0,03
"milieu";0,06;0,06
"compliqué";0,04;0,11
"chasse";0,06;0,02
"surveiller";0,14;0,05
"final";0,25;0,24
"défense";0,02;0,04
"communauté";0,01;0,08
"fuir";0,02;0,09
"misère";0,18;0,09
"démontrer";0,08;0,12
"salarié";0,08;0,12
"prôner";0,01;0,04
"raisonnable";0,02;0,03
"capter";0,08;0,03
"max";0,1;0,06
"pardon";0,07;0,04
"avouer";0,04;0,04
"bilan";0,04;0,05
"carbone";0,02;0,08
"émettre";0,02;0,07
"équivalent";0,13;0,08
"paraître";0,07;0,08
"solaire";0,14;0,05
"électronique";0,05;0,07
"brûler";0,02;0,08
"principalement";0,02;0,06
"200";0,15;0,16
"balle";0,12;0,11
"postal";0,11;0,01
"adresse";0,04;0,05
"inde";0,02;0,03
"championnat";0,1;0,01
"zoug";0,01;0,05
"champion";0,06;0,06
"jeu";0,12;0,08
"stade";0,12;0,04
"habitude";0,06;0,08
"voiler";0,04;0,04
"intégration";0,01;0,08
"échec";0,02;0,11
"peine";0,11;0,19
"apprendre";0,2;0,11
"signe";0,07;0,03
"proportion";0,01;0,08
"assumer";0,04;0,08
"courant";0,13;0,08
"riponne";0,01;0,04
"véritable";0,05;0,07
"formation";0,17;0,15
"savoie";0,06;0,02
"filer";0,11;0,04
"sein";0,01;0,04
"parfait";0,04;0,04
"exposition";0,04;0,02
"causer";0,08;0,08
"faux";0,15;0,32
"cancérigène";0,05;0,02
"factuellement";0,02;0,04
"emji_personne_avec_la_paume_sur_le_visage";0,02;0,03
"génération";0,11;0,1
"bébé";0,05;0,03
"in";0,04;0,04
"apparaître";0,04;0,03
"visage";0,02;0,03
"corps";0,11;0,09
"nocif";0,06;0,03
"exposer";0,05;0,05
"évoluer";0,1;0,05
"hormone";0,06;0,02
"fête";0,18;0,05
"emji_visage_festif";0,05;0,05
"impact";0,15;0,19
"scolaire";0,1;0,03
"confirmer";0,08;0,07
"effectuer";0,1;0,06
"affirmer";0,05;0,06
"signifier";0,04;0,1
"composer";0,04;0,02
"ignorer";0,02;0,05
"géant";0,01;0,06
"sain";0,05;0,04
"mécanique";0,07;0,04
"culture";0,18;0,14
"scooter";0,1;0,05
"vd";0,07;0,03
"enjeu";0,04;0,06
"emji_mains_levées";0,25;0,12
"régulièrement";0,1;0,04
"nulle";0,01;0,04
"diriger";0,04;0,07
"design";0,06;0,04
"artiste";0,07;0,12
"loisir";0,06;0,04
"domicile";0,04;0,09
"fortune";0,06;0,61
"17";0,02;0,07
"surveillance";0,04;0,03
"vide";0,24;0,08
"substance";0,02;0,07
"intelligent";0,02;0,05
"absurde";0,04;0,11
"actif";0,02;0,1
"leçon";0,07;0,05
"doute";0,12;0,07
"congé";0,01;0,05
"endroit";0,15;0,15
"décharge";0,02;0,03
"tels";0,02;0,05
"centrale";0,05;0,06
"barrage";0,04;0,08
"déclin";0,07;0,02
"transporter";0,06;0,06
"nul";0,05;0,04
"champignon";0,08;0,03
"toxique";0,06;0,04
"militaire";0,02;0,15
"tendance";0,01;0,07
